,AGEP,COW,SCHL,MAR,OCCP,POBP,RELP,WKHP,SEX,RAC1P,PINCP
0,44.0,1.0,16.0,5.0,1,20.0,0.0,17.0,0,1,0
1,76.0,4.0,18.0,1.0,0,321.0,12.0,2.0,0,1,1
2,88.0,1.0,14.0,3.0,2,249.0,0.0,43.0,0,1,1
3,64.0,6.0,12.0,5.0,0,214.0,0.0,17.0,1,1,0
4,49.0,6.0,21.0,1.0,0,2.0,1.0,17.0,0,1,1
5,44.0,6.0,19.0,1.0,0,17.0,1.0,17.0,1,0,1
6,76.0,1.0,19.0,1.0,3,49.0,12.0,27.0,1,1,0
7,64.0,1.0,14.0,5.0,3,49.0,0.0,17.0,1,0,0
8,49.0,1.0,3.0,1.0,0,17.0,7.0,17.0,0,0,1
9,43.0,1.0,16.0,2.0,2,49.0,16.0,17.0,1,1,0
10,55.0,1.0,8.0,1.0,2,17.0,1.0,17.0,0,0,0
11,44.0,1.0,19.0,1.0,2,8.0,1.0,17.0,1,1,0
12,44.0,1.0,16.0,5.0,4,6.0,1.0,17.0,1,1,0
13,43.0,1.0,20.0,1.0,0,321.0,0.0,17.0,1,1,0
14,56.0,1.0,15.0,1.0,2,120.0,12.0,17.0,1,1,0
15,55.0,1.0,15.0,5.0,1,49.0,16.0,27.0,0,1,0
16,49.0,1.0,3.0,5.0,2,17.0,16.0,27.0,0,0,0
17,56.0,1.0,21.0,1.0,0,249.0,0.0,27.0,1,1,1
18,88.0,6.0,3.0,1.0,0,17.0,0.0,43.0,1,1,0
19,88.0,6.0,16.0,1.0,2,329.0,12.0,17.0,0,1,1
20,43.0,1.0,18.0,1.0,1,49.0,0.0,17.0,0,1,1
21,76.0,1.0,21.0,1.0,3,17.0,0.0,17.0,1,1,0
22,76.0,1.0,17.0,1.0,3,2.0,16.0,40.0,1,0,0
23,88.0,7.0,17.0,2.0,2,360.0,16.0,17.0,0,0,0
24,76.0,6.0,15.0,5.0,4,214.0,12.0,40.0,1,0,0
25,55.0,1.0,16.0,5.0,2,17.0,16.0,17.0,0,1,0
26,57.0,1.0,16.0,5.0,0,49.0,7.0,17.0,1,1,0
27,49.0,5.0,14.0,5.0,0,17.0,12.0,40.0,0,1,0
28,64.0,1.0,8.0,5.0,1,6.0,1.0,40.0,0,0,0
29,88.0,6.0,16.0,5.0,0,2.0,1.0,57.0,0,1,0
30,75.0,1.0,16.0,5.0,3,17.0,1.0,17.0,1,1,0
31,64.0,4.0,16.0,1.0,0,49.0,7.0,40.0,0,1,1
32,55.0,1.0,12.0,1.0,0,20.0,0.0,17.0,0,1,1
33,76.0,5.0,21.0,5.0,2,49.0,16.0,32.0,0,1,0
34,64.0,1.0,19.0,1.0,4,2.0,16.0,17.0,1,1,1
35,76.0,1.0,16.0,1.0,2,329.0,1.0,17.0,0,1,0
36,64.0,4.0,19.0,1.0,1,6.0,1.0,43.0,0,1,0
37,64.0,7.0,12.0,3.0,2,321.0,16.0,17.0,0,1,1
38,30.0,1.0,19.0,5.0,4,2.0,0.0,17.0,1,0,0
39,49.0,6.0,18.0,1.0,1,249.0,1.0,45.0,0,1,1
40,88.0,1.0,20.0,1.0,2,249.0,0.0,40.0,0,1,0
41,49.0,3.0,19.0,1.0,4,49.0,0.0,40.0,1,1,1
42,64.0,6.0,12.0,1.0,4,6.0,0.0,27.0,0,1,1
43,76.0,1.0,21.0,5.0,0,49.0,0.0,27.0,0,1,1
44,88.0,6.0,3.0,1.0,3,49.0,1.0,17.0,1,0,0
