,age,workclass,education,marital-status,occupation,relationship,race,sex,hours-per-week,native-country,income
0,11,4,11,0,3,4,1,0,1,2,0
1,4,4,15,4,8,1,1,1,2,2,0
2,4,0,15,4,0,3,1,1,1,4,0
3,7,4,9,2,12,0,1,1,2,2,1
4,12,4,12,2,4,0,1,1,2,2,1
5,5,7,9,4,10,1,0,0,0,2,0
6,6,4,8,4,6,1,0,0,2,2,0
7,6,1,11,2,1,0,0,1,2,2,0
8,5,4,12,5,4,1,1,0,2,2,0
9,12,6,11,6,8,1,1,0,1,2,0
10,3,4,15,4,12,3,1,1,1,2,0
11,9,4,11,2,14,0,1,1,2,2,0
12,14,0,15,6,0,2,0,0,1,2,0
13,4,7,15,4,1,3,1,0,1,2,0
14,4,2,10,4,10,1,1,0,1,2,0
15,6,5,9,2,4,0,1,1,2,2,1
16,9,0,11,2,0,0,1,1,2,2,0
17,7,4,8,4,7,3,1,1,2,2,0
18,5,4,0,2,3,0,1,1,2,2,0
19,4,4,15,4,3,3,1,1,2,2,0
20,12,4,11,2,4,0,1,1,2,2,1
21,5,4,12,4,4,2,0,0,2,2,0
22,5,4,11,4,1,3,1,1,2,2,0
23,4,4,15,4,3,3,0,1,2,2,0
24,11,4,11,0,6,1,1,1,2,2,0
25,6,4,9,0,10,1,1,1,2,2,0
26,6,0,9,4,0,3,1,1,2,2,0
27,9,4,15,4,7,1,1,1,2,2,0
28,6,4,12,2,10,0,1,1,2,2,1
29,9,4,15,2,4,0,1,1,2,2,1
30,5,4,9,2,4,0,1,1,2,2,1
31,6,2,10,2,10,0,1,1,2,2,1
32,7,4,15,0,7,4,1,0,2,2,0
33,5,4,11,2,3,0,1,1,2,2,0
34,5,0,11,2,0,3,0,1,2,2,0
35,9,4,12,2,4,5,0,0,2,2,1
36,6,4,11,4,14,3,1,1,2,2,0
37,6,4,8,4,1,1,0,1,1,2,0
38,9,4,15,0,12,1,1,0,2,2,0
39,7,4,11,2,1,0,1,1,3,2,1
40,5,2,9,2,11,0,0,1,2,2,0
41,11,4,15,5,8,1,0,1,2,2,0
42,10,4,15,2,7,0,0,1,2,2,0
43,4,5,11,4,8,3,1,1,2,2,0
44,11,4,14,2,10,0,1,1,2,2,1
45,5,4,11,4,1,1,1,1,2,2,0
46,4,7,1,4,8,1,1,0,2,2,0
47,8,4,12,0,4,2,1,0,1,2,0
48,6,4,11,4,3,2,1,1,2,2,0
49,8,4,11,0,13,4,1,0,2,2,0
50,6,1,7,2,4,0,1,1,2,2,1
51,10,6,11,3,5,4,1,0,2,2,0
52,4,4,11,4,12,3,1,0,1,2,0
53,7,2,10,4,10,1,0,0,2,2,0
54,11,4,9,0,1,1,1,0,2,2,0
55,5,6,15,4,5,1,1,1,2,2,0
56,12,4,15,2,3,0,1,1,3,2,0
57,7,4,11,2,13,0,1,1,2,2,1
58,5,4,15,4,3,4,1,1,3,2,0
59,8,3,15,0,1,4,1,1,2,2,1
60,12,4,15,2,1,0,1,1,2,2,0
61,5,4,9,4,10,1,1,0,2,2,0
62,8,4,6,2,7,0,1,1,2,2,0
63,5,4,8,5,1,4,1,0,2,2,0
64,9,4,15,0,1,4,1,0,2,2,0
65,3,4,1,4,7,3,1,1,1,2,0
66,7,4,11,2,13,0,1,1,2,2,0
67,3,4,15,4,8,3,1,1,1,2,0
68,7,4,11,2,6,0,1,1,2,2,0
69,11,6,2,2,5,0,1,1,3,2,0
70,11,6,11,2,4,0,1,1,2,2,0
71,4,4,8,4,8,1,1,1,1,2,0
72,11,4,9,2,14,0,1,1,1,2,0
73,5,5,11,5,12,2,1,0,2,1,0
74,5,4,8,4,10,1,1,1,2,2,0
75,9,7,11,2,8,0,1,1,2,2,0
76,4,4,0,4,8,3,1,1,2,2,0
77,5,4,5,3,3,4,1,1,1,2,0
78,5,4,8,2,1,0,1,1,2,2,1
79,6,4,11,4,12,1,1,1,1,1,0
80,4,4,9,2,10,0,1,1,1,2,0
81,5,6,11,4,12,1,1,1,1,2,0
82,7,4,9,2,4,5,1,0,2,2,1
83,11,6,11,2,12,0,1,1,3,2,0
84,5,0,11,4,0,3,0,0,2,2,0
85,8,4,15,4,8,3,0,0,2,0,0
86,4,4,15,4,1,3,1,0,0,2,0
87,5,4,15,4,14,4,1,1,2,2,0
88,8,6,11,2,3,0,1,1,2,1,0
89,7,4,9,2,10,0,1,1,2,2,1
90,7,4,15,2,3,0,1,1,2,2,0
91,7,5,9,2,10,0,1,1,1,2,1
92,12,0,5,6,0,4,1,1,0,2,0
93,10,7,10,2,14,0,1,1,2,3,1
94,8,4,11,4,3,3,1,1,2,2,0
95,7,5,11,4,4,2,1,1,2,2,0
96,4,0,11,4,0,1,1,1,1,2,0
97,8,6,15,2,3,0,1,1,2,2,0
98,13,4,15,2,1,0,0,1,2,2,0
99,9,5,15,2,12,0,0,1,2,2,1
100,7,4,6,2,10,5,1,0,1,2,0
101,7,4,7,0,8,4,0,0,2,2,0
102,6,4,9,4,6,1,1,1,2,2,0
103,12,4,4,2,8,0,1,1,2,2,0
104,5,5,11,4,4,3,1,0,3,2,0
105,3,4,15,4,8,3,0,0,1,2,0
106,6,4,11,2,12,0,1,1,2,2,0
107,10,4,8,2,4,0,1,1,2,2,1
108,9,4,12,2,13,0,1,1,2,2,1
109,4,5,15,2,10,0,1,1,2,2,0
110,9,4,9,2,4,0,1,1,2,2,1
111,13,4,15,6,8,1,0,0,1,2,0
112,9,4,15,2,3,0,1,1,2,2,0
113,8,4,9,0,6,1,1,1,2,1,0
114,13,4,11,6,8,1,1,0,1,2,0
115,7,4,11,2,13,0,0,1,2,2,1
116,4,4,15,4,13,1,1,1,1,2,0
117,7,4,9,0,10,4,1,0,2,2,0
118,6,4,11,0,4,1,1,1,3,2,1
119,6,4,1,2,3,0,1,1,2,2,0
120,9,1,15,2,4,0,1,1,2,2,1
121,8,0,8,0,0,3,1,1,2,2,0
122,9,4,1,0,3,4,1,0,1,2,0
123,4,4,11,4,3,3,1,1,1,2,0
124,5,4,7,0,1,3,1,1,3,2,0
125,7,6,14,2,10,0,1,1,3,2,1
126,13,6,11,2,7,0,1,1,1,2,0
127,8,4,8,2,12,0,1,1,2,2,1
128,5,6,9,2,12,0,1,1,3,1,0
129,13,4,12,6,10,1,1,0,2,2,0
130,7,4,5,4,7,2,1,1,2,2,0
131,7,4,0,2,12,0,1,1,2,2,0
132,14,4,7,2,10,0,1,1,1,2,1
133,7,4,11,0,7,4,1,0,2,2,0
134,9,1,11,2,4,0,1,1,2,2,1
135,5,4,11,4,6,1,1,1,2,2,0
136,5,4,11,2,14,0,1,1,3,2,0
137,11,4,15,2,12,0,1,1,1,2,0
138,9,4,15,0,13,4,0,0,2,2,0
139,4,4,7,4,4,1,1,0,2,2,0
140,4,4,15,4,6,3,0,1,1,2,0
141,11,4,9,4,13,1,1,1,2,2,0
142,10,2,7,2,4,0,1,1,2,2,1
143,11,6,9,2,5,0,1,1,2,2,1
144,5,4,9,4,12,1,1,1,1,2,0
145,4,4,15,4,8,3,1,0,1,2,0
146,7,4,11,4,14,3,1,1,0,2,0
147,3,4,15,4,1,1,1,0,1,2,0
148,8,4,11,2,14,0,0,1,2,2,1
149,11,4,14,2,10,0,1,1,2,2,1
150,4,4,2,4,7,1,1,1,2,2,0
151,3,4,1,4,8,3,1,1,1,2,0
152,5,4,15,0,12,1,1,0,2,2,0
153,5,4,15,4,12,1,1,0,1,2,0
154,4,4,15,2,10,0,0,1,2,2,0
155,10,4,9,2,4,0,1,1,2,2,1
156,7,4,0,2,14,0,0,1,2,2,0
157,9,7,15,2,13,0,1,1,2,2,0
158,7,4,11,2,14,0,1,1,3,2,1
159,3,6,1,4,7,3,1,1,1,2,0
160,4,4,11,4,7,3,0,1,1,2,0
161,8,4,7,0,8,1,1,1,2,2,0
162,10,4,11,2,12,0,1,1,3,2,1
163,7,7,14,4,10,1,1,1,2,2,0
164,5,4,15,4,1,1,1,0,2,2,0
165,8,4,11,0,6,4,1,1,2,2,0
166,9,4,11,0,1,4,1,0,1,2,0
167,7,6,9,5,12,1,1,1,3,2,0
168,5,4,6,2,7,5,1,0,2,2,0
169,6,4,7,4,13,3,1,1,2,2,0
170,9,4,9,0,12,1,0,0,2,0,0
171,8,2,14,2,10,0,1,1,2,2,1
172,13,6,13,6,5,4,0,1,4,4,1
173,7,6,15,2,1,5,1,0,1,2,0
174,8,4,11,2,14,0,0,1,2,2,0
175,4,4,9,4,11,1,1,1,2,2,0
176,9,2,11,2,11,0,1,1,2,2,1
177,9,4,5,2,6,0,1,1,2,2,0
178,9,4,8,2,3,0,1,1,1,2,1
179,7,4,11,4,8,1,1,1,2,2,0
180,6,4,11,2,12,0,1,1,1,2,0
181,9,4,15,5,10,4,1,0,2,2,0
182,8,4,9,2,4,0,1,1,3,2,1
183,9,4,9,0,10,1,1,1,2,2,1
184,5,4,9,4,8,1,1,1,2,2,0
185,5,4,15,4,12,1,1,1,2,2,0
186,9,4,7,2,4,5,1,0,2,2,1
187,8,4,15,0,6,2,1,1,2,2,0
188,14,4,11,2,3,0,1,1,1,2,0
189,7,4,0,0,14,3,1,1,2,2,0
190,9,4,15,0,8,1,0,0,2,2,0
191,5,4,8,4,8,1,1,0,1,2,0
192,6,4,9,2,6,0,1,1,2,2,1
193,9,4,15,2,4,0,1,1,2,2,1
194,9,4,9,4,3,1,1,1,2,2,0
195,6,4,11,2,14,0,1,1,2,2,0
196,7,4,11,4,4,1,1,0,2,2,0
197,9,4,8,2,12,0,1,1,3,2,1
198,9,4,8,4,8,1,1,0,1,2,0
199,6,0,8,4,0,3,0,1,2,2,0
200,10,4,11,0,6,4,1,1,4,2,1
201,14,6,9,2,10,0,1,1,4,2,0
202,4,4,9,4,10,3,1,1,2,2,0
203,4,4,11,2,3,0,1,1,2,2,0
204,7,2,15,2,8,5,1,0,2,2,0
205,6,4,11,4,8,1,0,1,2,2,0
206,10,7,15,0,1,4,1,0,2,2,0
207,5,4,11,4,1,4,0,0,2,2,0
208,7,4,15,4,8,1,1,1,2,2,0
209,8,4,11,0,12,1,1,0,2,2,0
210,15,4,5,2,4,0,1,1,2,2,1
211,10,4,5,2,14,0,0,1,2,2,0
212,6,4,12,2,10,5,1,0,2,2,1
213,5,4,9,4,8,1,1,1,2,2,0
214,5,4,9,4,12,3,1,1,1,2,0
215,5,4,9,4,13,4,1,1,2,2,0
216,7,4,15,2,1,0,1,1,1,2,1
217,5,4,8,2,10,0,1,1,3,2,0
218,9,4,11,2,5,0,1,1,3,2,1
219,11,4,11,2,4,0,1,1,2,2,1
220,7,4,8,2,14,0,1,1,2,2,0
221,11,5,11,2,12,0,1,1,3,2,1
222,5,7,9,5,10,1,0,0,2,2,0
223,6,2,10,2,10,5,0,0,1,0,0
224,10,0,5,2,0,0,1,1,2,2,0
225,3,4,1,4,12,3,1,0,2,2,0
226,9,6,5,2,3,0,1,1,2,2,0
227,12,4,14,2,10,0,0,1,2,0,0
228,6,4,15,4,4,1,1,1,2,2,0
229,7,4,8,4,4,1,1,0,1,2,0
230,7,4,8,4,1,1,1,0,2,2,0
231,4,4,0,4,8,4,0,0,1,2,0
232,6,4,8,4,13,4,1,1,4,2,0
233,4,4,15,4,8,1,1,1,2,2,0
234,9,4,11,0,14,1,1,1,1,2,0
235,6,4,4,6,1,4,1,0,2,2,0
236,5,4,11,4,7,3,1,0,1,2,0
237,8,4,15,2,10,0,1,1,2,2,0
238,5,6,11,2,3,0,1,1,2,2,0
239,3,4,15,4,1,4,1,0,0,2,0
240,6,4,11,2,7,0,1,1,2,2,0
241,4,4,11,4,4,3,1,1,2,2,0
242,10,4,11,2,3,0,1,1,2,2,1
243,5,4,15,4,5,1,1,1,1,2,0
244,7,1,9,2,4,5,1,0,2,2,1
245,8,4,11,2,3,0,1,1,2,2,0
246,4,4,11,4,8,3,1,1,2,2,0
247,7,4,15,4,1,2,1,0,2,2,0
248,12,0,11,6,0,1,1,0,0,2,0
249,6,4,8,0,13,4,1,0,2,2,0
250,9,4,12,2,4,0,1,1,2,2,1
251,10,4,11,4,5,1,1,1,2,2,0
252,11,4,11,2,3,0,1,1,2,2,1
253,7,4,11,2,3,0,1,1,2,2,0
254,6,2,12,2,10,5,1,0,1,2,1
255,9,6,7,2,4,0,1,1,2,2,1
256,7,4,11,5,8,1,1,1,2,2,0
257,5,4,9,2,4,0,1,1,3,2,1
258,8,4,11,6,8,4,0,0,1,2,0
259,9,4,11,2,3,0,1,1,2,2,1
260,9,2,11,0,8,4,0,0,2,2,0
261,6,4,11,0,6,1,0,1,2,2,0
262,7,4,11,2,4,0,1,1,2,2,1
263,13,4,11,2,3,0,0,1,2,2,0
264,5,4,15,2,1,0,1,1,2,2,1
265,5,4,11,4,3,1,1,1,2,2,0
266,7,4,8,2,12,0,1,1,2,2,0
267,8,4,14,2,10,0,1,1,2,2,1
268,7,4,15,2,3,0,1,1,2,2,1
269,4,4,11,5,8,4,1,0,1,2,0
270,7,4,11,4,3,1,1,1,2,2,0
271,15,4,4,0,14,0,1,1,2,2,0
272,7,4,15,4,1,1,1,1,2,2,0
273,10,2,15,2,10,0,1,1,1,2,1
274,4,4,9,4,6,3,0,1,0,2,0
275,4,4,15,4,10,1,1,0,2,2,0
276,4,0,15,4,0,3,1,0,2,2,0
277,11,5,15,2,1,5,1,0,0,2,0
278,12,4,11,6,8,4,0,0,1,2,0
279,9,2,9,2,10,0,0,1,2,2,0
280,4,4,15,4,8,3,1,1,1,2,0
281,11,4,11,2,13,0,1,1,2,2,0
282,4,4,15,4,12,3,1,0,1,2,0
283,8,4,11,4,3,1,1,1,2,2,0
284,7,4,1,2,12,0,1,1,2,4,0
285,4,4,15,4,4,1,1,0,2,2,0
286,11,4,12,2,10,0,1,1,0,2,1
287,9,4,6,2,7,0,1,1,2,2,0
288,9,4,11,2,4,0,1,1,2,2,1
289,5,4,5,2,6,0,1,1,1,2,0
290,5,4,11,4,3,1,1,1,2,2,0
291,11,6,11,2,7,0,1,1,2,2,0
292,10,4,11,2,8,0,1,1,2,2,1
293,10,4,15,2,14,0,1,1,2,2,1
294,7,4,15,0,1,1,1,0,2,2,0
295,6,2,11,2,3,0,1,1,1,2,0
296,4,4,11,4,12,1,1,1,2,2,0
297,4,4,9,4,10,3,1,1,1,2,0
298,11,4,11,2,8,2,1,1,2,2,0
299,7,4,11,2,3,0,1,1,2,2,0
300,6,4,11,5,8,4,1,0,1,2,0
301,7,4,2,4,7,2,1,0,2,2,0
302,9,7,10,2,10,0,1,1,2,2,1
303,12,4,7,2,1,5,1,0,2,2,1
304,5,4,15,4,8,1,1,1,1,2,0
305,6,7,9,0,1,1,1,0,2,2,0
306,11,4,11,4,1,1,1,0,2,2,0
307,7,4,15,0,8,4,1,0,1,1,0
308,3,4,15,4,1,3,1,1,2,2,0
309,7,4,15,2,14,0,1,1,2,2,1
310,3,4,15,3,8,4,0,0,0,2,0
311,12,4,11,2,12,0,1,1,2,2,0
312,4,4,5,4,7,2,1,1,2,2,0
313,9,4,11,2,13,0,1,1,2,2,1
314,7,4,11,2,1,0,1,1,2,2,1
315,7,4,8,5,7,1,1,1,2,2,0
316,5,2,9,2,4,0,1,1,2,2,1
317,6,4,9,2,10,0,1,1,3,2,1
318,10,1,7,2,13,0,1,1,2,2,1
319,11,0,15,6,0,4,1,0,2,2,0
320,12,7,10,2,10,5,1,0,2,2,0
321,4,4,9,4,12,3,1,1,2,2,0
322,3,4,1,4,12,3,1,0,0,1,0
323,11,5,11,2,12,0,1,1,1,2,1
324,9,6,15,6,7,1,1,0,1,2,0
325,9,6,1,4,12,4,1,0,1,2,0
326,5,4,9,2,10,0,1,1,2,2,1
327,5,6,11,2,3,0,1,1,2,2,0
328,7,4,15,2,5,0,1,1,3,2,0
329,8,4,11,2,3,0,1,1,2,2,1
330,6,4,9,2,12,5,1,0,1,2,1
331,12,4,11,2,3,0,1,1,2,2,0
332,3,4,0,4,12,0,1,1,1,2,0
333,11,4,14,2,14,0,1,1,2,2,0
334,3,4,0,4,8,3,1,0,1,2,0
335,8,2,9,2,10,0,1,1,2,2,0
336,8,4,15,2,12,0,1,1,2,2,1
337,7,4,11,2,8,0,1,1,2,2,0
338,6,1,11,2,1,0,1,1,2,2,0
339,5,4,11,4,7,4,0,0,2,2,0
340,11,4,11,6,8,1,1,0,1,2,0
341,7,7,7,2,4,0,1,1,2,2,1
342,8,4,11,2,12,1,1,1,3,2,0
343,4,1,11,4,8,4,1,0,2,2,0
344,6,4,15,2,7,0,1,1,2,2,0
345,6,4,15,2,12,0,1,1,2,2,0
346,6,4,11,5,1,4,0,0,2,2,0
347,6,4,11,2,8,5,0,0,1,2,0
348,10,4,9,2,4,0,1,1,2,2,1
349,6,4,11,2,14,0,0,1,2,2,0
350,6,1,14,2,10,0,0,1,2,2,0
351,13,6,12,2,10,0,1,1,0,2,0
352,5,4,7,4,1,3,1,1,2,2,0
353,5,2,11,4,11,1,1,1,2,2,0
354,9,4,11,2,1,5,1,0,2,2,1
355,10,2,9,2,4,1,1,1,2,2,1
356,8,4,12,6,8,4,0,0,2,4,0
357,12,4,9,4,12,1,1,0,1,2,0
358,4,4,7,4,4,3,1,1,1,2,0
359,4,4,15,4,6,3,1,1,2,2,0
360,7,6,11,2,12,0,1,1,2,2,1
361,8,4,9,0,10,1,1,0,2,2,1
362,12,2,11,0,11,1,1,1,2,2,1
363,9,4,7,2,12,5,0,0,1,2,1
364,12,4,15,2,13,0,1,1,2,2,0
365,12,6,9,2,4,0,1,1,3,2,0
366,4,4,11,4,3,1,1,1,2,2,0
367,11,2,14,2,10,0,1,1,2,2,1
368,5,0,11,2,0,2,1,1,2,2,0
369,5,4,8,2,12,0,1,1,2,2,0
370,11,4,1,6,4,1,1,1,2,2,0
371,3,4,15,4,1,3,0,0,1,2,0
372,9,6,9,2,3,0,1,1,2,2,1
373,4,4,0,2,14,0,1,1,2,2,0
