,AGEP,COW,SCHL,MAR,OCCP,POBP,RELP,WKHP,SEX,RAC1P,PINCP
0,59.0,1.0,20.0,5.0,3,501.0,1.0,45.0,1,1,1
1,43.0,3.0,20.0,5.0,3,303.0,0.0,85.0,0,1,1
2,43.0,3.0,20.0,1.0,0,501.0,1.0,40.0,0,1,1
3,50.0,1.0,20.0,5.0,4,36.0,8.0,85.0,0,1,1
4,20.0,7.0,20.0,5.0,4,49.0,1.0,55.0,0,1,0
5,50.0,6.0,20.0,5.0,2,303.0,2.0,40.0,0,1,1
6,50.0,1.0,21.0,5.0,3,60.0,0.0,30.0,0,1,0
7,50.0,1.0,20.0,5.0,4,501.0,1.0,45.0,0,1,1
8,50.0,1.0,20.0,5.0,3,60.0,0.0,45.0,0,1,1
9,37.0,1.0,18.0,5.0,3,6.0,0.0,45.0,0,1,0
10,50.0,1.0,20.0,1.0,4,60.0,1.0,40.0,0,1,1
11,33.0,1.0,20.0,1.0,0,48.0,0.0,45.0,0,1,0
12,20.0,6.0,20.0,5.0,4,6.0,1.0,45.0,0,1,1
13,37.0,3.0,20.0,5.0,4,30.0,0.0,40.0,0,1,0
14,37.0,1.0,20.0,5.0,3,303.0,0.0,45.0,0,1,1
15,50.0,1.0,20.0,1.0,0,60.0,1.0,27.0,0,1,0
16,50.0,3.0,20.0,5.0,4,228.0,0.0,45.0,0,1,0
17,50.0,1.0,20.0,5.0,4,137.0,0.0,45.0,0,1,0
18,43.0,3.0,20.0,1.0,4,361.0,0.0,2.0,0,1,1
19,33.0,3.0,20.0,1.0,4,6.0,0.0,40.0,0,1,0
20,43.0,1.0,20.0,1.0,3,42.0,1.0,45.0,0,1,0
21,50.0,1.0,20.0,5.0,3,60.0,2.0,40.0,0,1,1
22,43.0,3.0,20.0,5.0,4,448.0,1.0,45.0,0,1,1
23,43.0,3.0,20.0,5.0,3,49.0,0.0,40.0,1,1,0
24,50.0,1.0,21.0,5.0,4,501.0,0.0,45.0,0,1,1
25,37.0,1.0,16.0,5.0,3,36.0,1.0,45.0,0,1,1
26,43.0,6.0,20.0,5.0,0,303.0,0.0,85.0,0,1,1
27,50.0,1.0,20.0,1.0,3,303.0,0.0,45.0,0,1,1
28,20.0,3.0,20.0,5.0,0,314.0,1.0,2.0,0,1,0
29,50.0,1.0,21.0,1.0,3,303.0,0.0,45.0,0,1,1
30,43.0,3.0,20.0,1.0,3,60.0,1.0,45.0,0,1,0
31,37.0,3.0,20.0,1.0,0,60.0,1.0,45.0,0,1,1
32,50.0,3.0,20.0,5.0,3,303.0,0.0,20.0,0,1,1
33,46.0,6.0,20.0,5.0,3,60.0,1.0,40.0,0,1,1
34,37.0,1.0,20.0,5.0,4,303.0,1.0,20.0,0,1,1
35,50.0,1.0,20.0,1.0,4,508.0,0.0,51.0,0,1,1
36,20.0,1.0,20.0,5.0,0,501.0,1.0,45.0,0,1,0
37,21.0,6.0,20.0,5.0,3,60.0,1.0,45.0,0,1,0
