,R,Q,A,Y
13828,0,0,0,0
9018,0,2,1,0
18892,0,0,0,1
17322,1,2,0,0
8276,0,1,1,1
17213,0,2,0,0
19322,0,1,0,1
14468,0,1,1,0
22383,0,1,1,1
24570,0,2,1,0
26366,0,2,0,0
9020,1,3,0,0
13475,0,0,1,1
23407,0,3,0,0
16577,1,2,1,0
29724,0,3,1,1
14240,0,2,0,0
2274,0,1,1,1
25437,1,1,0,0
22889,1,0,1,1
24674,0,1,1,1
9322,0,1,1,1
21161,0,1,0,0
11704,0,3,0,0
3509,1,1,0,1
21666,0,0,1,1
26167,0,2,1,1
2844,1,2,0,1
6177,1,1,0,0
24521,0,1,1,1
5853,0,2,0,0
6991,1,3,0,0
16195,0,2,1,1
24424,0,1,0,0
14409,0,1,1,1
16136,0,2,0,0
1574,0,2,0,0
9964,0,0,1,1
26344,0,0,0,0
15818,0,1,1,1
11893,0,1,0,0
8792,0,1,1,1
16037,0,1,1,1
15885,0,2,1,1
15899,0,1,0,0
8951,0,2,0,0
9610,1,1,0,0
14221,1,2,0,0
11375,0,2,1,0
1962,0,2,0,0
29426,0,2,0,0
23800,0,3,0,0
14243,0,3,1,1
19141,0,1,0,0
3045,0,0,1,1
10461,0,1,1,1
2906,0,1,1,1
23541,0,1,0,0
4992,0,1,1,1
12287,0,1,0,0
13167,0,1,0,0
11960,1,3,1,1
11613,0,0,0,0
17735,0,0,0,0
21555,0,2,1,1
17233,0,0,0,1
19126,0,0,1,1
25461,0,3,1,1
18312,0,1,0,0
2765,0,2,0,0
29960,1,1,0,1
7716,0,1,1,1
6241,1,0,0,0
6109,1,2,0,0
28204,0,3,1,1
20969,0,2,0,0
142,0,1,0,0
7097,1,3,0,0
19556,1,3,1,1
9399,0,3,0,0
3536,0,2,1,1
15877,0,1,0,0
4356,0,0,0,0
5682,0,3,0,0
1081,0,0,1,1
13848,1,2,0,1
29886,0,1,1,1
7465,1,1,0,1
26886,0,1,0,0
15808,0,2,1,1
1587,0,2,0,0
4977,0,2,0,1
10943,0,1,0,0
21208,0,1,0,1
13675,0,1,0,0
15698,0,0,1,1
104,0,1,0,0
4155,0,3,0,0
13088,0,1,0,0
7871,0,1,0,1
21802,0,0,1,1
369,0,1,1,1
26764,1,1,0,1
12126,0,2,0,0
749,0,2,0,1
19352,0,2,1,0
26342,0,2,1,0
3017,1,2,0,1
1920,1,2,0,1
29110,0,0,0,0
13923,2,3,0,1
9682,1,1,0,1
4924,0,1,0,0
19478,1,2,0,1
26134,0,1,1,1
10187,0,1,1,1
18877,0,1,1,1
8991,0,2,0,0
27509,1,1,1,0
9849,0,1,1,1
18331,0,3,1,0
27821,1,0,0,0
16776,1,0,0,1
1451,1,0,0,0
24241,0,1,1,1
28823,0,2,1,1
25101,0,2,0,0
4985,0,3,0,0
1511,1,1,0,1
2524,0,1,0,0
5996,0,3,0,0
25867,0,1,0,0
18005,0,1,0,1
13107,1,1,0,0
2194,0,3,1,1
14563,0,1,0,0
234,1,1,1,1
7610,1,1,1,1
13291,0,3,0,0
7625,0,2,0,0
24770,0,1,0,0
28384,0,2,0,0
28603,0,2,1,1
27164,0,0,1,1
19775,0,1,0,0
20935,0,0,0,0
5958,0,1,0,0
10227,1,1,0,1
2035,0,0,1,1
12652,0,2,0,0
2544,0,2,0,0
21803,0,1,0,0
1409,0,2,0,0
8229,0,1,1,0
6078,0,2,0,0
9644,2,0,1,1
11135,0,2,0,0
18667,0,1,0,0
11435,1,3,1,1
4719,0,1,0,0
11682,0,3,1,1
16407,0,2,0,1
9890,0,2,0,0
2245,0,1,0,0
1059,0,1,1,1
12434,1,2,1,1
18953,0,1,1,1
21400,0,2,0,0
6706,0,3,1,0
10953,0,2,1,1
17383,1,1,1,1
22502,1,3,1,1
19527,1,1,1,1
6054,0,2,0,1
24456,0,2,0,0
17123,0,1,1,1
4721,0,1,1,1
12646,0,1,0,0
5334,0,1,0,0
8914,0,2,1,1
655,0,2,0,0
14000,1,2,0,1
4350,0,1,1,0
18950,0,1,1,1
7429,1,2,1,1
24462,0,1,0,1
27982,1,0,1,1
26804,0,2,0,0
21425,0,1,0,1
28244,0,2,0,1
530,0,1,0,0
29773,0,3,0,0
17138,0,0,1,1
11278,0,1,1,1
15547,1,1,0,0
6329,0,1,1,0
11501,0,1,1,1
18728,1,1,1,1
5779,0,3,0,0
29465,0,2,1,0
11709,0,2,1,1
8497,1,2,0,1
15480,0,2,1,0
17372,0,2,1,1
82,0,1,0,0
4023,0,3,1,1
18567,0,2,1,0
7398,0,1,0,0
10369,0,1,0,0
9552,0,1,0,0
13098,0,1,0,0
19317,0,1,1,0
8716,0,1,0,0
26132,0,1,1,1
25948,0,1,1,1
17901,0,0,1,1
2266,0,2,1,1
29729,1,1,0,1
12927,0,2,0,0
15419,0,1,0,0
25750,1,2,1,1
1944,0,2,1,1
10394,0,1,0,0
19662,0,2,0,0
12452,0,3,0,0
21657,0,1,0,1
1984,1,0,0,1
9617,0,1,1,0
2941,0,1,1,1
1173,0,3,1,1
9045,0,1,1,1
15339,0,1,1,1
2859,0,2,1,1
17178,0,2,0,1
26723,1,2,1,1
17244,0,1,1,0
25771,0,1,0,0
14800,0,2,0,0
3855,1,2,1,1
650,0,2,1,0
26424,0,1,0,0
27106,0,3,0,0
4745,0,1,1,1
7176,1,2,0,1
28818,1,2,1,0
16341,0,2,1,0
28534,1,2,1,1
13772,0,3,1,0
24617,0,1,0,0
27001,0,2,1,1
15130,0,2,0,0
19337,0,3,0,0
17040,0,2,0,0
7323,0,1,0,0
29583,1,1,0,1
17588,0,1,0,0
28463,0,2,0,0
18169,0,1,1,1
24533,1,2,1,1
214,0,3,0,0
19641,0,0,1,1
23545,0,1,0,0
3062,0,2,1,1
3445,1,1,1,1
12065,0,1,1,1
20495,0,1,1,1
9873,0,2,0,0
22125,1,3,0,0
10443,0,2,1,1
24059,0,1,0,0
19945,0,3,0,0
21525,0,3,0,0
1506,1,2,1,1
11959,0,0,1,0
2341,0,1,0,0
23640,0,0,1,1
15408,0,1,1,1
21418,0,2,0,0
22475,0,1,1,0
18719,0,2,1,0
18426,0,2,0,0
4409,0,1,0,0
28161,1,3,0,0
10215,0,2,0,0
17877,0,2,0,0
19587,1,1,0,1
16165,0,2,1,0
9192,0,1,0,0
15017,0,1,0,1
22054,0,2,0,0
2631,0,1,0,0
25286,0,2,0,0
13866,0,1,0,0
16167,0,1,1,1
18587,0,1,1,1
16152,0,3,1,1
1740,0,3,0,0
9636,0,1,0,0
26432,0,1,1,1
18041,0,2,0,1
2293,0,2,0,0
14822,1,2,0,1
11109,0,1,1,1
3004,0,2,1,1
27145,0,3,1,1
21350,0,2,1,1
13012,0,1,0,0
3579,0,2,0,0
11047,0,1,0,0
13386,1,3,1,1
25685,0,1,0,0
1954,0,1,1,0
18392,0,2,0,1
2415,0,0,0,1
6095,0,2,1,1
14344,0,2,0,0
9116,0,1,0,0
8193,0,3,0,0
19370,0,0,1,1
26657,0,2,0,0
24641,0,1,0,0
20806,0,1,0,0
4068,0,1,0,1
16914,0,1,0,0
3101,0,1,1,0
7484,0,3,0,0
18766,0,2,1,1
2760,0,2,1,1
6922,0,1,1,1
20298,0,0,0,0
22184,1,2,1,1
11830,0,1,1,1
18550,0,3,1,1
10958,0,0,0,0
24867,0,2,0,1
169,0,0,0,0
3029,0,1,0,0
11364,0,2,0,0
2223,1,2,1,0
9131,0,1,0,0
22298,0,0,0,0
29022,0,3,0,0
26729,0,2,0,0
8548,0,1,1,1
29100,0,1,1,0
3164,0,1,1,0
11724,0,2,1,1
11962,0,2,1,1
1937,0,0,1,1
16892,0,3,1,1
24697,1,1,0,1
19681,0,2,0,0
7297,2,1,1,1
15872,0,0,0,1
25519,1,1,1,1
16598,1,3,1,1
10656,0,1,0,0
3870,0,1,1,1
1837,0,1,0,0
2874,1,1,1,1
16011,0,1,1,1
12171,0,1,1,0
899,2,2,1,1
22942,1,1,1,1
13920,0,1,0,0
16703,1,2,1,1
11181,0,1,1,1
22300,0,2,0,0
16034,1,2,1,1
2656,0,1,0,1
3264,0,2,1,0
16624,0,2,1,1
8583,0,0,1,0
16228,0,0,0,0
1979,0,2,0,0
12955,0,1,1,1
24855,0,1,1,1
7428,0,2,1,1
24519,0,1,1,0
7405,0,2,0,1
20612,1,2,0,0
13891,1,1,1,1
17685,0,1,1,0
19928,0,0,0,1
10245,0,2,0,0
20365,1,2,1,1
1014,0,1,0,0
16566,1,0,1,1
28824,0,3,1,1
2153,1,1,0,1
22901,0,2,1,1
22428,0,2,0,0
7684,0,3,1,0
15662,0,2,1,1
10782,0,1,1,1
25524,1,1,0,0
1278,0,2,0,0
2573,0,1,1,0
661,0,2,0,0
2723,0,1,1,1
15817,0,3,0,0
15325,0,0,0,0
17384,0,0,0,0
9390,0,1,1,1
20750,0,2,0,0
28229,1,1,1,1
4989,0,2,0,1
23981,1,1,1,1
9508,0,3,1,0
20830,0,3,0,0
17348,1,0,1,1
24694,2,2,0,1
13942,0,2,1,0
14457,1,0,1,1
21795,2,1,1,1
26146,0,3,1,1
22527,0,2,0,1
28002,0,2,0,0
7406,0,2,0,0
19334,2,1,0,0
16791,0,2,0,1
5709,1,1,0,1
14996,0,2,0,0
10714,0,1,1,1
4595,2,1,0,1
6361,3,2,1,1
19272,0,1,1,1
29177,0,3,1,0
21812,1,2,0,1
23164,0,1,1,0
7918,0,3,0,0
19759,1,1,0,1
