,sex,age,race,priors_count,c_charge_degree,score_text,two_year_recid
1710,1,22,0,1,0,2,1
5633,1,22,0,1,0,1,1
3499,1,30,0,1,0,1,0
1779,1,67,0,4,1,1,0
1301,1,41,0,2,1,0,1
4086,0,32,0,0,1,1,1
3432,1,28,0,1,0,1,1
414,1,48,0,5,1,1,0
3234,1,32,0,4,0,0,1
1811,1,31,0,2,1,1,1
1440,1,56,0,4,0,2,1
3691,1,20,0,0,0,0,0
496,1,32,0,13,1,0,1
3660,1,22,0,3,0,2,1
3325,0,42,0,3,0,2,1
2356,1,51,0,3,0,1,0
112,1,34,0,5,0,2,1
3838,1,37,0,18,0,0,1
2431,1,30,0,4,1,1,1
1836,1,39,0,1,1,1,0
5068,0,23,0,0,1,2,1
2122,0,42,0,5,1,1,1
1136,1,22,0,5,1,2,1
1554,0,48,0,1,0,1,1
5631,0,26,0,1,0,1,0
887,1,27,0,8,0,2,1
5455,1,22,0,2,0,1,0
5580,1,49,0,3,1,1,0
754,1,42,0,0,1,1,0
5010,1,40,0,28,0,0,1
1110,1,24,0,1,0,2,1
4566,1,37,0,2,0,1,1
5404,1,44,0,0,1,2,0
106,1,35,0,2,0,1,0
2416,1,27,0,0,1,1,0
270,1,32,0,9,0,0,1
2500,0,39,0,1,0,1,0
733,1,46,0,0,0,1,1
2548,1,42,0,1,1,0,0
875,1,29,0,0,1,1,0
3930,1,24,0,6,0,0,0
4367,1,41,0,31,0,2,1
5134,1,21,0,0,1,0,0
2779,1,32,0,1,0,2,0
4131,1,28,0,5,1,1,1
3890,1,27,0,6,1,2,1
2903,1,21,0,0,0,1,0
629,1,30,0,9,1,2,1
2879,1,28,0,0,1,2,1
4008,1,43,0,3,1,1,0
711,0,34,0,0,0,1,0
1181,1,33,0,0,1,1,0
2225,0,55,0,3,0,1,0
1588,0,53,0,15,0,1,1
4238,1,28,0,0,1,1,0
2119,0,21,0,1,0,0,1
2877,0,40,0,1,0,1,0
2393,1,21,0,1,0,0,1
2060,0,30,0,7,1,1,1
5507,1,26,0,1,0,1,0
4262,1,45,0,0,0,1,0
4792,1,23,0,1,0,1,1
3817,1,20,0,1,0,1,1
5101,0,34,0,5,0,2,1
2215,1,26,0,3,0,1,1
2167,1,27,0,5,0,2,1
4565,1,42,0,1,1,1,0
4408,1,27,0,0,0,1,0
4556,1,32,0,31,0,2,1
2316,1,30,0,0,1,1,0
2977,1,23,0,0,0,1,1
5167,0,60,0,0,0,1,0
5216,1,33,0,4,0,0,1
2899,0,23,0,1,1,1,0
1794,1,21,0,0,0,1,1
5142,1,22,0,1,0,2,0
1458,1,55,0,2,0,1,0
5495,1,40,0,0,1,1,0
5137,1,26,0,9,0,0,1
450,1,75,0,11,0,1,1
3220,1,47,0,5,0,1,1
3134,1,33,0,16,0,0,1
2706,1,34,0,0,0,1,0
511,1,26,0,0,1,1,0
3334,1,36,0,0,0,1,0
723,0,43,0,2,1,1,1
933,0,24,0,2,1,0,1
1548,0,59,0,2,1,1,0
1928,1,28,0,2,0,1,1
4454,1,31,0,5,0,1,0
1036,1,69,0,6,1,1,0
1872,1,41,0,8,1,2,0
921,1,26,0,2,1,1,1
4162,1,40,0,0,0,1,0
1104,1,26,0,0,1,2,1
2266,1,33,0,1,0,0,1
3554,0,48,0,0,0,1,0
1352,1,23,0,0,0,1,1
2128,1,47,0,3,1,0,0
5574,1,37,0,2,0,1,0
5280,1,31,0,3,1,2,1
637,1,29,0,6,1,1,1
1980,1,26,0,3,1,2,0
2290,1,58,0,0,0,1,1
2312,1,36,0,5,0,1,0
1178,1,22,0,0,1,2,1
3921,1,28,0,1,1,1,0
3523,1,22,0,1,0,1,0
471,1,42,0,17,0,2,1
1571,1,32,0,4,0,1,1
4200,1,33,0,0,0,1,0
1369,0,50,0,1,0,1,1
72,1,24,0,1,1,1,0
3574,1,26,0,6,0,1,1
3514,1,30,0,0,0,1,0
2269,1,28,0,1,1,0,1
4651,1,20,0,1,1,1,1
3536,1,53,0,0,0,1,0
2529,1,32,0,2,1,1,1
3738,1,36,0,1,0,1,1
1918,1,31,0,0,1,2,1
137,1,37,0,1,1,2,0
704,1,34,0,7,0,2,0
4564,1,37,0,1,0,1,0
3547,1,25,0,3,0,2,1
