,sex,age,race,priors_count,c_charge_degree,score_text,two_year_recid
0,1,71,0,0,0,1,0
1,1,48,0,13,0,0,1
2,1,69,1,0,0,1,1
3,1,36,1,5,1,1,1
4,1,68,0,5,1,2,1
5,0,42,1,1,1,1,1
6,1,43,1,6,1,2,1
7,1,29,1,8,0,0,0
8,1,30,1,15,0,0,1
9,1,63,1,2,0,0,1
10,1,26,1,1,0,1,0
11,0,38,0,6,1,1,0
12,1,41,0,0,0,1,0
13,1,45,1,2,0,2,1
14,1,28,0,0,0,2,0
15,1,29,1,0,0,1,0
16,1,48,0,0,1,1,1
17,1,27,1,16,0,0,1
18,1,42,0,1,1,2,1
19,1,21,0,4,0,0,1
20,1,83,0,1,0,2,0
21,0,26,1,2,1,2,0
22,0,26,0,0,1,0,0
23,1,59,0,0,1,1,0
24,1,25,0,7,0,0,0
25,1,27,0,0,0,2,0
26,1,26,1,0,1,1,0
27,1,34,0,2,0,1,0
28,1,80,1,2,0,1,0
29,1,27,1,22,0,2,1
30,1,26,0,1,1,1,0
31,1,24,0,1,0,1,0
32,1,58,1,5,0,1,0
33,1,34,0,2,0,1,0
34,1,22,0,0,0,1,0
35,1,68,0,1,1,0,1
36,1,33,0,11,1,0,1
37,1,70,0,0,0,2,0
38,1,26,0,1,0,0,1
39,1,30,0,3,0,2,1
40,1,28,1,2,1,1,1
41,0,64,0,0,0,0,1
42,1,83,0,1,0,1,0
43,1,72,0,1,0,2,1
44,1,24,0,8,0,2,1
45,0,26,0,0,1,0,0
46,1,57,1,17,1,2,0
47,1,31,0,0,0,1,1
48,1,58,0,3,0,0,1
49,1,24,0,6,0,2,1
50,0,51,0,16,0,0,1
51,1,23,0,1,0,1,0
52,1,29,1,29,1,0,1
53,1,24,0,0,0,1,1
54,1,74,0,2,1,1,1
55,1,62,0,1,0,2,0
56,1,66,0,5,1,1,0
57,0,44,1,5,0,1,1
58,1,61,0,0,1,1,1
59,1,25,0,0,0,1,1
60,1,23,1,0,0,1,1
61,1,29,0,7,0,0,0
62,1,25,1,24,0,2,1
63,1,23,0,4,0,0,1
64,1,24,0,0,0,1,0
65,1,31,1,0,1,2,1
66,1,24,0,8,1,2,0
67,1,26,0,0,0,1,1
68,1,47,0,0,0,1,1
69,1,67,1,2,1,1,1
70,1,67,1,11,0,0,0
71,1,28,1,8,1,0,1
72,0,21,0,4,0,0,1
73,1,55,0,0,1,2,0
74,1,47,1,0,0,1,0
75,1,55,0,14,1,0,0
76,1,26,1,0,0,1,0
77,1,26,0,8,0,2,1
78,1,18,1,5,0,1,0
79,1,25,0,0,0,1,0
80,1,26,0,0,0,0,0
81,0,44,1,6,1,2,0
82,1,32,1,2,0,2,1
83,1,24,0,1,0,0,1
84,0,30,0,22,0,2,1
85,1,61,1,23,1,2,1
86,1,23,1,0,1,1,0
87,1,26,1,2,1,0,1
88,1,27,0,6,1,1,1
89,1,54,0,17,1,0,1
90,1,31,1,5,0,2,1
91,1,25,0,2,0,1,1
92,1,24,0,1,1,1,1
93,1,51,1,1,1,0,1
94,1,23,0,4,0,1,0
95,1,24,0,8,0,1,0
96,1,53,1,5,1,2,0
97,1,43,0,0,0,2,1
98,1,54,1,18,1,1,1
99,1,55,1,0,0,1,0
100,0,41,0,4,1,0,1
101,1,27,1,2,0,1,1
102,1,22,0,0,1,1,1
103,1,66,1,19,0,0,1
104,0,69,1,8,1,1,0
105,1,29,1,38,0,1,0
106,1,74,0,1,1,1,0
107,1,19,0,2,0,2,0
108,1,22,0,1,0,1,0
109,1,75,1,8,1,2,1
110,1,23,1,1,0,2,0
111,0,31,0,0,0,0,1
112,1,28,0,3,0,1,0
113,1,21,0,5,0,2,1
114,0,31,0,28,0,1,0
115,1,24,0,3,0,2,0
116,0,40,0,1,0,2,1
117,1,58,0,22,1,0,0
118,0,68,0,9,0,0,1
119,0,52,0,1,0,0,1
120,1,21,0,5,0,2,1
121,1,18,1,4,0,1,0
122,1,21,1,5,0,2,1
123,1,53,0,0,1,1,1
124,1,28,1,0,0,1,0
125,0,47,0,1,1,1,0
126,1,30,0,0,1,1,0
127,1,53,0,0,1,1,0
128,1,31,0,0,1,1,0
129,1,50,0,2,0,0,0
130,1,25,0,0,0,0,0
131,1,57,0,20,1,0,1
132,0,30,0,3,0,2,1
133,1,21,0,5,0,1,0
134,0,34,0,7,0,0,1
135,1,24,0,0,1,2,1
136,0,29,1,1,0,2,1
137,1,44,1,4,1,0,1
138,1,64,0,23,1,0,1
139,1,74,0,4,0,1,1
140,1,44,1,1,1,1,0
141,1,80,1,0,0,0,0
142,0,31,0,13,1,2,1
143,1,38,0,5,0,1,1
144,1,44,1,1,1,2,0
145,0,68,1,0,1,1,0
146,1,58,0,0,0,1,1
147,1,49,1,8,0,2,1
148,1,42,0,1,0,0,1
149,1,30,0,3,0,0,1
150,1,49,0,0,1,1,0
151,0,38,1,6,1,1,0
152,1,45,1,1,1,1,0
153,0,41,1,0,0,1,0
154,1,68,1,12,0,2,1
155,1,52,0,1,0,2,0
156,1,42,0,0,1,1,1
157,1,32,0,3,0,0,1
158,1,26,1,1,0,1,1
159,1,77,0,4,0,0,1
160,1,58,1,3,1,2,1
161,0,42,0,4,0,0,1
162,1,34,0,0,0,1,0
163,0,21,0,2,0,1,0
164,1,64,0,5,0,1,0
165,1,80,0,0,1,1,0
166,1,28,1,2,1,1,0
167,1,70,0,1,0,1,1
168,1,38,0,5,0,2,0
169,1,38,0,5,1,1,0
170,1,23,0,2,0,2,0
171,1,62,1,12,1,1,1
172,0,64,1,10,1,2,1
173,1,46,0,0,0,1,1
174,1,30,1,22,0,1,0
175,0,38,0,5,1,2,1
176,0,21,0,5,0,2,1
177,1,30,0,7,0,2,0
178,1,29,0,0,0,1,0
179,1,42,0,1,0,1,0
180,1,61,1,2,0,2,1
181,1,24,0,6,0,2,0
182,1,71,1,20,0,0,1
183,1,24,1,0,0,1,1
184,1,48,1,3,0,1,1
185,1,23,0,2,0,1,0
186,1,22,0,0,1,1,0
187,0,44,1,4,1,1,0
188,1,25,0,0,0,1,0
189,1,26,0,1,0,1,1
190,1,30,0,2,0,2,0
191,1,24,1,0,1,0,1
192,1,44,1,1,1,1,0
193,0,44,1,1,1,2,0
194,1,29,1,29,0,1,0
195,1,50,0,0,0,1,1
196,1,67,0,0,1,1,0
197,1,70,0,0,0,1,0
198,1,21,0,5,0,2,1
199,1,25,0,7,1,0,1
200,1,21,0,8,0,2,1
201,1,25,0,3,0,0,1
202,1,26,0,2,1,0,1
203,1,24,0,6,1,1,0
204,1,25,1,7,0,0,1
205,0,44,1,1,1,0,1
206,1,40,1,0,0,1,1
207,1,24,0,6,0,2,1
208,1,24,0,0,1,1,0
209,1,47,0,0,0,1,0
210,1,34,0,2,0,0,1
211,1,26,0,3,1,2,0
212,1,22,0,0,0,2,0
213,1,29,1,21,0,2,0
214,1,30,0,3,1,0,1
215,1,39,1,1,1,1,1
216,0,30,0,7,1,0,1
217,1,26,1,1,1,1,0
218,1,25,0,0,0,1,0
219,1,34,0,2,1,1,0
220,0,51,1,1,0,1,0
221,0,44,1,4,1,1,1
222,0,33,0,6,0,2,0
223,1,22,0,0,0,1,0
224,1,27,0,24,0,0,0
225,0,27,1,28,1,1,0
226,1,24,1,0,0,1,0
227,1,24,0,8,0,2,1
228,1,30,0,21,0,2,0
