,R,Q,A,Y
1122,0,2,0,1
14517,0,1,1,0
7273,0,1,1,0
8775,1,2,1,1
10403,0,1,1,0
17269,0,3,1,0
1120,1,1,0,0
1724,0,1,0,0
17385,0,2,1,0
6826,0,1,1,1
16913,0,0,1,0
14040,0,0,1,0
16494,0,3,1,0
15649,0,2,1,0
8398,0,1,1,1
11197,0,2,1,0
16547,0,1,1,1
17101,0,2,1,0
10853,0,1,1,0
6890,2,2,1,1
6817,0,0,1,1
13337,0,2,1,0
11280,1,2,1,1
1864,0,3,1,0
12523,0,2,1,1
11272,1,2,1,1
10206,0,1,1,0
1810,1,1,1,0
15880,0,2,1,0
3448,1,2,1,1
6034,0,0,1,1
7469,1,1,1,0
4059,0,2,0,0
2353,1,0,1,1
10745,0,2,1,0
10336,0,2,1,0
9948,0,1,1,0
3874,0,0,1,1
1375,2,2,1,1
4888,0,1,0,1
11602,0,2,1,0
344,0,0,0,1
16219,1,1,1,1
14256,0,3,1,0
948,0,2,0,0
13520,0,0,1,0
14404,0,0,1,0
16314,0,1,1,1
7004,1,2,1,1
5153,1,2,0,1
3088,1,1,1,1
8927,1,3,1,1
5819,0,3,0,0
335,1,2,1,1
8511,0,2,1,0
11927,0,1,1,1
17007,1,1,1,0
5006,1,1,1,1
10286,0,2,1,0
3042,1,2,0,1
4384,0,1,1,1
2118,1,2,1,1
16464,0,1,1,1
402,0,2,0,0
7123,1,1,1,1
11530,1,2,1,0
13397,0,1,1,0
12519,0,1,1,0
6065,0,2,1,1
12378,0,1,1,0
16294,0,1,1,0
5392,0,1,0,0
14373,0,1,1,1
439,1,1,0,1
17578,0,3,1,0
9590,0,3,1,1
4712,0,2,1,0
2908,1,1,1,0
3323,0,2,1,0
7996,0,1,1,0
16640,0,1,1,0
6120,0,3,1,0
16145,0,1,1,1
2265,0,2,0,0
13306,0,2,1,0
4676,0,2,0,0
14376,0,0,1,1
9073,0,2,1,1
4109,0,2,1,0
713,0,2,0,0
11596,0,1,1,0
1835,0,1,1,0
7401,0,1,1,0
688,1,3,0,1
12864,0,2,1,0
9516,0,0,1,1
13326,0,1,1,0
428,0,3,0,0
6123,3,2,1,1
13958,0,2,1,0
3361,0,1,0,0
6388,0,2,1,1
16746,1,2,1,1
9483,0,1,1,0
1671,0,2,1,0
5449,1,3,1,1
17736,2,0,1,1
15756,0,3,1,0
2983,0,2,1,0
2859,0,2,1,0
6330,0,0,1,0
9871,0,3,1,0
13922,0,1,1,0
2759,0,0,0,1
15152,1,1,1,1
4705,0,2,0,1
11777,0,1,1,0
15334,1,2,1,1
12238,0,2,1,0
8978,1,0,1,1
17542,0,1,1,1
6724,0,2,1,0
12522,0,1,1,1
13288,0,3,1,0
14202,0,2,1,1
10775,0,0,1,1
16189,0,1,1,0
7241,0,0,1,0
8856,1,3,1,1
7069,0,1,1,0
5827,0,2,0,0
9624,0,1,1,1
2170,1,1,0,1
4455,0,1,0,0
4656,1,2,0,1
14412,0,1,1,0
1332,0,0,0,0
12900,0,1,1,0
1054,0,1,1,1
1519,0,1,0,0
8928,0,2,1,1
930,0,2,0,0
3703,0,3,1,0
11770,0,1,1,0
2291,0,2,0,0
9657,0,1,1,0
3292,1,3,0,1
6703,1,2,1,0
7843,0,0,1,1
10740,0,3,1,0
12477,3,0,1,1
4662,1,2,1,1
1767,0,2,1,0
15484,0,0,1,0
15786,0,3,1,0
7637,2,2,1,1
2979,0,1,0,1
3424,0,2,1,0
12119,0,2,1,0
16618,1,1,1,1
333,0,1,0,0
1983,0,1,0,0
278,0,2,0,1
12036,0,2,1,1
11440,0,3,1,0
13475,0,2,1,0
11754,0,2,1,0
15578,0,0,1,0
1394,3,1,1,1
15616,0,3,1,0
1477,0,2,1,1
7794,1,0,1,1
1511,1,1,0,1
15944,0,3,1,0
11597,0,0,1,0
6364,1,2,1,1
12037,0,2,1,0
287,0,2,0,0
9365,0,2,1,0
250,0,1,1,1
8852,0,2,1,1
11524,0,0,1,1
13789,0,1,1,1
2516,0,1,1,0
416,0,1,1,1
13686,0,1,1,1
13892,0,3,1,0
13334,1,0,1,1
2335,1,3,1,1
14166,0,2,1,0
8994,0,2,1,0
14221,0,2,1,1
5171,0,2,0,0
16179,1,2,1,0
6122,0,1,1,0
16063,0,3,1,0
6646,0,2,1,0
14702,0,2,1,0
5803,2,3,0,1
14626,1,1,1,0
8296,0,1,1,0
11646,1,2,1,1
11050,0,1,1,1
2051,0,0,1,1
10189,0,1,1,0
1333,0,2,1,1
16317,0,3,1,0
9763,0,2,1,1
7720,1,1,1,0
17274,0,2,1,0
11724,0,1,1,0
17434,1,2,1,1
10436,0,3,1,0
8798,0,2,1,0
17646,0,1,1,1
8045,0,1,1,1
7168,1,1,1,1
14829,0,1,1,0
16947,0,2,1,0
952,0,1,1,0
5883,0,1,0,1
13419,0,1,1,0
14968,0,1,1,1
16965,0,0,1,1
3823,0,1,0,0
6077,0,2,1,0
14129,0,1,1,0
12352,0,3,1,1
709,1,1,0,1
13909,0,2,1,0
1087,0,0,1,1
8378,0,2,1,0
4337,0,3,0,0
17881,0,1,1,0
463,0,1,1,0
1351,0,2,1,1
3311,0,1,0,0
10500,0,0,1,0
2263,0,2,0,1
17277,1,0,1,1
13691,0,1,1,0
1448,0,1,0,1
3037,0,2,0,0
874,0,0,0,1
1674,0,2,0,0
16095,1,1,1,1
4452,1,1,0,1
1416,0,2,0,0
10589,0,2,1,0
9959,1,2,1,1
12606,0,1,1,0
11317,0,2,1,0
7074,1,1,1,1
3837,0,3,1,0
7222,1,0,1,1
1570,1,3,1,1
15470,1,1,1,1
676,0,3,0,0
2042,1,1,0,1
10606,0,1,1,1
17861,0,3,1,0
10765,0,2,1,0
7223,0,3,1,0
8956,0,2,1,0
788,0,2,0,1
10228,0,1,1,0
8482,0,2,1,0
14394,0,2,1,0
4335,0,3,0,0
12446,1,2,1,1
12534,0,1,1,0
1359,1,3,1,1
11685,2,1,1,1
819,0,1,0,0
1968,0,1,1,0
17219,0,1,1,0
11658,0,2,1,0
818,1,0,1,1
12298,0,3,1,0
16851,0,2,1,0
1045,0,2,1,1
174,1,1,1,1
13388,1,2,1,0
12917,0,1,1,1
12189,0,3,1,1
7109,0,2,1,1
4057,0,0,0,0
11388,0,0,1,0
9923,2,1,1,1
8907,0,1,1,1
10805,0,2,1,1
11569,0,2,1,0
8697,0,1,1,0
7404,0,1,1,1
13797,1,2,1,1
5677,0,2,1,1
10498,0,2,1,0
9872,0,2,1,0
10665,1,3,1,1
546,0,0,1,1
12669,0,1,1,0
8995,0,3,1,0
10772,1,3,1,1
5913,2,3,1,1
14707,0,2,1,0
10593,0,1,1,1
14180,0,0,1,0
6028,0,2,1,0
160,1,3,0,0
6139,1,1,1,1
1889,0,2,0,0
10511,0,1,1,0
11838,0,1,1,1
9726,0,2,1,1
5173,0,2,1,0
3134,1,0,1,1
17811,1,3,1,1
11283,2,1,1,1
14075,0,2,1,1
12319,0,2,1,0
5768,0,0,1,0
6775,0,2,1,0
17437,0,0,1,0
11,0,0,1,1
4402,0,1,1,1
9304,0,0,1,1
11104,0,3,1,0
9663,0,3,1,0
17955,0,2,1,0
8833,0,3,1,0
14011,0,2,1,0
3194,0,0,1,1
3205,0,1,0,1
15047,0,1,1,0
13114,0,1,1,1
14344,0,3,1,1
15722,0,1,1,1
2858,0,1,0,0
16097,0,2,1,0
15965,0,2,1,0
6768,0,1,1,0
9169,0,0,1,0
6844,1,1,1,1
7510,0,1,1,0
11661,0,1,1,0
9931,0,3,1,0
16512,0,1,1,0
7548,0,1,1,0
5658,0,1,1,1
1561,0,2,1,0
4718,0,2,1,1
16703,0,2,1,0
6700,0,2,1,1
9090,0,1,1,0
7445,1,0,1,1
17575,0,1,1,0
16817,1,2,1,1
2486,0,1,0,1
6155,0,2,1,0
12873,0,0,1,1
13521,0,1,1,0
14667,1,3,1,1
3766,0,2,0,0
9887,0,1,1,0
15873,0,0,1,0
11381,1,2,1,1
3352,1,2,0,1
16134,0,2,1,0
6735,0,2,1,0
9535,0,1,1,0
11389,0,1,1,0
3064,1,0,0,1
11415,0,2,1,1
5133,0,2,1,0
11816,0,2,1,0
6438,0,2,1,0
16,0,0,0,0
12621,0,2,1,0
934,0,0,0,1
1998,0,3,0,0
5512,0,2,0,0
14328,0,2,1,0
8136,0,3,1,0
13692,1,0,1,1
17490,0,2,1,0
1381,0,1,0,0
6027,0,1,1,1
6402,0,2,1,0
59,0,0,1,1
6095,0,0,1,0
3149,0,3,0,0
17387,2,2,1,1
13831,2,1,1,1
16260,0,2,1,0
1371,0,2,0,0
10703,0,1,1,1
11144,2,2,1,1
9195,1,0,1,1
615,0,2,1,0
3436,1,3,1,1
17761,1,2,1,1
3997,0,3,1,0
16678,0,3,1,0
2748,1,1,1,1
11146,1,2,1,1
7411,0,1,1,1
7839,0,2,1,1
16213,0,1,1,1
4998,0,2,0,1
1813,1,2,1,1
6702,0,2,1,0
4502,0,2,0,0
16102,0,1,1,1
17870,0,1,1,1
11624,1,1,1,1
15843,0,2,1,0
14050,0,3,1,0
4524,0,0,1,1
9476,1,2,1,1
12461,0,1,1,0
10756,0,3,1,1
111,0,1,1,1
10986,0,1,1,1
7938,1,1,1,0
798,0,1,1,0
14635,0,2,1,0
10982,2,2,1,1
8012,0,0,1,1
294,0,1,1,0
3120,1,2,0,1
41,1,2,0,1
15415,1,2,1,0
10260,1,1,1,1
1231,0,1,1,1
7090,0,2,1,0
6105,0,2,1,1
12909,0,2,1,0
16665,1,2,1,0
2891,0,2,0,1
7614,0,0,1,0
10356,0,1,1,0
14756,1,0,1,1
3879,0,3,0,1
11191,1,1,1,1
15290,0,0,1,1
6727,0,2,1,0
12431,0,2,1,0
7423,1,3,1,0
15579,0,2,1,1
15874,0,2,1,0
14642,0,1,1,1
13844,0,3,1,0
3457,0,0,0,1
14082,1,2,1,1
4602,1,0,1,1
1058,0,1,0,0
4443,0,1,1,0
10824,0,0,1,0
16280,0,2,1,0
2070,0,2,0,0
3421,0,2,1,0
12622,0,0,1,0
7587,0,3,1,1
4674,0,1,1,0
10431,1,1,1,1
16761,1,2,1,0
14021,0,0,1,1
6962,0,2,1,1
9563,1,2,1,1
10461,0,0,1,1
14879,0,2,1,0
7229,1,2,1,1
12075,0,1,1,1
9971,0,1,1,1
10257,0,2,1,0
7664,0,1,1,0
14720,0,2,1,0
228,0,1,1,0
7747,0,1,1,0
8830,0,2,1,0
8411,0,1,1,0
782,1,2,0,1
6038,0,0,1,1
5783,0,2,0,0
5545,1,1,1,1
12566,1,1,1,1
15104,0,2,1,0
453,1,1,0,1
16124,0,1,1,0
11946,0,1,1,0
12830,0,1,1,0
14399,1,1,1,1
17537,1,2,1,0
17877,0,2,1,0
13031,1,1,1,1
11207,0,0,1,1
8803,0,3,1,1
6972,0,2,1,0
4910,0,3,0,1
5988,0,1,1,0
16094,1,1,1,0
10866,0,2,1,1
17201,0,1,1,0
4541,0,2,0,0
5780,1,0,1,0
3531,0,1,1,0
8595,0,2,1,0
10784,0,0,1,1
16605,0,2,1,1
1840,0,1,0,1
3864,0,1,1,0
13153,1,1,1,1
16243,0,1,1,0
13222,0,2,1,0
15025,0,1,1,0
14893,1,2,1,1
8237,1,0,1,1
6218,0,3,1,0
13315,0,2,1,1
17084,0,0,1,0
12920,0,2,1,1
5235,1,1,0,0
2601,0,2,1,1
9269,1,1,1,1
1300,0,2,0,0
6608,1,0,1,1
2040,0,2,1,1
12129,1,0,1,1
11789,1,2,1,1
5472,2,2,0,1
10799,0,2,1,0
9087,2,0,1,1
3117,1,3,1,0
8434,0,1,1,1
12883,1,2,1,0
12991,0,2,1,0
9555,1,3,1,1
6372,0,2,1,0
