,R,Q,A,Y
0,1.1,1,1,1
1,0.1,1,1,1
2,0.1,2,1,0
3,0.1,0,1,0
4,0.1,3,1,0
5,0.1,1,1,0
6,1.1,2,1,1
7,0.1,1,1,1
8,0.1,1,1,1
9,0.1,1,1,1
10,0.1,1,1,1
11,0.1,1,1,0
12,0.1,1,1,1
13,0.1,2,1,0
14,1.1,2,1,1
15,0.1,2,0,1
16,0.1,3,0,1
17,0.1,2,1,0
18,0.1,2,0,0
19,0.1,2,1,1
20,1.1,1,0,1
21,0.1,2,1,0
22,1.1,1,0,1
23,0.1,3,0,0
24,0.1,1,1,1
25,0.1,1,1,0
26,0.1,0,1,1
27,0.1,2,1,1
28,1.1,0,1,1
29,1.1,1,1,1
30,0.1,2,0,0
31,0.1,2,1,1
32,0.1,2,1,0
33,0.1,3,1,0
34,0.1,2,0,1
35,0.1,3,1,1
36,0.1,1,1,1
37,0.1,2,1,0
38,0.1,2,1,1
39,0.1,1,1,1
40,0.1,2,1,0
41,0.1,1,1,0
42,1.1,1,1,0
43,0.1,1,1,0
44,0.1,2,0,1
45,1.1,2,1,1
46,0.1,2,1,0
47,1.1,2,1,1
48,0.1,1,1,1
49,0.1,0,1,1
50,0.1,3,1,0
51,0.1,2,1,0
52,0.1,2,1,0
53,0.1,0,1,1
54,0.1,1,1,1
55,0.1,2,1,0
56,0.1,1,1,0
57,0.1,1,1,1
58,0.1,1,1,1
59,0.1,1,1,1
60,0.1,1,1,1
61,0.1,2,1,0
62,0.1,1,1,1
63,0.1,1,1,0
64,0.1,1,1,0
65,0.1,1,1,1
66,1.1,1,1,1
67,0.1,3,1,0
68,1.1,2,1,1
69,1.1,2,1,1
70,1.1,1,1,1
71,0.1,2,1,0
72,0.1,3,1,1
73,0.1,2,0,1
74,0.1,1,1,0
75,0.1,1,1,0
76,0.1,2,1,0
77,0.1,0,1,1
78,0.1,2,1,0
79,0.1,1,1,1
80,0.1,0,1,0
81,0.1,2,1,1
82,0.1,1,1,0
83,0.1,2,1,0
84,1.1,1,1,1
85,1.1,1,1,0
86,0.1,2,1,0
87,0.1,0,1,0
88,0.1,1,0,1
89,0.1,1,1,0
90,1.1,1,1,1
91,0.1,2,1,1
92,0.1,0,0,0
93,0.1,1,1,0
94,0.1,2,1,1
95,0.1,0,1,0
96,0.1,2,1,0
97,0.1,1,1,0
98,1.1,1,1,0
99,0.1,2,1,0
100,0.1,1,1,0
101,0.1,3,1,1
102,0.1,2,1,0
103,1.1,1,1,1
104,0.1,1,1,1
105,0.1,2,0,0
106,0.1,0,1,0
107,0.1,2,1,0
108,0.1,0,1,0
109,0.1,0,1,1
110,0.1,2,1,1
111,0.1,2,1,1
112,0.1,2,1,0
113,0.1,1,1,0
114,1.1,1,1,1
115,0.1,0,1,1
116,0.1,2,0,0
117,0.1,2,0,1
118,0.1,2,1,0
119,1.1,1,1,0
120,0.1,1,1,1
121,0.1,2,1,0
122,0.1,1,1,0
123,0.1,0,1,0
124,0.1,1,1,0
125,0.1,3,0,1
126,0.1,1,0,1
127,0.1,2,1,0
128,0.1,0,1,0
129,0.1,1,1,1
130,0.1,2,1,0
131,0.1,2,1,1
132,0.1,0,1,0
133,0.1,1,1,0
134,0.1,3,1,1
135,1.1,1,1,1
136,0.1,3,1,0
137,1.1,2,1,1
138,0.1,2,1,0
139,0.1,2,1,1
140,0.1,1,0,0
141,1.1,1,1,1
142,0.1,0,1,0
143,0.1,1,1,1
144,1.1,1,1,1
145,1.1,1,1,1
146,0.1,2,1,0
147,0.1,0,1,1
148,1.1,1,1,0
149,1.1,1,1,1
150,0.1,2,0,1
151,0.1,2,1,0
152,0.1,1,1,1
153,0.1,1,1,0
154,0.1,1,1,0
155,1.1,2,1,1
156,0.1,1,1,0
157,1.1,2,1,1
158,0.1,0,1,1
159,0.1,2,1,0
160,0.1,3,1,1
161,0.1,2,1,1
162,0.1,1,1,1
163,0.1,1,0,0
164,0.1,2,1,0
165,0.1,1,1,0
166,0.1,3,0,0
167,1.1,1,1,1
168,0.1,1,1,0
169,0.1,1,1,0
170,1.1,1,1,1
171,0.1,2,0,1
172,0.1,3,1,0
173,0.1,3,1,1
174,1.1,1,1,1
175,0.1,2,0,0
176,0.1,2,1,1
177,0.1,3,1,0
178,0.1,0,1,0
179,1.1,1,1,1
180,0.1,2,1,1
181,0.1,2,1,1
182,0.1,1,1,0
183,0.1,1,1,1
184,0.1,1,1,1
185,0.1,2,1,0
186,1.1,1,1,1
187,0.1,2,1,0
188,0.1,2,1,0
189,0.1,1,1,0
190,1.1,1,1,1
