,AGEP,COW,SCHL,MAR,OCCP,POBP,RELP,WKHP,SEX,RAC1P,PINCP
6735,23.0,1.0,17.0,5.0,3,49.0,2.0,40.0,1,1,0
2635,35.0,6.0,17.0,1.0,0,49.0,0.0,30.0,0,1,0
3529,19.0,1.0,19.0,1.0,3,49.0,1.0,35.0,1,1,0
9355,28.0,1.0,12.0,5.0,4,49.0,15.0,40.0,1,1,0
1894,26.0,1.0,14.0,5.0,2,49.0,0.0,30.0,0,1,0
3522,40.0,1.0,21.0,3.0,2,20.0,0.0,20.0,0,1,0
5793,45.0,1.0,18.0,1.0,2,49.0,1.0,40.0,1,0,1
5429,43.0,1.0,16.0,5.0,0,49.0,2.0,28.0,0,1,0
3583,17.0,1.0,16.0,5.0,2,6.0,2.0,28.0,0,0,0
981,42.0,1.0,16.0,1.0,4,301.0,1.0,35.0,1,1,0
9079,42.0,3.0,20.0,1.0,0,25.0,1.0,45.0,0,1,1
7197,17.0,4.0,20.0,5.0,1,49.0,0.0,35.0,1,0,0
9800,33.0,1.0,19.0,1.0,2,316.0,0.0,45.0,1,1,1
9416,59.0,1.0,24.0,1.0,3,49.0,0.0,40.0,1,1,1
2220,22.0,1.0,18.0,1.0,2,49.0,0.0,6.0,0,1,0
5404,20.0,1.0,19.0,5.0,1,49.0,0.0,40.0,1,0,0
6429,64.0,1.0,19.0,1.0,2,316.0,1.0,40.0,1,1,1
856,26.0,1.0,22.0,1.0,0,55.0,1.0,50.0,0,1,0
10004,23.0,1.0,21.0,1.0,2,6.0,1.0,40.0,0,1,0
8099,57.0,1.0,19.0,3.0,0,49.0,1.0,40.0,1,1,1
2901,21.0,1.0,22.0,1.0,0,303.0,1.0,40.0,0,1,0
5600,30.0,1.0,16.0,1.0,4,49.0,0.0,57.0,1,0,0
3487,40.0,3.0,21.0,1.0,0,49.0,0.0,50.0,0,1,1
1368,39.0,2.0,14.0,1.0,1,20.0,1.0,30.0,0,1,0
10628,55.0,1.0,18.0,1.0,4,49.0,1.0,27.0,0,1,1
5168,25.0,1.0,18.0,3.0,2,49.0,0.0,25.0,0,1,0
470,23.0,1.0,19.0,5.0,4,49.0,17.0,40.0,1,1,0
474,53.0,1.0,17.0,3.0,3,49.0,0.0,15.0,1,1,0
2238,41.0,1.0,21.0,1.0,0,49.0,0.0,40.0,1,1,1
7987,58.0,7.0,22.0,1.0,0,49.0,1.0,40.0,0,1,1
8617,24.0,1.0,16.0,5.0,3,49.0,14.0,20.0,1,1,0
8934,34.0,1.0,19.0,5.0,0,417.0,17.0,48.0,0,1,0
6007,55.0,5.0,19.0,5.0,1,49.0,2.0,35.0,1,1,0
9818,38.0,2.0,21.0,1.0,0,16.0,0.0,45.0,1,1,1
2288,47.0,1.0,21.0,1.0,0,30.0,0.0,40.0,1,1,1
9014,44.0,1.0,22.0,3.0,0,6.0,0.0,30.0,1,1,1
10126,22.0,1.0,16.0,1.0,1,207.0,0.0,48.0,1,0,0
4331,39.0,1.0,18.0,5.0,4,301.0,2.0,1.0,0,1,0
8475,28.0,4.0,16.0,5.0,1,49.0,12.0,25.0,1,1,0
11353,46.0,1.0,18.0,1.0,4,49.0,0.0,40.0,1,1,1
1488,35.0,1.0,21.0,5.0,1,49.0,4.0,40.0,0,1,0
11504,31.0,1.0,12.0,1.0,4,301.0,1.0,40.0,1,1,0
2599,46.0,1.0,21.0,1.0,0,49.0,1.0,16.0,0,1,1
2240,56.0,6.0,20.0,1.0,1,49.0,1.0,40.0,1,0,1
4276,24.0,1.0,16.0,1.0,1,19.0,0.0,45.0,1,1,1
1069,35.0,1.0,16.0,1.0,4,49.0,0.0,36.0,1,1,1
4251,44.0,1.0,16.0,1.0,3,17.0,0.0,35.0,1,1,1
6618,50.0,1.0,13.0,5.0,1,49.0,17.0,35.0,1,1,0
7896,26.0,4.0,16.0,5.0,1,16.0,2.0,40.0,0,1,0
5592,27.0,1.0,16.0,5.0,2,4.0,0.0,40.0,0,1,0
11563,24.0,1.0,19.0,3.0,0,49.0,0.0,40.0,1,1,1
1662,26.0,5.0,21.0,5.0,2,49.0,2.0,40.0,0,1,0
8266,41.0,1.0,21.0,3.0,2,49.0,0.0,55.0,1,0,1
5938,59.0,1.0,14.0,3.0,2,25.0,1.0,45.0,1,1,1
9459,44.0,2.0,22.0,1.0,0,49.0,0.0,45.0,1,1,1
10050,39.0,6.0,22.0,1.0,0,303.0,1.0,30.0,1,0,0
3756,41.0,1.0,18.0,3.0,2,16.0,0.0,50.0,0,1,1
8702,25.0,7.0,17.0,1.0,2,49.0,0.0,10.0,0,1,0
4778,24.0,1.0,16.0,1.0,1,49.0,1.0,4.0,0,0,0
9431,29.0,1.0,18.0,1.0,0,49.0,1.0,45.0,0,1,1
7599,17.0,1.0,16.0,1.0,3,16.0,0.0,25.0,1,1,0
12547,71.0,4.0,22.0,1.0,1,49.0,1.0,40.0,0,1,1
11111,51.0,2.0,21.0,1.0,0,104.0,1.0,40.0,0,1,1
4235,50.0,1.0,14.0,5.0,1,49.0,2.0,40.0,0,1,0
8911,60.0,1.0,19.0,5.0,2,53.0,0.0,20.0,0,1,0
10200,36.0,5.0,15.0,3.0,1,49.0,6.0,40.0,0,1,1
11967,50.0,1.0,19.0,5.0,2,49.0,2.0,56.0,0,1,0
7435,24.0,1.0,16.0,5.0,4,49.0,13.0,20.0,1,1,0
61,53.0,3.0,20.0,1.0,2,49.0,1.0,40.0,0,1,1
9427,58.0,1.0,21.0,1.0,0,6.0,0.0,45.0,1,1,1
9634,51.0,1.0,21.0,1.0,0,49.0,1.0,55.0,1,1,1
927,19.0,1.0,18.0,5.0,2,8.0,12.0,30.0,0,1,0
4660,67.0,1.0,14.0,1.0,3,49.0,1.0,40.0,1,1,0
5152,27.0,1.0,21.0,3.0,2,8.0,0.0,70.0,1,1,1
12075,43.0,1.0,16.0,5.0,4,49.0,0.0,40.0,1,1,1
5638,42.0,1.0,19.0,5.0,2,49.0,12.0,35.0,1,1,1
10046,24.0,1.0,14.0,5.0,2,26.0,2.0,15.0,0,1,0
10693,50.0,1.0,19.0,5.0,4,49.0,15.0,40.0,1,1,1
9523,20.0,3.0,21.0,5.0,0,49.0,2.0,41.0,0,1,0
7431,52.0,1.0,19.0,1.0,1,49.0,0.0,40.0,1,1,1
261,48.0,6.0,16.0,1.0,2,49.0,1.0,40.0,0,0,1
9559,18.0,5.0,19.0,3.0,1,417.0,6.0,30.0,0,1,0
11251,27.0,1.0,18.0,2.0,2,6.0,0.0,55.0,1,0,1
10937,23.0,1.0,17.0,5.0,4,16.0,2.0,40.0,1,1,0
886,27.0,1.0,22.0,5.0,0,49.0,0.0,40.0,0,1,1
8730,20.0,1.0,20.0,5.0,2,49.0,14.0,35.0,0,1,0
6604,18.0,1.0,19.0,5.0,2,16.0,0.0,16.0,0,1,0
2241,42.0,1.0,23.0,4.0,1,49.0,9.0,40.0,0,1,1
10185,27.0,1.0,18.0,3.0,0,49.0,2.0,32.0,1,1,0
1639,54.0,1.0,16.0,3.0,4,49.0,6.0,50.0,1,0,1
12571,20.0,1.0,18.0,1.0,1,49.0,1.0,50.0,0,1,0
11371,58.0,4.0,21.0,5.0,0,427.0,2.0,15.0,0,1,0
3292,21.0,1.0,20.0,1.0,2,49.0,1.0,40.0,1,1,0
12578,17.0,1.0,8.0,1.0,3,49.0,1.0,20.0,1,0,0
3538,19.0,1.0,17.0,5.0,4,211.0,2.0,37.0,0,1,0
6147,51.0,1.0,18.0,1.0,4,102.0,1.0,40.0,1,1,1
9816,32.0,1.0,18.0,1.0,0,49.0,0.0,40.0,0,1,1
1670,22.0,1.0,8.0,1.0,4,316.0,1.0,56.0,1,1,0
2454,18.0,1.0,14.0,1.0,2,49.0,0.0,30.0,0,1,0
2016,59.0,1.0,21.0,1.0,0,138.0,0.0,40.0,1,1,1
9666,64.0,5.0,19.0,2.0,2,49.0,5.0,20.0,1,0,0
1387,40.0,6.0,16.0,1.0,4,16.0,1.0,40.0,1,1,1
4448,21.0,1.0,16.0,1.0,0,49.0,0.0,50.0,0,1,0
595,63.0,1.0,21.0,5.0,2,49.0,0.0,15.0,0,1,0
5333,41.0,1.0,21.0,1.0,2,6.0,1.0,45.0,0,1,0
160,33.0,3.0,21.0,1.0,2,49.0,0.0,50.0,0,1,1
11157,28.0,1.0,19.0,5.0,1,449.0,17.0,10.0,1,0,0
8581,56.0,1.0,20.0,5.0,1,4.0,12.0,40.0,1,1,1
3304,32.0,1.0,21.0,1.0,0,30.0,0.0,40.0,1,1,1
2703,21.0,6.0,19.0,1.0,4,48.0,0.0,25.0,1,1,0
2126,57.0,1.0,21.0,5.0,0,49.0,17.0,45.0,1,1,0
8524,48.0,7.0,22.0,1.0,0,24.0,3.0,40.0,0,1,0
7044,37.0,2.0,18.0,1.0,2,49.0,1.0,40.0,0,1,0
8659,32.0,1.0,6.0,5.0,3,49.0,2.0,45.0,1,1,1
12812,31.0,7.0,16.0,1.0,0,6.0,0.0,40.0,1,1,1
4834,64.0,1.0,16.0,1.0,3,49.0,1.0,40.0,1,0,1
12943,38.0,5.0,19.0,1.0,2,49.0,0.0,40.0,1,1,1
4500,20.0,1.0,15.0,3.0,4,49.0,6.0,25.0,0,1,0
4980,59.0,3.0,19.0,3.0,0,303.0,16.0,50.0,1,1,1
9973,24.0,1.0,15.0,1.0,2,6.0,1.0,25.0,0,1,0
7656,43.0,1.0,19.0,1.0,0,49.0,0.0,40.0,1,1,1
4830,52.0,1.0,18.0,1.0,4,49.0,0.0,40.0,1,1,1
10350,57.0,1.0,19.0,1.0,3,49.0,0.0,75.0,1,1,0
4487,40.0,3.0,18.0,1.0,0,8.0,1.0,60.0,0,1,1
12883,35.0,1.0,17.0,5.0,1,229.0,2.0,30.0,0,1,0
1864,49.0,1.0,21.0,3.0,0,16.0,0.0,40.0,1,1,1
6663,55.0,1.0,18.0,1.0,2,49.0,0.0,50.0,0,0,1
3615,35.0,1.0,20.0,5.0,4,211.0,2.0,40.0,1,1,1
5591,62.0,1.0,16.0,1.0,1,49.0,0.0,30.0,0,1,0
3716,53.0,2.0,21.0,1.0,0,462.0,0.0,30.0,0,1,1
9290,22.0,4.0,20.0,1.0,0,49.0,1.0,40.0,1,1,1
12724,18.0,1.0,20.0,5.0,0,49.0,2.0,40.0,0,1,0
9784,22.0,1.0,19.0,3.0,1,30.0,2.0,35.0,1,0,1
13046,43.0,1.0,21.0,3.0,2,49.0,0.0,40.0,0,1,0
11996,40.0,6.0,19.0,5.0,2,49.0,2.0,62.0,0,1,0
434,60.0,1.0,22.0,1.0,0,49.0,0.0,40.0,1,1,1
344,52.0,1.0,22.0,1.0,0,44.0,12.0,60.0,1,1,1
12259,44.0,4.0,22.0,1.0,0,30.0,1.0,40.0,1,1,1
10151,39.0,1.0,21.0,5.0,0,49.0,17.0,40.0,0,1,0
3343,19.0,1.0,16.0,5.0,0,12.0,0.0,25.0,0,1,0
5084,45.0,1.0,18.0,5.0,1,207.0,0.0,20.0,1,1,0
10370,23.0,4.0,15.0,1.0,1,51.0,1.0,16.0,0,1,0
2247,58.0,1.0,17.0,1.0,4,316.0,0.0,50.0,1,1,1
13044,81.0,2.0,23.0,1.0,0,15.0,1.0,27.0,1,1,1
2192,33.0,1.0,20.0,1.0,2,49.0,1.0,50.0,0,1,1
7491,62.0,1.0,16.0,1.0,4,31.0,1.0,40.0,1,0,1
4413,55.0,6.0,19.0,1.0,1,417.0,0.0,35.0,0,1,0
8178,58.0,3.0,18.0,3.0,4,49.0,0.0,40.0,1,1,1
5220,48.0,1.0,15.0,5.0,2,49.0,0.0,60.0,1,1,1
165,39.0,1.0,19.0,1.0,0,49.0,0.0,40.0,1,1,1
2045,31.0,4.0,19.0,1.0,1,30.0,1.0,60.0,0,0,1
8547,19.0,4.0,20.0,1.0,0,53.0,1.0,20.0,0,1,0
4617,52.0,1.0,16.0,1.0,3,56.0,0.0,40.0,1,0,1
1682,44.0,1.0,14.0,5.0,1,303.0,2.0,20.0,0,1,0
5520,18.0,1.0,18.0,5.0,1,17.0,2.0,40.0,0,1,0
4226,30.0,1.0,20.0,1.0,0,49.0,0.0,33.0,1,1,1
12671,61.0,1.0,19.0,1.0,3,49.0,0.0,70.0,0,1,1
8640,42.0,1.0,16.0,1.0,3,8.0,0.0,42.0,1,1,1
2967,20.0,1.0,13.0,1.0,1,8.0,0.0,40.0,1,1,0
11662,22.0,3.0,16.0,1.0,2,38.0,1.0,40.0,0,1,0
368,35.0,4.0,20.0,1.0,0,49.0,0.0,45.0,0,1,1
10465,74.0,7.0,20.0,1.0,0,6.0,1.0,40.0,0,0,1
11713,36.0,3.0,24.0,1.0,0,49.0,0.0,50.0,0,1,1
6847,22.0,4.0,18.0,1.0,0,49.0,1.0,30.0,0,1,0
2032,29.0,1.0,21.0,5.0,1,49.0,17.0,10.0,1,0,0
