,sex,age,race,priors_count,c_charge_degree,score_text,two_year_recid
5638,1,23,0,4,0,2,1
967,1,32,1,8,0,0,1
4653,1,47,1,3,1,1,1
525,1,25,1,4,0,1,1
2979,1,23,0,1,0,1,0
1,1,34,0,0,0,1,1
4056,1,23,0,2,1,1,1
2684,1,26,0,4,0,1,1
3115,1,39,0,1,0,1,1
6674,1,32,0,0,0,0,0
6426,1,34,0,0,0,1,0
6618,0,28,0,1,0,1,0
327,1,24,0,2,0,0,1
1978,1,29,0,8,0,0,1
2058,1,58,0,38,0,2,1
4452,1,23,0,0,0,1,1
2670,1,41,0,0,0,1,0
1895,0,23,0,4,1,0,1
3337,1,28,0,10,0,2,1
3699,0,43,0,2,0,1,1
2069,1,22,0,1,0,2,1
1740,1,32,1,0,0,1,0
4788,1,36,0,2,0,2,1
4386,1,25,0,7,0,0,1
4579,1,24,1,2,0,2,0
3177,1,34,0,6,0,0,1
4349,1,21,1,0,1,1,0
6104,1,30,0,0,1,0,0
5865,1,23,1,1,0,2,1
3934,1,29,0,29,0,0,1
5023,1,25,0,8,0,0,1
6175,1,41,1,1,1,1,1
390,1,29,0,7,0,1,0
5932,1,39,0,0,1,1,0
2957,1,59,0,1,0,1,0
282,0,41,0,2,1,1,0
7022,1,46,0,2,1,2,0
775,1,41,0,8,0,2,1
4377,1,22,0,1,0,0,1
1190,1,47,1,2,1,1,0
2592,1,67,1,0,1,1,0
2319,1,56,1,1,1,1,0
4578,1,61,0,20,1,1,1
5269,0,67,0,0,0,1,0
235,1,52,0,0,0,1,0
2999,0,46,0,7,1,0,0
4003,1,27,0,7,0,2,0
5730,1,38,0,0,1,1,0
4769,1,68,1,4,1,1,0
2373,1,26,0,3,1,0,0
3011,1,59,0,13,0,1,1
3579,1,21,0,1,0,1,1
5830,1,22,0,2,1,0,1
1581,1,32,1,1,1,1,0
3967,1,31,0,6,0,0,0
1589,0,20,1,0,0,1,0
451,0,46,0,2,0,0,1
2321,1,25,1,0,0,1,1
44,1,29,0,0,0,2,1
2798,1,53,1,1,0,1,0
4722,1,41,0,7,1,2,1
3834,0,55,0,1,0,1,0
193,1,39,1,0,0,1,1
3997,1,44,0,7,0,2,1
2030,0,24,1,1,0,2,0
511,0,26,0,0,1,1,0
6625,1,31,1,8,1,0,0
1347,1,23,0,0,0,1,0
5262,1,47,1,0,1,1,1
3825,0,34,1,0,1,1,0
2667,0,55,1,0,1,1,0
787,1,31,1,0,1,1,0
6129,1,29,0,8,1,0,0
3377,1,21,0,7,0,0,1
1636,1,55,1,3,0,2,1
649,1,39,1,2,0,1,1
1900,1,37,0,13,0,0,1
1112,1,22,0,3,0,0,1
5834,1,36,1,1,0,1,0
3415,1,37,0,0,0,1,1
2247,1,35,1,0,0,2,1
5592,1,29,0,6,0,2,1
5872,0,39,0,3,1,2,0
4964,1,43,1,8,0,1,0
5017,1,57,0,0,0,1,1
3238,1,57,0,8,1,1,1
7162,1,37,0,4,0,1,0
1361,0,23,0,0,1,1,0
1519,1,47,0,14,0,0,1
4603,1,26,0,6,0,0,1
3496,1,20,1,0,0,0,1
5251,1,31,0,13,0,0,1
5264,1,21,0,2,1,0,1
6219,1,38,0,7,1,2,0
1559,1,32,0,15,0,0,1
2925,0,34,0,1,0,2,1
6127,1,29,1,1,0,1,1
3715,1,32,0,10,0,2,1
1635,1,49,1,2,1,1,0
1057,1,21,0,0,0,0,1
230,1,23,0,2,0,0,0
733,0,45,1,1,0,1,0
4400,1,26,0,18,0,0,1
4391,1,23,0,0,0,2,0
5679,0,22,0,1,1,2,0
3882,1,28,0,7,1,1,1
1422,1,54,0,9,1,1,0
1092,1,29,1,7,1,2,1
4687,1,23,0,5,0,2,1
4532,1,31,1,1,0,1,1
5792,1,54,0,13,0,2,0
133,0,24,0,0,1,1,0
1856,1,24,0,0,0,0,1
680,1,23,0,2,1,0,1
5927,1,32,1,5,0,2,1
6391,1,24,0,0,0,1,0
7039,0,28,1,7,0,2,1
2503,1,53,0,2,0,1,1
4049,0,45,0,1,0,1,0
6463,1,54,1,3,0,1,0
5382,1,41,1,0,0,1,1
1465,0,56,1,1,0,0,0
1240,1,29,0,4,0,0,1
