,sex,age,race,priors_count,c_charge_degree,score_text,two_year_recid
4388,1,33,1,0,0,1,0
322,1,56,1,0,1,1,0
1192,0,30,1,0,0,2,0
1388,1,20,0,0,0,1,0
6986,1,22,0,3,0,2,1
1354,1,28,0,1,1,2,0
6592,0,42,0,1,0,2,0
5288,1,46,1,2,0,1,0
6374,1,30,1,0,1,1,0
3400,1,55,0,0,0,1,0
5892,0,55,1,0,1,1,0
4189,1,24,0,1,1,2,1
4136,1,20,1,0,0,2,1
1810,1,48,1,1,1,1,1
3088,1,31,0,4,0,1,0
496,0,59,1,0,1,1,0
432,1,26,0,3,0,1,0
6770,1,23,1,0,1,2,0
847,1,26,1,4,1,2,1
5128,1,37,0,2,0,1,1
5636,1,38,0,2,1,1,1
49,1,29,0,0,0,1,0
360,1,49,0,3,0,2,0
6115,1,23,1,4,1,0,1
1719,1,39,0,1,0,1,0
4498,1,32,1,11,0,0,0
3807,1,42,0,0,0,1,1
6951,0,22,1,1,1,0,0
5566,1,25,0,2,0,1,0
6320,1,43,1,0,0,1,0
2648,1,24,1,3,1,0,1
2715,1,48,0,0,0,1,0
5697,1,30,1,2,0,1,0
160,1,39,1,1,1,1,0
7007,1,26,0,4,0,1,1
2051,1,24,0,1,1,1,1
3695,0,42,0,0,1,1,1
2055,1,33,0,11,0,2,1
1658,1,34,0,6,0,0,1
2573,0,33,0,5,0,0,1
2730,1,22,0,0,0,2,0
4911,1,36,0,4,0,2,1
784,1,48,1,0,0,2,0
4840,1,37,0,3,1,2,1
184,1,47,0,23,1,0,1
3057,0,65,1,1,0,1,0
6862,1,34,0,12,0,2,1
2297,0,30,0,14,0,0,1
1729,1,51,0,0,0,1,1
1129,0,52,0,1,0,1,0
2513,1,44,1,8,0,2,1
741,0,22,1,0,1,2,0
6009,0,20,1,0,0,0,1
5276,1,23,0,2,0,1,0
4013,1,37,0,11,0,0,1
4166,1,48,0,8,0,0,1
4786,1,26,0,9,0,0,1
7191,1,67,1,2,0,1,0
4320,0,27,0,1,0,2,1
1674,1,30,0,1,0,2,1
6444,1,48,1,0,0,1,0
1123,1,26,1,11,0,1,0
3860,1,41,1,0,0,1,0
3887,0,28,1,1,0,2,0
2206,1,21,0,1,0,0,1
5964,1,20,0,1,1,1,1
1754,1,27,0,0,0,0,1
2950,1,29,0,1,1,1,1
3120,1,45,1,3,0,1,0
5528,1,27,0,0,0,1,0
695,1,57,0,20,0,2,1
890,0,29,0,1,0,2,0
970,1,32,0,5,1,1,1
2459,1,56,0,1,1,1,0
6537,0,27,0,2,0,2,1
6949,1,59,1,0,1,1,1
747,1,25,0,7,1,2,1
3051,1,21,0,0,0,0,0
2342,1,36,1,9,0,2,0
5825,1,29,0,16,0,0,1
2416,1,26,0,5,0,2,1
4628,0,23,1,4,1,0,1
4107,1,45,1,1,1,1,0
1745,1,59,0,4,1,1,0
966,1,35,0,1,1,1,0
662,0,33,0,0,0,1,0
386,1,37,0,23,0,0,1
5559,1,35,0,0,0,1,0
2386,1,41,0,3,0,1,1
6984,1,21,1,0,1,2,0
3380,1,26,0,7,0,2,0
5106,1,28,0,12,0,2,0
2726,1,54,0,0,1,1,1
4445,0,47,0,21,1,0,1
5331,1,50,0,1,0,1,0
5169,1,25,0,0,1,1,0
3696,0,28,1,2,0,1,0
3451,1,48,1,1,0,1,0
567,1,27,0,5,1,1,1
6395,1,41,0,6,0,2,1
4504,1,29,0,17,0,0,1
6787,1,28,0,1,0,1,1
4970,0,30,0,3,1,2,0
164,1,22,0,1,0,1,0
4264,1,29,1,5,0,1,0
4172,1,29,0,7,1,0,1
1563,0,57,1,0,1,1,0
910,1,22,0,1,0,2,1
6214,1,37,0,16,0,0,1
7199,1,23,1,0,0,0,0
3150,0,35,0,2,0,2,0
2907,0,54,1,1,1,1,0
2617,1,34,0,0,0,2,1
2029,1,25,0,1,0,2,0
3009,1,52,0,0,1,1,1
3439,1,28,0,0,1,1,0
2142,1,70,1,0,1,1,0
5122,1,25,0,11,1,0,1
4580,1,32,0,2,0,0,0
4245,1,34,0,5,0,1,1
4626,1,22,0,2,0,2,0
4721,1,27,0,1,0,0,0
4241,1,58,1,4,0,2,1
6754,1,61,0,14,1,1,0
6333,0,29,0,1,1,1,0
2124,1,34,1,1,0,2,0
1133,1,50,1,1,0,1,0
2232,1,52,0,2,0,1,0
2287,1,39,1,0,1,1,0
1378,1,29,0,0,1,1,0
3240,1,23,0,4,0,0,1
4511,1,20,0,1,0,1,1
5434,1,35,0,8,1,2,0
4494,1,31,0,5,0,1,0
1748,1,22,0,0,0,1,0
6403,1,63,1,1,0,1,0
4540,0,29,1,0,0,1,0
3146,1,57,0,23,0,0,1
1226,1,30,1,2,1,0,1
616,1,29,1,2,1,1,1
106,0,39,1,1,0,1,0
5411,1,28,1,5,1,2,1
7078,1,28,0,2,1,2,1
2898,1,22,1,0,1,2,0
6964,0,30,0,0,1,2,1
1464,1,57,1,0,1,1,1
4296,0,48,1,8,1,1,1
853,1,48,1,1,0,1,0
2832,1,42,0,1,1,2,1
231,0,26,0,2,0,1,1
3866,1,32,1,4,0,2,0
2797,1,25,0,4,0,0,1
5055,1,20,0,2,0,2,1
4506,1,29,1,0,0,0,0
61,1,27,0,15,0,0,1
2605,1,44,0,0,0,1,0
2736,1,27,1,0,0,1,0
2089,1,33,0,23,0,0,1
5512,1,19,0,0,0,1,1
4809,0,32,0,3,0,1,1
7138,0,31,0,9,0,0,1
6406,0,27,0,10,1,2,1
726,1,22,0,0,0,0,0
3618,0,28,1,0,0,2,0
3298,1,44,1,0,0,1,0
5212,1,27,0,0,0,2,0
7112,1,26,0,0,0,1,0
949,1,27,0,10,0,2,1
6837,1,28,1,2,0,1,1
6621,1,20,1,0,1,1,0
1202,1,20,0,1,0,0,0
1386,1,33,0,16,1,2,1
5965,1,32,0,6,0,2,0
5765,1,57,0,11,0,2,1
3943,1,51,1,0,1,1,0
3268,1,33,1,1,0,1,0
6324,1,51,1,3,0,1,0
2777,1,30,0,1,0,2,1
242,1,31,1,0,0,0,1
4697,1,35,1,1,0,1,0
163,1,48,1,2,1,1,0
162,1,30,0,1,0,2,0
7015,1,22,0,1,0,2,1
3855,1,46,1,2,0,1,1
6552,1,19,0,2,0,0,1
5589,0,36,0,1,0,1,0
4058,0,23,1,2,1,2,0
3986,0,34,1,3,1,2,0
3160,1,33,1,10,1,1,0
3547,1,39,1,21,0,0,0
7022,1,46,0,2,1,2,0
6893,1,31,1,0,0,1,0
7178,0,22,1,1,0,2,0
5969,1,20,0,1,0,1,1
5951,1,54,0,22,0,2,1
3854,0,29,1,2,0,2,1
3530,1,23,0,0,1,0,0
1421,1,26,0,3,0,1,1
3946,1,35,1,8,0,0,1
6547,1,22,0,3,0,1,1
1094,0,54,1,1,1,1,0
3699,0,43,0,2,0,1,1
617,1,28,0,10,0,1,0
5476,1,50,1,1,0,1,0
5692,1,40,1,5,0,1,0
4870,1,43,1,0,1,1,0
3058,0,27,1,0,1,1,0
4751,1,56,0,9,0,1,0
753,0,29,0,3,0,2,0
2241,1,30,1,0,0,1,1
7187,1,57,1,14,0,1,1
4741,0,53,1,0,1,1,0
2931,1,60,0,19,0,0,1
268,0,37,0,2,0,1,0
274,1,66,0,8,0,2,1
913,1,52,1,1,0,2,0
6310,0,24,0,7,0,0,0
6363,1,42,1,0,1,1,0
5988,1,23,0,1,1,1,1
5897,1,33,1,9,0,0,1
1665,0,27,0,0,1,1,0
4770,0,22,0,5,0,0,1
6868,1,23,0,3,1,2,1
2748,0,35,1,2,0,1,0
6185,1,35,0,2,0,1,0
4157,1,21,0,2,0,0,1
6359,1,37,0,6,0,1,1
506,1,35,1,1,0,1,0
4501,0,35,0,2,0,1,0
1942,1,25,1,1,0,1,0
4061,0,27,0,1,0,2,0
3323,0,24,0,0,1,2,0
5140,1,23,0,2,0,0,1
5341,1,23,0,1,0,2,1
6972,1,32,0,4,0,1,1
2538,1,21,0,0,1,0,0
3557,0,54,1,1,1,1,0
3851,1,25,0,0,0,1,0
4366,1,21,0,0,0,2,0
5232,1,45,1,21,0,2,1
641,1,30,0,0,0,1,0
5919,1,41,0,0,1,2,0
5191,1,30,0,4,1,0,0
2178,1,43,1,0,1,1,1
2298,1,25,1,2,1,2,0
7108,1,33,0,4,1,2,1
1093,1,24,0,1,0,1,0
6940,1,24,0,12,1,0,0
4252,1,22,0,0,0,2,1
3619,1,30,0,1,0,1,0
2589,1,30,0,0,0,1,0
3368,1,36,0,25,1,0,1
2876,1,73,1,0,1,1,0
4528,1,38,0,10,1,2,0
5724,1,44,1,4,0,1,0
1659,1,26,0,0,1,1,1
3578,1,35,0,1,0,1,0
1210,1,21,1,1,0,1,0
4964,1,43,1,8,0,1,0
3386,1,36,0,26,0,0,1
4962,0,64,1,0,1,1,0
2257,1,36,1,0,0,1,0
802,1,36,0,3,0,1,1
3341,0,57,0,0,1,1,0
3531,1,57,1,0,0,1,0
5869,1,21,0,0,0,2,0
8,0,39,1,0,1,1,0
4754,1,20,1,0,0,1,1
4998,1,46,1,26,0,2,1
2258,1,23,0,1,1,0,1
6741,0,63,1,0,1,1,0
2408,1,34,1,0,1,1,0
806,1,30,0,17,0,0,1
4117,1,27,1,5,0,1,0
28,0,36,1,3,0,1,0
1289,1,45,1,0,1,1,0
5515,1,30,1,5,0,0,1
2528,1,22,0,1,0,1,1
6891,0,28,1,5,0,0,1
2476,1,24,1,3,0,2,1
606,1,43,0,1,1,1,0
1547,1,46,0,0,0,2,0
6596,1,34,0,9,0,0,0
1219,1,23,0,0,1,0,0
4967,1,26,0,1,0,2,0
5250,1,27,0,1,1,2,0
3293,1,39,0,3,0,1,0
305,0,21,0,0,1,2,0
1973,1,58,0,16,0,0,0
4150,1,40,0,5,0,0,1
114,1,42,1,1,0,1,1
3790,1,47,1,0,1,1,0
2741,1,59,1,0,0,1,0
5246,1,46,0,2,1,2,0
4214,0,42,1,3,0,2,0
5759,1,38,1,3,1,1,0
6897,1,25,0,3,0,2,0
1784,0,28,0,1,0,2,0
6318,1,26,0,27,1,0,1
3047,1,31,1,10,1,0,0
4006,1,20,1,0,0,1,0
2888,1,58,1,3,0,1,0
6373,0,39,0,0,0,2,1
1165,1,24,0,0,0,2,0
1938,1,20,1,0,0,2,1
5601,1,25,0,0,0,2,0
6121,1,22,0,0,0,2,0
6385,1,31,0,1,0,0,0
3115,1,39,0,1,0,1,1
2485,1,38,1,0,0,1,0
538,1,42,0,14,0,2,1
2129,1,55,0,21,0,2,1
4609,1,25,0,1,0,2,0
628,1,20,0,4,0,0,1
3435,1,33,1,3,0,2,1
2391,1,49,0,10,0,2,1
6726,1,57,1,0,1,1,0
5726,1,36,1,12,0,1,0
3393,1,71,1,13,0,1,0
5778,0,28,0,5,1,0,0
6056,1,27,0,1,0,2,1
