Seed,Epsilon,Fair-Method,DP-Method,DI,ACC,ACC_PRIV,ACC_UNPRIV,PREC,REC,MAD,EOD,TPR,FPR,TNR,FNR,SPD,EODD
5,,,,0.1298140770252324,0.7876666666666666,0.7463186077643909,0.8286852589641435,0.7389760284107724,0.864312911041883,0.08236665119975262,-0.5948406676783005,0.864312911041883,0.28351012536162007,0.71648987463838,0.13568708895811699,-0.8701859229747676,0.9473013174670634
5,,reweigh,mst,0.1298140770252324,0.7876666666666666,0.7463186077643909,0.8286852589641435,0.7389760284107724,0.864312911041883,0.08236665119975262,-0.5948406676783005,0.864312911041883,0.28351012536162007,0.71648987463838,0.13568708895811699,-0.8701859229747676,0.9473013174670634
5,,reweigh,mst,1.0001053770675183,0.6538333333333334,0.5391566265060241,0.7675962815405046,0.7056737588652482,0.4821737625475943,0.2284396550344805,0.30912988152997134,0.4821737625475943,0.18675666988106718,0.8132433301189328,0.5178262374524056,3.4667221342210564e-05,0.30912988152997134
5,,dir,mst,0.1298140770252324,0.7876666666666666,0.7463186077643909,0.8286852589641435,0.7389760284107724,0.864312911041883,0.08236665119975262,-0.5948406676783005,0.864312911041883,0.28351012536162007,0.71648987463838,0.13568708895811699,-0.8701859229747676,0.9473013174670634
5,,dir,mst,0.1298140770252324,0.7876666666666666,0.7463186077643909,0.8286852589641435,0.7389760284107724,0.864312911041883,0.08236665119975262,-0.5948406676783005,0.864312911041883,0.28351012536162007,0.71648987463838,0.13568708895811699,-0.8701859229747676,0.9473013174670634
5,,lfr,mst,0.1298140770252324,0.7876666666666666,0.7463186077643909,0.8286852589641435,0.7389760284107724,0.864312911041883,0.08236665119975262,-0.5948406676783005,0.864312911041883,0.28351012536162007,0.71648987463838,0.13568708895811699,-0.8701859229747676,0.9473013174670634
5,,lfr,mst,0.9667994687915007,0.4851666666666667,0.7463186077643909,0.22609561752988047,0.4830508474576271,0.9865005192107996,-0.5202229902345104,-0.05918057663125953,0.9865005192107996,0.9803921568627451,0.0196078431372549,0.013499480789200415,-0.033200531208499307,0.05918057663125953
5,,egr,mst,0.1298140770252324,0.7876666666666666,0.7463186077643909,0.8286852589641435,0.7389760284107724,0.864312911041883,0.08236665119975262,-0.5948406676783005,0.864312911041883,0.28351012536162007,0.71648987463838,0.13568708895811699,-0.8701859229747676,0.9473013174670634
5,,egr,mst,0.4823918973141007,0.675,0.5391566265060241,0.8097609561752988,0.8213552361396304,0.4153686396677051,0.2706043296692746,0.01626189973937958,0.4153686396677051,0.08389585342333655,0.9161041465766635,0.5846313603322949,-0.17028405787825937,0.01626189973937958
5,,gsr,mst,0.1298140770252324,0.7876666666666666,0.7463186077643909,0.8286852589641435,0.7389760284107724,0.864312911041883,0.08236665119975262,-0.5948406676783005,0.864312911041883,0.28351012536162007,0.71648987463838,0.13568708895811699,-0.8701859229747676,0.9473013174670634
5,,gsr,mst,0.343354443995078,0.753,0.6840696117804551,0.8213811420982736,0.7821901323706378,0.6749740394600208,0.1373115303178185,-0.12543873377926873,0.6749740394600208,0.17454194792671165,0.8254580520732884,0.32502596053997923,-0.4069971786215246,0.2628536859137888
5,,roc,mst,0.1298140770252324,0.7876666666666666,0.7463186077643909,0.8286852589641435,0.7389760284107724,0.864312911041883,0.08236665119975262,-0.5948406676783005,0.864312911041883,0.28351012536162007,0.71648987463838,0.13568708895811699,-0.8701859229747676,0.9473013174670634
5,,roc,mst,1.0001053770675183,0.6538333333333334,0.5391566265060241,0.7675962815405046,0.7056737588652482,0.4821737625475943,0.2284396550344805,0.30912988152997134,0.4821737625475943,0.18675666988106718,0.8132433301189328,0.5178262374524056,3.4667221342210564e-05,0.30912988152997134
5,,eqodds,mst,0.1298140770252324,0.7876666666666666,0.7463186077643909,0.8286852589641435,0.7389760284107724,0.864312911041883,0.08236665119975262,-0.5948406676783005,0.864312911041883,0.28351012536162007,0.71648987463838,0.13568708895811699,-0.8701859229747676,0.9473013174670634
5,,eqodds,mst,inf,0.5185,0.2536813922356091,0.7812084993359893,0.0,0.0,0.5275271071003802,0.0,0.0,0.0,1.0,1.0,0.0,0.0
5,,ceop,mst,0.1298140770252324,0.7876666666666666,0.7463186077643909,0.8286852589641435,0.7389760284107724,0.864312911041883,0.08236665119975262,-0.5948406676783005,0.864312911041883,0.28351012536162007,0.71648987463838,0.13568708895811699,-0.8701859229747676,0.9473013174670634
5,,ceop,mst,0.1298140770252324,0.7876666666666666,0.7463186077643909,0.8286852589641435,0.7389760284107724,0.864312911041883,0.08236665119975262,-0.5948406676783005,0.864312911041883,0.28351012536162007,0.71648987463838,0.13568708895811699,-0.8701859229747676,0.9473013174670634
5,0.25,,,0.04448871181938911,0.7781666666666667,0.7463186077643909,0.8097609561752988,0.7495195387572069,0.8099688473520249,0.0634423484109079,-0.8330804248861912,0.8099688473520249,0.25136612021857924,0.7486338797814208,0.19003115264797507,-0.9555112881806109,0.9898002549936251
5,0.25,reweigh,mst,0.04448871181938911,0.7781666666666667,0.7463186077643909,0.8097609561752988,0.7495195387572069,0.8099688473520249,0.0634423484109079,-0.8330804248861912,0.8099688473520249,0.25136612021857924,0.7486338797814208,0.19003115264797507,-0.9555112881806109,0.9898002549936251
5,0.25,reweigh,mst,1.0001053770675183,0.6538333333333334,0.5391566265060241,0.7675962815405046,0.7056737588652482,0.4821737625475943,0.2284396550344805,0.30912988152997134,0.4821737625475943,0.18675666988106718,0.8132433301189328,0.5178262374524056,3.4667221342210564e-05,0.30912988152997134
5,0.25,dir,mst,0.04448871181938911,0.7781666666666667,0.7463186077643909,0.8097609561752988,0.7495195387572069,0.8099688473520249,0.0634423484109079,-0.8330804248861912,0.8099688473520249,0.25136612021857924,0.7486338797814208,0.19003115264797507,-0.9555112881806109,0.9898002549936251
5,0.25,dir,mst,0.03054448871181939,0.7711666666666667,0.7463186077643909,0.795816733067729,0.7461038961038962,0.7954309449636553,0.04949812530333819,-0.8968133535660091,0.7954309449636553,0.25136612021857924,0.7486338797814208,0.20456905503634476,-0.9694555112881806,0.9898002549936251
5,0.25,lfr,mst,0.04448871181938911,0.7781666666666667,0.7463186077643909,0.8097609561752988,0.7495195387572069,0.8099688473520249,0.0634423484109079,-0.8330804248861912,0.8099688473520249,0.25136612021857924,0.7486338797814208,0.19003115264797507,-0.9555112881806109,0.9898002549936251
5,0.25,lfr,mst,0.9630795837114474,0.481,0.7439759036144579,0.2201195219123506,0.4808510638297872,0.9778470058843891,-0.5238563817021072,-0.08335567546969525,0.9778470058843891,0.9803921568627451,0.0196078431372549,0.02215299411561094,-0.03683392267609609,0.08335567546969525
5,0.25,egr,mst,0.04448871181938911,0.7781666666666667,0.7463186077643909,0.8097609561752988,0.7495195387572069,0.8099688473520249,0.0634423484109079,-0.8330804248861912,0.8099688473520249,0.25136612021857924,0.7486338797814208,0.19003115264797507,-0.9555112881806109,0.9898002549936251
5,0.25,egr,mst,1.0021237532069078,0.6535,0.5391566265060241,0.7669322709163346,0.7049595141700404,0.4821737625475943,0.2277756444103105,0.30912988152997134,0.4821737625475943,0.187399549983928,0.812600450016072,0.5178262374524056,0.0006986778455121967,0.30912988152997134
5,0.25,gsr,mst,0.04448871181938911,0.7781666666666667,0.7463186077643909,0.8097609561752988,0.7495195387572069,0.8099688473520249,0.0634423484109079,-0.8330804248861912,0.8099688473520249,0.25136612021857924,0.7486338797814208,0.19003115264797507,-0.9555112881806109,0.9898002549936251
5,0.25,gsr,mst,0.04448871181938911,0.7781666666666667,0.7463186077643909,0.8097609561752988,0.7495195387572069,0.8099688473520249,0.0634423484109079,-0.8330804248861912,0.8099688473520249,0.25136612021857924,0.7486338797814208,0.19003115264797507,-0.9555112881806109,0.9898002549936251
5,0.25,roc,mst,0.04448871181938911,0.7781666666666667,0.7463186077643909,0.8097609561752988,0.7495195387572069,0.8099688473520249,0.0634423484109079,-0.8330804248861912,0.8099688473520249,0.25136612021857924,0.7486338797814208,0.19003115264797507,-0.9555112881806109,0.9898002549936251
