,sex,age,race,priors_count,c_charge_degree,score_text,two_year_recid
2647,1,31,0,3,0,2,0
1419,1,22,0,1,0,2,0
7209,1,23,0,0,0,2,0
7140,1,25,1,5,1,0,0
2036,1,21,1,0,1,1,1
4666,1,40,1,4,0,1,1
3122,1,39,1,3,0,1,0
2923,0,45,1,7,0,1,1
6426,1,34,0,0,0,1,0
3138,1,57,0,2,0,0,0
4283,0,33,0,5,0,2,0
3094,1,29,1,0,1,1,0
1131,1,39,0,1,1,1,1
2865,1,27,0,3,1,1,1
5940,1,30,0,7,0,0,1
5447,0,32,1,2,1,2,0
6189,1,56,0,28,0,2,0
7177,1,34,1,1,0,1,0
4178,1,28,0,3,0,2,0
4906,1,31,0,4,0,2,1
956,1,29,0,10,0,2,1
6664,1,24,0,2,0,2,1
437,1,19,1,1,0,0,1
457,1,29,0,3,0,2,1
6670,1,41,0,12,0,2,1
3488,1,56,0,3,1,1,1
4057,1,26,0,0,1,2,0
176,1,28,0,6,1,2,1
5480,0,28,0,1,1,1,1
3330,1,25,1,6,1,2,1
3271,1,25,0,4,0,0,1
395,1,33,1,3,1,1,0
1014,0,54,0,0,0,1,0
6838,1,49,0,2,0,1,0
3505,0,27,1,0,1,2,0
2603,1,34,0,0,1,2,1
595,0,24,1,0,0,2,0
2742,1,30,1,19,0,0,1
3612,1,31,1,1,1,1,0
3963,1,19,0,3,0,0,1
6471,1,41,0,6,0,1,0
5746,1,21,0,8,0,0,1
6942,0,29,1,3,0,1,0
2884,1,32,1,11,0,0,1
1137,0,24,0,0,0,2,0
7193,1,25,0,1,0,1,0
6507,1,32,0,0,1,1,0
5546,1,30,0,4,0,1,0
3389,1,52,1,1,0,1,0
5071,1,55,0,0,1,1,1
185,1,23,0,0,1,1,1
5691,1,32,0,0,1,1,0
4304,1,25,0,9,0,0,1
845,1,51,1,0,0,1,0
5180,1,57,0,12,0,0,1
295,1,34,1,5,1,1,0
6384,1,21,0,1,0,0,1
4537,0,33,0,0,0,1,0
2257,1,36,1,0,0,1,0
4376,0,23,1,0,0,2,1
1308,1,27,0,0,1,1,0
4294,1,56,0,12,0,2,1
4086,0,44,1,0,1,1,1
6491,1,27,0,2,1,1,0
4097,1,33,1,2,1,1,0
4305,1,47,1,2,0,1,0
2877,1,44,0,0,0,1,0
2138,1,21,0,0,0,2,0
2135,1,21,0,1,0,0,1
2238,1,45,0,1,0,1,0
6647,1,32,0,0,0,2,0
3990,1,39,0,4,0,1,0
4715,1,21,0,1,0,2,0
5148,1,51,0,4,0,1,0
1191,1,25,0,5,0,2,0
3911,0,40,0,13,0,0,1
5053,1,46,1,14,0,1,1
1598,1,31,0,5,0,2,1
6319,1,57,1,2,0,1,0
6778,1,29,0,3,1,0,1
1773,1,34,0,3,0,1,1
4169,1,36,1,2,0,2,0
3491,1,47,1,3,1,2,0
6355,0,28,0,0,0,1,1
4769,1,68,1,4,1,1,0
3419,0,23,0,1,0,2,1
5524,1,44,1,0,0,2,0
1126,1,61,0,1,0,1,1
2992,1,24,1,0,0,1,1
323,1,29,0,7,0,0,0
6726,1,57,1,0,1,1,0
2016,1,26,0,13,1,0,1
1780,0,60,1,0,0,1,1
3969,0,23,0,0,0,1,1
2099,1,38,0,9,0,2,0
58,1,53,1,8,0,2,0
5263,0,20,1,0,0,0,1
2853,0,35,0,3,1,2,1
5968,1,49,0,3,0,0,1
5852,1,63,1,0,0,1,0
5377,1,51,1,8,0,2,1
1734,1,26,1,7,0,2,1
4307,1,25,1,1,0,1,0
1744,0,40,0,0,0,1,0
3096,1,23,0,2,0,2,1
4996,1,36,1,11,1,2,1
697,1,24,0,1,1,2,0
246,1,53,1,1,1,1,0
3060,1,48,1,20,0,0,1
6133,1,34,1,4,0,2,0
263,1,20,0,1,0,0,1
4268,1,36,1,1,0,1,0
1205,1,28,0,5,0,2,1
2467,0,31,0,14,0,0,0
2077,1,53,1,0,1,1,0
5826,1,29,0,7,0,1,0
1005,1,27,0,11,1,0,1
3864,1,23,1,0,1,1,0
6812,0,43,0,3,0,1,1
3731,1,44,1,4,1,2,1
4845,1,56,1,1,0,1,1
2785,1,47,1,2,1,1,0
1669,1,45,1,1,0,1,0
6473,1,48,0,12,1,2,0
5338,1,56,0,1,0,1,0
5655,1,34,0,1,0,1,0
5167,1,26,1,1,0,1,1
114,1,42,1,1,0,1,1
754,1,22,0,2,0,2,1
5886,0,27,0,1,1,2,1
3749,1,40,0,21,0,2,0
6673,0,44,1,1,1,1,0
2195,1,31,0,1,0,1,0
3523,1,37,1,7,0,0,1
3994,1,31,0,15,1,0,1
1144,1,23,1,0,0,1,1
867,1,24,0,0,0,1,0
1113,1,33,0,16,0,0,1
4226,1,34,0,1,0,2,0
1508,1,28,0,3,0,1,0
5755,1,21,0,1,0,1,0
1153,1,23,0,1,1,0,0
3711,1,32,0,17,0,0,1
4590,1,25,0,0,1,1,1
5437,0,26,1,2,0,2,1
4323,1,59,0,0,1,1,0
18,1,31,1,6,0,2,1
5363,0,38,1,1,1,2,1
7169,1,22,0,0,1,2,0
6969,1,54,1,1,0,1,1
1982,1,58,1,0,1,1,0
2883,1,42,0,3,0,1,0
339,1,28,0,3,0,2,1
5503,1,24,0,0,0,2,0
4956,1,21,1,2,1,0,0
3830,1,32,0,1,0,2,0
6280,0,23,0,0,0,1,0
4135,1,38,0,9,0,2,1
4006,1,20,1,0,0,1,0
3593,1,24,0,7,0,0,1
3564,0,42,1,1,0,1,1
2287,1,39,1,0,1,1,0
685,0,32,0,2,0,1,0
7175,1,60,1,0,1,1,1
727,1,38,1,11,0,1,1
5417,1,29,0,11,0,1,1
881,0,37,1,4,1,1,0
3415,1,37,0,0,0,1,1
4180,1,28,0,2,0,1,0
4644,1,25,0,11,1,0,1
3934,1,29,0,29,0,0,1
2494,1,44,0,7,0,2,0
4678,1,22,1,1,0,1,0
4496,1,26,0,6,1,0,1
6361,1,27,0,8,0,2,1
1469,1,30,0,15,0,0,1
7151,1,30,1,2,0,1,0
1521,1,25,0,14,0,0,1
4986,1,26,0,2,0,1,1
6593,1,51,0,1,0,2,0
997,1,39,0,1,0,2,0
1980,1,31,1,1,1,1,1
6984,1,21,1,0,1,2,0
3512,0,29,0,0,0,1,0
2925,0,34,0,1,0,2,1
6432,1,32,0,8,0,0,0
3052,1,43,0,8,1,1,0
7071,1,66,1,0,1,1,0
5383,1,31,1,3,1,1,1
4355,0,37,0,3,0,1,0
4365,1,39,0,0,0,1,1
1662,1,19,1,0,1,2,1
1367,0,48,1,0,1,1,0
4856,0,30,0,2,1,1,0
5489,1,31,1,5,0,2,1
5151,1,30,1,0,1,1,0
641,1,30,0,0,0,1,0
628,1,20,0,4,0,0,1
6022,1,52,0,2,0,0,1
2108,1,29,0,6,0,2,0
440,1,34,1,0,1,1,0
4610,1,26,1,7,0,2,1
2397,0,26,0,0,1,1,0
4468,0,29,0,0,1,1,0
3021,0,24,0,2,1,2,0
6016,0,30,1,0,1,1,0
2645,1,26,0,0,0,0,0
6700,1,24,0,1,0,1,0
4055,1,44,1,6,0,2,1
5008,1,36,0,0,0,1,0
5989,0,21,0,0,1,2,0
3275,1,38,0,19,0,0,1
1450,1,61,1,3,1,1,1
2960,1,64,0,20,0,2,0
5521,1,25,0,3,0,2,1
6745,1,31,0,5,0,0,1
4747,1,25,0,5,1,0,1
2460,1,27,1,2,0,2,1
5881,1,38,0,17,1,1,1
2342,1,36,1,9,0,2,0
2860,1,23,0,3,0,0,1
3713,1,32,1,3,0,2,1
5918,1,27,0,21,0,2,1
3131,1,31,1,1,0,1,1
6770,1,23,1,0,1,2,0
117,1,33,0,28,0,0,1
4627,1,31,0,4,1,0,1
3520,0,19,0,1,0,0,1
5960,1,24,0,3,0,0,1
5017,1,57,0,0,0,1,1
4286,1,26,1,4,0,1,1
1760,1,30,0,5,0,0,1
4360,1,25,0,4,0,0,1
4531,1,23,0,2,0,0,1
4303,1,34,1,0,0,1,0
852,1,26,0,4,1,0,1
4335,1,32,1,5,0,0,1
2228,1,21,0,3,0,0,1
3644,1,35,0,5,0,1,1
6869,1,71,1,3,1,1,0
3975,1,57,1,12,1,2,0
2935,1,47,0,15,0,2,0
5923,1,22,0,0,0,1,0
6805,1,41,1,0,0,1,0
3123,1,40,1,1,0,1,0
4198,1,83,1,4,0,1,0
160,1,39,1,1,1,1,0
383,1,26,0,6,0,0,1
1290,1,30,0,1,0,1,0
5613,1,55,0,8,0,1,1
987,1,27,0,3,0,1,1
287,1,37,1,3,0,1,0
5969,1,20,0,1,0,1,1
3249,1,32,0,10,0,2,1
2422,1,21,0,1,0,0,0
6208,0,55,0,2,0,1,0
3476,0,22,1,2,1,2,1
2973,0,44,1,1,0,1,0
4244,0,23,0,0,1,1,0
1210,1,21,1,1,0,1,0
1415,0,30,0,8,0,0,1
2338,1,52,0,0,0,1,0
2634,1,54,0,0,1,1,0
6446,1,25,1,1,1,1,1
6219,1,38,0,7,1,2,0
3852,1,25,0,0,0,2,0
3238,1,57,0,8,1,1,1
2521,1,28,0,5,0,0,0
3264,1,42,0,9,0,2,1
4931,1,20,0,0,0,2,1
4671,0,42,0,0,1,2,1
3365,0,54,1,2,0,1,0
5889,0,43,1,0,0,1,0
2246,1,42,0,1,0,1,0
5612,1,30,0,0,0,1,1
4793,1,34,1,5,0,1,0
5380,1,27,0,2,0,0,1
868,1,39,0,13,0,0,1
3240,1,23,0,4,0,0,1
4426,0,19,0,0,1,1,1
4706,1,25,0,1,1,1,0
583,1,23,1,1,1,1,0
1130,1,26,1,7,1,0,1
801,1,28,1,2,0,2,0
37,1,24,1,1,1,1,1
3471,1,30,1,0,1,1,1
2376,1,44,1,16,1,2,0
4257,1,29,0,7,1,0,1
4039,1,29,0,6,0,0,1
5730,1,38,0,0,1,1,0
2369,1,42,0,4,1,1,0
1496,1,72,1,1,1,1,0
1013,1,27,0,5,0,2,1
888,1,32,0,4,0,2,0
410,0,39,1,0,1,2,0
7102,0,27,0,3,0,2,1
914,1,28,0,4,1,1,1
1085,1,34,0,1,1,2,0
5777,0,41,1,9,1,1,1
4538,1,21,1,1,0,2,1
5486,1,48,1,0,0,0,1
6107,0,50,1,3,0,1,1
6268,1,39,0,3,1,1,0
7005,1,56,1,0,1,1,1
3006,1,21,0,0,1,0,1
1772,1,54,1,0,1,1,0
2964,0,30,0,3,0,2,1
1894,1,33,0,10,0,0,1
2186,1,38,0,37,1,2,1
4511,1,20,0,1,0,1,1
4869,1,29,1,0,0,1,1
5283,1,36,0,1,1,1,0
6435,0,33,0,2,0,1,1
4915,1,26,0,3,1,1,1
3716,1,47,1,5,1,1,1
6506,1,34,1,1,1,2,0
2373,1,26,0,3,1,0,0
4138,1,36,1,9,0,2,1
4809,0,32,0,3,0,1,1
6252,1,28,1,1,0,0,0
4096,1,50,0,0,0,1,0
57,1,49,0,4,1,1,0
479,1,34,1,4,0,2,1
1573,0,45,1,1,1,1,0
3910,0,24,1,7,1,0,1
1929,1,35,0,1,1,1,0
6428,1,25,0,2,0,2,1
3946,1,35,1,8,0,0,1
5998,1,25,0,5,1,0,0
6424,1,37,1,1,1,1,0
1516,1,34,0,15,0,2,0
1540,0,49,1,2,1,1,1
151,0,26,1,0,1,2,0
1258,0,39,0,22,0,2,1
5603,1,58,0,0,0,1,1
4714,1,28,0,1,0,2,0
3351,1,34,0,1,1,1,1
1561,1,22,0,0,0,1,0
5854,1,27,0,1,0,1,1
2134,1,25,1,5,1,2,1
5316,1,27,0,4,0,0,1
6075,1,35,0,1,0,0,0
1006,1,33,0,1,0,2,0
3751,1,21,1,4,1,2,1
6171,1,40,0,20,0,2,0
6906,0,67,1,0,1,1,0
1347,1,23,0,0,0,1,0
515,1,33,0,2,1,1,0
734,1,23,0,6,0,0,1
5427,1,26,0,3,0,2,0
1068,1,50,1,2,1,1,0
6182,1,52,1,7,1,1,0
4225,1,51,0,11,1,2,1
2431,1,75,1,2,1,1,0
2114,0,46,0,4,0,1,0
3540,1,43,1,8,0,1,1
