,R,Q,A,Y
0,0.2,1,1,0
1,0.2,2,1,0
2,1.0,1,1,0
3,0.2,0,1,1
4,0.2,1,1,0
5,0.2,2,1,0
6,0.2,2,1,0
7,0.2,1,1,1
8,0.2,2,1,0
9,0.2,2,1,0
10,0.2,0,1,1
11,0.2,1,1,0
12,0.2,1,1,1
13,0.2,1,1,0
14,0.2,2,1,1
15,0.2,2,1,0
16,1.0,3,1,0
17,0.2,2,0,0
18,0.2,2,1,0
19,0.2,0,1,1
20,0.2,2,1,1
21,0.2,2,1,0
22,0.2,1,1,0
23,0.2,1,1,0
24,0.2,0,1,0
25,0.2,1,1,1
26,0.2,2,1,0
27,0.2,1,1,1
28,0.2,2,1,0
29,1.0,0,1,1
30,0.2,1,1,1
31,0.2,1,1,1
32,0.2,0,1,0
33,1.0,1,1,0
34,0.2,2,1,0
35,1.0,1,1,1
36,0.2,2,1,0
37,2.2,1,1,1
38,1.0,1,1,1
39,0.2,2,1,0
40,0.2,1,1,1
41,0.2,2,0,0
42,0.2,2,1,0
43,1.0,2,1,1
44,0.2,2,0,0
45,1.0,2,1,1
46,0.2,2,1,0
47,1.0,2,1,0
48,0.2,1,1,1
49,1.0,1,1,1
50,0.2,1,1,0
51,0.2,3,0,0
52,0.2,1,1,0
53,1.0,1,1,1
54,0.2,1,1,0
55,0.2,2,1,0
56,0.2,2,1,0
57,0.2,1,0,0
58,0.2,3,1,0
59,1.0,2,1,0
60,0.2,2,1,1
61,0.2,1,1,0
62,0.2,2,1,0
63,1.0,1,0,0
64,0.2,2,0,1
65,0.2,3,1,0
66,0.2,2,1,0
67,0.2,2,1,0
68,0.2,1,1,0
69,0.2,3,1,0
70,0.2,2,1,0
71,0.2,0,0,0
72,0.2,1,0,1
73,0.2,1,0,0
74,0.2,1,1,1
75,1.0,1,1,1
76,0.2,1,1,1
77,0.2,2,1,0
78,0.2,1,1,1
79,1.0,1,1,0
80,0.2,0,1,0
81,0.2,2,1,1
82,0.2,2,0,1
83,0.2,0,1,1
84,0.2,2,1,0
85,0.2,1,1,0
86,0.2,0,0,1
87,0.2,0,1,1
88,0.2,3,1,0
89,0.2,2,1,0
90,0.2,1,1,1
91,0.2,2,1,1
92,1.8,3,1,0
93,0.2,1,1,1
94,0.2,1,1,0
95,0.2,1,1,0
96,0.2,1,1,1
97,0.2,1,1,1
98,0.2,2,1,1
99,1.0,3,1,1
100,0.2,2,1,0
101,0.2,1,1,0
102,0.2,2,1,0
103,0.2,2,1,1
104,1.0,1,0,0
105,0.2,2,1,0
106,0.2,1,1,0
107,0.2,1,1,0
108,0.2,0,1,1
109,0.2,2,1,0
110,0.2,2,1,0
111,0.2,1,1,1
112,0.2,2,1,0
113,1.0,1,1,1
114,0.2,2,1,0
115,1.0,1,1,1
116,0.2,1,1,0
117,0.2,2,0,0
118,1.0,2,1,0
119,0.2,0,1,1
120,0.2,2,1,0
121,0.2,3,0,0
122,0.2,1,1,0
123,0.2,2,1,1
124,0.2,3,1,0
125,0.2,0,1,1
126,1.0,1,0,1
127,1.0,2,1,1
128,0.2,1,1,0
129,0.2,1,1,0
130,0.2,1,1,1
131,1.0,2,1,0
132,0.2,1,1,0
133,0.2,0,1,1
134,0.2,0,1,0
135,0.2,2,1,0
136,0.2,2,1,0
137,0.2,2,1,0
138,1.0,3,1,1
139,0.2,1,1,1
140,0.2,1,1,1
141,0.2,2,1,1
142,1.0,2,1,1
143,0.2,1,0,0
144,0.2,0,1,1
145,0.2,1,1,1
146,0.2,2,1,0
147,0.2,2,1,1
148,1.0,3,1,1
149,0.2,3,1,0
150,0.2,2,0,0
151,1.0,3,0,0
152,0.2,2,1,1
153,0.2,2,1,0
154,0.2,2,1,0
155,2.2,2,0,1
156,0.2,0,0,1
157,1.0,1,1,0
158,0.2,2,1,0
159,1.0,2,1,1
160,0.2,2,0,0
161,0.2,2,1,0
162,1.0,1,1,0
163,0.2,0,1,1
164,2.2,1,1,1
165,1.0,1,1,1
166,0.2,2,1,0
167,0.2,0,1,1
168,0.2,2,1,0
169,0.2,1,1,0
170,2.2,0,1,1
171,0.2,1,1,1
172,0.2,3,1,0
173,1.0,1,0,1
174,0.2,1,1,0
175,1.0,2,1,1
176,1.0,1,1,1
177,0.2,1,1,0
178,0.2,1,1,0
179,0.2,1,1,1
180,0.2,2,1,1
181,1.0,3,1,1
182,0.2,1,1,0
183,0.2,3,1,0
184,1.0,2,1,0
185,1.0,1,1,1
186,0.2,1,1,0
187,0.2,0,1,1
188,1.0,1,0,1
189,0.2,1,1,1
190,0.2,1,0,1
191,0.2,1,1,0
192,0.2,2,1,0
193,0.2,0,1,1
194,0.2,3,1,0
195,0.2,0,1,0
196,0.2,1,1,0
197,0.2,1,1,0
198,0.2,2,1,0
199,0.2,2,1,0
200,1.0,0,1,1
201,0.2,1,1,0
202,1.0,2,1,1
203,1.0,1,1,1
204,0.2,1,0,0
205,0.2,2,1,1
206,0.2,1,0,1
207,1.0,2,1,1
208,0.2,2,1,1
209,0.2,2,1,0
210,0.2,2,0,0
211,0.2,3,1,0
212,0.2,1,1,1
213,0.2,1,1,0
214,1.0,2,1,1
215,0.2,3,0,1
216,0.2,2,1,0
217,0.2,1,1,1
218,0.2,1,1,0
219,0.2,3,1,1
220,0.2,2,1,0
221,0.2,1,1,1
222,0.2,3,1,0
223,0.2,1,0,0
224,0.2,1,1,0
225,0.2,2,1,0
226,0.2,1,0,0
227,1.0,1,1,0
228,1.0,3,0,1
229,1.8,2,1,1
230,0.2,1,1,1
231,0.2,2,0,0
232,0.2,0,1,1
233,0.2,2,1,0
234,0.2,1,0,0
235,0.2,2,1,0
236,0.2,1,0,0
237,0.2,2,1,0
238,0.2,0,1,0
239,0.2,3,1,0
240,0.2,0,1,0
241,0.2,2,0,1
242,0.2,1,1,0
243,1.0,1,0,1
244,0.2,2,1,0
245,1.0,0,1,1
246,0.2,3,1,1
247,1.0,1,1,1
248,0.2,1,1,0
249,1.0,3,1,1
250,0.2,2,1,0
251,0.2,3,0,0
252,0.2,1,1,1
253,0.2,2,1,0
254,0.2,3,1,0
255,0.2,2,1,0
256,0.2,0,1,1
257,0.2,3,0,1
258,0.2,0,0,1
259,1.0,3,1,1
260,0.2,2,0,0
261,1.0,2,0,0
262,1.0,0,1,1
263,1.0,1,1,1
264,0.2,0,1,1
265,0.2,1,0,0
266,0.2,2,0,0
267,1.0,1,1,1
268,0.2,2,0,0
269,0.2,1,1,0
270,1.0,1,0,1
271,1.0,2,0,0
272,1.0,0,1,1
273,0.2,2,1,0
274,1.0,1,1,0
275,1.0,2,0,1
276,0.2,0,0,0
277,0.2,1,1,0
278,0.2,2,1,0
279,0.2,2,1,0
280,1.0,2,1,1
281,1.0,2,1,1
282,0.2,1,1,0
283,0.2,0,1,1
284,0.2,3,1,1
285,2.2,1,0,1
286,1.0,1,1,1
287,0.2,1,1,1
288,0.2,3,1,0
289,0.2,3,1,0
290,0.2,3,1,0
291,1.0,1,1,0
292,0.2,2,1,0
293,0.2,2,1,1
294,0.2,2,1,0
295,0.2,1,1,0
296,1.0,2,1,0
297,0.2,0,1,1
298,0.2,2,1,1
299,0.2,1,0,0
300,0.2,2,1,0
301,0.2,2,1,0
302,0.2,2,1,0
303,0.2,1,1,0
304,1.0,2,1,1
305,0.2,2,1,0
306,0.2,1,1,0
307,1.0,0,0,1
308,0.2,1,1,0
309,0.2,2,1,0
310,0.2,1,1,0
311,0.2,2,1,1
312,0.2,1,1,0
313,0.2,2,0,0
314,0.2,1,1,1
315,0.2,3,0,0
316,1.0,1,1,1
317,0.2,3,1,1
318,0.2,1,1,1
319,0.2,2,1,1
320,0.2,1,1,1
321,0.2,1,1,1
322,0.2,2,1,1
323,0.2,3,0,1
324,0.2,2,1,0
325,0.2,2,1,0
326,0.2,2,1,1
327,0.2,2,0,0
328,0.2,2,1,1
329,0.2,0,0,0
330,1.0,3,0,0
331,1.0,2,1,0
332,0.2,1,1,1
333,0.2,1,1,0
334,0.2,3,1,0
335,0.2,1,0,1
336,1.0,2,1,1
337,2.2,2,1,1
338,1.0,2,1,1
339,1.0,3,1,1
340,0.2,2,1,1
341,0.2,1,1,1
342,0.2,1,1,0
343,0.2,1,1,1
344,0.2,2,0,0
345,0.2,3,1,0
346,0.2,1,0,1
347,0.2,1,1,0
348,0.2,1,1,0
349,0.2,3,1,0
350,0.2,1,1,0
351,0.2,2,1,0
352,0.2,1,1,0
353,0.2,0,1,0
354,0.2,2,0,0
355,1.0,2,1,0
356,0.2,2,1,0
357,1.0,0,1,1
358,0.2,2,1,0
359,0.2,1,1,0
360,1.0,1,0,1
361,0.2,1,1,1
362,0.2,1,1,1
363,0.2,1,1,0
364,0.2,2,1,0
365,1.0,1,1,1
366,1.0,1,0,1
367,0.2,2,1,1
368,0.2,1,0,1
369,0.2,0,1,1
370,0.2,0,1,1
371,0.2,0,1,1
372,0.2,0,1,1
373,0.2,0,0,1
374,0.2,2,1,0
375,0.2,1,1,1
376,0.2,1,1,1
377,0.2,2,1,0
378,0.2,1,1,1
379,0.2,2,0,0
380,0.2,2,1,0
381,0.2,2,1,0
382,0.2,1,1,0
383,0.2,1,1,0
384,1.0,2,1,1
385,0.2,1,1,1
386,0.2,1,1,0
387,0.2,1,1,0
388,0.2,1,1,1
389,0.2,2,1,0
390,0.2,2,1,1
391,0.2,1,0,0
392,0.2,0,1,1
393,1.0,1,1,1
394,0.2,2,1,0
395,0.2,1,1,0
396,0.2,3,1,1
397,1.0,2,1,0
398,1.0,1,1,0
399,0.2,0,1,1
400,1.0,2,0,0
401,0.2,1,1,0
402,0.2,2,1,0
403,0.2,3,1,0
404,1.0,2,1,1
405,2.2,1,1,1
406,1.0,2,1,1
407,2.2,1,1,1
408,0.2,2,1,1
409,1.0,0,1,1
410,0.2,1,0,0
411,0.2,1,1,0
412,0.2,1,1,1
413,0.2,2,1,0
414,0.2,2,0,1
415,0.2,2,1,0
416,0.2,1,1,1
417,0.2,3,0,1
418,0.2,2,1,0
419,0.2,0,0,0
420,0.2,2,1,1
421,0.2,1,1,0
422,0.2,1,1,1
423,0.2,1,1,0
424,0.2,1,1,0
425,0.2,1,1,0
426,0.2,1,1,0
427,0.2,0,0,0
428,2.2,3,1,1
429,0.2,2,0,0
430,0.2,2,1,1
431,1.0,2,0,0
432,0.2,2,1,0
433,0.2,1,0,0
434,0.2,1,0,0
435,0.2,1,1,0
436,0.2,2,1,1
437,0.2,2,0,1
438,0.2,2,1,1
439,0.2,1,1,1
440,0.2,1,1,0
441,1.0,0,1,1
442,0.2,1,1,1
443,0.2,0,1,1
444,0.2,0,1,1
445,0.2,0,1,0
446,1.0,0,1,1
447,0.2,2,0,0
448,0.2,2,1,0
449,0.2,1,1,1
450,1.0,0,1,1
451,0.2,0,1,0
452,0.2,2,1,0
453,1.0,2,1,1
454,0.2,1,1,1
455,0.2,2,0,1
456,0.2,0,1,1
457,0.2,1,1,1
458,1.0,1,1,1
459,0.2,2,1,0
460,0.2,2,1,0
461,1.0,1,0,1
462,0.2,3,1,0
463,0.2,1,1,1
464,0.2,0,1,0
465,1.0,1,1,1
466,0.2,1,0,0
467,1.0,3,1,1
468,0.2,1,1,1
469,0.2,1,1,1
470,1.0,1,1,1
471,1.0,1,1,1
472,0.2,0,1,0
473,1.0,0,1,1
474,0.2,2,1,0
475,0.2,2,1,0
476,0.2,1,1,0
477,0.2,2,1,0
478,0.2,2,1,1
479,0.2,1,1,0
480,0.2,2,1,1
481,0.2,3,1,0
482,0.2,3,1,0
483,0.2,1,1,0
484,0.2,1,0,0
485,0.2,1,1,1
486,0.2,1,0,1
487,0.2,2,1,0
488,0.2,1,1,1
489,0.2,1,0,1
490,1.0,2,1,1
491,0.2,1,1,1
492,0.2,0,0,1
493,1.0,1,1,1
494,0.2,2,1,0
495,0.2,1,1,0
496,1.0,2,1,1
497,1.0,1,0,1
498,0.2,2,1,0
499,0.2,3,0,0
500,0.2,0,1,1
501,0.2,2,1,0
502,0.2,1,1,0
503,0.2,1,1,0
504,0.2,1,1,1
505,0.2,0,1,0
506,0.2,2,1,0
507,0.2,0,1,1
508,0.2,2,1,0
509,0.2,1,1,1
510,0.2,2,1,1
511,0.2,2,0,0
512,0.2,2,1,1
513,0.2,2,1,0
514,0.2,2,1,0
515,0.2,2,1,0
516,0.2,2,1,0
517,1.0,1,1,1
518,0.2,0,1,0
519,0.2,1,0,1
520,0.2,1,1,1
521,0.2,1,1,1
522,2.2,1,0,1
523,1.0,1,1,1
524,0.2,1,0,0
525,0.2,2,1,0
526,0.2,1,0,1
527,1.0,2,1,1
528,1.0,1,1,1
529,0.2,2,1,0
530,0.2,3,0,0
531,1.0,1,0,1
532,0.2,1,1,1
533,0.2,1,1,0
534,0.2,1,1,0
535,1.0,1,0,0
536,0.2,1,0,1
537,1.0,1,1,1
538,1.0,3,0,1
539,0.2,2,1,0
540,0.2,2,1,0
541,0.2,1,1,0
542,0.2,2,1,1
543,0.2,1,1,0
544,0.2,3,0,1
545,0.2,1,0,1
546,1.0,2,1,1
547,0.2,3,1,0
548,0.2,1,1,1
549,0.2,2,1,0
550,1.0,1,1,1
551,0.2,3,1,0
552,0.2,3,1,1
553,0.2,1,1,0
554,0.2,1,1,0
555,0.2,0,1,1
556,1.0,2,1,1
557,0.2,3,0,0
558,1.0,2,1,1
559,0.2,0,0,0
560,0.2,1,1,1
561,0.2,0,0,1
562,0.2,2,1,0
563,1.0,2,1,1
564,1.0,1,0,0
565,0.2,3,1,0
566,1.0,2,1,1
567,0.2,2,1,1
568,0.2,2,1,1
569,0.2,1,0,0
570,0.2,1,1,0
