,AGEP,COW,SCHL,MAR,OCCP,POBP,RELP,WKHP,SEX,RAC1P,PINCP
0,38.0,6.0,21.0,1.0,2,49.0,1.0,33.0,0,1,0
1,45.0,7.0,16.0,1.0,2,15.0,0.0,30.0,1,1,0
2,20.0,1.0,16.0,5.0,3,6.0,2.0,5.0,1,1,0
3,38.0,1.0,16.0,3.0,3,13.0,0.0,40.0,0,1,0
4,63.0,2.0,19.0,1.0,1,301.0,0.0,20.0,1,1,0
5,56.0,1.0,16.0,1.0,4,49.0,9.0,9.0,0,1,0
6,50.0,4.0,18.0,1.0,0,49.0,1.0,45.0,0,1,1
7,41.0,7.0,21.0,1.0,0,6.0,0.0,50.0,1,1,1
8,51.0,1.0,19.0,1.0,2,6.0,0.0,30.0,0,1,1
9,54.0,2.0,21.0,3.0,0,6.0,0.0,40.0,1,1,1
10,42.0,1.0,19.0,1.0,0,49.0,0.0,40.0,1,1,1
11,25.0,1.0,21.0,1.0,2,49.0,0.0,40.0,0,0,0
12,33.0,1.0,22.0,1.0,0,49.0,0.0,40.0,1,1,1
13,37.0,1.0,20.0,5.0,0,49.0,0.0,40.0,0,1,0
14,33.0,3.0,19.0,1.0,1,49.0,0.0,20.0,0,0,0
15,59.0,3.0,19.0,1.0,1,40.0,1.0,75.0,1,1,1
16,31.0,1.0,21.0,5.0,1,4.0,2.0,10.0,0,1,0
17,38.0,1.0,18.0,5.0,0,49.0,0.0,45.0,0,1,1
18,35.0,5.0,18.0,1.0,3,49.0,1.0,40.0,1,0,1
19,54.0,1.0,21.0,1.0,1,49.0,1.0,45.0,1,1,1
20,41.0,1.0,19.0,1.0,0,6.0,0.0,50.0,1,1,1
21,48.0,7.0,22.0,1.0,0,48.0,0.0,30.0,0,1,0
22,57.0,7.0,19.0,1.0,2,39.0,0.0,50.0,1,1,1
23,47.0,1.0,18.0,3.0,4,8.0,0.0,50.0,0,1,1
24,42.0,1.0,21.0,3.0,0,33.0,0.0,25.0,0,1,0
25,42.0,1.0,21.0,1.0,0,49.0,1.0,40.0,0,1,1
26,35.0,1.0,21.0,1.0,0,49.0,0.0,40.0,0,1,1
27,43.0,1.0,21.0,1.0,0,49.0,0.0,20.0,0,1,1
28,23.0,2.0,19.0,1.0,1,4.0,0.0,20.0,0,1,0
29,42.0,1.0,21.0,1.0,2,49.0,0.0,40.0,1,1,1
30,20.0,1.0,21.0,5.0,2,49.0,13.0,35.0,0,1,0
31,32.0,1.0,18.0,1.0,2,49.0,0.0,40.0,1,1,0
32,35.0,2.0,22.0,1.0,0,49.0,0.0,40.0,1,1,1
33,56.0,1.0,16.0,3.0,2,49.0,6.0,10.0,0,1,0
34,52.0,1.0,14.0,5.0,4,49.0,0.0,50.0,1,1,0
35,23.0,1.0,16.0,5.0,2,49.0,0.0,35.0,0,1,0
36,18.0,1.0,16.0,5.0,1,49.0,2.0,30.0,0,1,0
37,30.0,4.0,22.0,1.0,2,32.0,0.0,52.0,0,0,1
38,71.0,2.0,21.0,5.0,0,49.0,2.0,40.0,1,1,1
39,17.0,1.0,13.0,5.0,2,49.0,2.0,40.0,0,0,0
40,49.0,1.0,18.0,1.0,4,49.0,1.0,50.0,1,1,1
41,26.0,1.0,20.0,1.0,2,6.0,0.0,20.0,0,1,0
42,47.0,1.0,20.0,3.0,1,49.0,0.0,30.0,0,0,0
43,25.0,1.0,19.0,3.0,4,49.0,0.0,18.0,0,1,0
44,38.0,1.0,16.0,1.0,2,49.0,1.0,40.0,0,1,0
45,24.0,1.0,21.0,5.0,2,49.0,13.0,40.0,1,1,0
46,31.0,2.0,21.0,1.0,2,49.0,1.0,38.0,0,1,0
47,49.0,5.0,21.0,1.0,0,49.0,1.0,16.0,1,1,0
48,34.0,1.0,5.0,5.0,3,49.0,2.0,50.0,1,1,1
49,65.0,2.0,19.0,1.0,1,49.0,0.0,20.0,0,1,0
50,45.0,1.0,22.0,1.0,0,49.0,1.0,2.0,1,1,1
51,39.0,2.0,22.0,1.0,0,49.0,0.0,40.0,1,0,1
52,30.0,1.0,20.0,1.0,3,303.0,0.0,40.0,1,1,0
53,49.0,7.0,18.0,1.0,3,49.0,0.0,40.0,1,1,0
54,45.0,2.0,20.0,1.0,0,49.0,1.0,36.0,0,1,1
55,48.0,1.0,22.0,1.0,0,49.0,0.0,45.0,1,1,1
56,36.0,4.0,20.0,1.0,0,147.0,0.0,40.0,0,1,0
57,30.0,1.0,19.0,1.0,1,303.0,1.0,4.0,1,0,0
58,59.0,1.0,22.0,1.0,0,49.0,1.0,40.0,1,1,1
59,18.0,1.0,14.0,5.0,2,49.0,2.0,40.0,0,1,0
60,41.0,1.0,20.0,1.0,0,6.0,1.0,40.0,0,1,1
61,36.0,1.0,22.0,1.0,0,6.0,0.0,45.0,1,1,1
62,70.0,1.0,20.0,1.0,0,49.0,0.0,40.0,1,1,1
63,49.0,1.0,16.0,1.0,0,16.0,0.0,40.0,1,1,1
64,64.0,2.0,22.0,1.0,0,4.0,1.0,44.0,0,1,1
65,44.0,5.0,20.0,5.0,0,49.0,13.0,48.0,0,1,1
66,26.0,1.0,21.0,1.0,2,49.0,11.0,35.0,0,1,0
67,64.0,1.0,21.0,1.0,0,49.0,1.0,50.0,1,1,1
68,42.0,1.0,21.0,1.0,0,49.0,1.0,5.0,1,1,0
69,34.0,1.0,20.0,1.0,0,49.0,0.0,42.0,1,1,1
70,83.0,1.0,21.0,1.0,1,303.0,2.0,54.0,1,0,1
71,23.0,1.0,16.0,1.0,2,49.0,1.0,8.0,0,1,0
72,52.0,1.0,21.0,1.0,4,49.0,0.0,40.0,1,1,1
73,23.0,1.0,21.0,1.0,2,53.0,0.0,25.0,0,1,0
74,57.0,1.0,18.0,1.0,1,49.0,1.0,4.0,0,1,1
75,53.0,3.0,21.0,5.0,0,49.0,4.0,46.0,0,1,1
76,30.0,1.0,16.0,1.0,2,49.0,1.0,40.0,0,1,1
77,44.0,3.0,20.0,1.0,0,32.0,1.0,40.0,0,1,1
