,R,Q,A,Y
0,0.2,3,0,0
1,2.2,0,1,1
2,2.2,0,1,1
3,1.0,0,0,1
4,1.0,0,1,0
5,1.0,0,1,1
6,0.2,3,0,0
7,1.0,0,1,1
8,0.2,3,0,0
9,1.0,0,1,1
10,1.0,0,1,1
11,1.0,3,0,1
12,1.0,0,1,1
13,1.0,0,1,1
14,1.0,0,1,1
15,3.0,0,1,1
16,1.0,0,1,1
17,2.2,0,1,1
18,1.0,0,1,1
19,1.0,0,1,1
20,1.0,0,1,1
21,1.0,0,1,1
22,2.2,0,1,1
23,0.2,3,0,0
24,0.2,3,0,0
25,1.0,0,0,1
26,0.2,3,0,0
27,1.0,0,0,1
28,0.2,3,0,0
29,1.0,0,1,1
30,1.0,0,1,1
31,0.2,3,0,0
32,1.0,0,1,1
33,0.2,3,0,0
34,0.2,3,0,0
35,0.2,3,0,0
36,1.0,0,0,0
37,0.2,3,0,0
38,0.2,3,0,0
39,1.0,0,1,1
40,0.2,3,0,0
41,1.0,0,1,0
42,1.0,0,1,1
43,1.0,0,0,1
44,1.0,0,1,0
45,0.2,3,0,0
46,1.0,0,1,1
47,1.0,0,1,1
48,0.2,3,0,0
49,1.0,0,0,1
50,0.2,3,0,0
51,0.2,3,0,0
52,2.2,0,1,1
53,0.2,3,0,0
54,2.2,0,0,1
55,3.0,0,1,1
56,1.0,0,1,1
57,0.2,3,0,0
58,1.0,0,1,1
59,1.0,0,1,1
60,0.2,3,0,0
61,1.0,0,0,1
62,1.0,0,1,1
63,0.2,3,0,0
64,0.2,3,0,0
65,0.2,3,0,0
66,0.2,3,0,0
67,0.2,3,0,0
68,1.0,0,1,1
69,0.2,3,0,0
70,1.0,0,1,1
71,0.2,3,0,0
72,1.0,3,0,0
73,2.2,0,1,1
74,1.0,0,0,1
75,2.2,0,1,1
76,2.2,0,1,1
77,1.0,0,1,1
78,0.2,3,0,0
79,1.0,0,1,1
80,1.0,0,1,1
81,1.0,0,0,1
82,0.2,3,0,0
83,1.0,0,1,0
84,1.0,0,1,1
85,0.2,3,0,0
86,1.0,0,1,1
87,1.0,0,1,1
88,0.2,3,0,0
89,0.2,3,0,0
90,1.0,1,1,1
91,1.0,0,1,1
92,0.2,3,0,0
93,1.0,0,1,1
94,1.0,0,1,1
95,0.2,3,0,0
96,1.0,0,1,0
97,0.2,3,0,0
98,1.0,0,1,1
99,1.0,0,1,1
100,1.0,0,1,1
101,0.2,3,0,0
102,0.2,3,0,0
103,1.0,0,1,1
104,1.0,2,0,0
105,1.0,0,1,1
106,1.0,0,1,1
107,0.2,3,0,0
108,1.0,0,0,0
109,0.2,3,0,0
110,1.0,0,1,1
111,1.0,0,0,1
112,1.0,0,1,1
113,0.2,3,0,0
114,3.0,0,1,1
115,0.2,3,0,0
116,1.0,0,1,1
117,2.2,0,1,1
118,1.0,0,0,1
119,3.0,0,0,1
120,0.2,3,0,0
121,1.0,0,1,1
122,0.2,3,0,0
123,0.2,3,0,0
124,1.0,0,0,1
125,0.2,3,0,0
126,0.2,3,0,0
127,1.0,0,1,0
128,0.2,3,0,0
129,1.0,0,1,1
130,2.2,0,0,1
131,0.2,3,0,0
132,1.0,0,1,1
133,0.2,3,0,0
134,1.0,0,1,1
135,1.0,0,1,1
136,1.0,0,1,1
137,1.0,0,1,1
138,0.2,3,0,0
139,0.2,3,0,0
140,0.2,3,0,0
141,1.0,0,1,1
142,1.0,0,1,1
143,0.2,3,0,0
144,0.2,3,0,0
145,1.0,0,1,0
146,0.2,3,0,0
147,0.2,3,0,0
148,1.0,0,1,1
149,0.2,3,0,0
150,1.0,0,1,1
151,0.2,3,0,0
152,1.0,0,1,1
153,1.0,0,1,0
154,1.0,0,1,1
155,0.2,3,0,0
156,1.0,0,1,1
157,1.0,0,0,1
158,0.2,3,0,0
159,1.0,0,1,1
160,0.2,3,0,0
161,1.0,0,0,1
162,0.2,3,0,0
163,0.2,3,0,0
164,0.2,3,0,0
165,1.0,0,1,1
166,1.0,0,1,1
167,2.2,0,1,1
168,1.0,0,0,1
169,1.0,0,1,1
170,0.2,3,0,0
171,1.0,0,1,1
172,0.2,3,0,0
173,0.2,3,0,0
174,0.2,3,0,0
175,1.0,0,1,1
176,1.0,0,1,1
177,1.0,0,1,1
178,0.2,3,0,0
179,1.0,0,1,0
180,0.2,3,0,0
181,0.2,3,0,0
182,1.0,0,1,1
183,0.2,3,0,0
184,0.2,3,0,0
185,0.2,3,0,0
186,0.2,3,0,0
187,0.2,3,0,0
