,AGEP,COW,SCHL,MAR,OCCP,POBP,RELP,WKHP,SEX,RAC1P,PINCP
0,23.0,1.0,16.0,5.0,1,6.0,0.0,35.0,0,1,0
1,33.0,4.0,19.0,2.0,4,49.0,12.0,30.0,0,1,1
2,38.0,8.0,21.0,1.0,4,53.0,6.0,45.0,0,1,1
3,47.0,1.0,16.0,1.0,0,29.0,0.0,15.0,0,1,0
4,60.0,1.0,16.0,1.0,2,49.0,1.0,40.0,0,1,0
5,19.0,1.0,24.0,5.0,1,49.0,2.0,19.0,0,1,0
6,30.0,1.0,21.0,1.0,0,49.0,1.0,99.0,1,1,0
7,47.0,1.0,19.0,1.0,2,303.0,1.0,40.0,1,1,0
8,17.0,1.0,14.0,5.0,2,49.0,2.0,25.0,0,1,0
9,38.0,1.0,21.0,1.0,0,29.0,0.0,40.0,0,1,0
10,22.0,1.0,23.0,5.0,0,6.0,2.0,25.0,0,1,0
11,41.0,1.0,19.0,1.0,-1,49.0,1.0,50.0,1,1,0
12,22.0,1.0,16.0,1.0,2,49.0,0.0,40.0,1,1,0
13,51.0,1.0,23.0,1.0,0,147.0,14.0,40.0,0,0,0
14,70.0,3.0,19.0,1.0,1,49.0,0.0,32.0,0,0,0
15,46.0,1.0,20.0,1.0,0,49.0,0.0,40.0,1,1,1
16,69.0,1.0,23.0,1.0,4,16.0,1.0,45.0,1,1,1
17,47.0,1.0,19.0,3.0,1,49.0,12.0,45.0,1,1,1
18,54.0,1.0,21.0,3.0,4,49.0,0.0,50.0,0,1,1
19,20.0,1.0,16.0,5.0,0,49.0,0.0,40.0,0,1,0
20,43.0,1.0,19.0,1.0,4,49.0,1.0,7.0,1,1,0
21,37.0,3.0,20.0,3.0,2,49.0,0.0,40.0,1,1,0
22,81.0,6.0,21.0,3.0,0,49.0,0.0,18.0,0,1,0
23,50.0,4.0,16.0,1.0,1,321.0,1.0,99.0,0,0,0
24,56.0,1.0,20.0,1.0,3,49.0,9.0,37.0,0,1,0
25,46.0,1.0,22.0,1.0,0,49.0,0.0,60.0,1,1,1
26,17.0,1.0,14.0,5.0,4,49.0,8.0,40.0,1,1,0
27,45.0,4.0,21.0,1.0,0,49.0,1.0,68.0,1,1,1
28,28.0,1.0,20.0,3.0,0,49.0,12.0,35.0,0,0,0
29,56.0,7.0,16.0,5.0,4,49.0,2.0,50.0,0,1,0
30,79.0,1.0,19.0,1.0,1,49.0,0.0,30.0,0,1,1
31,18.0,1.0,22.0,5.0,0,49.0,2.0,40.0,1,1,0
32,68.0,2.0,21.0,3.0,0,53.0,0.0,4.0,1,1,1
33,41.0,1.0,19.0,1.0,2,49.0,1.0,10.0,0,0,0
34,52.0,1.0,16.0,1.0,2,6.0,0.0,60.0,0,1,1
35,24.0,1.0,17.0,5.0,4,49.0,16.0,35.0,1,1,1
36,25.0,1.0,19.0,5.0,2,49.0,2.0,20.0,1,1,0
37,28.0,1.0,14.0,1.0,1,49.0,1.0,45.0,0,1,1
