,R,Q,A,Y
0,0.2,3,0,0
1,1.0,0,1,1
2,0.2,3,0,0
3,1.0,0,0,1
4,1.0,0,1,1
5,0.2,3,0,0
6,1.0,0,1,1
7,1.0,0,1,1
8,1.0,0,1,1
9,2.2,0,1,1
10,1.0,0,0,0
11,1.0,0,1,1
12,1.0,0,1,0
13,0.2,3,0,0
14,0.2,3,0,0
15,1.0,0,1,1
16,1.0,0,1,0
17,1.0,0,1,1
18,1.0,0,1,0
19,1.0,0,1,1
20,1.0,0,1,1
21,1.0,0,0,0
22,1.0,0,0,1
23,1.0,0,1,1
24,1.0,0,1,1
25,0.2,3,0,0
26,0.2,3,0,0
27,1.0,0,1,1
28,0.2,3,0,0
29,1.0,0,1,1
30,1.0,0,0,1
31,0.2,3,0,0
32,3.0,0,1,1
33,0.2,3,0,0
34,0.2,3,0,0
35,1.0,0,1,1
36,0.2,3,0,0
37,2.2,0,1,1
38,1.0,0,1,1
39,0.2,3,0,0
40,0.2,3,0,0
41,0.2,3,0,0
42,0.2,3,0,0
43,2.2,0,1,1
44,1.0,0,1,1
45,1.0,0,0,1
46,0.2,3,0,0
47,1.0,0,1,1
48,0.2,3,0,0
49,2.2,0,1,1
50,0.2,3,0,0
51,0.2,3,0,0
52,1.0,0,1,1
53,2.2,0,1,1
54,0.2,3,0,0
55,2.2,0,1,1
56,0.2,3,0,0
57,1.0,0,0,1
58,0.2,3,0,0
59,1.0,0,1,1
60,2.2,0,1,1
61,1.0,0,1,1
62,0.2,3,0,0
63,0.2,3,0,0
64,0.2,3,0,0
65,0.2,3,0,0
66,0.2,3,0,0
67,0.2,3,0,0
68,0.2,3,0,0
69,0.2,3,0,0
70,1.0,0,1,1
71,1.0,0,1,1
72,0.2,3,0,0
73,0.2,3,0,0
74,1.0,0,0,1
75,1.0,0,1,1
76,0.2,3,0,0
77,0.2,3,0,1
78,0.2,3,0,0
79,1.0,0,1,1
80,0.2,3,0,0
81,0.2,3,0,0
82,0.2,3,0,0
83,0.2,3,0,0
84,1.0,0,1,1
85,1.0,0,1,1
86,0.2,3,0,0
87,1.0,0,1,0
88,3.0,0,1,0
89,2.2,0,1,1
90,1.0,0,1,1
91,0.2,3,0,0
92,1.0,0,1,1
93,1.0,0,1,1
94,0.2,3,0,0
95,1.0,0,1,1
96,1.0,0,1,1
97,1.0,0,1,1
98,1.0,0,1,1
99,0.2,3,0,0
100,0.2,3,0,0
101,0.2,3,0,0
102,1.0,0,1,1
103,0.2,3,0,0
104,1.0,0,1,1
105,1.0,0,1,1
106,1.0,0,1,1
107,0.2,3,0,0
108,0.2,3,0,0
109,0.2,3,0,0
110,0.2,3,0,0
111,1.0,0,1,1
112,2.2,0,1,1
113,1.0,0,1,1
114,1.0,0,1,1
115,1.0,0,1,1
116,1.0,0,1,1
117,2.2,0,1,1
118,1.0,0,0,1
119,2.2,0,1,1
120,0.2,3,0,0
121,0.2,3,0,0
122,0.2,3,0,0
123,1.0,0,0,0
124,3.4000000000000004,3,0,1
125,2.2,0,1,1
126,1.0,0,1,1
127,0.2,3,0,0
128,0.2,3,0,0
129,1.0,0,0,1
130,1.0,0,1,1
131,1.0,0,1,0
132,0.2,3,0,0
133,0.2,3,0,0
134,0.2,3,0,0
135,1.0,0,1,1
136,2.2,0,1,1
137,1.0,0,1,1
138,1.0,0,1,1
139,0.2,3,0,0
140,1.0,0,1,1
141,2.2,0,1,1
142,1.0,0,1,1
143,0.2,3,0,0
144,2.2,0,1,1
145,1.0,0,1,0
146,1.0,0,1,1
147,2.2,0,1,1
148,1.0,0,1,0
149,0.2,3,0,0
150,1.0,0,1,1
151,0.2,3,0,0
152,0.2,3,0,0
153,1.0,0,1,1
154,2.2,0,1,1
155,0.2,3,0,0
156,1.0,0,1,1
157,2.2,0,1,1
158,1.0,0,1,1
159,1.0,0,1,1
160,0.2,3,0,0
161,3.8,3,0,1
162,0.2,3,0,0
163,0.2,3,0,0
164,1.0,0,1,0
165,0.2,3,0,0
166,1.0,0,1,1
167,1.0,0,1,1
168,0.2,3,0,0
169,0.2,3,0,0
170,1.0,0,0,0
171,1.0,0,1,1
172,1.0,0,1,1
173,1.0,0,1,0
174,0.2,3,0,0
175,0.2,3,0,0
176,2.2,0,1,1
177,0.2,3,0,0
178,1.0,0,1,1
179,2.2,0,1,1
180,3.8,3,0,1
181,2.2,0,1,1
182,1.0,0,1,1
183,1.0,0,1,1
184,1.0,0,0,1
185,0.2,3,0,0
186,0.2,3,0,0
187,0.2,3,0,0
188,0.2,3,0,0
189,0.2,3,0,0
190,1.0,0,1,1
191,0.2,3,0,0
192,2.2,0,1,1
193,1.0,0,1,1
194,2.2,3,0,1
195,1.0,0,1,1
196,1.0,0,1,1
197,2.2,0,1,1
198,1.0,0,1,1
199,0.2,3,0,0
200,1.0,0,0,1
201,0.2,3,0,0
202,1.0,0,1,1
203,1.0,0,1,0
204,1.0,0,1,1
205,1.0,0,1,1
206,0.2,3,0,1
207,1.0,0,1,1
208,2.2,0,1,1
209,1.0,0,1,1
210,0.2,3,0,0
211,0.2,3,0,0
212,0.2,3,0,0
213,1.0,0,1,1
214,2.2,0,1,1
215,0.2,3,0,1
216,0.2,3,0,0
217,1.0,0,1,1
218,1.0,0,1,1
219,1.0,0,0,1
220,0.2,3,0,0
221,0.2,3,0,0
222,0.2,3,0,0
223,1.0,0,1,1
224,1.0,0,1,1
225,1.0,0,1,1
226,1.0,0,1,1
227,1.0,0,1,0
228,0.2,3,0,0
229,0.2,3,0,0
230,1.0,0,1,1
231,1.0,0,1,1
232,1.0,0,1,1
233,1.0,0,0,1
234,1.0,0,1,0
235,0.2,3,0,0
236,1.0,0,0,1
237,2.2,0,1,1
238,1.0,0,1,1
239,2.2,0,1,1
240,1.0,0,0,1
241,0.2,3,0,0
242,0.2,3,0,0
243,1.0,0,1,1
244,1.0,0,1,1
245,0.2,3,0,0
246,1.0,0,1,1
247,1.0,0,1,0
248,1.0,0,1,1
249,1.0,0,1,1
250,0.2,3,0,0
251,0.2,3,0,0
252,1.0,0,1,1
253,0.2,3,0,0
254,1.0,0,1,1
255,1.0,0,1,1
256,0.2,3,0,0
257,1.0,0,1,1
258,1.0,0,1,0
259,1.0,0,1,0
260,1.0,0,1,1
261,1.0,3,0,1
262,0.2,3,0,0
263,1.0,0,1,1
264,1.0,0,0,1
265,0.2,3,0,0
266,0.2,3,0,0
267,1.0,0,1,1
268,1.0,0,1,1
269,0.2,3,0,0
270,1.0,0,1,1
271,0.6000000000000001,0,1,0
272,0.2,3,0,0
273,0.2,3,0,0
274,0.2,3,0,0
275,0.2,3,0,0
276,1.0,0,1,1
277,0.2,3,0,0
278,1.0,0,1,1
279,0.2,3,0,0
280,0.2,3,0,0
281,0.2,3,0,0
282,1.0,0,1,0
283,0.2,3,0,0
284,0.2,3,0,0
285,0.2,3,0,0
286,1.0,0,1,1
287,1.0,0,1,1
288,1.0,0,0,0
289,1.0,0,1,1
290,0.2,3,0,0
291,0.2,3,0,0
292,1.0,0,1,1
293,2.2,0,1,1
294,1.0,0,1,0
295,0.2,3,0,0
296,1.0,0,1,1
297,0.2,3,0,0
298,1.0,0,1,0
299,0.2,3,0,0
300,1.0,0,1,1
301,1.0,0,1,1
302,0.2,3,0,0
303,1.0,0,0,1
304,1.0,0,1,1
305,1.0,0,0,1
306,0.2,3,0,0
307,1.0,0,1,1
308,1.0,0,1,1
309,1.0,0,1,1
310,1.0,0,1,1
311,2.2,0,1,1
312,0.2,3,0,0
313,3.0,0,1,1
314,1.0,0,1,1
