,sex,age,race,priors_count,c_charge_degree,score_text,two_year_recid
4401,1,31,0,2,0,1,0
6664,1,24,0,2,0,2,1
1684,1,27,0,2,1,0,0
3269,1,33,0,2,0,0,1
4514,1,31,0,0,0,0,1
2582,1,27,0,1,0,1,1
2082,1,34,0,4,0,1,1
4048,1,29,0,8,1,0,1
3394,1,27,0,9,0,2,1
3237,0,51,0,2,1,1,0
3914,1,32,0,2,0,1,0
2084,1,22,0,0,0,2,1
1641,1,28,0,5,1,2,0
4511,1,20,0,1,0,1,1
5503,1,24,0,0,0,2,0
2122,0,46,0,1,0,0,1
3014,1,31,0,3,1,1,1
335,1,28,0,1,0,2,0
5455,1,27,0,6,0,2,1
5594,0,22,0,1,0,1,0
6585,1,34,0,0,1,1,1
7082,1,34,0,13,0,2,0
2263,1,27,0,2,1,2,1
3627,0,30,0,0,1,1,0
6514,1,58,0,0,1,1,0
4369,1,41,0,0,0,1,0
1716,1,25,0,9,0,2,0
6684,0,49,0,25,0,0,1
5890,1,24,0,0,0,1,1
1516,1,34,0,15,0,2,0
4425,0,23,0,0,1,1,0
4001,1,21,0,1,0,2,1
4549,1,51,0,3,0,2,0
7145,1,29,0,14,0,0,1
6661,1,22,0,4,1,2,0
1920,1,29,0,1,0,0,0
1902,1,27,0,0,1,1,0
2981,1,33,0,1,0,0,0
4938,0,23,0,0,1,2,0
6989,1,32,0,6,0,0,1
1359,1,22,0,1,1,2,1
7073,0,49,0,2,1,1,0
1931,1,29,0,10,1,0,1
594,1,32,0,1,0,1,0
5725,0,24,0,0,1,2,0
6747,1,23,0,1,0,1,0
4182,1,21,0,6,0,0,1
996,1,59,0,1,1,1,0
6578,0,53,0,0,0,2,0
4674,1,57,0,1,0,1,0
5642,0,22,0,0,0,2,0
6402,1,46,0,0,1,1,1
7022,1,46,0,2,1,2,0
2800,1,29,0,1,1,0,0
5809,0,23,0,3,1,2,1
2177,0,21,0,1,0,2,1
985,1,51,0,17,1,1,0
208,1,43,0,11,0,2,1
2244,1,36,0,3,1,1,1
2198,1,60,0,3,0,1,0
368,1,30,0,0,0,1,0
4191,1,57,0,1,1,1,0
4858,1,29,0,6,0,2,1
3359,0,23,0,1,1,2,0
7087,1,34,0,1,0,2,0
2925,0,34,0,1,0,2,1
3760,1,31,0,9,1,2,1
1055,1,57,0,19,0,2,0
931,1,32,0,14,0,0,1
6075,1,35,0,1,0,0,0
3121,1,26,0,2,0,0,1
887,1,19,0,1,1,1,1
5830,1,22,0,2,1,0,1
6561,1,21,0,0,0,0,1
6001,1,26,0,0,0,0,0
3375,1,40,0,9,0,0,0
3455,1,23,0,0,1,1,0
2838,1,41,0,0,0,1,0
2860,1,23,0,3,0,0,1
160,1,39,0,1,1,1,0
3709,1,35,0,5,1,2,1
2996,1,52,0,0,0,1,1
6854,1,43,0,1,1,1,1
6888,0,23,0,2,1,2,1
3302,1,23,0,3,0,0,1
1010,1,53,0,0,1,1,0
4259,0,24,0,0,0,1,0
6978,1,23,0,0,0,1,0
4896,1,22,0,0,0,2,0
1542,1,49,0,1,0,1,0
2655,1,23,0,4,0,2,1
849,1,21,0,1,0,0,0
376,1,40,0,0,0,2,1
4372,0,24,0,1,0,1,0
857,0,30,0,1,1,1,0
5097,1,34,0,1,1,1,0
4637,1,57,0,0,0,1,0
4865,1,21,0,3,0,2,1
6404,1,38,0,0,0,1,1
