,age,workclass,education,marital-status,occupation,relationship,race,sex,hours-per-week,native-country,income
24547,5,4,11,4,10,4,1,1,2,2,0
3600,8,4,11,2,14,0,1,1,2,2,0
32286,5,4,11,4,3,1,1,1,2,2,0
26816,9,6,15,2,3,0,1,1,2,2,0
34445,7,6,11,2,3,0,1,1,2,2,1
27276,8,4,15,4,0,2,1,0,0,2,0
26054,7,4,11,4,1,4,1,0,2,2,0
14118,10,4,11,2,14,0,1,1,2,2,0
5690,9,0,9,2,0,0,1,1,2,2,0
3777,5,4,8,4,10,3,1,0,2,2,0
20762,7,7,9,2,10,0,1,1,2,2,1
19835,10,4,11,2,6,0,1,1,2,2,0
22143,6,4,9,2,7,0,1,1,2,2,1
16823,6,6,6,4,3,1,1,1,2,2,0
19878,4,7,15,4,12,1,1,1,1,2,0
22462,9,5,11,2,5,0,1,1,2,1,0
35812,5,4,8,4,1,4,1,0,2,2,0
808,9,2,10,2,10,0,0,1,2,0,1
36795,6,4,11,2,3,0,1,1,2,2,0
18843,4,4,5,4,12,3,1,0,2,2,0
2536,5,4,11,0,1,1,1,0,1,4,0
20356,6,4,15,2,4,0,1,1,2,2,0
15548,8,5,9,0,8,1,1,0,1,2,0
3609,9,4,11,2,8,0,1,1,3,2,0
37992,8,7,9,2,4,0,1,1,2,2,1
5522,6,4,8,5,3,3,1,1,1,2,0
17360,9,4,12,2,10,0,1,1,3,1,1
9371,3,4,15,4,12,3,0,1,2,2,0
15695,6,4,11,2,3,0,1,1,3,2,0
27020,7,1,8,2,10,5,0,0,1,2,0
1,8,2,9,2,10,0,1,1,2,2,1
28275,7,4,11,2,8,5,1,0,2,2,0
8464,5,4,7,2,3,0,0,1,2,2,0
15808,6,4,11,2,3,0,1,1,1,2,0
4911,3,4,1,4,3,1,1,1,0,2,0
6734,7,6,11,2,7,0,1,1,2,2,1
985,3,4,0,4,8,1,1,1,2,2,0
24591,4,0,11,4,0,3,1,0,2,2,0
31456,7,4,9,4,4,1,1,0,2,2,0
1872,8,7,9,2,4,0,1,1,2,2,1
2147,6,6,11,0,4,1,1,0,2,2,0
10763,8,6,11,2,3,0,1,1,2,2,0
