,AGEP,COW,SCHL,MAR,OCCP,POBP,RELP,WKHP,SEX,RAC1P,PINCP
0,92.0,1.0,2.0,1.0,4,49.0,0.0,49.0,1,1,0
1,26.0,1.0,9.0,2.0,2,49.0,0.0,49.0,1,1,0
2,73.0,1.0,21.0,1.0,0,49.0,0.0,49.0,1,1,1
3,92.0,1.0,21.0,1.0,2,49.0,0.0,35.0,1,1,1
4,34.0,1.0,18.0,1.0,2,49.0,9.0,35.0,1,1,1
5,87.0,1.0,9.0,1.0,0,49.0,0.0,47.0,1,1,0
6,68.0,1.0,21.0,1.0,3,49.0,0.0,30.0,1,1,1
7,87.0,1.0,9.0,5.0,0,49.0,0.0,35.0,1,1,1
8,44.0,1.0,16.0,1.0,4,49.0,0.0,35.0,1,1,1
9,29.0,1.0,19.0,2.0,2,49.0,1.0,1.0,1,1,1
10,92.0,1.0,21.0,1.0,2,312.0,0.0,49.0,0,1,1
11,26.0,1.0,19.0,3.0,0,117.0,0.0,6.0,1,1,0
12,73.0,1.0,19.0,3.0,2,49.0,0.0,35.0,1,1,0
13,44.0,1.0,21.0,1.0,2,49.0,0.0,35.0,0,1,0
14,58.0,1.0,9.0,2.0,0,49.0,0.0,35.0,1,1,1
15,34.0,1.0,19.0,1.0,2,49.0,0.0,35.0,0,1,0
16,92.0,1.0,21.0,1.0,2,49.0,0.0,5.0,1,1,1
17,26.0,1.0,18.0,1.0,4,49.0,0.0,35.0,1,1,1
18,26.0,1.0,16.0,1.0,0,49.0,0.0,11.0,0,1,1
19,19.0,1.0,21.0,3.0,0,49.0,3.0,49.0,1,1,0
20,92.0,1.0,16.0,1.0,2,49.0,0.0,35.0,1,1,1
21,92.0,1.0,9.0,1.0,3,49.0,3.0,35.0,1,1,1
22,92.0,2.0,21.0,1.0,2,49.0,0.0,35.0,1,1,1
23,73.0,1.0,21.0,2.0,0,49.0,0.0,49.0,1,1,0
24,45.0,1.0,4.0,1.0,2,49.0,3.0,35.0,0,1,1
25,92.0,1.0,21.0,2.0,0,49.0,0.0,35.0,1,1,0
26,56.0,1.0,9.0,1.0,4,117.0,4.0,35.0,1,1,1
27,92.0,1.0,19.0,3.0,2,217.0,0.0,35.0,0,1,1
28,26.0,1.0,16.0,1.0,0,49.0,0.0,35.0,1,1,0
29,26.0,1.0,18.0,1.0,0,49.0,3.0,35.0,1,1,1
30,92.0,1.0,21.0,1.0,0,49.0,0.0,49.0,1,1,1
31,34.0,1.0,9.0,3.0,4,17.0,0.0,88.0,1,1,0
32,92.0,1.0,19.0,1.0,2,20.0,0.0,49.0,1,1,1
33,73.0,1.0,19.0,1.0,2,49.0,0.0,88.0,1,1,1
34,26.0,1.0,21.0,1.0,2,49.0,0.0,1.0,1,1,1
35,34.0,1.0,7.0,3.0,2,160.0,0.0,49.0,0,1,1
36,26.0,1.0,21.0,4.0,2,49.0,0.0,35.0,1,1,0
37,92.0,1.0,21.0,2.0,0,49.0,0.0,35.0,0,1,0
38,44.0,1.0,21.0,5.0,2,49.0,0.0,49.0,0,1,1
