,AGEP,COW,SCHL,MAR,OCCP,POBP,RELP,WKHP,SEX,RAC1P,PINCP
15779,43.0,1.0,20.0,1.0,4,49.0,1.0,60.0,1,1,1
12327,51.0,1.0,16.0,1.0,0,303.0,0.0,55.0,1,1,0
5968,24.0,1.0,16.0,5.0,2,49.0,2.0,50.0,1,1,1
3413,55.0,7.0,18.0,1.0,0,49.0,0.0,70.0,1,1,1
10552,55.0,1.0,21.0,1.0,2,49.0,0.0,40.0,1,1,1
5088,49.0,7.0,16.0,1.0,1,217.0,1.0,32.0,0,0,0
15486,36.0,1.0,20.0,3.0,2,49.0,0.0,38.0,0,1,1
12827,61.0,1.0,1.0,1.0,3,303.0,10.0,40.0,1,0,1
993,26.0,1.0,19.0,1.0,1,49.0,7.0,20.0,1,1,0
4740,37.0,7.0,21.0,1.0,1,49.0,1.0,40.0,1,1,1
6897,61.0,3.0,22.0,1.0,0,41.0,0.0,40.0,1,1,1
2571,61.0,1.0,20.0,3.0,2,49.0,0.0,40.0,0,1,0
3435,20.0,1.0,19.0,5.0,1,370.0,12.0,20.0,1,0,0
849,57.0,1.0,17.0,1.0,2,49.0,1.0,43.0,0,1,0
9593,36.0,1.0,16.0,1.0,4,49.0,1.0,40.0,1,1,0
12016,27.0,1.0,19.0,1.0,2,6.0,0.0,40.0,1,0,0
8488,52.0,1.0,21.0,1.0,4,12.0,1.0,40.0,0,1,0
8539,43.0,1.0,20.0,3.0,0,6.0,13.0,40.0,0,1,1
2073,25.0,4.0,21.0,5.0,0,207.0,0.0,20.0,1,0,0
5732,43.0,1.0,16.0,5.0,4,6.0,0.0,45.0,1,0,0
8873,27.0,6.0,21.0,1.0,2,49.0,0.0,40.0,1,1,0
10889,24.0,1.0,16.0,5.0,4,49.0,13.0,16.0,1,1,0
7165,25.0,1.0,16.0,5.0,4,32.0,2.0,48.0,1,1,0
15837,39.0,1.0,18.0,1.0,4,49.0,1.0,50.0,1,1,1
1609,29.0,4.0,22.0,1.0,0,49.0,0.0,45.0,0,1,1
8714,42.0,1.0,22.0,1.0,0,48.0,1.0,40.0,1,1,1
1488,25.0,1.0,20.0,1.0,2,49.0,1.0,40.0,0,1,0
7983,52.0,3.0,20.0,1.0,2,49.0,1.0,40.0,0,1,0
1922,17.0,1.0,14.0,5.0,2,49.0,2.0,25.0,0,1,0
6411,57.0,6.0,21.0,1.0,1,303.0,1.0,40.0,1,1,1
3847,54.0,1.0,20.0,1.0,0,312.0,0.0,40.0,1,0,1
4954,32.0,1.0,18.0,1.0,4,49.0,1.0,48.0,1,1,1
1374,26.0,2.0,19.0,1.0,0,49.0,1.0,40.0,0,1,0
13410,42.0,3.0,22.0,1.0,0,6.0,0.0,40.0,1,1,1
5020,28.0,1.0,20.0,5.0,4,39.0,0.0,70.0,1,1,1
785,33.0,1.0,22.0,1.0,0,210.0,0.0,40.0,1,0,1
1548,50.0,2.0,21.0,3.0,0,49.0,0.0,40.0,0,1,1
15748,35.0,1.0,16.0,1.0,2,49.0,1.0,40.0,0,1,1
15490,36.0,1.0,21.0,1.0,2,48.0,1.0,50.0,1,1,1
5750,43.0,6.0,16.0,5.0,1,49.0,12.0,20.0,0,1,0
7999,35.0,1.0,21.0,4.0,3,49.0,0.0,50.0,1,1,1
13833,34.0,1.0,16.0,5.0,0,49.0,0.0,50.0,1,1,0
2283,63.0,2.0,1.0,1.0,1,303.0,0.0,30.0,1,1,1
8845,66.0,3.0,21.0,1.0,0,4.0,1.0,16.0,0,1,0
4,21.0,5.0,19.0,5.0,5,6.0,17.0,40.0,1,1,0
9029,21.0,1.0,18.0,1.0,2,49.0,10.0,15.0,1,1,0
10387,45.0,1.0,18.0,1.0,0,29.0,1.0,50.0,1,1,1
11451,18.0,1.0,14.0,5.0,1,49.0,2.0,20.0,0,1,0
962,53.0,1.0,21.0,1.0,0,16.0,0.0,40.0,0,1,1
14666,35.0,1.0,16.0,1.0,3,49.0,9.0,52.0,1,1,0
3796,67.0,3.0,22.0,1.0,0,49.0,0.0,40.0,1,1,1
161,48.0,1.0,22.0,1.0,0,49.0,16.0,40.0,1,1,0
9890,52.0,4.0,18.0,1.0,3,49.0,1.0,40.0,1,1,1
7598,52.0,1.0,16.0,1.0,2,49.0,1.0,40.0,0,1,0
12744,56.0,1.0,19.0,1.0,2,6.0,0.0,42.0,0,1,1
14246,26.0,1.0,17.0,1.0,0,49.0,1.0,10.0,0,1,0
6092,57.0,6.0,19.0,4.0,0,25.0,0.0,40.0,1,1,1
14198,32.0,1.0,16.0,3.0,0,49.0,0.0,5.0,0,1,0
2565,37.0,1.0,20.0,1.0,0,41.0,0.0,12.0,0,1,0
12674,33.0,1.0,16.0,5.0,3,49.0,2.0,40.0,1,1,0
5698,53.0,1.0,19.0,1.0,4,303.0,0.0,40.0,1,0,0
6311,50.0,2.0,21.0,1.0,0,12.0,1.0,50.0,0,1,1
9520,44.0,1.0,19.0,1.0,0,128.0,0.0,40.0,1,1,1
9138,39.0,1.0,21.0,1.0,3,49.0,0.0,40.0,1,1,1
2741,30.0,1.0,19.0,1.0,2,37.0,1.0,40.0,0,1,0
8772,21.0,1.0,21.0,5.0,0,49.0,12.0,32.0,0,1,0
9076,53.0,1.0,16.0,1.0,1,49.0,1.0,40.0,0,1,0
5449,17.0,1.0,13.0,5.0,4,49.0,2.0,10.0,0,1,0
10490,28.0,1.0,20.0,1.0,1,15.0,0.0,4.0,1,0,0
15196,38.0,1.0,22.0,5.0,2,49.0,0.0,40.0,0,1,1
2404,49.0,1.0,21.0,1.0,0,233.0,1.0,25.0,0,0,1
3379,22.0,1.0,16.0,5.0,3,49.0,2.0,40.0,1,1,0
672,28.0,1.0,21.0,5.0,0,210.0,0.0,20.0,0,0,0
16268,40.0,1.0,21.0,3.0,0,49.0,0.0,50.0,0,1,1
11378,54.0,7.0,16.0,1.0,1,49.0,1.0,25.0,0,1,0
7617,45.0,7.0,18.0,1.0,0,8.0,0.0,50.0,1,1,1
13489,59.0,1.0,21.0,1.0,0,126.0,1.0,15.0,0,1,1
6407,70.0,1.0,18.0,2.0,1,49.0,0.0,40.0,0,1,0
6214,45.0,1.0,16.0,1.0,0,49.0,1.0,40.0,0,1,0
12829,36.0,1.0,19.0,1.0,2,13.0,1.0,42.0,0,1,0
7019,46.0,1.0,20.0,1.0,2,233.0,1.0,40.0,0,0,0
5547,50.0,2.0,23.0,1.0,0,6.0,1.0,40.0,0,0,1
8275,51.0,1.0,16.0,1.0,3,303.0,12.0,30.0,0,0,0
9878,44.0,1.0,21.0,1.0,0,49.0,0.0,40.0,1,0,1
6704,23.0,1.0,16.0,5.0,2,49.0,2.0,40.0,1,1,1
254,40.0,1.0,21.0,3.0,3,49.0,16.0,40.0,1,1,1
9276,31.0,1.0,22.0,1.0,0,49.0,1.0,45.0,1,1,0
5125,63.0,3.0,22.0,1.0,0,4.0,1.0,30.0,0,1,1
15488,23.0,1.0,16.0,5.0,1,314.0,15.0,8.0,1,0,0
12346,53.0,6.0,21.0,1.0,2,42.0,0.0,10.0,0,1,0
12358,61.0,1.0,19.0,1.0,1,49.0,1.0,20.0,0,1,0
4454,42.0,1.0,16.0,2.0,2,30.0,2.0,40.0,0,1,1
15143,51.0,1.0,16.0,1.0,3,303.0,0.0,44.0,1,1,1
432,18.0,1.0,16.0,5.0,0,49.0,17.0,18.0,0,1,0
5759,28.0,1.0,21.0,5.0,1,49.0,0.0,20.0,0,1,0
15100,23.0,1.0,19.0,5.0,3,303.0,4.0,40.0,1,0,0
6864,20.0,1.0,16.0,5.0,4,49.0,15.0,40.0,1,1,0
13881,60.0,1.0,21.0,1.0,4,49.0,1.0,30.0,1,1,1
7628,24.0,1.0,19.0,5.0,2,49.0,12.0,25.0,1,1,0
15664,71.0,4.0,22.0,1.0,0,49.0,1.0,60.0,1,1,0
14227,59.0,4.0,16.0,1.0,2,49.0,1.0,40.0,0,1,1
13665,27.0,1.0,16.0,1.0,2,49.0,0.0,20.0,0,1,0
3423,20.0,1.0,16.0,5.0,1,49.0,11.0,40.0,1,1,0
674,43.0,4.0,22.0,1.0,0,17.0,1.0,45.0,0,1,1
797,54.0,1.0,16.0,1.0,2,49.0,0.0,46.0,1,1,1
5140,31.0,1.0,21.0,1.0,0,207.0,1.0,50.0,0,0,1
13764,58.0,5.0,19.0,1.0,2,49.0,1.0,40.0,1,1,1
10544,18.0,1.0,16.0,5.0,2,4.0,2.0,32.0,1,0,0
10692,64.0,1.0,18.0,1.0,2,49.0,1.0,35.0,0,1,1
15009,46.0,1.0,19.0,1.0,3,49.0,0.0,50.0,1,1,1
1027,47.0,1.0,21.0,1.0,2,49.0,1.0,50.0,1,1,1
9247,19.0,6.0,16.0,5.0,3,2.0,2.0,40.0,1,1,0
12126,73.0,7.0,23.0,1.0,0,26.0,0.0,32.0,1,1,1
5322,48.0,2.0,19.0,1.0,3,49.0,1.0,40.0,1,1,1
3492,70.0,7.0,22.0,1.0,0,48.0,1.0,40.0,1,1,1
1717,63.0,3.0,20.0,1.0,2,49.0,1.0,20.0,0,1,0
10260,37.0,4.0,24.0,1.0,0,207.0,0.0,40.0,1,0,1
5247,46.0,4.0,21.0,3.0,0,49.0,0.0,45.0,0,1,0
13169,25.0,1.0,21.0,5.0,1,55.0,12.0,55.0,1,1,0
15861,22.0,1.0,19.0,1.0,2,48.0,2.0,20.0,1,1,0
7520,22.0,1.0,15.0,5.0,2,49.0,2.0,32.0,0,1,0
13179,18.0,1.0,18.0,5.0,1,49.0,2.0,12.0,0,1,0
1997,36.0,1.0,21.0,1.0,1,49.0,1.0,50.0,1,1,1
14943,35.0,6.0,21.0,1.0,0,49.0,0.0,10.0,0,1,0
860,51.0,1.0,17.0,3.0,3,6.0,10.0,40.0,0,1,0
2941,20.0,1.0,16.0,5.0,2,6.0,5.0,45.0,1,1,0
13718,55.0,1.0,16.0,1.0,1,49.0,1.0,40.0,0,1,0
3906,54.0,1.0,16.0,1.0,4,233.0,1.0,42.0,0,0,1
11658,44.0,1.0,16.0,3.0,0,200.0,0.0,42.0,1,1,1
1869,54.0,4.0,22.0,1.0,0,6.0,1.0,50.0,0,1,1
873,28.0,1.0,21.0,1.0,0,49.0,0.0,36.0,1,1,0
5799,43.0,1.0,14.0,4.0,1,303.0,0.0,40.0,0,0,0
12590,23.0,1.0,20.0,5.0,1,49.0,7.0,40.0,1,1,0
13279,35.0,2.0,19.0,5.0,4,49.0,0.0,40.0,0,1,0
9943,27.0,1.0,20.0,1.0,0,49.0,1.0,36.0,1,0,0
15510,22.0,1.0,20.0,1.0,0,49.0,1.0,25.0,0,1,0
15919,31.0,2.0,21.0,1.0,2,49.0,0.0,40.0,1,1,1
5549,64.0,6.0,14.0,1.0,4,6.0,11.0,50.0,1,1,0
8685,29.0,1.0,17.0,5.0,0,49.0,15.0,50.0,0,1,1
7524,20.0,1.0,16.0,5.0,4,49.0,2.0,40.0,1,1,0
1307,54.0,1.0,19.0,1.0,0,6.0,1.0,40.0,1,1,1
4531,55.0,1.0,19.0,4.0,4,215.0,0.0,70.0,1,1,1
8119,50.0,1.0,24.0,1.0,0,53.0,1.0,50.0,1,1,1
11932,53.0,5.0,23.0,1.0,0,16.0,6.0,50.0,1,1,1
15651,71.0,1.0,19.0,3.0,2,8.0,0.0,18.0,0,1,0
2911,58.0,1.0,20.0,3.0,2,134.0,11.0,36.0,0,1,0
12298,28.0,1.0,19.0,1.0,1,49.0,1.0,50.0,0,1,0
14540,39.0,5.0,20.0,1.0,3,49.0,0.0,40.0,1,1,1
2314,45.0,7.0,18.0,1.0,1,48.0,1.0,40.0,1,1,0
585,19.0,1.0,19.0,5.0,0,6.0,17.0,37.0,0,1,0
12435,51.0,1.0,21.0,1.0,2,8.0,0.0,55.0,1,1,1
4827,28.0,2.0,21.0,1.0,0,6.0,1.0,30.0,0,1,1
14318,35.0,1.0,19.0,1.0,0,49.0,0.0,40.0,0,1,1
8199,62.0,1.0,22.0,5.0,0,17.0,0.0,40.0,1,1,1
15742,50.0,1.0,19.0,1.0,0,49.0,0.0,40.0,1,1,0
2480,42.0,2.0,20.0,5.0,0,49.0,0.0,36.0,0,1,1
16082,35.0,1.0,21.0,1.0,3,236.0,0.0,40.0,1,0,0
3753,32.0,1.0,14.0,5.0,2,49.0,15.0,65.0,1,1,1
9200,62.0,1.0,13.0,1.0,1,49.0,1.0,40.0,1,1,1
15789,70.0,6.0,21.0,1.0,0,49.0,1.0,6.0,0,1,0
11318,30.0,6.0,19.0,1.0,-1,6.0,0.0,40.0,1,1,1
5745,58.0,1.0,22.0,1.0,0,49.0,0.0,40.0,1,1,1
15147,40.0,4.0,22.0,1.0,0,4.0,0.0,40.0,0,1,1
4355,59.0,3.0,22.0,5.0,0,16.0,0.0,50.0,0,1,1
7477,45.0,1.0,21.0,1.0,2,110.0,0.0,50.0,0,1,0
13621,47.0,4.0,21.0,1.0,0,49.0,1.0,40.0,1,1,1
6775,32.0,1.0,19.0,3.0,3,49.0,2.0,40.0,1,1,1
14060,30.0,4.0,21.0,1.0,0,49.0,0.0,40.0,1,1,1
14143,44.0,1.0,21.0,1.0,1,53.0,0.0,50.0,1,1,1
8553,43.0,1.0,18.0,1.0,0,49.0,0.0,45.0,1,1,1
7635,65.0,1.0,16.0,1.0,2,206.0,0.0,50.0,1,0,1
5046,25.0,1.0,17.0,5.0,3,49.0,7.0,40.0,1,1,1
3603,41.0,1.0,15.0,1.0,3,6.0,1.0,40.0,1,1,1
12144,53.0,2.0,19.0,1.0,2,49.0,0.0,28.0,0,1,0
6105,28.0,1.0,19.0,3.0,0,49.0,12.0,36.0,0,1,1
5252,52.0,1.0,20.0,1.0,2,49.0,1.0,24.0,0,1,0
9300,19.0,1.0,16.0,5.0,4,49.0,2.0,20.0,0,1,0
7281,56.0,1.0,16.0,1.0,4,6.0,1.0,30.0,0,1,0
10788,38.0,2.0,24.0,1.0,0,49.0,1.0,40.0,1,1,1
13473,55.0,1.0,21.0,3.0,2,49.0,0.0,40.0,1,1,1
5172,47.0,1.0,19.0,1.0,0,49.0,1.0,40.0,1,1,1
11921,46.0,1.0,17.0,1.0,1,49.0,1.0,40.0,1,1,1
5847,55.0,2.0,23.0,1.0,0,19.0,1.0,50.0,1,1,1
13368,26.0,1.0,20.0,1.0,0,303.0,9.0,22.0,0,1,0
1450,33.0,1.0,16.0,5.0,4,35.0,0.0,40.0,1,0,0
3270,44.0,1.0,20.0,3.0,1,49.0,0.0,40.0,0,1,0
15421,17.0,1.0,15.0,5.0,1,49.0,2.0,15.0,0,1,0
10306,22.0,1.0,16.0,5.0,0,49.0,2.0,40.0,1,1,0
5949,42.0,3.0,22.0,1.0,0,32.0,1.0,40.0,1,1,1
7224,17.0,1.0,14.0,5.0,1,49.0,2.0,13.0,0,1,0
4260,53.0,1.0,20.0,1.0,3,48.0,0.0,40.0,1,1,1
5986,34.0,1.0,21.0,1.0,2,49.0,0.0,80.0,1,1,1
9388,54.0,2.0,21.0,1.0,0,6.0,1.0,50.0,0,1,1
7112,29.0,1.0,16.0,1.0,2,49.0,0.0,40.0,0,1,0
2194,34.0,1.0,22.0,1.0,2,49.0,0.0,50.0,0,1,0
9393,28.0,1.0,16.0,5.0,2,49.0,0.0,40.0,0,1,0
3275,52.0,7.0,18.0,1.0,4,49.0,1.0,55.0,1,1,1
5931,32.0,7.0,16.0,1.0,4,41.0,0.0,50.0,1,1,1
2511,29.0,1.0,16.0,1.0,1,49.0,1.0,35.0,0,1,0
1222,17.0,1.0,14.0,5.0,1,49.0,2.0,40.0,0,1,0
