,AGEP,COW,SCHL,MAR,OCCP,POBP,RELP,WKHP,SEX,RAC1P,PINCP
2010,64.0,6.0,13.0,1.0,3,8.0,1.0,12.0,1,1,1
4325,37.0,3.0,21.0,1.0,0,6.0,1.0,20.0,0,1,0
1928,44.0,1.0,18.0,5.0,3,49.0,0.0,40.0,1,1,1
10338,25.0,4.0,21.0,1.0,0,49.0,9.0,40.0,0,1,0
10086,34.0,6.0,16.0,5.0,1,49.0,0.0,30.0,0,1,0
7104,26.0,1.0,16.0,1.0,2,49.0,0.0,40.0,0,1,0
890,48.0,4.0,20.0,1.0,0,17.0,1.0,40.0,1,1,1
8508,19.0,1.0,20.0,5.0,2,49.0,2.0,8.0,0,1,0
8714,42.0,1.0,22.0,1.0,0,48.0,1.0,40.0,1,1,1
4958,48.0,1.0,21.0,1.0,2,16.0,1.0,40.0,0,1,1
13267,25.0,1.0,21.0,1.0,1,49.0,9.0,40.0,0,1,0
14837,33.0,3.0,22.0,1.0,0,49.0,1.0,40.0,1,1,1
16273,75.0,4.0,18.0,2.0,4,49.0,0.0,40.0,1,1,1
11373,21.0,4.0,19.0,5.0,1,49.0,2.0,40.0,1,1,0
12292,71.0,1.0,21.0,1.0,2,49.0,0.0,4.0,1,1,1
529,21.0,1.0,19.0,5.0,0,53.0,17.0,25.0,0,1,0
3208,47.0,4.0,21.0,1.0,0,8.0,1.0,15.0,0,1,0
2394,44.0,8.0,19.0,1.0,0,32.0,0.0,40.0,0,1,0
2499,23.0,1.0,19.0,5.0,1,49.0,0.0,45.0,1,1,1
15964,18.0,6.0,16.0,5.0,1,49.0,2.0,40.0,0,1,0
2041,34.0,5.0,22.0,1.0,0,49.0,1.0,40.0,1,1,1
13242,48.0,1.0,17.0,1.0,3,303.0,1.0,40.0,0,0,1
13084,49.0,4.0,21.0,1.0,0,49.0,1.0,40.0,0,1,1
11328,30.0,1.0,21.0,5.0,4,49.0,12.0,25.0,0,1,0
157,18.0,1.0,19.0,5.0,1,49.0,17.0,20.0,0,1,0
1834,19.0,1.0,18.0,5.0,1,49.0,2.0,6.0,1,1,0
4993,34.0,6.0,16.0,3.0,1,49.0,0.0,30.0,0,1,0
12943,25.0,1.0,16.0,1.0,4,49.0,1.0,40.0,1,1,0
3566,24.0,1.0,17.0,5.0,3,6.0,2.0,40.0,0,1,0
5984,49.0,1.0,16.0,1.0,2,16.0,1.0,21.0,0,1,0
14331,64.0,1.0,18.0,1.0,2,49.0,1.0,40.0,0,1,0
3505,19.0,1.0,16.0,5.0,0,16.0,2.0,20.0,0,1,0
1224,43.0,1.0,22.0,1.0,0,49.0,0.0,40.0,1,1,1
4999,18.0,1.0,16.0,5.0,2,49.0,2.0,15.0,0,1,0
13232,24.0,1.0,16.0,5.0,1,49.0,0.0,40.0,0,1,1
16000,52.0,1.0,19.0,1.0,2,49.0,0.0,45.0,0,1,1
6905,52.0,1.0,5.0,1.0,3,303.0,6.0,40.0,1,1,1
8821,70.0,7.0,24.0,1.0,0,49.0,0.0,28.0,1,1,1
10274,21.0,8.0,16.0,1.0,1,53.0,0.0,2.0,0,1,0
5490,63.0,3.0,19.0,1.0,2,49.0,1.0,22.0,0,1,0
8537,17.0,1.0,14.0,5.0,4,6.0,4.0,25.0,1,1,0
11652,38.0,1.0,16.0,1.0,-1,49.0,0.0,60.0,1,1,1
241,18.0,1.0,19.0,5.0,2,51.0,17.0,22.0,0,0,0
5721,46.0,1.0,16.0,3.0,1,247.0,0.0,40.0,0,0,0
12225,64.0,1.0,20.0,5.0,2,8.0,0.0,20.0,0,1,0
6078,63.0,7.0,16.0,1.0,0,49.0,1.0,40.0,1,1,1
8856,44.0,1.0,22.0,1.0,3,8.0,1.0,40.0,1,1,1
9019,55.0,1.0,16.0,3.0,0,49.0,0.0,40.0,0,1,1
7407,22.0,1.0,19.0,1.0,4,8.0,10.0,32.0,1,1,0
315,46.0,1.0,14.0,5.0,1,51.0,17.0,25.0,1,1,0
2744,24.0,1.0,19.0,5.0,0,26.0,0.0,70.0,1,1,1
5252,52.0,1.0,20.0,1.0,2,49.0,1.0,24.0,0,1,0
11939,28.0,2.0,20.0,1.0,0,6.0,0.0,40.0,1,1,1
6910,37.0,1.0,21.0,1.0,0,6.0,2.0,20.0,0,1,0
9045,28.0,1.0,18.0,1.0,0,6.0,0.0,50.0,0,1,1
14033,59.0,1.0,16.0,1.0,3,49.0,1.0,8.0,1,1,0
14755,17.0,1.0,14.0,5.0,1,49.0,2.0,20.0,0,1,0
15565,24.0,5.0,19.0,1.0,3,6.0,0.0,45.0,0,1,1
10039,31.0,1.0,17.0,3.0,0,49.0,0.0,42.0,1,1,1
5058,55.0,1.0,19.0,1.0,0,49.0,1.0,22.0,0,1,0
987,59.0,2.0,20.0,3.0,1,49.0,0.0,37.0,0,1,0
8698,20.0,1.0,16.0,5.0,0,49.0,2.0,40.0,1,1,0
14057,64.0,4.0,23.0,1.0,0,49.0,0.0,40.0,1,1,1
5639,37.0,1.0,21.0,1.0,0,56.0,1.0,40.0,1,1,1
12981,53.0,1.0,19.0,1.0,4,49.0,1.0,50.0,1,1,1
224,18.0,3.0,18.0,5.0,1,6.0,17.0,28.0,0,1,0
13062,31.0,2.0,21.0,1.0,0,49.0,1.0,30.0,0,1,1
8398,29.0,1.0,21.0,3.0,0,48.0,0.0,40.0,1,1,1
928,29.0,1.0,16.0,5.0,2,49.0,2.0,48.0,1,1,0
5047,36.0,1.0,16.0,1.0,2,12.0,9.0,40.0,0,1,0
4706,20.0,1.0,19.0,5.0,0,49.0,2.0,6.0,0,1,0
1796,53.0,2.0,22.0,1.0,0,49.0,0.0,65.0,1,1,1
9190,26.0,2.0,21.0,5.0,2,49.0,2.0,28.0,1,1,0
871,22.0,1.0,19.0,1.0,0,12.0,0.0,5.0,0,1,0
3848,54.0,1.0,17.0,1.0,1,303.0,1.0,20.0,0,1,1
3970,77.0,1.0,23.0,1.0,2,16.0,1.0,35.0,0,1,0
11526,17.0,1.0,14.0,5.0,0,49.0,2.0,8.0,1,1,0
9311,38.0,6.0,22.0,1.0,0,49.0,0.0,50.0,1,1,1
15255,52.0,1.0,23.0,1.0,0,49.0,0.0,50.0,0,1,1
6974,21.0,1.0,16.0,5.0,2,49.0,2.0,35.0,0,1,0
3530,23.0,2.0,19.0,5.0,0,26.0,12.0,35.0,0,1,0
14080,58.0,1.0,21.0,1.0,0,6.0,0.0,30.0,0,1,1
8211,40.0,1.0,14.0,1.0,4,49.0,0.0,30.0,0,0,0
1067,22.0,1.0,19.0,1.0,3,49.0,1.0,40.0,1,1,0
3880,27.0,1.0,22.0,5.0,1,49.0,2.0,40.0,0,1,0
13480,33.0,1.0,19.0,3.0,3,49.0,0.0,60.0,1,1,1
7672,41.0,1.0,19.0,1.0,2,49.0,0.0,40.0,0,1,0
6730,35.0,1.0,20.0,1.0,0,49.0,0.0,40.0,1,1,1
13342,41.0,1.0,21.0,1.0,0,49.0,1.0,55.0,1,1,1
1235,64.0,6.0,24.0,1.0,-1,6.0,0.0,50.0,1,1,1
15540,32.0,1.0,19.0,1.0,1,49.0,0.0,40.0,1,1,1
12874,18.0,1.0,15.0,5.0,4,49.0,2.0,12.0,1,1,0
13133,20.0,2.0,19.0,5.0,1,48.0,11.0,8.0,1,1,0
7118,36.0,1.0,21.0,1.0,2,6.0,0.0,40.0,1,1,1
5600,59.0,7.0,23.0,1.0,-1,26.0,0.0,20.0,1,1,1
1478,44.0,1.0,22.0,1.0,0,49.0,1.0,40.0,1,1,1
6884,35.0,1.0,20.0,1.0,4,49.0,1.0,50.0,1,1,1
9188,50.0,1.0,21.0,1.0,0,49.0,0.0,46.0,1,1,1
15863,46.0,7.0,18.0,1.0,0,41.0,0.0,40.0,0,1,1
1016,57.0,3.0,21.0,5.0,0,16.0,0.0,40.0,0,1,1
2027,38.0,3.0,21.0,1.0,0,365.0,9.0,40.0,0,1,0
14726,25.0,4.0,16.0,1.0,2,46.0,1.0,40.0,0,1,1
6726,53.0,1.0,21.0,1.0,4,6.0,0.0,40.0,1,1,1
14742,18.0,1.0,16.0,5.0,4,6.0,2.0,1.0,1,1,0
10669,48.0,1.0,21.0,1.0,0,21.0,1.0,50.0,1,1,1
4225,56.0,1.0,19.0,1.0,2,16.0,0.0,40.0,0,1,1
4164,52.0,1.0,21.0,1.0,0,6.0,0.0,50.0,0,1,1
11130,63.0,1.0,16.0,1.0,0,49.0,1.0,40.0,1,1,1
11468,67.0,6.0,20.0,1.0,0,49.0,1.0,19.0,0,1,0
14525,30.0,7.0,20.0,1.0,1,49.0,1.0,20.0,0,1,0
5748,42.0,3.0,21.0,1.0,0,8.0,0.0,48.0,1,1,1
13681,43.0,7.0,22.0,1.0,-1,6.0,0.0,40.0,1,1,1
3764,62.0,3.0,21.0,1.0,2,49.0,1.0,20.0,0,1,1
8948,40.0,1.0,19.0,1.0,4,49.0,0.0,40.0,1,1,1
1647,39.0,1.0,16.0,5.0,0,48.0,0.0,40.0,1,1,1
14843,44.0,6.0,20.0,1.0,1,49.0,0.0,40.0,0,1,1
8613,57.0,1.0,21.0,4.0,4,370.0,0.0,40.0,0,1,0
13919,36.0,1.0,16.0,3.0,3,49.0,13.0,40.0,1,1,0
8685,29.0,1.0,17.0,5.0,0,49.0,15.0,50.0,0,1,1
16307,24.0,1.0,16.0,1.0,0,49.0,12.0,40.0,1,1,0
12613,36.0,1.0,19.0,5.0,2,49.0,0.0,50.0,0,1,0
8500,21.0,1.0,19.0,1.0,0,8.0,0.0,15.0,0,1,0
9374,26.0,1.0,22.0,5.0,1,48.0,5.0,40.0,0,0,0
13067,18.0,1.0,15.0,5.0,1,49.0,2.0,30.0,1,1,0
12296,43.0,1.0,21.0,1.0,0,49.0,1.0,40.0,1,1,1
8021,31.0,1.0,17.0,1.0,2,49.0,1.0,40.0,1,1,1
3057,36.0,1.0,19.0,1.0,2,6.0,0.0,41.0,1,1,1
6871,42.0,2.0,18.0,1.0,0,49.0,1.0,40.0,1,1,1
13415,32.0,1.0,16.0,5.0,2,16.0,0.0,21.0,1,1,0
13163,43.0,1.0,16.0,3.0,2,6.0,11.0,40.0,1,1,0
9693,34.0,1.0,16.0,1.0,1,49.0,1.0,15.0,0,1,0
10341,63.0,1.0,17.0,3.0,2,49.0,0.0,40.0,0,1,0
8059,59.0,1.0,22.0,5.0,0,49.0,0.0,50.0,0,1,1
14761,38.0,1.0,23.0,1.0,0,49.0,1.0,60.0,1,1,1
13525,55.0,1.0,21.0,1.0,2,215.0,0.0,40.0,0,0,1
15605,48.0,6.0,19.0,1.0,-1,56.0,1.0,50.0,1,1,1
12821,65.0,1.0,21.0,1.0,2,49.0,1.0,15.0,0,1,0
11822,17.0,1.0,13.0,5.0,2,49.0,2.0,15.0,0,1,0
3724,35.0,2.0,21.0,1.0,0,49.0,1.0,45.0,1,1,1
7674,37.0,1.0,21.0,5.0,2,48.0,0.0,40.0,1,1,0
6336,45.0,3.0,21.0,1.0,-1,49.0,1.0,15.0,0,1,0
11353,27.0,2.0,19.0,5.0,1,1.0,2.0,36.0,1,1,0
5006,54.0,1.0,16.0,1.0,1,16.0,0.0,40.0,1,1,1
3652,43.0,1.0,21.0,1.0,0,41.0,0.0,40.0,1,1,1
15411,24.0,2.0,21.0,5.0,0,36.0,0.0,46.0,1,1,1
6966,59.0,1.0,20.0,1.0,0,49.0,1.0,40.0,1,1,1
1134,24.0,1.0,20.0,5.0,4,370.0,2.0,50.0,1,1,0
9555,55.0,4.0,19.0,1.0,2,49.0,1.0,40.0,0,1,1
8602,28.0,4.0,21.0,5.0,2,49.0,0.0,40.0,0,1,1
6355,24.0,8.0,11.0,5.0,3,4.0,12.0,45.0,1,1,0
7338,56.0,4.0,23.0,1.0,0,36.0,0.0,40.0,1,1,1
8954,50.0,3.0,16.0,5.0,1,49.0,2.0,40.0,1,1,1
2379,18.0,1.0,14.0,5.0,1,8.0,2.0,15.0,1,1,0
9003,62.0,1.0,19.0,3.0,2,16.0,2.0,40.0,0,1,0
9425,54.0,5.0,15.0,1.0,0,30.0,1.0,40.0,0,1,1
2487,32.0,1.0,21.0,1.0,0,49.0,1.0,1.0,0,1,0
892,67.0,2.0,22.0,1.0,2,49.0,0.0,7.0,1,1,1
5079,59.0,1.0,12.0,1.0,4,313.0,1.0,40.0,1,1,0
1976,57.0,1.0,16.0,1.0,0,6.0,0.0,50.0,0,1,1
8572,57.0,1.0,21.0,5.0,2,49.0,10.0,40.0,0,1,0
2433,56.0,4.0,24.0,1.0,0,36.0,1.0,50.0,1,1,1
15732,48.0,1.0,18.0,1.0,4,49.0,0.0,70.0,1,1,1
7816,18.0,1.0,15.0,5.0,1,49.0,2.0,24.0,0,1,0
3063,49.0,3.0,21.0,1.0,0,47.0,0.0,25.0,0,1,0
9179,42.0,1.0,21.0,1.0,2,49.0,1.0,45.0,1,1,1
15942,66.0,6.0,15.0,1.0,2,49.0,0.0,5.0,1,1,0
15768,38.0,8.0,20.0,5.0,1,49.0,0.0,10.0,1,1,0
943,67.0,1.0,16.0,3.0,4,13.0,0.0,40.0,0,0,1
4443,25.0,4.0,21.0,1.0,0,49.0,0.0,40.0,0,1,1
14292,58.0,1.0,21.0,1.0,0,49.0,0.0,40.0,1,1,1
4801,42.0,3.0,16.0,1.0,0,49.0,0.0,40.0,1,1,1
89,21.0,1.0,19.0,5.0,1,49.0,17.0,10.0,0,1,0
7565,29.0,1.0,22.0,5.0,0,49.0,0.0,45.0,1,1,1
3123,22.0,1.0,19.0,5.0,2,49.0,2.0,35.0,0,1,0
3578,23.0,1.0,17.0,1.0,0,6.0,0.0,15.0,1,1,0
14298,61.0,4.0,19.0,1.0,1,49.0,6.0,40.0,0,1,0
14966,36.0,1.0,22.0,1.0,0,49.0,0.0,43.0,1,1,1
14814,25.0,3.0,19.0,1.0,0,49.0,0.0,15.0,0,1,0
15793,35.0,1.0,19.0,3.0,1,49.0,0.0,18.0,0,0,0
7649,29.0,1.0,16.0,5.0,2,6.0,2.0,40.0,0,1,0
3527,30.0,1.0,19.0,5.0,0,17.0,12.0,40.0,0,1,1
5655,20.0,1.0,16.0,5.0,3,49.0,2.0,30.0,0,1,0
13946,30.0,3.0,21.0,1.0,0,49.0,1.0,40.0,0,1,1
400,46.0,1.0,18.0,2.0,4,49.0,16.0,40.0,0,1,0
13849,25.0,5.0,21.0,1.0,0,55.0,0.0,50.0,1,1,0
4651,43.0,1.0,18.0,1.0,2,49.0,1.0,45.0,1,1,1
4061,61.0,6.0,20.0,1.0,3,8.0,0.0,30.0,1,1,0
13019,45.0,1.0,21.0,1.0,0,8.0,0.0,40.0,1,1,1
11519,48.0,3.0,21.0,1.0,2,49.0,1.0,15.0,0,1,0
7422,40.0,5.0,22.0,1.0,0,51.0,0.0,40.0,1,1,1
4860,25.0,1.0,16.0,5.0,2,6.0,5.0,40.0,0,1,0
9707,75.0,2.0,23.0,1.0,0,13.0,0.0,50.0,1,1,1
6501,66.0,1.0,16.0,3.0,2,49.0,0.0,56.0,1,1,1
4893,37.0,7.0,21.0,1.0,2,41.0,0.0,50.0,1,1,1
8807,29.0,1.0,18.0,1.0,4,48.0,2.0,40.0,1,1,0
1118,65.0,2.0,19.0,1.0,0,49.0,0.0,40.0,1,1,1
8825,46.0,1.0,16.0,1.0,1,41.0,0.0,40.0,1,1,1
6637,17.0,1.0,14.0,5.0,3,49.0,3.0,12.0,1,1,0
11125,26.0,5.0,15.0,1.0,1,6.0,9.0,24.0,1,0,0
10920,63.0,1.0,16.0,1.0,3,49.0,1.0,40.0,1,1,1
2134,27.0,1.0,17.0,1.0,3,49.0,9.0,50.0,1,1,0
15867,38.0,1.0,16.0,5.0,4,49.0,0.0,55.0,1,1,1
5952,27.0,1.0,16.0,4.0,3,49.0,2.0,40.0,1,1,0
10786,53.0,4.0,22.0,1.0,-1,6.0,1.0,45.0,0,1,1
5368,44.0,1.0,20.0,1.0,4,49.0,9.0,55.0,1,1,1
9409,23.0,3.0,21.0,1.0,0,16.0,0.0,20.0,0,1,0
1044,63.0,4.0,18.0,3.0,3,49.0,0.0,40.0,1,1,1
960,18.0,1.0,18.0,5.0,2,6.0,2.0,45.0,0,1,0
15762,33.0,3.0,20.0,1.0,1,49.0,0.0,72.0,1,1,1
2623,21.0,1.0,17.0,5.0,4,16.0,4.0,40.0,1,1,0
3943,42.0,1.0,1.0,1.0,3,303.0,0.0,40.0,1,1,0
6965,56.0,1.0,18.0,1.0,2,49.0,0.0,40.0,0,1,1
16257,39.0,1.0,20.0,5.0,4,49.0,0.0,40.0,0,1,1
8915,80.0,7.0,19.0,1.0,1,49.0,0.0,30.0,1,1,1
8260,48.0,7.0,20.0,1.0,3,15.0,0.0,40.0,1,1,1
8223,43.0,1.0,21.0,1.0,0,17.0,1.0,60.0,1,1,1
5649,38.0,1.0,18.0,1.0,4,49.0,0.0,40.0,1,1,1
6972,51.0,1.0,16.0,1.0,0,49.0,1.0,40.0,0,1,0
15873,37.0,1.0,21.0,1.0,2,49.0,0.0,40.0,1,1,1
13401,19.0,4.0,16.0,5.0,1,36.0,2.0,40.0,1,1,0
13955,39.0,7.0,19.0,1.0,0,49.0,0.0,62.0,1,1,0
8291,31.0,1.0,16.0,1.0,2,49.0,1.0,40.0,0,1,1
14466,34.0,1.0,20.0,5.0,3,163.0,0.0,50.0,1,1,0
4092,65.0,1.0,16.0,2.0,2,49.0,0.0,40.0,0,1,0
1777,62.0,2.0,21.0,1.0,0,53.0,0.0,55.0,1,1,1
14432,42.0,1.0,19.0,1.0,2,242.0,9.0,40.0,0,0,0
6624,34.0,6.0,20.0,1.0,1,49.0,0.0,50.0,0,1,1
1698,59.0,1.0,22.0,1.0,0,49.0,0.0,50.0,1,1,1
14384,49.0,1.0,21.0,1.0,0,29.0,1.0,40.0,1,1,1
7474,41.0,1.0,21.0,1.0,2,30.0,0.0,40.0,0,1,1
5844,42.0,4.0,20.0,1.0,0,36.0,0.0,40.0,0,1,1
8644,39.0,1.0,16.0,1.0,3,49.0,1.0,40.0,1,1,0
14984,37.0,3.0,21.0,1.0,1,49.0,0.0,40.0,1,1,1
7305,20.0,1.0,18.0,5.0,1,4.0,12.0,35.0,0,1,0
14055,43.0,1.0,17.0,1.0,3,49.0,1.0,45.0,1,1,1
6954,29.0,1.0,21.0,1.0,0,6.0,1.0,12.0,1,1,0
11577,46.0,1.0,21.0,1.0,0,49.0,0.0,40.0,1,1,1
10484,47.0,1.0,16.0,1.0,1,303.0,1.0,40.0,1,0,0
