,AGEP,COW,SCHL,MAR,OCCP,POBP,RELP,WKHP,SEX,RAC1P,PINCP
0,65.0,3.0,17.0,1.0,2,44.0,1.0,46.0,1,1,0
1,43.0,1.0,16.0,1.0,4,49.0,1.0,31.0,1,1,0
2,43.0,1.0,21.0,1.0,0,22.0,1.0,40.0,1,1,1
3,24.0,1.0,19.0,1.0,4,49.0,0.0,40.0,0,1,1
4,75.0,7.0,18.0,1.0,3,49.0,1.0,20.0,1,1,0
5,58.0,2.0,21.0,3.0,0,49.0,0.0,40.0,1,1,1
6,73.0,6.0,19.0,1.0,1,49.0,0.0,40.0,1,1,0
7,55.0,1.0,21.0,1.0,0,49.0,0.0,40.0,0,1,1
8,47.0,1.0,22.0,5.0,2,11.0,0.0,40.0,1,1,0
9,44.0,3.0,19.0,1.0,0,440.0,1.0,32.0,0,1,0
10,55.0,1.0,21.0,1.0,0,362.0,1.0,40.0,1,1,1
11,17.0,3.0,19.0,5.0,0,49.0,0.0,53.0,1,1,0
12,80.0,1.0,19.0,1.0,2,49.0,0.0,40.0,1,1,1
13,43.0,1.0,22.0,1.0,0,515.0,0.0,30.0,1,1,1
14,53.0,6.0,16.0,1.0,0,49.0,1.0,30.0,0,1,0
15,28.0,2.0,19.0,1.0,0,49.0,1.0,40.0,1,1,1
16,70.0,1.0,21.0,1.0,0,16.0,1.0,4.0,1,1,1
17,43.0,1.0,22.0,1.0,0,36.0,0.0,30.0,0,1,1
18,22.0,1.0,21.0,5.0,0,49.0,16.0,50.0,0,1,0
19,18.0,1.0,16.0,5.0,2,6.0,0.0,51.0,1,1,0
20,37.0,1.0,19.0,3.0,2,49.0,0.0,40.0,1,1,1
21,18.0,1.0,20.0,5.0,3,49.0,12.0,40.0,1,1,1
22,41.0,1.0,15.0,1.0,2,48.0,0.0,41.0,1,1,0
23,30.0,1.0,21.0,5.0,4,49.0,2.0,8.0,1,1,0
24,71.0,1.0,23.0,1.0,0,49.0,7.0,10.0,0,1,0
25,41.0,2.0,19.0,1.0,0,49.0,0.0,49.0,0,1,1
26,51.0,6.0,16.0,1.0,1,467.0,0.0,20.0,0,1,0
27,35.0,1.0,24.0,1.0,0,49.0,1.0,40.0,1,1,1
28,64.0,3.0,16.0,1.0,3,303.0,0.0,45.0,1,1,1
29,64.0,7.0,21.0,1.0,0,49.0,1.0,40.0,1,1,1
30,46.0,1.0,18.0,1.0,2,36.0,15.0,61.0,0,1,0
31,32.0,1.0,21.0,1.0,0,16.0,1.0,32.0,0,1,0
32,36.0,1.0,18.0,1.0,4,49.0,1.0,40.0,1,1,1
33,51.0,1.0,1.0,1.0,2,164.0,0.0,60.0,0,1,1
34,29.0,4.0,20.0,5.0,4,6.0,2.0,41.0,0,1,0
35,17.0,1.0,14.0,5.0,1,49.0,2.0,96.0,0,1,1
