,sex,age,race,priors_count,c_charge_degree,score_text,two_year_recid
0,1,29,0,4,0,0,1
1,1,27,0,18,1,1,1
2,1,26,0,29,0,1,0
3,1,36,1,9,0,2,1
4,1,21,0,0,1,1,0
5,1,23,1,11,0,1,1
6,1,23,1,13,0,0,1
7,0,32,0,4,1,2,1
8,1,40,0,0,0,0,0
9,1,26,1,4,0,1,0
10,0,50,0,11,0,2,0
11,1,52,1,5,1,1,0
12,1,51,0,0,1,1,1
13,1,26,0,0,0,0,0
14,1,52,1,0,1,1,0
15,1,32,0,0,1,0,1
16,1,31,0,0,0,2,1
17,1,23,1,11,0,1,1
18,1,25,0,3,0,0,1
19,1,29,0,15,0,2,0
20,0,51,0,13,0,0,1
21,1,32,1,0,0,2,0
22,1,30,1,3,0,2,0
23,1,32,0,11,0,0,1
24,1,34,1,12,0,2,1
25,1,38,0,35,1,1,1
26,1,21,0,0,0,0,1
27,1,50,1,26,1,1,1
28,1,33,0,6,0,0,1
29,1,56,1,3,0,1,0
30,1,50,1,8,0,1,1
31,1,33,0,1,0,1,0
32,1,51,1,0,0,1,0
33,1,26,1,2,0,0,1
34,1,35,1,0,0,1,0
35,1,28,0,0,1,1,1
36,1,51,1,3,1,1,0
37,1,22,0,4,1,1,0
38,1,23,0,2,0,0,1
39,1,32,0,0,0,1,0
40,1,29,1,26,0,1,1
41,1,24,0,1,0,0,1
42,1,26,1,7,1,1,0
43,1,29,1,0,1,1,0
44,1,22,0,1,1,2,0
45,1,20,0,2,0,0,1
46,1,31,0,0,0,1,0
47,1,32,1,1,0,0,1
48,1,50,1,0,1,1,0
49,0,21,0,3,0,2,0
50,1,50,1,1,0,1,0
51,1,22,1,0,0,0,1
52,1,34,1,4,0,0,1
53,1,27,0,1,0,1,0
54,1,21,0,0,0,0,0
55,1,35,1,1,0,1,0
56,1,33,0,0,1,1,0
57,1,20,1,9,1,1,1
58,1,31,0,8,0,1,1
59,1,24,1,3,1,1,0
60,1,29,0,0,1,2,1
61,1,27,0,1,0,1,0
62,0,34,0,20,0,0,1
63,1,32,0,2,0,0,1
64,1,30,1,13,0,2,1
65,1,30,0,7,0,2,1
66,1,40,0,20,0,0,1
67,0,42,1,22,1,1,0
68,1,33,0,26,0,1,1
69,1,39,1,0,0,2,1
70,1,52,0,3,0,2,1
71,1,39,0,20,0,2,1
72,0,28,0,6,1,1,0
73,1,77,1,0,0,1,0
74,1,22,0,8,0,1,1
75,0,42,0,0,0,1,0
76,1,57,1,1,0,1,0
77,0,33,1,0,0,1,0
78,0,56,1,2,0,0,1
79,1,26,0,7,0,0,1
80,0,38,0,1,0,2,0
81,0,22,0,1,0,1,0
82,1,20,0,2,1,1,1
83,1,20,0,0,0,0,1
84,1,21,0,7,0,0,1
85,1,51,0,2,0,0,1
86,1,56,1,1,1,1,0
87,1,18,0,1,1,2,1
88,0,27,0,6,1,0,1
89,0,65,0,35,0,1,0
90,1,26,1,2,0,1,0
91,1,26,0,0,0,0,1
92,0,26,0,0,0,0,1
93,1,20,1,3,0,2,0
94,1,26,1,0,1,0,0
95,1,52,1,0,1,1,0
96,0,39,0,2,1,2,1
97,1,52,1,0,0,1,0
98,0,56,0,2,0,0,1
99,1,25,0,9,0,2,1
100,1,56,0,1,0,0,1
101,1,65,0,1,0,0,1
102,0,23,0,3,0,2,1
103,1,36,0,0,1,1,0
104,1,34,0,8,0,2,0
105,1,24,0,2,0,0,1
106,1,29,0,38,0,1,1
107,1,26,0,4,0,1,1
108,1,22,0,1,0,1,0
109,1,35,0,35,0,0,1
110,1,27,0,1,0,1,0
111,1,21,0,0,0,0,1
112,1,22,0,1,0,1,1
113,1,26,0,7,0,2,1
114,1,32,1,0,0,1,0
115,1,21,0,2,0,0,1
116,1,22,1,0,0,1,0
117,1,50,1,1,1,1,0
118,0,23,1,2,0,1,1
119,1,24,0,0,1,2,0
120,0,30,1,1,0,2,1
121,1,33,1,0,0,1,1
122,0,29,0,0,0,0,0
123,0,29,1,18,0,1,1
124,1,26,0,1,0,2,0
125,1,28,0,1,0,2,0
126,1,45,0,0,0,0,0
127,1,32,0,26,0,0,1
128,1,22,1,0,0,1,0
129,0,22,0,1,0,2,1
130,1,42,1,3,0,2,1
131,1,29,0,1,0,1,0
132,1,30,0,3,0,1,0
133,0,32,0,2,1,0,1
134,1,24,1,0,0,2,0
135,1,52,0,0,0,1,0
