,AGEP,COW,SCHL,MAR,OCCP,POBP,RELP,WKHP,SEX,RAC1P,PINCP
0,86.0,1.0,21.0,2.0,0,116.0,5.0,20.0,1,1,0
1,32.0,3.0,20.0,1.0,0,49.0,0.0,5.0,0,1,1
2,28.0,1.0,21.0,1.0,0,440.0,1.0,40.0,1,1,1
3,56.0,1.0,20.0,5.0,1,138.0,13.0,40.0,0,1,0
4,61.0,3.0,17.0,5.0,0,49.0,2.0,40.0,0,1,0
5,78.0,1.0,19.0,1.0,2,49.0,0.0,40.0,0,1,0
6,36.0,4.0,23.0,1.0,0,16.0,0.0,40.0,0,1,1
7,44.0,3.0,1.0,3.0,0,49.0,13.0,25.0,0,1,0
8,49.0,1.0,19.0,1.0,4,363.0,1.0,38.0,1,0,1
9,86.0,1.0,16.0,5.0,2,440.0,2.0,40.0,0,1,1
10,32.0,1.0,19.0,5.0,4,49.0,17.0,45.0,0,1,0
11,32.0,1.0,19.0,1.0,4,301.0,0.0,45.0,1,0,1
12,20.0,7.0,16.0,5.0,3,469.0,0.0,45.0,1,1,0
13,18.0,1.0,22.0,5.0,3,49.0,12.0,40.0,1,1,1
14,33.0,1.0,13.0,1.0,2,120.0,0.0,9.0,1,1,0
15,27.0,1.0,16.0,3.0,2,48.0,11.0,40.0,0,1,0
16,63.0,5.0,21.0,5.0,0,49.0,0.0,45.0,0,1,0
17,49.0,1.0,16.0,1.0,0,49.0,10.0,1.0,0,1,0
18,28.0,1.0,16.0,1.0,0,49.0,1.0,43.0,0,1,1
19,58.0,1.0,16.0,5.0,2,49.0,2.0,40.0,1,1,0
20,41.0,2.0,21.0,5.0,2,138.0,2.0,40.0,0,1,1
21,49.0,1.0,18.0,1.0,0,53.0,1.0,18.0,1,1,1
22,58.0,2.0,16.0,5.0,1,49.0,2.0,41.0,0,1,0
23,29.0,1.0,19.0,1.0,2,49.0,0.0,45.0,0,1,1
24,18.0,1.0,16.0,5.0,2,48.0,2.0,50.0,0,1,0
25,18.0,1.0,21.0,5.0,3,25.0,14.0,40.0,1,1,0
26,26.0,1.0,7.0,1.0,0,138.0,0.0,40.0,1,0,1
27,85.0,1.0,19.0,1.0,2,49.0,0.0,18.0,1,1,1
28,21.0,6.0,18.0,1.0,3,16.0,1.0,40.0,0,1,1
29,45.0,3.0,21.0,1.0,0,49.0,1.0,40.0,1,1,1
30,42.0,4.0,21.0,1.0,0,49.0,1.0,35.0,1,1,1
31,24.0,6.0,21.0,1.0,0,49.0,1.0,8.0,0,1,1
32,33.0,5.0,21.0,5.0,0,9.0,12.0,40.0,1,1,1
33,27.0,6.0,21.0,5.0,0,49.0,2.0,40.0,1,1,1
34,71.0,5.0,16.0,1.0,0,49.0,1.0,50.0,1,1,1
35,20.0,2.0,3.0,5.0,1,469.0,14.0,40.0,0,1,0
36,18.0,4.0,19.0,1.0,4,9.0,1.0,50.0,1,1,1
37,27.0,2.0,20.0,5.0,0,247.0,0.0,45.0,1,1,1
38,55.0,1.0,18.0,1.0,0,49.0,1.0,40.0,1,1,1
39,18.0,5.0,16.0,3.0,1,138.0,0.0,40.0,1,1,1
40,37.0,1.0,20.0,1.0,3,49.0,1.0,25.0,1,1,1
41,21.0,1.0,19.0,1.0,2,301.0,0.0,8.0,0,1,0
42,45.0,1.0,16.0,5.0,1,49.0,2.0,40.0,0,1,0
43,24.0,4.0,16.0,1.0,2,49.0,1.0,42.0,0,1,0
44,30.0,1.0,18.0,1.0,4,501.0,1.0,40.0,1,1,1
45,57.0,1.0,19.0,5.0,3,301.0,2.0,50.0,1,1,0
46,37.0,3.0,21.0,1.0,0,49.0,1.0,8.0,0,1,1
47,35.0,1.0,19.0,1.0,2,49.0,1.0,35.0,0,1,0
48,69.0,1.0,1.0,1.0,1,49.0,0.0,4.0,0,1,0
49,26.0,1.0,16.0,1.0,1,501.0,3.0,40.0,0,0,0
50,46.0,4.0,16.0,1.0,2,49.0,1.0,40.0,1,1,1
51,22.0,1.0,21.0,1.0,0,49.0,1.0,40.0,0,1,1
52,64.0,1.0,18.0,5.0,1,49.0,2.0,20.0,1,1,0
