,R,Q,A,Y
0,0.2,2,1,0
1,0.2,3,1,0
2,0.2,3,0,0
3,0.2,3,0,0
4,0.2,3,0,0
5,0.2,1,1,1
6,0.2,3,0,0
7,0.2,3,0,0
8,1.0,3,1,0
9,0.2,3,0,0
10,0.2,2,1,1
11,0.2,2,1,1
12,0.2,3,0,0
13,1.0,1,1,1
14,0.2,3,0,0
15,0.2,0,0,0
16,1.0,2,1,1
17,0.2,3,0,0
18,0.2,3,0,0
19,0.2,3,1,0
20,1.0,3,1,0
21,0.2,0,0,1
22,0.2,3,0,0
23,0.2,3,0,0
24,0.2,3,0,0
25,0.2,3,0,0
26,0.2,1,1,1
27,0.2,2,1,1
28,0.2,1,1,1
29,0.2,0,1,1
30,1.0,2,1,1
31,0.2,3,0,0
32,0.2,3,0,0
33,0.2,1,1,1
34,0.2,3,1,0
35,0.2,2,1,1
36,1.0,2,1,0
37,0.2,3,0,1
38,0.2,3,0,1
39,0.2,1,1,1
40,0.2,3,0,0
41,1.0,1,1,1
42,0.2,3,0,0
43,0.2,1,1,0
44,0.2,3,0,0
45,1.0,3,0,1
46,0.2,0,0,1
47,0.2,3,0,0
48,0.2,3,0,0
49,0.2,1,1,0
50,0.2,2,1,0
51,0.2,3,0,0
52,0.2,0,1,1
53,1.0,0,1,0
54,0.2,3,0,1
55,0.2,3,0,0
56,0.2,1,1,1
57,1.0,1,1,1
58,0.2,0,1,1
59,0.2,3,0,0
60,0.2,3,0,1
61,0.2,3,0,0
62,1.0,3,0,1
63,0.2,3,0,0
64,0.2,3,1,0
65,0.2,3,0,1
66,1.0,1,1,1
67,0.2,3,0,0
68,0.2,3,0,0
69,0.2,3,0,1
70,1.0,3,0,0
71,0.2,3,0,0
72,1.0,0,1,1
73,1.0,3,1,1
74,0.2,3,0,0
75,0.2,3,0,0
76,1.0,3,0,0
77,0.2,3,0,0
78,0.2,3,0,1
79,0.2,3,0,0
80,0.2,3,0,1
81,0.2,3,0,0
82,1.0,3,0,0
83,1.0,1,1,1
84,0.2,3,0,0
85,0.2,3,0,0
86,0.2,1,0,1
87,0.2,2,1,1
88,1.0,3,0,0
89,1.0,2,1,1
90,0.2,0,1,0
91,0.2,1,1,1
92,0.2,3,0,0
93,1.0,1,1,1
94,0.2,2,1,1
95,1.0,2,1,0
96,0.2,3,0,0
97,0.2,3,0,0
98,0.2,3,1,0
99,0.2,3,0,0
100,0.2,2,1,1
101,0.2,3,0,0
102,0.2,3,0,0
103,0.2,3,0,0
104,0.2,3,0,0
105,0.2,3,0,0
106,0.2,3,0,0
107,2.5999999999999996,3,0,1
108,0.2,3,0,0
109,0.2,1,1,1
110,0.2,3,0,0
111,0.2,1,1,1
112,0.2,1,1,1
113,0.2,2,1,0
114,0.2,1,1,1
115,1.0,1,1,1
116,0.2,0,0,1
117,3.4000000000000004,1,1,1
118,0.2,3,0,1
119,1.0,0,1,1
120,0.2,3,0,0
121,0.2,3,0,1
122,1.0,1,1,1
123,1.0,1,1,1
124,0.2,3,0,0
125,0.2,0,1,1
126,0.2,3,0,0
127,0.2,3,1,0
128,0.2,3,0,0
129,0.2,1,1,1
130,0.2,3,0,0
131,0.2,2,1,1
132,1.0,1,1,1
133,0.2,2,1,1
134,0.2,3,0,0
135,0.2,2,1,1
136,0.2,3,0,0
137,0.2,3,0,0
138,0.2,3,0,0
139,0.2,3,0,0
140,1.0,3,0,0
141,0.2,2,1,1
142,0.2,3,0,0
143,0.2,3,0,0
144,0.2,3,0,0
145,0.2,3,0,0
146,1.0,3,0,0
147,0.2,1,1,1
148,0.2,3,0,0
149,1.0,3,1,0
150,0.2,2,1,1
151,0.2,3,0,1
152,1.0,3,1,1
153,1.0,2,1,1
154,0.2,3,0,0
155,0.2,0,1,1
156,0.2,3,0,0
157,0.2,2,1,1
158,0.2,3,0,0
159,0.2,3,0,1
160,0.2,3,1,0
161,0.6000000000000001,2,1,1
162,1.0,3,0,1
163,0.2,0,1,1
164,0.2,3,0,0
165,0.2,3,0,0
166,1.0,1,1,1
167,0.2,3,0,0
168,0.2,3,0,0
169,0.2,3,0,0
170,0.2,1,1,1
171,0.2,3,0,0
172,1.0,2,1,1
173,1.0,2,1,1
174,0.2,1,1,1
175,0.2,3,0,0
176,0.2,3,0,0
177,0.2,0,0,0
178,0.2,2,1,0
179,0.2,3,0,0
180,0.2,3,0,0
181,0.2,2,1,0
182,0.2,3,0,0
183,0.2,3,1,0
184,0.2,3,0,0
185,0.2,3,0,0
186,1.0,2,1,0
187,3.0,0,1,1
188,0.2,3,1,0
189,0.2,3,0,0
190,0.2,3,0,0
191,0.2,1,1,1
192,0.2,2,1,0
193,0.2,2,1,0
194,0.2,3,0,0
195,1.0,3,0,0
196,0.2,3,0,0
197,0.2,3,0,0
198,1.0,2,1,0
199,1.0,3,0,0
200,0.2,3,1,0
201,1.0,1,1,1
202,0.2,3,1,0
203,0.2,3,0,0
204,1.0,3,0,0
205,0.2,3,0,0
206,1.0,3,0,1
207,0.2,3,0,0
208,0.2,3,0,0
209,0.2,3,0,0
210,0.2,1,1,1
211,0.2,0,1,1
212,0.2,3,0,0
213,0.2,2,1,1
214,0.2,1,1,1
215,1.0,3,0,0
216,1.0,1,1,1
217,0.2,3,1,1
218,0.2,3,0,0
219,0.2,0,1,1
220,0.2,1,1,1
221,1.0,3,0,1
222,0.2,2,1,1
223,0.2,1,1,1
224,0.2,3,0,0
225,1.0,3,1,0
226,3.8,2,1,1
227,1.4,0,1,1
228,0.2,3,0,0
229,1.0,3,0,0
230,0.2,3,0,0
231,1.0,0,1,1
232,0.2,1,1,1
233,0.2,3,0,1
234,1.0,3,0,0
235,0.2,3,0,0
236,0.2,0,1,1
237,1.0,3,0,0
238,0.2,3,1,0
239,0.2,3,0,1
240,0.2,2,1,1
241,0.2,3,0,0
242,1.0,2,1,1
243,1.8,3,0,1
244,1.0,3,0,0
245,0.2,3,0,0
246,0.2,2,1,0
247,0.2,3,0,0
248,0.2,2,1,1
249,0.2,3,0,0
250,0.2,2,1,1
251,1.0,1,1,1
252,0.2,3,0,1
253,0.2,2,1,1
254,1.0,3,0,0
255,1.0,3,1,0
256,0.2,3,1,0
257,0.2,1,0,1
258,2.2,1,1,1
259,0.2,3,0,0
260,1.0,3,0,0
261,0.2,3,0,0
262,2.5999999999999996,1,0,1
263,1.0,3,0,1
264,1.0,2,1,1
265,0.2,2,1,0
266,0.2,3,0,0
267,0.2,3,0,0
268,0.2,1,0,1
269,0.2,2,1,0
270,0.2,3,0,0
271,0.2,1,1,1
272,1.0,1,0,1
273,0.2,1,1,1
274,0.2,2,1,0
275,3.8,2,1,1
276,2.5999999999999996,0,1,1
277,0.2,3,0,0
278,0.2,3,1,0
279,1.0,3,0,0
280,0.2,2,1,1
281,1.0,2,1,1
282,0.2,1,1,1
283,1.0,1,1,1
284,0.2,1,1,1
285,0.2,2,1,1
286,1.0,1,1,1
287,0.2,1,0,1
288,0.2,3,0,0
289,0.2,3,0,0
290,0.2,2,1,1
291,0.2,1,1,1
292,0.2,2,1,1
293,0.2,3,0,0
294,1.0,3,1,1
295,0.2,3,1,0
296,0.2,0,1,1
297,0.2,3,0,0
298,0.2,0,1,1
299,0.2,1,1,1
300,0.2,1,1,1
301,0.2,3,1,0
302,0.2,2,1,1
303,1.0,2,1,0
304,1.0,0,1,1
305,0.2,3,0,0
306,0.2,3,0,0
307,0.2,3,0,0
308,0.2,3,0,0
309,0.2,2,1,0
310,0.2,3,1,0
311,0.2,3,0,0
312,0.2,3,0,0
313,0.2,2,1,1
314,0.2,3,0,0
315,0.2,2,1,1
316,0.2,3,1,1
317,0.2,3,0,0
318,1.0,2,1,0
319,0.2,3,0,0
320,0.2,2,1,0
321,1.0,3,0,0
322,0.2,3,0,0
323,3.4000000000000004,1,1,1
324,0.2,1,1,1
325,0.2,3,0,0
326,0.2,2,1,1
327,0.2,3,0,0
328,1.0,3,0,0
329,0.2,0,1,1
330,0.2,0,1,1
331,0.2,3,0,1
332,0.2,3,0,0
333,0.2,1,1,1
334,1.0,3,0,0
335,0.2,3,0,0
336,0.2,3,0,0
337,1.0,2,1,1
338,0.2,2,1,0
339,1.0,3,0,0
340,0.2,3,0,0
341,0.2,3,0,0
342,0.2,3,0,0
343,0.2,3,0,0
344,0.2,3,0,0
345,0.2,3,0,0
346,1.0,3,0,0
347,0.2,3,0,0
348,0.2,3,0,0
349,0.2,2,1,1
350,0.2,3,0,0
351,1.0,1,1,1
352,0.2,2,1,0
353,0.2,3,0,0
354,0.2,3,0,0
355,0.2,1,1,1
356,0.2,1,1,1
357,0.2,2,1,1
358,0.2,3,0,0
359,1.0,1,1,1
360,0.2,2,1,1
361,1.4,0,1,1
362,0.2,2,1,1
363,0.2,1,1,1
364,0.2,1,1,1
365,0.2,3,0,0
366,0.2,1,1,1
367,0.2,1,1,1
368,0.2,2,1,1
369,1.0,1,1,1
370,0.2,2,1,1
371,1.0,3,0,0
372,0.2,3,0,0
373,0.2,1,1,1
374,0.2,2,1,0
375,0.2,1,1,1
376,0.2,3,0,0
377,0.2,3,0,0
378,0.2,3,0,0
379,0.2,3,0,1
380,0.2,1,0,0
381,1.0,3,0,0
382,0.2,0,1,1
383,0.2,3,0,1
384,1.0,3,1,1
385,0.2,3,0,0
386,1.0,3,0,0
387,0.2,3,0,0
388,0.2,2,1,0
389,0.2,2,1,1
390,0.2,2,1,1
391,0.2,3,0,0
392,0.2,2,1,1
393,0.2,1,1,1
394,0.2,3,0,0
395,0.2,2,1,1
396,0.2,2,1,0
397,0.2,2,1,1
398,1.4,0,0,1
399,0.2,0,1,1
400,1.0,3,0,0
401,0.2,1,0,1
402,0.2,1,1,1
403,0.2,2,1,1
404,0.2,2,1,1
405,0.2,3,0,0
406,0.2,3,0,0
407,0.2,2,1,0
408,0.2,3,0,0
409,0.2,3,0,0
410,1.0,2,1,1
411,2.2,0,1,1
412,1.0,3,0,1
413,0.2,0,1,1
414,0.2,2,1,1
415,1.0,1,1,1
416,0.2,2,1,1
417,3.8,1,1,1
418,0.2,1,1,1
419,0.2,1,1,1
420,0.2,3,0,0
421,0.2,3,0,0
422,0.2,3,0,0
423,0.2,3,0,1
424,0.2,3,0,0
425,0.2,3,0,0
426,0.2,3,0,0
427,0.2,3,0,0
428,0.2,2,1,1
429,0.2,1,1,1
430,0.2,3,0,0
431,1.0,2,1,1
432,0.2,3,0,0
433,0.2,3,0,0
434,0.2,1,1,1
435,1.0,2,1,1
436,3.0,2,1,1
437,0.2,1,1,1
438,0.2,3,0,0
439,0.2,2,1,0
440,0.2,3,0,0
441,0.2,0,1,1
442,1.0,3,0,0
443,0.2,3,0,0
444,0.2,3,0,0
445,0.2,1,1,1
446,0.2,0,1,1
447,0.2,3,0,0
448,0.2,1,1,1
449,0.2,3,0,0
450,0.2,1,1,1
451,0.2,3,1,0
452,0.2,2,1,0
453,0.2,3,0,0
454,0.2,3,0,0
455,1.0,2,1,1
456,0.2,2,1,1
457,0.2,3,0,0
458,0.2,3,1,1
459,0.2,3,0,0
460,0.2,0,1,1
461,0.2,3,0,0
462,0.2,1,0,1
463,0.2,2,1,0
464,0.2,2,1,1
465,0.2,3,0,0
466,0.2,1,1,0
467,0.2,3,0,0
468,0.2,3,0,0
469,0.2,3,0,0
470,0.2,1,1,0
471,0.2,2,1,1
472,0.2,3,0,0
473,0.2,3,1,0
474,0.2,3,0,0
475,3.0,1,1,1
476,0.2,2,1,0
477,0.2,3,0,0
478,0.2,3,0,1
479,0.2,3,0,0
480,0.2,3,0,0
481,0.2,3,0,0
482,0.2,3,1,0
483,0.2,0,1,1
484,1.0,2,1,0
485,0.2,3,0,1
486,0.2,3,0,0
487,1.0,3,0,0
488,0.2,3,0,0
489,0.2,3,0,0
490,0.2,3,0,0
491,0.2,3,0,0
492,0.2,0,1,1
493,0.2,1,1,1
494,0.2,3,0,0
495,0.2,0,1,1
496,1.0,0,1,1
497,0.2,3,0,0
498,0.2,3,0,1
499,1.0,2,1,1
500,0.2,3,0,0
501,0.2,3,0,0
502,0.2,3,0,1
503,1.0,3,0,0
504,1.0,3,0,0
505,0.2,3,0,0
506,0.2,3,0,0
507,0.2,1,1,1
508,0.2,3,0,0
509,0.2,3,0,0
510,0.2,3,0,0
511,1.0,2,1,1
512,0.2,3,0,0
513,0.2,1,1,1
514,1.0,3,0,0
515,0.2,3,0,0
516,1.0,3,0,0
517,0.2,3,0,0
518,0.2,1,1,1
519,0.2,0,1,1
520,0.2,3,0,1
521,1.0,1,1,1
522,1.0,1,1,1
523,0.6000000000000001,3,1,1
524,0.2,0,1,1
525,0.2,0,0,1
526,0.2,3,0,0
527,0.2,1,1,1
528,1.0,0,1,1
529,1.0,3,1,1
530,0.2,3,0,1
531,1.0,3,0,0
532,0.2,2,1,1
533,0.2,3,0,0
534,0.2,3,0,0
535,1.8,2,1,1
536,0.2,3,0,0
537,0.2,1,1,1
538,0.2,1,0,1
539,1.0,3,1,0
540,0.2,3,0,0
541,0.2,3,0,0
542,0.2,3,0,0
543,1.0,3,1,1
544,1.0,1,1,1
545,0.2,3,0,0
546,0.2,3,0,0
547,0.2,2,1,1
548,0.2,1,1,1
549,0.2,3,0,0
550,1.0,3,0,0
551,0.2,3,0,0
552,0.2,2,1,0
553,0.2,1,1,0
554,0.2,1,1,1
555,0.2,1,1,0
556,0.2,3,0,1
557,0.2,3,0,0
558,1.0,3,0,0
559,1.4,1,1,1
560,0.2,3,0,0
561,0.2,3,0,0
562,0.2,2,1,1
563,0.2,3,0,0
564,0.2,2,1,0
565,0.2,3,0,0
566,0.2,3,0,0
567,0.2,3,0,0
568,0.2,1,1,1
569,1.0,2,1,1
570,0.2,3,0,0
571,0.2,3,0,0
572,1.0,1,1,1
573,0.2,3,0,0
574,0.2,3,0,0
575,0.2,1,1,1
576,1.0,3,0,0
577,0.2,2,1,1
578,1.0,3,0,0
579,0.2,2,1,1
580,0.2,3,1,0
581,3.8,3,1,1
582,1.0,3,0,0
583,1.0,2,1,1
584,0.2,3,0,0
585,0.2,3,0,0
586,1.0,1,1,1
587,0.2,3,0,0
588,0.2,0,1,1
589,1.0,0,1,1
590,0.2,0,0,0
591,1.0,3,0,0
592,0.2,1,0,0
593,0.2,3,0,0
594,0.2,3,0,0
595,0.2,3,0,0
596,0.2,3,0,0
597,0.2,2,1,1
598,0.2,3,0,0
599,0.2,3,0,0
600,0.2,0,1,1
601,0.2,2,1,0
602,1.0,3,0,0
603,0.2,3,0,0
604,1.0,3,0,0
605,1.0,0,1,1
606,0.2,1,1,0
607,0.2,2,1,0
608,0.2,3,1,1
609,1.0,0,1,1
610,0.2,3,0,1
611,1.0,1,1,1
612,0.2,0,1,1
613,0.2,3,0,0
614,0.2,2,1,1
615,0.2,3,0,0
616,0.2,2,1,1
617,0.2,3,0,0
618,0.2,3,0,0
619,0.2,1,1,1
620,1.0,3,0,0
621,2.5999999999999996,0,1,1
622,1.0,3,0,0
623,1.0,3,0,0
624,0.2,3,0,0
625,0.2,3,1,0
626,0.2,0,1,1
627,1.0,2,1,1
628,0.2,3,0,1
629,0.2,3,0,0
630,0.2,3,0,0
631,0.2,3,0,0
632,1.0,3,0,0
633,0.2,2,1,1
634,0.2,3,1,0
635,2.2,2,1,1
636,0.2,0,0,1
637,0.2,1,1,1
638,0.2,3,0,0
639,1.0,0,0,1
640,0.2,3,0,0
641,0.2,2,1,1
642,1.0,3,0,0
643,0.2,3,0,0
644,0.2,3,0,0
645,0.2,3,0,0
646,0.2,3,0,0
647,1.0,1,1,1
648,0.2,1,1,1
649,1.0,3,0,0
650,1.0,3,1,1
651,1.0,2,1,1
652,0.2,1,1,1
653,0.2,0,1,0
654,0.2,3,0,0
655,0.2,2,1,0
656,0.2,2,1,1
657,0.2,3,0,0
658,0.2,3,0,0
659,1.0,2,1,1
660,0.2,3,1,0
661,0.2,3,0,0
662,0.2,3,0,0
663,0.2,2,1,0
664,0.2,3,1,0
665,0.2,3,0,0
666,0.2,3,0,0
667,0.2,2,1,1
668,0.2,1,1,1
669,0.2,3,1,0
