,sex,age,race,priors_count,c_charge_degree,score_text,two_year_recid
0,1,27,0,1,0,2,1
1,0,33,0,0,1,2,1
2,1,29,0,1,0,2,0
3,1,48,0,0,1,2,0
4,1,24,0,2,1,1,0
5,0,41,1,0,1,1,0
6,1,27,0,1,1,1,1
7,1,38,0,1,1,2,0
8,1,36,0,0,1,1,1
9,0,30,0,1,0,1,0
10,0,23,0,5,0,1,1
11,1,47,0,7,0,0,0
12,1,45,1,0,0,1,1
13,1,60,1,5,0,1,0
14,1,28,1,3,0,2,1
15,1,39,1,1,1,1,0
16,1,26,1,4,0,2,1
17,0,30,1,2,1,1,0
18,0,40,0,0,1,1,0
19,1,40,0,0,0,1,0
20,1,22,1,2,1,1,0
21,1,30,1,0,0,1,0
22,0,35,0,10,1,0,1
23,0,65,1,0,1,1,0
24,0,26,0,0,1,2,0
25,1,23,0,3,1,2,1
26,1,25,0,13,0,2,1
27,1,61,1,0,0,1,0
28,0,45,1,3,1,1,0
29,1,24,1,3,0,1,1
30,1,43,1,3,1,1,1
31,0,24,1,0,0,1,0
32,1,39,0,1,0,2,0
33,1,33,0,6,1,0,1
34,1,36,1,3,1,1,1
35,1,47,0,2,0,1,1
36,1,44,1,4,1,2,0
37,1,52,1,0,0,1,0
38,1,22,0,36,0,1,0
39,1,32,1,10,0,0,1
40,1,35,0,5,0,2,1
41,1,29,0,8,0,1,0
42,1,41,1,0,1,1,0
43,1,25,0,4,1,0,0
44,0,30,0,2,1,0,0
45,1,30,0,0,0,1,0
46,1,28,1,3,0,1,1
47,1,29,0,16,0,0,1
48,1,38,1,1,0,1,0
49,1,23,0,2,0,2,0
50,1,36,0,1,0,1,0
51,1,29,0,2,0,2,0
52,1,55,1,5,1,1,0
53,1,37,0,7,0,0,1
54,1,32,1,0,1,1,0
55,0,49,1,0,1,0,0
56,0,32,0,4,0,0,1
57,0,24,0,2,0,2,0
58,1,44,1,0,0,1,0
59,0,23,0,12,0,0,0
60,1,27,0,0,1,1,0
61,1,20,1,0,1,0,1
62,1,23,0,7,0,2,0
63,1,22,0,0,0,2,0
64,1,22,0,2,0,2,1
65,1,31,0,7,0,0,1
66,1,24,0,0,0,1,0
67,1,52,0,2,0,1,0
68,0,66,0,1,0,2,1
69,1,48,1,26,0,1,1
70,0,47,1,0,1,1,0
71,1,43,1,0,0,1,0
72,1,62,1,0,1,1,0
73,1,24,1,0,0,2,0
74,1,21,0,1,1,2,1
75,1,51,0,10,1,2,1
76,1,35,1,4,0,1,1
77,1,47,1,1,0,2,0
78,1,25,1,14,0,0,0
79,1,25,0,0,1,1,0
80,1,33,0,7,0,2,0
81,1,53,0,3,1,1,0
82,1,22,0,3,0,2,1
83,0,48,1,1,1,1,0
84,1,39,0,2,0,1,1
85,1,53,1,2,0,1,0
86,1,39,1,1,0,1,0
87,1,49,0,0,0,1,0
88,0,30,0,2,0,1,1
89,1,38,1,10,1,1,1
90,0,44,1,0,0,2,1
91,0,21,0,4,0,1,0
92,1,25,1,16,0,0,1
93,0,43,0,0,0,2,0
94,1,31,0,0,0,1,0
95,1,20,0,0,0,1,0
96,1,49,0,1,0,1,0
97,1,32,0,3,0,2,1
98,0,27,0,2,0,2,0
99,1,28,0,0,1,1,0
100,1,45,1,2,0,2,0
101,1,33,1,14,0,0,1
102,1,41,0,0,1,1,0
103,1,47,0,2,0,1,1
104,0,34,1,0,1,2,0
105,1,32,0,0,1,1,0
106,1,41,1,2,1,1,0
107,0,31,0,9,1,2,1
108,1,22,0,2,1,2,1
109,1,29,1,0,0,1,1
110,1,33,0,9,1,0,1
111,1,23,0,5,0,0,1
112,1,23,0,3,0,2,1
113,1,32,1,16,0,0,1
114,1,69,0,3,0,1,1
115,1,25,0,0,0,1,0
116,1,29,0,19,0,2,1
117,1,59,1,1,0,1,1
118,1,30,0,5,1,1,1
119,1,43,1,3,0,1,0
120,1,34,0,10,0,1,1
121,1,45,1,3,0,1,0
122,1,24,0,7,1,0,0
123,0,34,0,9,0,0,1
124,1,21,0,7,1,2,0
125,1,27,0,11,0,0,1
126,0,37,1,2,0,1,0
127,0,29,0,0,0,2,0
128,0,41,1,0,0,1,1
129,1,33,0,4,0,0,1
130,1,42,0,0,1,1,0
131,1,35,0,8,0,0,1
132,1,47,0,8,1,1,1
133,1,41,0,5,0,1,0
134,1,30,1,1,1,1,0
135,1,45,0,10,1,2,1
136,1,31,0,15,0,0,1
137,1,41,1,1,1,2,0
138,1,21,1,3,1,1,0
139,0,24,1,0,1,2,0
140,1,38,0,3,1,1,0
141,0,78,0,19,0,0,1
142,1,20,0,1,1,1,0
143,0,24,1,3,0,2,1
144,1,40,1,0,1,1,0
145,1,48,1,4,0,2,1
146,0,25,1,1,1,1,0
147,1,33,0,11,0,1,0
148,0,21,1,2,0,2,0
149,1,49,0,2,1,1,0
150,1,33,0,2,0,2,1
151,1,36,1,5,0,1,1
152,1,25,0,23,0,0,0
153,1,53,0,3,0,2,0
154,1,22,0,0,0,2,1
155,1,30,1,9,1,0,1
156,1,67,1,0,1,1,0
157,1,32,0,0,0,1,0
158,0,48,1,29,0,1,0
159,1,47,0,2,0,1,0
160,1,24,0,5,0,0,1
161,0,56,1,5,1,1,0
162,0,28,1,0,0,1,1
163,1,33,0,0,0,1,1
164,1,21,0,0,1,1,0
165,1,24,1,8,0,0,1
166,1,24,0,3,0,1,0
167,1,34,0,9,1,0,1
168,0,27,0,2,1,1,0
169,1,31,0,2,0,2,1
170,1,26,0,1,0,0,1
171,1,25,0,8,0,2,0
172,0,20,0,1,0,0,0
173,1,25,1,19,0,0,1
174,0,45,0,0,0,1,0
175,0,27,0,0,1,1,1
176,1,49,0,7,0,1,1
177,1,23,0,3,0,1,0
178,1,42,0,6,1,2,1
179,1,38,1,1,0,2,1
180,1,56,1,2,1,1,0
181,1,25,0,17,0,0,0
182,1,24,1,6,0,1,1
183,0,24,0,4,0,2,0
184,1,37,1,1,1,1,0
185,1,32,1,3,1,1,0
186,0,28,0,8,0,1,1
187,1,26,1,0,1,0,1
188,1,69,0,3,0,1,1
189,1,37,0,8,1,2,0
190,1,23,1,1,1,1,0
191,1,22,0,1,1,1,1
192,0,23,0,0,0,1,0
193,1,37,1,1,0,0,1
194,1,24,0,1,0,0,1
195,1,35,0,1,0,1,0
196,0,35,0,0,1,1,0
197,1,41,0,0,1,1,1
198,1,39,1,5,0,0,0
199,0,51,0,0,0,0,1
200,1,26,0,1,1,2,1
201,0,32,0,0,0,1,1
202,1,40,0,5,1,1,0
203,1,34,1,0,1,1,0
204,1,27,1,17,0,0,0
205,1,37,1,1,0,1,0
206,1,33,0,3,0,1,1
207,1,55,1,0,1,1,0
208,0,52,1,2,0,1,0
209,1,30,0,5,0,1,1
210,1,25,0,33,0,2,0
211,0,32,0,35,0,0,0
212,1,26,0,15,0,2,1
213,1,26,0,1,1,2,0
214,1,30,0,0,0,1,0
215,0,24,1,0,0,1,0
216,1,71,0,0,0,1,0
217,1,33,0,1,1,1,0
218,1,52,1,1,0,0,1
219,0,26,1,1,1,1,0
220,1,27,0,2,0,0,1
221,1,26,1,1,0,2,1
222,1,23,1,11,0,2,0
223,1,51,0,0,0,0,1
224,1,54,1,3,1,1,0
225,1,37,0,1,1,1,1
226,0,27,1,3,1,2,1
227,0,21,0,2,0,1,1
228,1,34,1,0,0,1,0
229,1,27,0,14,0,0,1
230,1,56,1,0,1,1,0
231,1,32,0,2,0,0,0
232,1,30,0,1,0,0,1
233,1,21,0,0,0,0,0
234,1,28,0,7,0,1,1
235,1,40,0,0,0,1,1
236,1,22,0,11,0,2,1
237,1,32,0,0,0,1,0
238,1,57,0,2,1,1,0
239,1,28,0,1,0,1,1
240,1,26,0,20,0,2,1
241,1,24,0,2,0,0,1
242,1,62,0,0,0,1,0
243,1,28,1,0,0,1,0
244,0,64,0,9,0,1,1
245,0,28,0,0,0,1,0
246,1,22,0,0,1,1,1
247,1,33,1,1,1,1,1
248,1,36,0,1,0,0,1
249,0,21,1,0,1,1,1
250,0,33,1,0,0,2,0
251,1,25,0,7,0,2,0
252,1,74,1,6,0,0,0
253,1,30,1,4,0,2,1
254,1,21,0,5,0,2,1
255,1,45,0,3,0,1,1
256,1,77,0,0,1,1,0
257,1,25,1,1,0,1,0
258,0,33,1,0,1,2,0
259,0,41,0,0,0,1,0
260,0,22,0,1,0,0,0
261,0,20,1,0,0,1,1
262,1,43,0,6,0,1,0
263,0,24,1,4,0,1,0
264,1,28,0,0,1,1,0
265,1,32,0,0,0,1,0
266,1,56,0,4,1,1,0
267,1,47,1,3,0,1,1
268,1,34,1,0,1,1,1
269,1,29,0,2,1,1,0
270,1,33,0,13,0,0,1
271,0,29,0,3,0,1,1
272,0,30,0,0,0,2,0
273,1,35,0,11,0,2,1
274,1,30,0,7,0,0,1
275,1,44,1,0,1,1,1
276,1,27,1,0,0,1,0
277,1,29,0,14,0,0,0
278,1,33,1,1,0,1,0
279,1,44,0,1,0,1,0
280,1,40,0,0,0,1,0
281,1,29,1,2,1,1,0
282,1,30,0,0,1,1,0
283,0,44,0,3,0,2,1
284,1,21,0,6,1,2,0
285,1,22,0,0,0,0,1
286,1,31,0,5,0,2,1
287,0,44,1,0,0,1,0
288,1,38,0,0,1,1,0
289,0,66,0,0,1,1,1
290,0,34,0,1,1,1,0
291,1,21,0,1,1,2,0
292,1,22,1,2,0,2,0
293,1,55,1,1,0,1,0
294,0,30,1,2,0,2,1
295,1,31,0,2,0,2,0
296,1,50,1,5,0,1,0
297,1,26,0,6,1,2,0
298,1,35,0,1,1,2,1
299,1,45,1,0,0,1,0
300,1,60,1,0,0,2,0
301,1,29,0,1,0,1,0
302,1,23,0,0,1,1,0
303,1,60,0,0,0,1,1
304,1,25,1,2,0,1,0
305,1,28,0,2,0,2,1
306,1,24,0,1,0,2,0
307,1,22,0,3,0,0,1
308,1,49,0,1,1,1,0
309,1,68,1,1,0,1,0
310,1,42,0,2,1,1,0
311,1,23,0,13,0,2,1
312,1,43,0,0,1,1,0
313,1,52,1,0,0,1,0
314,1,37,1,1,1,1,0
315,1,45,0,5,0,2,0
316,1,20,0,7,0,1,1
317,1,35,1,3,0,2,1
318,0,21,1,8,1,2,1
319,1,26,0,0,0,2,0
320,1,26,0,9,0,1,1
321,1,22,0,4,1,2,1
322,1,51,0,0,0,1,0
323,0,66,1,4,1,1,0
324,1,28,0,1,0,2,1
325,1,33,0,5,0,0,1
326,1,47,1,2,1,1,0
327,0,27,0,2,1,0,0
328,1,42,0,2,0,0,0
329,1,56,0,7,0,2,0
330,1,22,0,0,0,1,1
331,1,58,1,2,1,1,1
332,1,51,1,0,0,1,1
333,1,32,1,0,1,1,1
334,1,25,0,12,0,0,1
335,1,36,0,1,1,1,0
336,0,24,0,16,0,2,1
337,0,24,0,0,0,1,0
338,1,35,0,0,0,1,1
339,1,33,0,3,0,2,1
340,1,38,0,2,0,0,1
341,1,41,1,0,1,1,0
342,1,46,0,3,0,1,0
343,0,29,0,7,0,0,1
344,1,60,0,0,0,2,1
345,1,19,0,4,0,1,1
346,1,22,1,0,1,1,0
347,1,34,0,1,1,2,0
348,1,68,1,1,0,1,0
349,1,22,1,6,1,2,0
350,1,22,0,12,0,0,1
351,1,38,0,0,0,1,1
352,1,53,1,2,0,1,0
353,1,56,1,2,0,1,0
354,1,24,0,4,1,1,0
355,1,28,1,0,0,2,1
356,0,35,0,0,0,1,0
357,1,37,1,0,1,2,1
358,0,36,1,6,0,1,0
359,1,43,0,0,0,2,1
360,0,30,0,0,0,0,0
361,1,41,0,0,0,2,0
362,1,33,1,3,0,2,0
363,1,29,0,3,0,0,1
364,1,37,1,1,1,1,0
365,1,64,1,0,1,1,0
366,1,40,0,0,1,1,0
367,1,45,1,1,1,1,1
368,0,23,0,14,0,0,0
369,1,31,1,2,0,1,0
370,1,25,0,15,0,2,1
371,1,52,1,0,1,1,0
372,0,49,0,3,0,2,1
373,1,24,0,8,0,2,1
374,0,23,0,0,0,0,0
375,1,25,0,0,0,1,0
376,0,66,0,0,1,1,0
377,1,44,0,0,1,2,0
378,1,55,0,1,0,1,1
379,0,59,0,0,1,1,0
380,1,33,1,1,0,1,0
381,1,52,1,1,0,2,0
382,1,28,1,5,1,1,0
383,0,28,0,0,0,1,0
384,1,24,0,0,0,2,0
385,1,31,0,19,0,2,1
386,1,54,0,0,1,1,1
387,0,58,1,0,0,1,0
388,1,27,0,1,0,1,1
389,1,49,1,1,0,1,0
390,1,21,0,13,0,0,1
391,0,43,0,2,1,1,0
392,1,31,0,0,1,1,0
393,0,34,0,11,0,0,1
394,1,20,0,2,0,0,1
395,0,31,0,1,1,1,0
396,1,39,0,0,1,1,0
397,0,21,0,0,0,2,0
398,1,35,0,1,0,1,0
399,0,21,0,9,0,2,1
400,1,32,0,1,1,1,0
401,1,22,0,5,0,0,1
402,1,27,1,3,1,1,1
403,1,34,0,3,0,0,1
404,1,23,0,1,0,1,0
405,1,29,1,1,0,1,0
406,1,39,0,0,1,2,0
407,1,25,1,1,1,1,0
408,0,41,1,12,0,0,0
409,1,56,1,1,0,1,0
410,1,24,0,3,1,2,1
411,1,35,0,5,1,2,0
412,1,28,0,4,0,0,1
413,1,45,1,0,0,1,0
414,1,28,1,0,1,1,0
415,0,30,0,1,0,1,1
416,0,33,0,3,1,1,1
417,1,29,0,0,0,2,0
418,1,50,0,3,0,1,1
419,1,28,1,3,1,1,1
420,1,37,1,1,1,1,0
421,1,22,0,0,1,2,1
422,0,27,0,1,0,1,1
423,0,65,1,5,0,2,0
424,1,28,0,1,0,1,1
425,1,39,0,0,1,1,0
426,1,50,0,0,0,1,0
427,1,49,0,0,1,0,1
428,1,45,1,0,1,1,0
429,1,56,0,4,0,1,0
430,1,29,0,3,0,0,1
431,1,64,0,0,0,1,1
432,1,55,1,1,1,1,1
433,0,42,0,0,1,1,0
434,1,25,1,2,1,0,1
435,1,54,0,4,0,1,0
436,1,31,0,3,0,0,1
437,1,22,0,13,0,0,1
438,1,32,0,0,0,1,1
439,0,64,0,2,1,1,1
440,0,75,1,0,1,1,0
441,0,38,1,1,0,1,0
442,1,44,0,2,0,2,0
443,0,56,1,0,0,1,0
444,1,31,1,1,1,2,1
445,1,26,1,11,1,2,1
446,1,40,1,0,0,1,0
447,1,22,1,2,0,0,1
448,1,31,0,1,0,2,1
