,AGEP,COW,SCHL,MAR,OCCP,POBP,RELP,WKHP,SEX,RAC1P,PINCP
0,19.0,1.0,13.0,5.0,2,49.0,3.0,46.0,1,1,1
1,46.0,1.0,21.0,1.0,1,36.0,1.0,46.0,0,1,1
2,64.0,4.0,21.0,3.0,1,49.0,0.0,40.0,0,1,1
3,49.0,1.0,21.0,1.0,0,49.0,0.0,50.0,1,1,1
4,37.0,1.0,23.0,1.0,0,370.0,1.0,40.0,0,1,1
5,38.0,1.0,23.0,1.0,0,49.0,1.0,45.0,0,1,1
6,31.0,1.0,20.0,1.0,0,49.0,0.0,40.0,1,0,1
7,67.0,4.0,24.0,1.0,0,4.0,1.0,25.0,0,1,0
8,57.0,3.0,18.0,1.0,3,26.0,0.0,40.0,0,1,1
9,32.0,2.0,23.0,5.0,0,163.0,2.0,10.0,0,1,0
10,44.0,1.0,19.0,1.0,2,49.0,0.0,40.0,0,1,1
11,64.0,1.0,14.0,3.0,1,34.0,0.0,6.0,1,1,0
12,35.0,1.0,18.0,3.0,4,39.0,0.0,50.0,1,1,0
13,18.0,1.0,16.0,5.0,2,49.0,2.0,20.0,0,1,0
14,42.0,4.0,22.0,1.0,0,49.0,1.0,40.0,0,1,0
15,17.0,1.0,15.0,5.0,4,49.0,2.0,15.0,0,1,0
16,57.0,1.0,21.0,4.0,2,20.0,13.0,40.0,1,1,1
17,49.0,5.0,21.0,1.0,5,16.0,0.0,40.0,0,1,0
18,60.0,1.0,21.0,1.0,0,48.0,0.0,48.0,1,1,1
19,37.0,4.0,18.0,1.0,2,49.0,1.0,40.0,0,1,1
20,41.0,7.0,21.0,1.0,0,49.0,1.0,40.0,0,1,1
21,70.0,1.0,16.0,1.0,1,49.0,0.0,18.0,0,1,0
22,20.0,2.0,19.0,5.0,2,360.0,16.0,20.0,1,1,0
23,28.0,1.0,19.0,5.0,2,303.0,2.0,45.0,1,0,1
24,46.0,2.0,21.0,1.0,0,49.0,0.0,50.0,0,1,0
25,22.0,1.0,16.0,1.0,3,33.0,2.0,30.0,1,1,0
26,52.0,2.0,21.0,1.0,0,49.0,1.0,40.0,0,1,1
27,30.0,1.0,20.0,5.0,0,49.0,2.0,50.0,1,1,1
28,20.0,1.0,18.0,5.0,4,49.0,2.0,30.0,1,1,0
29,24.0,1.0,19.0,5.0,4,49.0,12.0,40.0,0,1,0
30,31.0,3.0,19.0,5.0,1,49.0,0.0,45.0,0,1,1
31,31.0,1.0,20.0,1.0,0,48.0,0.0,40.0,0,1,0
32,20.0,1.0,15.0,5.0,1,49.0,2.0,40.0,1,1,0
33,44.0,1.0,21.0,1.0,2,16.0,1.0,40.0,0,1,1
34,48.0,4.0,21.0,1.0,4,41.0,1.0,40.0,1,1,1
35,33.0,2.0,21.0,1.0,0,303.0,1.0,12.0,1,0,0
36,49.0,1.0,18.0,1.0,3,6.0,0.0,40.0,0,1,0
37,34.0,4.0,18.0,1.0,0,30.0,0.0,24.0,1,1,1
38,72.0,4.0,18.0,3.0,2,217.0,0.0,60.0,1,0,1
39,19.0,3.0,16.0,5.0,0,6.0,0.0,40.0,1,1,0
40,17.0,3.0,19.0,5.0,0,49.0,2.0,16.0,0,1,0
41,34.0,7.0,21.0,4.0,1,49.0,0.0,40.0,0,1,1
42,51.0,1.0,18.0,1.0,0,49.0,0.0,45.0,1,0,0
43,39.0,1.0,17.0,5.0,3,49.0,2.0,50.0,1,1,1
44,63.0,1.0,22.0,3.0,0,16.0,0.0,29.0,1,1,0
45,25.0,1.0,21.0,1.0,0,51.0,0.0,20.0,0,1,0
46,23.0,1.0,18.0,5.0,3,49.0,0.0,30.0,0,1,0
