,AGEP,COW,SCHL,MAR,OCCP,POBP,RELP,WKHP,SEX,RAC1P,PINCP
0,42.0,1.0,21.0,1.0,3,6.0,1.0,52.0,1,1,1
1,45.0,1.0,16.0,3.0,2,17.0,15.0,21.0,0,1,0
2,50.0,1.0,19.0,1.0,0,32.0,0.0,70.0,1,1,1
3,33.0,1.0,16.0,1.0,2,49.0,1.0,40.0,0,1,0
4,21.0,1.0,13.0,5.0,4,49.0,16.0,40.0,0,1,0
5,29.0,1.0,21.0,3.0,2,49.0,0.0,15.0,0,1,0
6,27.0,3.0,18.0,1.0,0,49.0,1.0,9.0,0,1,1
7,55.0,1.0,20.0,1.0,0,49.0,1.0,35.0,1,1,0
8,21.0,1.0,21.0,1.0,4,49.0,1.0,46.0,1,0,1
9,27.0,1.0,19.0,1.0,1,47.0,1.0,40.0,1,0,0
10,64.0,7.0,19.0,1.0,0,49.0,0.0,20.0,0,1,0
11,53.0,1.0,20.0,1.0,4,48.0,1.0,40.0,1,0,1
12,56.0,7.0,21.0,1.0,2,49.0,0.0,45.0,1,1,1
13,33.0,1.0,19.0,4.0,-1,49.0,0.0,50.0,1,0,1
14,21.0,3.0,21.0,5.0,0,49.0,17.0,10.0,1,1,0
15,66.0,3.0,20.0,1.0,3,53.0,1.0,40.0,0,1,1
16,35.0,3.0,16.0,1.0,4,49.0,1.0,1.0,0,1,0
17,42.0,3.0,19.0,3.0,4,49.0,0.0,20.0,0,1,0
18,36.0,1.0,16.0,3.0,1,41.0,0.0,30.0,0,1,0
19,36.0,1.0,15.0,1.0,0,49.0,1.0,40.0,0,1,1
20,28.0,1.0,22.0,1.0,0,8.0,0.0,50.0,1,1,1
21,64.0,5.0,23.0,1.0,4,303.0,0.0,40.0,1,0,1
22,55.0,1.0,22.0,1.0,1,303.0,0.0,40.0,0,0,1
23,62.0,1.0,16.0,1.0,2,8.0,1.0,40.0,1,0,1
24,23.0,1.0,16.0,1.0,4,49.0,1.0,40.0,1,1,0
25,21.0,1.0,19.0,5.0,4,49.0,0.0,40.0,1,1,0
26,45.0,1.0,20.0,1.0,2,49.0,9.0,40.0,1,1,0
27,35.0,4.0,21.0,1.0,1,49.0,0.0,50.0,0,1,0
28,17.0,1.0,16.0,5.0,2,49.0,2.0,20.0,1,1,0
29,46.0,1.0,21.0,1.0,2,6.0,1.0,40.0,0,1,1
30,35.0,1.0,24.0,1.0,0,26.0,1.0,40.0,1,1,1
31,59.0,1.0,16.0,1.0,1,49.0,1.0,40.0,1,1,1
32,32.0,1.0,19.0,1.0,2,6.0,0.0,40.0,0,1,1
33,54.0,1.0,20.0,3.0,2,12.0,0.0,32.0,0,1,0
34,18.0,1.0,18.0,5.0,2,49.0,2.0,40.0,1,1,0
35,30.0,1.0,23.0,5.0,0,49.0,0.0,60.0,1,1,1
36,39.0,1.0,20.0,1.0,0,49.0,1.0,20.0,0,1,0
37,69.0,3.0,21.0,1.0,0,6.0,0.0,32.0,1,1,1
38,58.0,1.0,16.0,1.0,1,49.0,0.0,50.0,1,1,1
39,21.0,1.0,19.0,5.0,4,49.0,2.0,20.0,1,1,0
40,73.0,3.0,18.0,1.0,0,49.0,1.0,40.0,0,1,1
41,53.0,1.0,18.0,1.0,1,49.0,0.0,40.0,1,1,1
42,32.0,1.0,20.0,1.0,2,49.0,1.0,15.0,1,1,0
43,45.0,1.0,17.0,4.0,2,16.0,0.0,60.0,0,1,1
44,48.0,4.0,22.0,1.0,0,16.0,0.0,45.0,0,1,1
45,46.0,1.0,21.0,1.0,2,247.0,0.0,40.0,1,0,1
46,55.0,1.0,21.0,1.0,0,49.0,0.0,40.0,0,1,1
47,35.0,1.0,21.0,5.0,4,49.0,0.0,40.0,0,1,1
48,56.0,6.0,21.0,1.0,3,27.0,1.0,40.0,1,1,1
49,66.0,1.0,16.0,3.0,3,40.0,0.0,40.0,1,0,1
50,52.0,4.0,22.0,1.0,0,303.0,0.0,40.0,1,1,1
51,57.0,1.0,16.0,1.0,3,17.0,1.0,99.0,0,0,1
52,35.0,7.0,21.0,1.0,0,25.0,1.0,40.0,0,1,1
53,32.0,3.0,16.0,1.0,1,16.0,0.0,40.0,1,1,1
54,37.0,1.0,21.0,1.0,1,49.0,1.0,40.0,1,1,1
55,18.0,1.0,19.0,5.0,2,12.0,2.0,40.0,0,1,0
56,21.0,1.0,16.0,5.0,2,48.0,5.0,40.0,0,0,0
57,20.0,1.0,16.0,1.0,3,6.0,1.0,40.0,1,1,0
58,41.0,1.0,21.0,1.0,0,49.0,1.0,20.0,0,1,0
59,40.0,2.0,16.0,3.0,1,26.0,0.0,15.0,0,1,0
60,35.0,1.0,16.0,3.0,3,6.0,5.0,75.0,1,0,1
61,72.0,1.0,22.0,1.0,0,49.0,0.0,45.0,1,0,1
62,42.0,1.0,16.0,1.0,3,32.0,0.0,50.0,1,1,1
63,53.0,1.0,19.0,5.0,4,49.0,0.0,45.0,1,1,1
64,64.0,1.0,16.0,1.0,4,49.0,0.0,65.0,1,1,1
65,48.0,1.0,22.0,1.0,0,6.0,1.0,40.0,1,1,1
66,43.0,1.0,20.0,1.0,0,49.0,0.0,40.0,0,1,1
67,57.0,1.0,16.0,4.0,0,49.0,0.0,40.0,0,1,0
68,48.0,7.0,21.0,3.0,1,12.0,0.0,30.0,1,1,1
69,32.0,3.0,16.0,5.0,0,48.0,0.0,40.0,0,1,1
70,22.0,1.0,14.0,5.0,1,8.0,2.0,40.0,0,0,0
71,27.0,1.0,16.0,1.0,3,49.0,1.0,40.0,1,1,0
72,34.0,1.0,12.0,1.0,3,301.0,0.0,50.0,0,1,0
73,20.0,1.0,19.0,5.0,4,6.0,2.0,40.0,1,1,0
74,17.0,8.0,23.0,5.0,2,49.0,10.0,23.0,1,1,0
75,44.0,1.0,19.0,5.0,0,5.0,0.0,60.0,1,1,1
76,65.0,3.0,19.0,1.0,1,6.0,1.0,30.0,0,1,0
77,25.0,1.0,19.0,1.0,4,49.0,1.0,25.0,1,1,0
78,56.0,1.0,20.0,1.0,0,49.0,1.0,38.0,0,1,1
79,43.0,1.0,16.0,1.0,2,46.0,1.0,25.0,0,1,0
80,48.0,1.0,21.0,1.0,2,2.0,0.0,40.0,0,1,0
81,33.0,6.0,19.0,1.0,2,360.0,0.0,40.0,0,0,1
82,22.0,1.0,18.0,5.0,1,362.0,17.0,40.0,0,1,0
83,62.0,1.0,21.0,1.0,0,16.0,0.0,40.0,1,1,1
84,57.0,6.0,21.0,1.0,0,25.0,1.0,60.0,1,1,1
85,66.0,2.0,21.0,5.0,0,49.0,13.0,56.0,1,1,1
86,44.0,1.0,20.0,1.0,0,49.0,1.0,30.0,0,1,0
87,21.0,6.0,16.0,5.0,2,49.0,16.0,25.0,0,0,0
