,AGEP,COW,SCHL,MAR,OCCP,POBP,RELP,WKHP,SEX,RAC1P,PINCP
0,21.0,1.0,15.0,5.0,4,49.0,2.0,65.0,0,1,0
1,22.0,6.0,16.0,5.0,0,147.0,0.0,40.0,1,1,0
2,38.0,7.0,24.0,1.0,3,416.0,1.0,17.0,1,1,1
3,46.0,1.0,19.0,1.0,0,49.0,1.0,40.0,1,1,0
4,20.0,3.0,20.0,1.0,3,49.0,1.0,20.0,1,1,0
5,28.0,1.0,15.0,3.0,0,44.0,15.0,50.0,0,1,1
6,46.0,1.0,22.0,4.0,0,162.0,12.0,25.0,0,1,0
7,63.0,3.0,21.0,1.0,3,49.0,1.0,50.0,1,1,0
8,35.0,2.0,20.0,1.0,0,49.0,0.0,40.0,1,1,1
9,27.0,3.0,15.0,3.0,0,49.0,0.0,40.0,0,0,1
10,61.0,1.0,16.0,3.0,0,54.0,0.0,30.0,0,1,0
11,31.0,1.0,19.0,5.0,2,207.0,0.0,45.0,1,1,0
12,41.0,3.0,16.0,1.0,2,49.0,0.0,40.0,0,1,1
13,62.0,1.0,20.0,1.0,2,49.0,0.0,45.0,1,1,1
14,44.0,7.0,14.0,1.0,0,231.0,1.0,40.0,1,1,1
15,20.0,1.0,22.0,1.0,0,49.0,1.0,40.0,0,1,1
16,29.0,1.0,21.0,1.0,4,49.0,1.0,55.0,1,0,1
17,55.0,1.0,21.0,5.0,3,215.0,17.0,50.0,1,1,0
18,23.0,1.0,20.0,1.0,0,49.0,1.0,40.0,0,1,0
19,43.0,7.0,18.0,3.0,0,49.0,0.0,6.0,1,1,1
20,63.0,1.0,18.0,3.0,0,162.0,13.0,40.0,0,1,1
21,24.0,1.0,19.0,1.0,4,417.0,0.0,60.0,0,1,0
22,53.0,3.0,21.0,1.0,2,49.0,1.0,8.0,0,1,0
23,27.0,4.0,16.0,1.0,1,49.0,1.0,65.0,0,1,1
24,57.0,2.0,21.0,5.0,0,49.0,13.0,11.0,0,1,0
25,53.0,1.0,19.0,1.0,0,49.0,0.0,40.0,0,0,1
26,44.0,1.0,21.0,1.0,0,416.0,1.0,40.0,1,1,1
27,27.0,1.0,16.0,3.0,2,215.0,0.0,10.0,0,1,0
28,20.0,1.0,21.0,1.0,1,49.0,0.0,30.0,0,1,0
29,46.0,1.0,22.0,5.0,2,207.0,11.0,20.0,0,1,1
30,62.0,6.0,16.0,5.0,2,41.0,2.0,40.0,0,1,0
31,22.0,1.0,16.0,5.0,2,49.0,4.0,40.0,0,1,0
32,27.0,6.0,18.0,1.0,4,417.0,0.0,40.0,0,1,0
33,41.0,1.0,9.0,1.0,1,49.0,1.0,60.0,1,1,0
34,44.0,1.0,21.0,5.0,3,162.0,0.0,10.0,1,1,0
35,46.0,3.0,18.0,3.0,2,49.0,0.0,8.0,0,1,1
36,39.0,1.0,21.0,5.0,3,49.0,5.0,15.0,1,0,1
37,28.0,1.0,18.0,1.0,1,373.0,1.0,35.0,1,1,0
38,26.0,1.0,22.0,1.0,3,49.0,0.0,40.0,1,1,1
39,55.0,1.0,18.0,1.0,0,303.0,0.0,40.0,1,1,1
40,38.0,1.0,19.0,1.0,0,44.0,0.0,60.0,1,1,0
41,56.0,1.0,24.0,3.0,3,49.0,0.0,40.0,1,1,0
42,32.0,1.0,21.0,5.0,0,315.0,0.0,20.0,0,1,0
43,29.0,1.0,21.0,5.0,3,362.0,2.0,55.0,1,1,1
44,19.0,1.0,20.0,5.0,0,49.0,0.0,6.0,0,1,0
45,23.0,5.0,17.0,1.0,1,6.0,1.0,40.0,1,0,1
46,41.0,5.0,21.0,1.0,1,44.0,1.0,40.0,1,1,1
47,18.0,1.0,14.0,1.0,1,417.0,0.0,20.0,1,1,0
48,24.0,1.0,16.0,1.0,4,49.0,0.0,40.0,1,1,0
49,39.0,6.0,20.0,5.0,2,207.0,2.0,25.0,0,1,0
50,41.0,1.0,21.0,1.0,0,49.0,1.0,40.0,1,1,1
51,18.0,1.0,16.0,1.0,3,209.0,0.0,40.0,1,1,0
52,23.0,6.0,19.0,1.0,1,49.0,1.0,35.0,1,0,0
53,25.0,7.0,21.0,1.0,0,49.0,1.0,50.0,1,1,1
54,30.0,1.0,21.0,1.0,0,49.0,1.0,40.0,0,1,0
55,68.0,4.0,16.0,1.0,1,49.0,0.0,40.0,0,1,1
56,38.0,4.0,22.0,5.0,1,38.0,0.0,8.0,1,1,1
57,21.0,1.0,21.0,1.0,0,215.0,0.0,48.0,0,1,1
58,44.0,1.0,23.0,1.0,3,49.0,0.0,40.0,1,0,0
