,AGEP,COW,SCHL,MAR,OCCP,POBP,RELP,WKHP,SEX,RAC1P,PINCP
9438,34.0,1.0,16.0,3.0,0,49.0,4.0,50.0,1,1,1
513,20.0,1.0,16.0,5.0,2,17.0,17.0,20.0,0,1,0
8877,49.0,1.0,12.0,1.0,3,303.0,0.0,40.0,0,1,0
6818,17.0,5.0,14.0,5.0,2,49.0,2.0,20.0,1,1,0
13787,42.0,1.0,16.0,1.0,3,49.0,1.0,40.0,1,1,1
10494,41.0,4.0,16.0,3.0,2,49.0,0.0,40.0,1,1,0
8200,35.0,1.0,23.0,5.0,0,49.0,0.0,40.0,1,1,1
7307,18.0,1.0,18.0,5.0,1,35.0,12.0,40.0,0,1,0
10269,49.0,4.0,22.0,1.0,2,49.0,1.0,40.0,1,1,1
11484,59.0,2.0,19.0,1.0,2,49.0,1.0,45.0,0,1,1
9354,47.0,1.0,16.0,5.0,0,4.0,15.0,40.0,0,1,0
12615,32.0,1.0,16.0,5.0,2,12.0,15.0,40.0,0,1,0
12444,62.0,1.0,16.0,1.0,4,6.0,1.0,30.0,1,1,0
9217,19.0,4.0,19.0,5.0,1,49.0,2.0,10.0,1,1,0
2916,20.0,1.0,19.0,5.0,0,6.0,2.0,29.0,0,1,0
6872,55.0,3.0,21.0,1.0,0,49.0,0.0,40.0,1,1,1
480,20.0,1.0,16.0,5.0,2,17.0,17.0,20.0,0,1,0
14482,35.0,1.0,19.0,1.0,0,48.0,1.0,40.0,0,1,1
91,21.0,1.0,19.0,5.0,1,217.0,17.0,15.0,0,0,0
2577,52.0,1.0,22.0,1.0,2,16.0,0.0,45.0,1,1,1
10038,48.0,1.0,20.0,5.0,2,49.0,0.0,40.0,1,1,1
14841,51.0,1.0,19.0,3.0,2,8.0,0.0,72.0,0,1,1
9148,59.0,1.0,18.0,3.0,1,49.0,9.0,40.0,1,1,0
7007,28.0,1.0,19.0,1.0,4,33.0,1.0,40.0,1,1,0
12278,28.0,2.0,21.0,1.0,0,49.0,1.0,24.0,0,1,0
5272,43.0,2.0,19.0,3.0,2,1.0,5.0,40.0,0,1,1
8049,51.0,6.0,20.0,1.0,2,110.0,1.0,30.0,0,1,0
9452,26.0,1.0,19.0,5.0,2,6.0,12.0,50.0,1,1,1
1596,64.0,7.0,19.0,1.0,0,6.0,0.0,40.0,1,1,1
12745,52.0,1.0,21.0,1.0,0,49.0,0.0,45.0,1,1,1
3896,28.0,2.0,19.0,5.0,0,49.0,2.0,40.0,1,1,0
14007,30.0,1.0,24.0,5.0,0,34.0,0.0,30.0,0,1,1
1349,63.0,1.0,21.0,1.0,2,49.0,1.0,40.0,1,1,1
9073,18.0,1.0,18.0,5.0,4,49.0,2.0,24.0,1,1,0
9332,63.0,3.0,22.0,1.0,0,21.0,0.0,45.0,0,1,0
10855,58.0,1.0,19.0,1.0,2,39.0,1.0,20.0,0,1,0
3777,25.0,1.0,21.0,1.0,3,49.0,1.0,40.0,0,1,1
12105,31.0,1.0,21.0,5.0,3,49.0,0.0,40.0,1,1,1
12387,47.0,1.0,21.0,1.0,0,16.0,0.0,40.0,1,1,1
9840,24.0,6.0,16.0,5.0,1,49.0,10.0,40.0,0,1,0
4050,49.0,1.0,19.0,1.0,0,49.0,1.0,40.0,0,1,1
16321,21.0,1.0,18.0,5.0,0,49.0,12.0,25.0,1,1,0
14634,42.0,2.0,21.0,1.0,0,5.0,1.0,40.0,0,1,1
5702,46.0,1.0,21.0,1.0,0,6.0,1.0,40.0,1,1,1
13449,39.0,1.0,20.0,1.0,1,49.0,0.0,50.0,1,1,0
13351,63.0,1.0,20.0,1.0,0,49.0,0.0,40.0,1,1,1
2762,39.0,6.0,16.0,1.0,1,53.0,1.0,40.0,0,1,0
16059,19.0,5.0,14.0,5.0,2,49.0,2.0,40.0,1,1,0
7626,20.0,1.0,19.0,5.0,1,49.0,2.0,20.0,0,1,0
6372,17.0,1.0,14.0,5.0,0,49.0,2.0,15.0,0,1,0
3685,19.0,1.0,20.0,5.0,1,6.0,0.0,35.0,1,1,0
5062,65.0,3.0,19.0,1.0,4,49.0,1.0,25.0,1,1,1
3602,46.0,1.0,24.0,1.0,0,37.0,0.0,20.0,0,1,1
8583,24.0,7.0,19.0,1.0,0,49.0,0.0,45.0,1,1,1
9468,61.0,1.0,19.0,5.0,1,6.0,0.0,30.0,0,1,1
11389,21.0,1.0,19.0,5.0,0,49.0,0.0,35.0,1,1,0
1446,18.0,1.0,14.0,5.0,1,30.0,4.0,30.0,1,1,0
12409,30.0,1.0,21.0,5.0,0,39.0,0.0,47.0,1,1,0
1020,23.0,1.0,19.0,5.0,2,49.0,2.0,40.0,1,1,0
705,68.0,2.0,22.0,3.0,0,49.0,0.0,40.0,0,1,1
7613,43.0,1.0,19.0,5.0,2,6.0,5.0,40.0,1,1,0
1866,31.0,1.0,22.0,1.0,0,6.0,1.0,40.0,0,1,1
8470,23.0,5.0,19.0,1.0,0,49.0,1.0,50.0,1,1,0
12523,25.0,1.0,16.0,1.0,3,24.0,4.0,30.0,1,1,0
6959,27.0,5.0,21.0,1.0,0,49.0,2.0,40.0,1,1,1
12163,74.0,6.0,19.0,1.0,3,6.0,0.0,5.0,1,1,0
12802,55.0,1.0,21.0,1.0,4,49.0,0.0,20.0,1,1,0
2574,22.0,1.0,16.0,5.0,2,49.0,5.0,40.0,0,1,0
13215,31.0,2.0,21.0,1.0,0,55.0,1.0,40.0,1,1,0
6017,27.0,1.0,16.0,4.0,4,49.0,4.0,30.0,1,0,0
2956,37.0,1.0,20.0,1.0,0,49.0,1.0,45.0,1,1,1
9892,18.0,1.0,19.0,5.0,1,32.0,2.0,30.0,1,1,0
3742,36.0,2.0,22.0,1.0,0,27.0,1.0,40.0,1,1,1
3914,63.0,7.0,16.0,1.0,4,49.0,0.0,20.0,0,1,0
9668,59.0,7.0,18.0,1.0,0,49.0,1.0,99.0,1,1,1
11926,40.0,1.0,22.0,1.0,2,29.0,0.0,65.0,1,1,1
1419,57.0,1.0,16.0,1.0,2,49.0,0.0,40.0,1,1,1
1103,68.0,1.0,24.0,1.0,0,49.0,0.0,40.0,1,1,1
14673,33.0,1.0,20.0,5.0,1,49.0,0.0,40.0,1,1,1
8670,49.0,6.0,23.0,3.0,0,163.0,0.0,30.0,0,1,1
8757,31.0,1.0,19.0,1.0,0,49.0,0.0,40.0,1,1,1
11061,26.0,6.0,20.0,1.0,1,6.0,0.0,30.0,0,1,0
11313,60.0,7.0,21.0,1.0,0,56.0,1.0,40.0,1,1,1
1558,30.0,1.0,16.0,5.0,1,49.0,13.0,60.0,1,1,0
7676,23.0,1.0,19.0,1.0,0,6.0,1.0,25.0,1,1,0
