,sex,age,race,priors_count,c_charge_degree,score_text,two_year_recid
0,1,27,0,7,1,2,0
1,1,53,1,2,0,1,0
2,1,53,0,1,0,1,1
3,1,21,1,1,0,1,1
4,1,25,0,1,0,0,1
5,1,23,0,3,1,1,0
6,0,44,1,3,1,1,0
7,1,24,0,13,0,2,1
8,1,44,0,15,1,1,1
9,1,21,0,9,0,2,0
10,1,54,0,0,0,1,0
11,1,28,0,2,0,1,0
12,1,34,0,3,0,0,1
13,1,34,1,5,0,1,1
14,1,21,1,1,0,1,0
15,1,32,0,0,0,2,0
16,1,56,1,2,1,1,1
17,1,26,0,26,0,2,0
18,1,27,1,1,0,1,0
19,0,19,0,7,1,2,0
20,1,41,0,2,0,1,1
21,1,22,1,0,0,0,0
22,0,33,0,4,0,2,1
23,1,27,0,4,0,0,1
24,1,23,0,38,1,2,0
25,1,21,0,4,1,2,1
26,1,40,1,3,0,2,0
27,0,36,0,11,0,0,0
28,1,35,0,0,0,0,0
29,0,34,0,2,0,2,0
30,1,31,1,0,0,2,0
31,1,29,0,3,0,1,0
32,1,54,0,2,1,1,0
33,1,29,0,8,1,0,1
34,0,39,1,4,1,1,0
35,1,25,0,0,0,2,1
36,1,29,0,1,1,1,0
37,1,39,1,1,1,1,0
38,1,22,0,0,0,1,0
39,1,20,1,3,1,1,0
40,1,41,0,0,0,2,0
41,1,54,1,8,0,1,1
42,1,27,1,4,1,1,1
43,1,33,0,4,0,2,1
44,0,37,1,1,1,1,0
45,1,59,0,1,0,2,1
46,1,27,0,5,1,2,1
47,1,26,1,3,1,2,1
48,1,32,0,0,0,0,1
49,1,45,1,0,1,2,1
50,1,33,0,1,1,1,0
51,1,46,1,1,1,1,0
52,0,24,0,19,0,0,0
53,1,29,0,0,0,0,0
54,1,61,0,2,1,2,0
55,0,25,0,0,0,2,0
56,1,36,0,0,0,1,0
57,1,25,0,6,0,1,0
58,0,47,1,2,1,1,1
59,1,25,0,1,0,0,1
60,1,50,1,5,0,1,0
61,1,57,1,2,1,2,0
62,1,29,0,0,1,1,0
63,1,26,0,22,0,0,1
64,1,46,1,0,1,1,0
65,1,32,0,4,1,1,1
66,0,22,1,1,1,1,0
67,1,23,0,2,0,1,0
68,1,58,1,0,0,1,1
69,0,20,1,0,1,1,0
70,1,35,0,2,0,1,0
71,1,35,0,15,0,0,1
72,1,33,0,8,1,2,1
73,0,56,1,9,1,1,0
74,1,48,0,2,0,2,1
75,1,58,1,8,0,0,1
76,1,29,1,1,1,1,0
77,1,27,0,22,0,1,1
78,0,55,1,3,1,2,0
79,1,51,1,3,0,2,0
80,1,31,0,6,0,2,1
81,1,20,0,0,0,1,1
82,1,51,1,0,0,1,1
83,0,47,1,0,1,1,0
84,1,22,1,1,0,1,0
85,1,35,0,0,0,1,0
86,1,27,0,1,1,1,0
87,1,24,0,2,0,1,0
88,1,30,1,0,1,1,1
89,1,31,0,7,0,0,0
90,0,33,1,5,0,1,1
91,1,36,0,1,1,1,1
92,1,21,0,6,1,2,1
93,1,31,0,1,1,1,1
94,1,44,0,4,0,0,1
95,0,26,1,0,1,2,0
96,0,30,0,1,1,0,1
97,1,53,1,0,1,1,0
98,1,33,1,2,1,2,0
99,0,45,1,9,1,1,0
100,1,21,0,13,0,1,1
101,1,57,1,0,0,1,0
102,1,29,0,3,0,0,1
103,1,23,0,6,0,2,1
104,1,33,1,0,0,1,0
105,1,50,1,1,0,0,0
106,0,27,1,31,0,0,1
107,0,21,1,13,1,2,1
108,1,30,0,0,0,1,1
109,1,54,1,1,1,1,0
110,1,61,1,3,1,1,1
111,1,46,0,7,0,0,1
112,1,45,1,4,0,1,0
113,1,27,0,5,0,1,0
114,0,37,0,0,0,1,0
115,1,36,1,3,1,1,1
116,1,31,1,13,1,0,1
117,1,31,0,0,0,1,1
118,1,33,0,0,1,2,1
119,0,36,1,1,0,1,0
120,1,23,0,8,1,2,0
121,1,27,1,1,1,1,1
122,1,34,0,0,0,2,1
123,0,64,1,22,0,2,1
124,1,28,0,0,0,1,0
125,1,75,1,1,1,1,1
126,1,29,1,0,1,1,0
127,1,74,1,0,0,1,0
128,1,25,0,12,0,2,0
129,1,51,1,0,1,2,0
130,1,25,0,5,1,2,1
131,1,18,1,1,0,1,0
132,1,60,0,2,1,1,0
133,1,29,0,15,0,0,1
134,1,29,0,9,0,2,1
135,1,35,0,9,0,1,1
136,1,29,0,13,1,0,1
137,1,31,0,1,0,2,0
138,1,24,1,0,1,1,0
139,1,24,0,3,0,2,1
140,1,20,0,0,1,1,0
141,1,40,0,6,1,2,1
142,1,23,0,0,1,1,0
143,1,21,0,0,1,1,1
144,1,46,1,2,0,0,1
145,1,29,0,2,0,1,0
146,1,45,0,1,0,1,0
147,1,33,0,8,1,0,1
148,1,53,0,1,0,1,0
149,1,35,0,1,0,0,1
150,1,22,0,0,1,1,1
151,0,55,1,0,1,2,0
152,1,36,1,0,0,1,0
153,0,43,1,6,0,0,1
154,1,28,1,1,0,1,0
155,1,25,0,0,0,1,0
156,1,67,0,1,0,1,1
157,1,20,0,13,1,0,1
158,1,48,0,7,1,2,1
159,1,30,1,1,0,0,0
160,1,28,1,29,1,2,1
161,1,65,1,1,0,1,0
162,1,36,0,0,1,1,0
163,1,29,0,9,1,2,1
164,1,29,1,3,0,1,0
165,1,44,1,1,0,1,0
166,1,34,0,9,1,0,1
167,1,41,0,2,0,2,1
168,1,23,0,0,0,1,0
169,1,32,0,13,0,0,1
170,1,37,1,2,1,1,0
171,1,22,0,1,1,1,0
172,1,25,0,1,0,1,0
173,1,34,0,1,0,0,0
174,1,47,1,6,0,2,0
175,1,30,1,4,0,1,1
176,0,59,0,0,1,1,1
177,0,47,1,5,1,1,1
178,1,42,0,0,0,1,0
179,1,28,1,19,0,0,1
180,1,21,0,19,0,0,0
181,1,69,1,17,0,0,1
182,0,22,1,2,1,1,0
183,1,56,1,12,0,2,1
184,1,47,1,8,0,2,0
185,0,27,0,10,0,2,0
186,1,38,1,1,0,1,0
187,1,24,0,18,1,2,0
188,1,37,0,8,0,1,1
189,1,23,0,0,0,1,1
190,0,27,0,0,1,1,0
191,1,22,1,0,0,1,0
192,1,26,1,5,0,0,1
193,1,21,1,1,1,1,0
194,1,43,0,12,0,0,1
195,0,44,0,0,0,1,0
196,0,24,0,6,0,1,0
197,1,41,1,2,1,1,0
198,0,26,0,9,0,0,1
199,0,33,1,8,1,0,1
200,0,43,1,3,1,1,0
201,0,27,0,5,1,2,0
202,0,52,0,4,0,0,0
203,1,29,0,9,0,0,1
204,1,25,0,4,0,2,1
205,0,52,1,1,0,1,0
206,1,50,1,0,1,2,0
207,1,49,1,3,0,1,1
208,0,22,1,4,1,0,1
209,1,22,0,1,0,1,1
210,1,24,1,2,1,1,1
211,1,20,1,2,1,1,1
212,1,25,1,1,0,1,0
213,1,27,0,0,1,1,0
214,1,44,1,0,0,1,0
215,0,37,0,6,0,2,0
216,1,42,0,2,0,1,1
217,1,29,0,1,0,2,0
218,0,34,0,3,0,0,1
219,1,27,1,30,0,2,0
220,0,25,0,3,0,0,0
221,1,28,0,3,1,1,0
222,1,27,1,2,1,0,1
223,1,30,1,1,1,1,1
224,0,26,0,2,0,0,1
225,0,28,0,8,0,0,1
226,1,50,1,3,0,1,0
227,1,27,1,2,0,1,1
228,1,27,0,0,0,1,1
229,1,56,0,18,0,2,1
230,1,32,0,0,0,1,0
231,1,35,0,1,1,1,0
232,1,44,0,2,0,1,1
233,1,34,0,0,0,0,1
234,1,23,0,4,0,0,1
235,1,37,0,3,0,1,0
236,1,42,0,0,0,1,0
237,1,56,1,22,0,2,1
238,0,29,0,0,1,1,0
239,1,44,1,0,0,1,0
240,1,22,0,6,0,0,1
241,1,30,0,7,0,0,1
242,1,46,0,14,1,2,0
243,1,20,0,1,0,2,0
244,0,26,0,0,0,2,0
245,1,54,0,14,0,0,1
246,1,49,0,1,0,0,1
247,1,59,0,0,0,1,0
248,1,54,1,0,1,1,1
249,1,43,0,3,1,0,1
250,1,26,1,0,0,1,0
251,1,21,1,1,1,1,0
252,1,45,1,2,0,2,1
253,1,31,0,7,1,0,0
254,1,21,0,0,0,1,0
255,1,35,0,4,1,1,1
