,sex,age,race,priors_count,c_charge_degree,score_text,two_year_recid
0,1,24,1,1,0,2,0
1,1,35,0,0,1,0,1
2,1,25,1,1,0,2,1
3,1,29,0,6,0,2,0
4,1,36,0,10,0,0,1
5,1,72,0,15,0,0,1
6,1,26,0,3,1,0,0
7,1,52,0,10,0,2,1
8,1,49,0,12,0,2,1
9,1,78,0,2,0,1,1
10,1,53,0,1,0,0,0
11,1,60,0,0,1,1,0
12,0,24,0,3,0,1,1
13,1,65,0,0,1,1,0
14,1,25,1,4,0,2,0
15,0,59,0,5,1,2,0
16,1,29,1,2,0,0,0
17,1,29,0,2,1,2,1
18,1,67,0,1,0,1,0
19,0,32,0,7,0,0,1
20,0,33,0,0,1,2,0
21,1,29,1,1,1,2,0
22,1,21,0,1,0,0,0
23,1,27,0,2,0,2,1
24,1,22,1,1,0,1,1
25,1,31,0,1,1,1,0
26,1,34,0,1,0,0,1
27,0,27,0,3,0,1,0
28,1,29,1,6,0,2,1
29,1,25,0,1,1,1,0
30,0,23,1,1,0,1,0
31,1,27,0,3,1,1,0
32,0,31,1,0,1,1,0
33,0,58,0,0,1,2,1
34,1,57,1,0,1,2,1
35,1,65,1,2,1,0,1
36,1,24,0,2,1,1,1
37,0,21,1,1,1,2,0
38,1,22,1,7,0,2,0
39,1,55,0,10,0,0,0
40,1,55,0,1,0,1,0
41,1,52,0,4,1,1,0
42,1,52,0,4,0,1,0
43,0,37,0,9,1,1,0
44,1,62,0,0,1,0,1
45,0,78,0,0,0,0,1
46,0,52,0,0,1,1,0
47,0,30,1,0,1,2,1
48,0,22,0,1,0,1,0
49,1,24,0,0,1,1,1
50,1,21,1,0,0,1,1
51,1,28,0,2,0,1,0
52,1,22,1,7,0,0,1
53,1,24,0,0,1,2,0
54,1,44,1,1,0,0,1
55,1,58,1,3,0,1,0
56,1,56,0,9,1,1,0
57,1,28,1,2,0,1,1
58,1,28,0,4,0,2,0
59,1,22,1,0,0,2,0
60,1,21,0,2,1,1,0
61,1,19,1,11,1,0,0
62,1,25,0,0,1,1,0
63,1,26,1,0,1,1,0
64,1,61,1,0,0,1,1
65,0,30,1,0,1,2,1
66,1,31,1,25,0,0,1
67,1,29,0,1,1,2,1
68,0,25,1,7,0,0,1
69,1,32,0,16,1,0,0
70,1,35,0,0,1,0,1
71,1,27,0,24,1,1,0
72,1,29,0,1,1,1,1
73,1,26,0,2,1,2,1
74,1,54,1,0,1,1,0
75,0,43,1,0,1,0,0
76,1,48,1,0,1,1,0
77,1,21,1,6,0,1,1
78,1,68,0,5,0,2,1
79,1,25,0,1,1,1,0
80,1,34,0,3,0,2,0
81,1,47,1,2,1,1,1
82,0,61,1,1,0,1,0
83,0,27,0,0,1,1,1
84,1,70,0,2,0,1,1
85,1,29,0,3,1,2,1
86,0,36,1,12,0,0,1
87,1,30,1,3,0,2,0
88,0,24,0,0,0,1,1
89,1,24,0,2,0,2,1
90,1,32,1,0,1,1,0
91,1,26,0,19,0,2,1
92,0,57,0,3,1,1,0
93,1,22,0,7,0,0,1
94,1,35,0,0,1,1,1
95,1,29,0,1,1,1,0
96,1,41,0,5,0,1,0
97,1,53,1,1,1,1,0
98,1,21,0,0,0,0,1
