,R,Q,A,Y
0,1.0,0,1,1
1,1.0,0,1,1
2,0.2,3,0,0
3,1.0,0,0,0
4,1.0,0,1,1
5,1.0,0,1,1
6,2.2,0,0,1
7,1.0,0,1,1
8,2.2,0,1,1
9,0.2,3,0,0
10,2.2,0,1,1
11,1.0,0,1,0
12,0.2,3,0,0
13,1.0,0,0,1
14,1.0,0,1,1
15,1.0,0,0,1
16,0.2,3,0,0
17,0.2,3,0,0
18,0.2,3,0,0
19,0.2,3,0,0
20,1.0,0,1,1
21,0.2,3,0,0
22,0.2,3,0,0
23,0.2,3,0,0
24,1.0,0,1,1
25,0.2,3,0,0
26,1.0,0,1,1
27,0.2,3,0,0
28,1.0,0,1,1
29,1.0,0,1,1
30,1.0,0,1,1
31,0.2,3,0,0
32,0.2,3,0,0
33,1.0,0,1,1
34,1.0,0,1,1
35,1.0,0,1,1
36,1.0,0,1,1
37,0.2,3,0,0
38,0.2,3,0,0
39,2.2,0,1,1
40,0.2,3,0,0
41,1.0,0,1,1
42,1.0,0,1,1
43,1.0,0,1,1
44,1.0,0,0,1
45,0.2,3,0,0
46,1.0,0,1,1
47,1.0,0,0,1
48,0.2,3,0,0
49,1.0,0,0,1
50,1.0,0,1,1
51,0.2,3,0,0
52,2.2,0,0,1
53,1.0,0,1,1
54,0.2,3,0,0
55,2.2,0,1,0
56,1.0,0,0,1
57,1.0,0,1,1
58,2.2,0,1,1
59,2.2,0,1,1
60,1.0,0,1,1
61,1.0,0,1,1
62,1.0,0,1,1
63,0.2,3,0,0
64,1.0,0,1,1
65,1.0,0,1,1
66,0.2,3,0,0
67,1.0,0,1,1
68,0.2,3,0,0
69,1.0,0,1,1
70,1.0,0,0,1
71,0.2,3,0,0
72,1.0,0,1,1
73,0.2,3,0,0
74,1.0,0,1,1
75,1.0,0,1,1
76,1.0,0,1,1
77,1.0,0,1,1
78,0.2,3,0,0
79,0.2,3,0,0
80,1.0,0,1,1
81,0.2,3,0,0
82,1.0,0,1,1
83,0.2,3,0,0
84,1.0,0,1,1
85,1.0,0,1,1
86,0.2,3,0,0
87,0.2,3,0,0
88,1.0,0,1,1
89,0.2,3,0,0
90,1.0,0,1,1
91,0.2,3,0,1
92,1.0,0,1,0
93,1.0,0,1,1
94,1.0,0,1,0
95,1.0,0,1,1
96,1.0,0,1,1
97,0.2,3,0,0
98,1.0,0,1,1
99,1.0,0,1,1
100,0.2,3,0,0
101,0.2,3,0,0
102,0.2,3,0,0
103,0.2,3,0,0
104,1.0,0,0,1
105,0.2,3,0,0
106,0.2,3,0,0
107,1.0,0,1,1
108,0.2,3,0,0
109,0.2,3,0,0
110,1.0,0,1,1
111,0.2,3,0,0
112,0.2,3,0,0
113,0.2,3,0,0
114,0.2,3,0,0
115,1.0,0,1,1
116,1.0,0,1,1
117,2.2,0,1,1
118,1.0,0,1,1
119,0.2,3,0,0
120,0.2,3,0,0
121,1.0,0,1,0
122,0.2,3,0,0
123,0.2,3,0,0
124,0.2,3,0,0
125,0.2,3,0,0
126,1.0,0,1,1
127,0.2,3,0,0
128,1.0,0,1,1
129,1.0,0,1,1
130,1.0,0,1,1
131,0.2,3,0,0
132,2.2,0,1,1
133,0.2,3,0,0
134,0.2,3,0,0
135,1.0,0,1,1
136,2.2,0,1,1
137,0.2,3,0,0
138,0.2,3,0,0
139,1.0,0,1,1
140,1.0,0,1,1
141,1.0,0,0,1
142,1.0,0,1,1
143,0.2,3,0,0
144,1.0,0,1,0
145,1.0,0,1,1
146,2.2,0,1,1
147,0.2,3,0,0
148,0.2,3,0,0
149,3.0,0,0,1
150,0.2,3,0,0
151,0.2,3,0,0
152,1.0,0,1,1
153,0.2,3,0,0
154,1.0,0,1,1
155,1.0,0,1,1
156,0.2,3,0,0
157,1.0,0,1,1
158,1.0,0,1,1
159,1.0,0,1,1
160,2.2,0,1,1
161,1.0,0,1,0
162,0.2,3,0,0
163,1.0,0,1,1
164,2.2,0,1,0
165,1.0,0,1,1
166,1.0,0,1,1
167,0.2,3,0,1
168,2.2,0,1,0
169,1.0,0,1,1
170,1.0,0,1,1
171,1.0,0,1,1
172,1.0,0,1,1
173,1.0,0,1,1
174,1.0,0,1,1
175,0.2,3,0,0
176,0.2,3,0,0
177,1.0,0,1,1
178,1.0,0,1,1
179,0.2,3,0,0
180,0.2,3,0,0
181,1.0,0,1,1
182,0.2,3,0,0
183,1.0,0,1,1
184,0.2,3,0,0
185,0.2,3,0,0
186,1.0,0,1,1
187,1.0,0,1,1
188,1.0,0,1,1
189,1.0,0,0,1
190,2.2,0,1,1
191,1.0,0,1,1
192,0.2,3,0,0
193,1.0,0,1,1
194,1.0,0,1,1
195,0.2,3,0,0
196,1.0,0,1,0
197,1.0,0,1,1
198,2.2,0,1,1
199,1.0,0,1,1
200,1.0,0,0,1
201,0.2,3,0,0
202,1.0,0,1,0
203,0.2,3,0,0
204,0.2,3,0,0
205,1.0,0,1,0
206,1.0,0,1,1
207,1.0,0,1,1
208,1.0,0,1,1
209,1.0,0,1,1
210,0.2,3,0,0
211,0.2,3,0,0
212,0.2,3,0,0
213,2.2,0,1,1
214,0.2,3,0,0
215,1.0,0,1,1
216,1.0,0,1,1
217,0.2,3,0,0
218,0.2,3,0,0
219,2.2,0,1,1
220,0.2,3,0,0
221,0.2,3,0,0
222,1.0,0,1,0
223,0.2,3,0,0
224,0.2,3,0,0
225,1.0,0,1,1
226,1.0,0,1,1
227,2.2,0,1,1
228,1.0,0,1,1
229,0.2,3,0,0
230,1.0,0,1,0
231,0.2,3,0,0
232,1.0,0,1,1
233,1.0,0,1,1
234,1.0,3,0,0
235,1.0,0,1,1
236,0.2,3,0,0
237,1.0,0,1,1
238,1.0,0,1,1
239,0.2,3,0,0
240,1.0,0,0,1
241,0.2,3,0,0
242,1.0,0,1,1
243,1.0,0,1,1
244,0.2,3,0,0
245,1.0,0,0,1
246,1.0,0,0,1
247,1.0,0,1,1
248,1.0,0,0,1
249,0.2,3,0,0
250,1.0,0,1,1
251,0.2,3,0,0
252,1.0,0,1,1
253,1.0,0,1,1
254,0.2,3,0,0
255,0.2,3,0,0
256,1.0,0,1,1
257,0.2,3,0,0
258,1.0,0,1,1
259,0.2,3,0,0
260,1.0,0,1,0
261,1.0,0,1,1
262,0.2,3,0,0
263,0.2,3,0,0
264,1.0,0,1,1
265,0.2,3,0,0
266,0.2,3,0,0
267,0.2,3,0,0
268,0.2,3,0,0
269,1.0,0,1,1
270,1.0,0,1,1
271,1.0,0,1,0
272,2.2,0,1,0
273,0.2,3,0,1
274,2.2,0,1,1
275,1.0,0,1,1
276,0.2,3,0,0
277,1.0,0,1,1
278,0.2,3,0,0
279,1.0,0,1,1
280,0.2,3,0,0
281,2.2,0,1,1
282,1.0,0,1,1
283,1.0,0,1,0
284,1.0,0,1,1
285,1.0,0,1,1
286,0.2,3,0,0
287,0.2,3,0,0
288,2.2,0,1,1
289,1.0,0,1,1
290,1.0,0,1,1
291,0.2,3,0,0
292,1.0,0,1,1
293,1.0,0,1,1
294,0.2,3,0,0
295,0.2,3,0,0
296,1.0,0,1,1
297,1.0,0,1,1
298,1.0,0,0,1
299,1.0,0,1,1
300,0.2,3,0,0
301,1.0,0,1,1
302,0.2,3,0,0
303,2.2,0,1,1
304,0.2,3,0,0
305,0.2,3,0,0
306,2.2,0,1,1
307,1.0,3,0,0
308,0.2,3,0,0
309,1.0,0,1,1
310,1.0,0,1,1
311,1.0,0,1,1
312,1.0,0,1,1
313,2.2,0,1,1
314,1.0,0,1,1
315,1.0,0,0,1
316,1.0,0,1,0
317,0.2,3,0,0
318,1.0,0,1,1
319,1.0,0,1,1
320,0.2,3,0,0
321,0.2,3,0,0
322,1.0,0,1,1
323,0.2,3,0,0
324,0.2,3,0,0
325,0.2,3,0,0
326,0.2,3,0,0
327,0.2,3,0,0
328,0.2,3,0,0
329,0.2,3,0,0
330,0.2,3,0,0
331,1.0,0,1,1
332,1.0,0,0,1
333,1.0,0,1,1
334,1.0,0,1,1
335,1.0,0,1,1
336,0.2,3,0,0
337,0.2,3,0,0
338,1.0,0,1,0
339,0.2,3,0,0
340,1.0,0,1,1
341,0.2,3,0,0
342,1.0,0,1,1
343,0.2,3,0,0
344,0.2,3,0,0
345,0.2,3,0,0
346,0.2,3,0,0
347,1.0,0,1,1
348,1.0,0,0,1
349,0.2,3,0,0
350,1.0,0,1,1
351,0.2,3,0,0
352,2.2,0,1,1
353,1.0,0,0,0
354,0.2,3,0,0
355,2.2,0,1,0
356,1.0,0,1,1
357,1.0,0,1,1
358,1.0,0,0,0
359,1.0,0,1,1
360,1.0,0,1,1
361,1.0,0,1,1
362,1.0,0,1,1
363,1.0,0,1,1
364,0.2,3,0,0
365,1.0,0,1,1
366,0.2,3,0,0
367,0.2,3,0,0
368,1.0,0,1,1
369,0.2,3,0,0
370,1.0,0,1,0
371,0.2,3,0,0
372,1.0,0,1,1
373,1.0,0,1,1
374,0.2,3,0,0
375,1.0,0,1,1
376,1.0,0,1,1
377,1.0,0,1,0
378,0.2,3,0,0
379,1.0,0,1,1
380,1.0,0,1,1
381,0.2,3,0,0
382,1.0,0,0,1
383,0.2,3,0,0
384,2.2,0,1,1
385,1.0,0,1,1
386,0.2,3,0,1
387,1.0,0,1,1
388,1.0,0,1,1
389,0.2,3,0,0
390,2.2,0,1,1
391,0.2,3,0,0
392,0.2,3,0,0
393,0.2,3,0,0
394,0.2,3,0,0
395,1.0,0,1,1
396,1.0,0,1,1
397,0.2,3,0,0
398,0.2,3,0,0
399,1.0,0,1,1
400,1.0,0,1,0
401,1.0,0,1,1
402,1.0,0,1,1
403,0.2,3,0,0
404,0.2,3,0,0
405,0.2,3,0,0
406,1.0,0,1,1
407,1.0,0,1,1
408,0.2,3,0,0
409,0.2,3,0,0
410,1.0,0,1,1
411,0.2,3,0,0
412,0.2,3,0,0
413,2.2,0,0,1
414,0.2,3,0,0
415,0.2,3,0,0
416,0.2,3,0,0
417,0.2,3,0,0
418,1.0,0,1,1
419,1.0,0,1,1
420,1.0,0,1,1
421,0.2,3,0,0
422,1.0,0,1,1
423,2.2,0,1,1
424,0.2,3,0,0
425,1.0,0,0,1
426,2.2,0,1,1
427,0.2,3,0,0
428,0.2,3,0,0
429,1.0,0,0,1
430,1.0,0,1,0
431,1.0,0,1,1
432,2.2,0,1,1
433,0.2,3,0,0
434,0.2,3,0,0
435,1.0,0,0,1
436,1.0,0,1,1
437,1.0,0,1,1
438,1.0,0,1,1
439,1.0,0,1,0
440,1.0,0,1,1
441,1.0,0,1,1
442,1.0,0,1,1
443,1.0,0,1,1
444,1.0,0,1,1
445,0.2,3,0,0
446,1.0,0,1,1
447,0.2,3,0,0
448,1.0,3,0,0
449,0.2,3,0,0
450,0.2,3,0,0
451,0.2,3,0,0
452,0.2,3,0,0
453,0.2,3,0,0
454,0.2,3,0,0
455,0.2,3,0,0
456,1.0,0,1,1
457,2.2,0,1,1
458,0.2,3,0,0
459,0.2,3,0,0
460,1.0,0,1,1
461,0.2,3,0,0
462,2.2,0,1,1
463,1.0,0,1,1
464,1.0,0,1,1
465,2.2,0,1,1
466,0.2,3,0,0
467,1.0,0,1,1
468,0.2,3,0,0
469,0.2,3,0,0
470,1.0,0,1,1
471,1.0,0,1,1
472,1.0,0,1,1
473,1.0,0,1,1
474,0.2,3,0,0
475,1.0,0,1,0
476,0.2,3,0,0
477,0.2,3,0,0
478,0.2,3,0,0
479,2.2,0,1,1
480,1.0,0,1,1
481,0.2,3,0,0
482,1.0,0,0,1
483,1.0,0,1,1
484,1.0,0,0,1
485,1.0,0,1,0
486,0.2,3,0,0
487,2.2,0,1,1
488,1.0,0,0,1
489,0.2,3,0,0
490,0.2,3,0,0
491,0.2,3,0,0
492,1.0,0,1,1
493,0.2,3,0,0
494,1.0,0,0,1
495,1.0,0,1,1
496,1.0,0,1,1
497,0.2,3,0,0
498,1.0,0,1,1
499,1.0,3,0,0
500,0.2,3,0,0
501,1.0,0,1,1
502,1.0,0,1,1
503,0.2,3,0,0
504,0.2,3,0,1
505,0.2,3,0,0
506,0.2,3,0,0
507,0.2,3,0,0
508,0.2,3,0,0
509,1.0,0,0,1
510,1.0,0,1,1
511,1.0,0,1,1
512,2.2,0,1,1
513,2.2,0,0,1
514,1.0,0,1,1
515,1.0,0,1,1
516,1.0,0,1,1
517,1.0,0,1,1
518,0.2,3,0,0
519,0.2,3,0,0
520,1.0,0,1,1
521,2.2,0,1,0
522,1.0,0,1,1
523,1.0,0,0,1
524,0.2,3,0,0
525,1.0,0,1,1
526,0.2,3,0,0
527,2.2,0,1,1
528,1.0,0,1,1
529,0.2,3,0,0
530,1.0,0,1,0
531,0.2,3,0,0
532,0.2,3,0,0
533,2.2,0,0,1
534,0.2,3,0,0
535,1.0,0,1,1
536,1.0,0,1,1
537,1.0,0,1,1
538,0.2,3,0,0
539,0.2,3,0,0
540,1.0,0,1,1
541,1.0,0,1,1
542,1.0,0,1,1
543,1.0,0,1,1
544,1.0,0,0,1
545,1.0,0,1,1
546,3.0,0,1,1
547,0.2,3,0,0
548,1.0,0,1,1
549,1.0,0,1,1
550,0.2,3,0,0
551,0.2,3,0,0
552,0.2,3,0,0
553,1.0,0,1,1
554,0.2,3,0,0
555,1.0,0,1,1
556,2.2,0,1,1
557,1.0,0,1,1
558,0.2,3,0,0
559,3.0,0,1,1
560,1.0,0,1,1
561,2.2,0,0,1
562,1.0,0,0,1
563,0.2,3,0,0
564,1.0,0,1,0
565,1.0,0,1,1
566,0.2,3,0,0
567,0.2,3,0,0
568,1.0,0,1,1
569,1.0,0,1,1
570,1.0,0,1,1
571,0.2,3,0,0
572,1.0,0,1,1
573,1.0,0,1,0
574,0.2,3,0,0
575,1.0,0,1,1
576,1.0,0,1,1
577,1.0,0,0,1
578,0.2,3,0,0
579,0.2,3,0,0
580,1.0,0,0,1
581,0.2,3,0,0
582,1.0,0,0,1
583,1.0,0,1,1
584,0.2,3,0,0
585,1.0,0,1,0
586,2.2,0,1,0
587,1.0,0,1,1
588,1.0,0,1,1
589,3.0,0,1,1
590,2.2,0,0,1
591,1.0,0,1,1
592,1.0,0,0,1
593,1.0,0,1,1
594,2.2,0,1,1
595,1.0,0,1,0
596,1.0,0,1,1
597,1.0,0,1,1
598,0.2,3,0,0
599,2.2,0,1,1
600,1.0,0,1,1
601,1.0,0,1,1
602,1.0,0,1,1
603,1.0,0,0,1
604,0.2,3,0,0
605,1.0,0,0,1
606,0.2,3,0,0
607,1.0,0,1,1
608,0.2,3,0,0
609,1.0,0,1,1
610,1.0,0,1,1
611,0.2,3,0,0
612,1.0,0,1,0
613,1.0,0,0,1
614,1.0,0,1,1
615,1.0,0,1,0
616,1.0,0,1,1
617,0.2,3,0,0
618,1.0,0,1,1
619,0.2,3,0,0
620,0.2,3,0,0
621,0.2,3,0,0
622,2.2,0,1,1
623,1.0,0,1,1
624,0.2,3,0,0
625,1.0,0,1,1
626,1.0,0,1,1
627,1.0,0,1,1
628,1.0,0,1,1
629,1.0,0,0,1
630,2.2,0,1,1
631,1.0,0,1,1
632,0.2,3,0,0
633,0.2,3,0,0
634,0.2,3,0,0
635,2.2,0,1,1
636,2.2,0,1,1
637,1.0,0,1,1
638,1.0,0,1,1
639,0.2,3,0,0
640,1.0,0,1,1
641,1.0,0,1,1
642,0.2,3,0,0
643,1.0,0,0,1
644,1.0,0,0,1
645,1.0,0,1,1
646,1.0,0,1,1
647,1.0,0,1,1
648,1.0,0,1,1
649,0.2,3,0,0
650,2.2,0,1,1
651,0.2,3,0,0
652,1.0,0,1,1
653,1.0,0,1,1
654,1.0,0,1,1
655,1.0,0,1,1
656,1.0,0,1,1
657,0.2,3,0,0
658,1.0,0,1,0
659,1.0,0,1,1
660,1.0,0,1,1
661,2.2,0,1,1
662,0.2,3,0,0
663,0.2,3,0,0
664,1.0,0,0,1
665,0.2,3,0,0
666,0.2,3,0,0
667,0.2,3,0,0
668,1.0,0,1,1
669,0.2,3,0,0
670,0.2,3,0,0
671,1.0,0,1,1
672,1.0,0,0,1
673,1.0,0,1,1
674,2.2,0,1,1
675,1.0,0,1,1
676,1.0,0,1,1
677,2.2,0,1,1
678,1.0,0,1,1
679,0.2,3,0,0
680,1.0,0,1,1
681,1.0,0,1,0
682,1.0,0,1,1
683,0.2,3,0,0
684,1.0,0,1,1
685,1.0,0,1,1
686,0.2,3,0,1
687,0.2,3,0,0
688,1.0,0,1,0
689,0.2,3,0,0
690,1.0,0,1,1
691,1.0,0,1,1
692,0.2,3,0,0
693,0.2,3,0,0
694,1.0,0,1,1
695,1.0,0,1,1
696,0.2,3,0,0
697,1.0,0,1,1
698,0.2,3,0,0
699,0.2,3,0,0
700,0.2,3,0,0
701,2.2,0,1,1
702,0.2,3,0,0
703,1.0,0,1,0
704,0.2,3,0,0
705,0.2,3,0,0
706,0.2,3,0,0
707,2.2,0,1,1
708,0.2,3,0,0
709,0.2,3,0,0
710,0.2,3,0,0
711,1.0,0,1,1
712,1.0,0,1,1
713,2.2,0,1,1
714,1.0,0,1,1
715,0.2,3,0,0
716,0.2,3,0,0
717,1.0,0,1,1
718,1.0,0,1,1
719,0.2,3,0,0
720,0.2,3,0,0
721,0.2,3,0,0
722,0.2,3,0,0
723,0.2,3,0,0
724,3.0,0,1,1
725,2.2,0,1,1
726,1.0,0,1,1
727,2.2,0,1,1
728,0.2,3,0,0
729,0.2,3,0,0
730,1.0,0,1,1
731,0.2,3,0,0
732,0.2,3,0,0
733,0.2,3,0,0
734,1.0,0,1,1
735,1.0,1,0,1
736,1.0,0,1,1
737,1.0,0,1,1
738,0.2,3,0,0
739,1.0,1,0,0
740,2.2,0,1,1
741,1.0,0,1,0
742,1.0,0,1,1
743,0.2,3,0,0
744,0.2,3,0,0
745,0.2,3,0,0
746,2.2,0,1,1
747,0.2,3,0,0
748,1.0,0,1,1
749,2.2,0,1,1
750,1.0,0,1,1
751,0.2,3,0,0
752,1.0,0,1,1
753,0.2,3,0,0
754,0.2,3,0,0
755,1.0,0,1,1
756,1.0,0,1,1
757,0.2,3,0,0
758,0.2,3,0,0
759,0.2,3,0,0
760,0.2,3,0,0
761,0.2,3,0,0
762,1.0,0,1,1
763,1.0,0,1,1
764,1.0,0,1,1
765,0.2,3,0,0
766,0.2,3,0,0
767,1.0,0,0,1
768,1.0,0,0,1
769,2.2,0,1,1
770,1.0,0,1,0
771,1.0,0,1,1
772,1.0,0,1,0
773,2.2,0,1,1
774,1.0,0,1,1
775,1.0,0,1,1
776,1.0,0,1,1
777,1.0,0,1,1
778,1.0,0,0,0
779,1.0,0,1,1
780,1.0,0,1,1
781,1.0,0,1,1
782,1.0,0,1,0
783,0.2,3,0,0
784,0.2,3,0,0
785,0.2,3,0,0
786,1.0,0,1,1
787,0.2,3,0,0
788,1.0,0,1,1
789,0.2,3,0,0
790,1.0,0,1,1
791,0.2,3,0,0
792,1.0,0,1,1
793,0.2,3,0,0
794,0.2,0,1,1
795,1.0,0,0,1
796,0.2,3,0,0
797,0.2,3,0,0
798,1.0,0,1,0
799,0.2,3,0,0
800,1.0,0,1,1
801,0.2,3,0,0
802,1.0,0,1,1
803,0.2,3,0,0
804,1.0,0,1,1
805,0.2,3,0,0
806,1.0,0,1,1
807,2.2,0,0,1
808,0.2,3,0,0
809,2.2,0,1,1
810,2.2,0,1,1
811,0.2,3,0,0
812,1.0,0,1,1
813,1.0,0,1,1
814,1.0,0,1,1
815,1.0,0,1,1
816,0.2,3,0,0
817,1.0,0,1,1
818,0.2,3,0,0
819,0.2,3,0,0
820,1.0,0,1,1
821,0.2,3,0,0
822,1.0,0,1,0
823,0.2,3,0,0
824,0.2,3,0,0
825,1.0,0,1,1
826,0.2,3,0,0
827,0.2,3,0,0
828,2.2,0,1,1
829,0.2,3,0,0
830,1.0,0,0,1
831,0.2,3,0,0
832,1.0,0,0,1
833,1.0,0,1,1
834,1.0,0,1,1
835,1.0,0,1,1
836,2.2,0,1,1
837,2.2,0,1,1
838,0.2,3,0,0
839,1.0,0,1,1
840,1.0,0,1,1
841,0.2,3,0,0
842,1.0,0,1,1
843,0.2,3,0,0
844,2.2,0,0,1
845,1.0,0,1,1
846,1.0,0,1,1
847,1.0,1,0,0
848,1.0,0,1,0
849,1.0,0,1,0
850,1.0,0,1,1
851,1.0,0,1,1
852,0.2,3,0,0
853,0.2,3,0,0
854,0.2,3,0,0
855,1.0,0,1,1
856,0.2,3,0,0
857,0.2,3,0,0
858,0.2,3,0,0
859,0.2,3,0,0
860,0.2,3,0,0
861,1.0,0,1,1
862,1.0,0,1,1
863,1.0,0,0,1
864,0.2,3,0,0
865,1.0,0,1,1
866,0.2,3,0,0
867,0.2,3,0,0
868,0.2,3,0,0
869,0.2,3,0,0
870,2.2,0,1,1
871,0.2,3,0,0
872,0.2,3,0,0
873,0.2,3,0,0
874,0.2,3,0,0
875,0.2,3,0,0
876,1.0,0,1,1
877,0.2,3,0,0
878,1.0,0,1,1
879,0.2,3,0,0
880,1.0,0,1,1
881,0.2,3,0,0
882,0.2,3,0,0
883,0.2,3,0,0
884,1.0,0,1,1
885,1.0,0,1,1
886,0.2,3,0,0
887,1.0,0,1,1
888,1.0,0,1,1
889,2.2,0,1,1
890,0.2,3,0,0
891,0.2,3,0,0
892,2.2,0,1,1
893,1.0,0,1,1
894,0.2,3,0,0
895,2.2,0,1,1
896,0.2,3,0,0
897,2.2,0,1,1
898,0.2,3,0,0
899,2.2,0,0,1
900,2.2,0,1,1
901,1.0,0,0,1
902,1.0,0,1,1
903,2.2,0,1,1
904,1.0,0,0,1
905,1.0,0,1,1
906,1.0,0,1,1
907,0.2,3,0,0
908,1.0,0,1,1
909,1.0,0,0,1
910,1.0,0,1,0
911,1.0,0,1,1
912,1.0,0,1,1
913,0.2,3,0,0
914,2.2,0,1,1
915,1.0,0,1,1
916,0.2,3,0,1
917,0.2,3,0,0
918,1.0,0,1,0
919,0.2,3,0,0
920,0.2,3,0,0
921,1.0,0,1,1
922,0.2,3,0,0
923,1.0,0,1,1
924,0.2,3,0,0
925,1.0,0,1,1
926,0.2,3,0,0
927,0.2,3,0,0
928,0.2,3,0,1
929,1.0,0,1,1
930,0.2,3,0,0
931,0.2,3,0,0
932,1.0,0,0,1
933,1.0,0,1,1
934,1.0,0,0,1
935,0.2,3,0,0
936,2.2,0,1,1
937,1.0,0,0,1
938,1.0,0,1,1
939,1.0,0,1,1
940,0.2,3,0,0
