,AGEP,COW,SCHL,MAR,OCCP,POBP,RELP,WKHP,SEX,RAC1P,PINCP
5138,62.0,1.0,22.0,3.0,4,49.0,6.0,50.0,1,0,1
4348,61.0,7.0,16.0,3.0,3,49.0,0.0,35.0,1,1,0
6233,23.0,1.0,20.0,1.0,1,49.0,0.0,10.0,0,1,0
7060,37.0,1.0,16.0,1.0,2,6.0,0.0,40.0,0,1,0
13406,38.0,4.0,21.0,1.0,1,363.0,1.0,50.0,0,1,1
8723,60.0,1.0,19.0,1.0,2,16.0,1.0,28.0,0,1,0
8672,59.0,1.0,20.0,1.0,2,17.0,1.0,15.0,0,1,0
9711,46.0,1.0,19.0,3.0,0,29.0,0.0,40.0,0,1,0
6136,19.0,1.0,19.0,5.0,0,49.0,2.0,2.0,0,1,0
2818,48.0,1.0,20.0,1.0,2,49.0,0.0,40.0,0,1,1
4770,41.0,1.0,21.0,1.0,2,49.0,1.0,40.0,0,1,0
9182,54.0,1.0,20.0,1.0,1,49.0,1.0,40.0,1,1,1
10251,48.0,1.0,20.0,3.0,0,49.0,13.0,45.0,0,1,1
4524,33.0,1.0,21.0,1.0,0,49.0,9.0,40.0,1,1,1
15769,42.0,1.0,21.0,1.0,0,49.0,0.0,12.0,0,1,0
3732,32.0,4.0,21.0,1.0,0,49.0,0.0,35.0,0,1,1
13106,31.0,1.0,18.0,1.0,4,49.0,1.0,37.0,1,1,0
9327,19.0,1.0,16.0,5.0,2,49.0,3.0,30.0,1,1,1
12707,43.0,7.0,21.0,1.0,3,6.0,0.0,40.0,1,1,1
15380,19.0,1.0,16.0,5.0,0,49.0,15.0,40.0,0,1,0
12604,55.0,6.0,22.0,1.0,0,6.0,0.0,60.0,0,1,1
13564,25.0,1.0,16.0,3.0,3,49.0,0.0,40.0,1,1,0
5793,27.0,2.0,22.0,5.0,0,51.0,0.0,40.0,1,1,1
70,32.0,4.0,22.0,1.0,0,207.0,17.0,20.0,0,0,0
6968,31.0,2.0,21.0,1.0,0,49.0,1.0,6.0,0,1,0
9096,50.0,2.0,21.0,1.0,0,49.0,1.0,50.0,1,1,1
