,AGEP,COW,SCHL,MAR,OCCP,POBP,RELP,WKHP,SEX,RAC1P,PINCP
0,68.0,3.0,24.0,1.0,2,49.0,0.0,40.0,1,1,1
1,23.0,4.0,19.0,1.0,-1,49.0,1.0,40.0,1,1,1
2,25.0,1.0,21.0,5.0,1,49.0,2.0,47.0,1,1,0
3,61.0,1.0,16.0,5.0,4,110.0,2.0,50.0,1,0,1
4,52.0,5.0,20.0,1.0,0,15.0,0.0,25.0,1,0,1
5,21.0,3.0,18.0,5.0,0,32.0,0.0,35.0,1,1,0
6,59.0,1.0,19.0,1.0,2,49.0,0.0,40.0,1,1,0
7,17.0,2.0,14.0,5.0,1,49.0,17.0,40.0,1,1,1
8,50.0,1.0,1.0,5.0,2,49.0,2.0,40.0,0,1,1
9,30.0,6.0,21.0,5.0,2,32.0,12.0,40.0,0,1,1
10,70.0,4.0,24.0,1.0,0,49.0,1.0,5.0,1,1,1
11,32.0,5.0,16.0,3.0,3,49.0,2.0,40.0,1,1,1
12,61.0,1.0,20.0,1.0,0,53.0,1.0,42.0,1,1,1
13,57.0,1.0,19.0,1.0,0,6.0,1.0,48.0,1,1,1
14,58.0,3.0,17.0,1.0,1,49.0,0.0,15.0,0,1,0
15,36.0,5.0,23.0,1.0,0,303.0,1.0,55.0,0,0,1
16,39.0,7.0,24.0,1.0,0,38.0,1.0,40.0,0,1,1
17,21.0,1.0,16.0,5.0,2,49.0,15.0,35.0,0,1,1
18,49.0,1.0,16.0,2.0,2,110.0,0.0,52.0,1,1,1
19,51.0,1.0,16.0,1.0,2,49.0,1.0,60.0,0,1,0
20,43.0,7.0,21.0,1.0,0,53.0,0.0,10.0,1,1,0
21,32.0,1.0,23.0,1.0,0,49.0,0.0,40.0,0,1,1
22,17.0,1.0,14.0,5.0,2,139.0,13.0,12.0,1,1,0
23,26.0,1.0,18.0,3.0,2,49.0,12.0,40.0,0,1,1
24,29.0,1.0,16.0,1.0,3,49.0,1.0,45.0,1,1,1
25,39.0,1.0,21.0,1.0,2,6.0,1.0,40.0,1,1,0
26,31.0,1.0,22.0,1.0,0,49.0,0.0,35.0,0,1,0
27,20.0,1.0,19.0,5.0,3,303.0,2.0,20.0,0,0,0
28,44.0,2.0,21.0,1.0,0,49.0,1.0,10.0,0,0,0
29,24.0,1.0,19.0,5.0,0,51.0,0.0,30.0,0,1,0
30,47.0,3.0,7.0,1.0,1,303.0,0.0,30.0,1,1,0
31,22.0,2.0,18.0,5.0,0,49.0,2.0,25.0,0,1,0
32,23.0,1.0,18.0,1.0,4,48.0,1.0,32.0,0,1,0
33,22.0,1.0,19.0,5.0,0,6.0,17.0,30.0,0,1,0
34,19.0,1.0,16.0,5.0,4,49.0,2.0,40.0,1,1,1
35,34.0,5.0,21.0,1.0,0,49.0,9.0,40.0,1,1,1
36,46.0,1.0,21.0,1.0,2,4.0,1.0,40.0,1,1,1
37,21.0,1.0,17.0,5.0,1,49.0,0.0,12.0,0,1,0
38,36.0,2.0,16.0,1.0,0,49.0,0.0,30.0,0,1,0
39,22.0,1.0,19.0,5.0,2,49.0,7.0,30.0,0,1,0
40,49.0,1.0,16.0,1.0,2,11.0,0.0,55.0,0,1,1
41,46.0,2.0,18.0,1.0,0,44.0,1.0,40.0,0,1,0
42,75.0,1.0,19.0,1.0,0,6.0,1.0,45.0,0,1,0
43,44.0,1.0,18.0,1.0,1,49.0,1.0,20.0,1,1,1
44,47.0,1.0,21.0,1.0,0,49.0,1.0,40.0,1,1,1
45,68.0,1.0,21.0,1.0,3,6.0,0.0,10.0,0,1,0
46,38.0,2.0,19.0,5.0,0,49.0,2.0,40.0,1,1,1
47,18.0,1.0,16.0,5.0,2,32.0,7.0,20.0,1,1,1
48,26.0,2.0,21.0,5.0,2,49.0,2.0,40.0,1,1,1
49,61.0,1.0,19.0,1.0,1,49.0,1.0,40.0,0,1,0
50,47.0,2.0,22.0,1.0,0,49.0,0.0,60.0,1,1,1
51,26.0,1.0,19.0,5.0,2,4.0,12.0,40.0,1,1,1
52,26.0,1.0,1.0,1.0,2,6.0,0.0,18.0,1,1,0
53,38.0,1.0,20.0,1.0,4,49.0,1.0,40.0,1,1,1
54,17.0,1.0,14.0,5.0,1,49.0,0.0,10.0,1,1,0
55,27.0,1.0,16.0,5.0,3,35.0,12.0,50.0,0,1,1
56,47.0,4.0,19.0,1.0,2,247.0,0.0,20.0,1,0,0
57,40.0,7.0,16.0,1.0,1,49.0,1.0,40.0,1,1,0
58,43.0,1.0,19.0,1.0,4,49.0,1.0,42.0,1,1,1
59,51.0,1.0,18.0,3.0,4,49.0,2.0,38.0,1,1,1
60,39.0,1.0,16.0,1.0,2,49.0,1.0,40.0,1,1,1
61,25.0,7.0,19.0,5.0,2,6.0,17.0,50.0,1,1,1
62,39.0,1.0,23.0,1.0,0,49.0,1.0,40.0,1,1,0
63,35.0,2.0,22.0,1.0,0,55.0,9.0,60.0,1,1,1
64,21.0,1.0,16.0,5.0,2,49.0,12.0,40.0,1,1,1
65,59.0,1.0,16.0,1.0,2,49.0,0.0,45.0,1,1,0
66,19.0,1.0,18.0,5.0,1,49.0,2.0,20.0,0,1,0
67,47.0,6.0,21.0,1.0,0,303.0,1.0,10.0,1,1,0
68,59.0,1.0,16.0,3.0,1,119.0,13.0,40.0,1,1,1
69,49.0,3.0,18.0,1.0,0,42.0,0.0,27.0,1,1,0
70,37.0,1.0,21.0,1.0,1,49.0,0.0,40.0,0,1,1
71,18.0,1.0,14.0,5.0,1,49.0,2.0,20.0,1,1,0
72,52.0,1.0,24.0,1.0,0,12.0,0.0,40.0,1,1,1
73,45.0,1.0,22.0,1.0,0,49.0,1.0,50.0,1,1,1
74,37.0,1.0,20.0,1.0,0,303.0,1.0,40.0,0,0,1
75,22.0,6.0,21.0,5.0,0,49.0,2.0,40.0,1,1,0
76,24.0,1.0,19.0,5.0,0,32.0,12.0,36.0,1,1,0
77,54.0,1.0,20.0,1.0,4,12.0,1.0,40.0,0,1,0
78,23.0,7.0,19.0,5.0,2,49.0,2.0,4.0,0,1,0
79,53.0,1.0,19.0,1.0,1,6.0,0.0,40.0,1,1,1
80,28.0,4.0,21.0,1.0,0,49.0,0.0,40.0,1,1,1
81,57.0,1.0,14.0,1.0,2,49.0,0.0,50.0,1,1,1
82,47.0,5.0,21.0,1.0,0,49.0,0.0,40.0,1,1,1
83,37.0,4.0,16.0,4.0,1,313.0,0.0,40.0,0,1,0
84,31.0,4.0,20.0,1.0,0,162.0,1.0,40.0,0,1,0
85,22.0,1.0,17.0,1.0,1,49.0,0.0,50.0,1,1,1
86,38.0,1.0,17.0,1.0,3,56.0,1.0,40.0,1,1,1
87,45.0,5.0,16.0,1.0,2,6.0,0.0,40.0,1,1,1
88,40.0,4.0,21.0,1.0,0,49.0,0.0,10.0,0,1,0
89,18.0,1.0,16.0,5.0,0,49.0,2.0,18.0,1,1,0
90,58.0,1.0,21.0,3.0,0,49.0,2.0,45.0,1,1,1
91,57.0,1.0,20.0,1.0,2,49.0,1.0,30.0,0,1,0
92,38.0,1.0,21.0,1.0,0,49.0,0.0,40.0,1,1,1
93,55.0,4.0,21.0,5.0,0,49.0,2.0,30.0,1,1,0
94,26.0,3.0,21.0,1.0,0,49.0,1.0,40.0,1,1,1
95,30.0,1.0,22.0,1.0,2,49.0,1.0,4.0,1,1,0
96,38.0,4.0,21.0,1.0,0,49.0,0.0,25.0,1,1,0
97,33.0,2.0,16.0,1.0,1,210.0,1.0,50.0,1,1,1
98,30.0,2.0,9.0,1.0,1,49.0,0.0,40.0,1,1,1
99,39.0,1.0,16.0,3.0,0,49.0,0.0,40.0,1,1,0
100,46.0,1.0,16.0,1.0,2,102.0,1.0,42.0,1,1,1
101,48.0,1.0,24.0,1.0,0,49.0,0.0,29.0,0,1,0
102,43.0,1.0,19.0,1.0,0,4.0,0.0,50.0,1,1,1
103,23.0,1.0,16.0,5.0,0,49.0,4.0,20.0,0,1,0
104,18.0,1.0,15.0,5.0,0,2.0,2.0,20.0,1,1,0
105,32.0,2.0,22.0,4.0,0,49.0,0.0,17.0,0,1,0
106,43.0,6.0,19.0,1.0,4,49.0,0.0,20.0,0,1,0
107,39.0,1.0,21.0,1.0,3,49.0,1.0,50.0,0,1,0
108,40.0,1.0,21.0,1.0,0,49.0,0.0,45.0,1,1,1
109,39.0,1.0,22.0,1.0,0,6.0,0.0,40.0,0,1,0
110,68.0,2.0,21.0,1.0,0,49.0,0.0,40.0,1,1,1
111,60.0,4.0,19.0,1.0,0,6.0,0.0,40.0,1,1,1
112,60.0,2.0,22.0,1.0,0,301.0,0.0,40.0,1,1,1
113,61.0,1.0,16.0,1.0,3,49.0,1.0,40.0,0,1,1
114,41.0,2.0,16.0,1.0,0,49.0,1.0,45.0,1,1,1
115,51.0,1.0,15.0,1.0,4,6.0,0.0,40.0,1,1,0
116,22.0,5.0,20.0,5.0,0,49.0,5.0,40.0,1,1,1
117,64.0,1.0,16.0,3.0,2,26.0,0.0,40.0,0,1,1
118,26.0,1.0,16.0,5.0,4,49.0,2.0,17.0,0,1,0
119,24.0,4.0,21.0,1.0,0,49.0,0.0,40.0,1,1,1
120,41.0,3.0,19.0,1.0,2,49.0,1.0,20.0,0,0,0
121,23.0,1.0,19.0,4.0,1,129.0,0.0,40.0,1,0,1
122,21.0,1.0,15.0,5.0,2,49.0,17.0,17.0,0,1,0
123,65.0,1.0,19.0,3.0,1,53.0,0.0,40.0,0,1,1
124,43.0,1.0,21.0,3.0,0,53.0,0.0,40.0,1,1,1
125,21.0,1.0,19.0,5.0,2,210.0,2.0,20.0,0,0,0
126,43.0,5.0,21.0,1.0,0,49.0,9.0,40.0,1,1,0
127,52.0,6.0,19.0,1.0,0,49.0,1.0,5.0,0,1,0
128,45.0,1.0,21.0,1.0,4,41.0,1.0,40.0,0,1,0
129,51.0,1.0,17.0,1.0,3,47.0,1.0,60.0,0,1,0
130,43.0,1.0,1.0,1.0,1,49.0,1.0,40.0,1,1,0
131,37.0,1.0,16.0,4.0,1,49.0,0.0,40.0,0,1,0
132,42.0,1.0,18.0,1.0,4,49.0,1.0,10.0,1,1,0
133,38.0,1.0,23.0,1.0,0,49.0,1.0,40.0,1,1,1
134,37.0,1.0,20.0,1.0,0,49.0,1.0,40.0,0,1,0
135,18.0,7.0,14.0,5.0,2,48.0,0.0,4.0,1,1,0
136,40.0,1.0,24.0,1.0,0,32.0,1.0,40.0,1,1,1
137,41.0,3.0,19.0,1.0,0,53.0,1.0,45.0,0,1,1
138,70.0,1.0,22.0,1.0,2,49.0,1.0,40.0,1,1,1
139,53.0,1.0,16.0,5.0,1,49.0,12.0,50.0,1,1,0
140,38.0,1.0,16.0,3.0,1,49.0,13.0,50.0,0,1,1
