,R,Q,A,Y
0,1.0,2,1,1
1,0.2,0,0,0
2,1.0,2,1,1
3,0.2,0,0,0
4,1.0,2,1,0
5,1.0,3,1,0
6,0.2,1,0,0
7,1.0,1,1,1
8,1.0,2,1,1
9,0.2,3,0,0
10,1.0,1,1,1
11,1.0,2,1,1
12,1.0,2,0,1
13,0.2,3,0,0
14,1.0,3,0,1
15,1.0,1,1,1
16,3.4000000000000004,1,1,0
17,0.2,2,0,0
18,1.0,2,1,0
19,2.2,2,1,1
20,0.2,2,0,0
21,0.2,2,0,0
22,0.2,2,0,0
23,0.2,3,0,0
24,1.0,2,1,1
25,1.0,2,1,1
26,0.2,2,0,0
27,1.0,1,1,1
28,2.2,2,1,1
29,1.0,2,1,1
30,2.2,2,1,1
31,0.2,1,0,0
32,1.0,2,1,0
33,1.0,2,0,1
34,0.2,1,0,0
35,1.0,2,0,0
36,0.2,1,0,0
37,2.2,1,1,1
38,0.2,0,0,0
39,1.0,1,0,0
40,1.0,1,1,1
41,2.2,2,1,1
42,1.0,1,0,1
43,2.2,3,1,1
44,1.0,0,1,1
45,1.0,3,0,0
46,1.0,1,0,0
47,1.0,3,0,0
48,1.0,2,1,0
49,1.0,1,1,1
50,0.2,0,0,0
51,1.0,3,1,1
52,0.2,1,0,1
53,0.2,3,0,0
54,1.0,2,1,1
55,0.2,2,0,0
56,1.0,1,0,1
57,1.0,0,1,1
58,1.0,0,1,1
59,0.2,1,0,0
60,2.2,1,1,1
61,1.0,3,1,0
62,2.2,2,1,1
63,1.0,2,1,1
64,0.2,0,0,1
65,1.0,2,0,0
66,2.2,2,1,1
67,0.2,1,0,0
68,1.0,2,1,0
69,0.2,2,0,0
70,0.2,1,0,0
71,2.2,1,1,1
72,1.0,2,1,1
73,0.2,1,0,0
74,1.0,2,1,1
75,1.0,2,1,1
76,1.0,2,1,1
77,2.2,0,1,1
78,1.0,2,1,1
79,0.2,1,0,0
80,1.0,0,1,1
81,0.2,2,0,0
82,2.2,2,1,1
83,0.2,1,0,0
84,0.2,1,0,1
85,2.2,1,1,1
86,1.0,3,1,0
87,0.2,3,0,0
88,1.0,2,1,1
89,0.2,1,0,0
90,1.0,1,1,1
91,1.0,2,1,0
92,1.0,1,1,1
93,1.0,0,1,1
94,0.2,2,0,1
95,2.2,1,1,1
96,0.2,2,0,0
97,0.2,1,0,0
