,AGEP,COW,SCHL,MAR,OCCP,POBP,RELP,WKHP,SEX,RAC1P,PINCP
0,55.0,3.0,19.0,1.0,0,49.0,0.0,24.0,0,1,0
1,35.0,4.0,22.0,1.0,0,49.0,0.0,40.0,1,1,1
2,31.0,1.0,19.0,5.0,1,18.0,17.0,9.0,0,1,0
3,76.0,1.0,14.0,5.0,1,16.0,2.0,35.0,1,1,0
4,27.0,1.0,18.0,1.0,1,42.0,1.0,20.0,0,1,0
5,48.0,7.0,19.0,1.0,2,49.0,0.0,3.0,0,1,0
6,68.0,2.0,21.0,1.0,0,6.0,1.0,40.0,1,1,1
7,34.0,1.0,20.0,1.0,0,16.0,1.0,45.0,1,1,1
8,66.0,1.0,21.0,1.0,0,49.0,0.0,40.0,0,1,1
9,39.0,2.0,19.0,1.0,0,303.0,1.0,55.0,1,0,1
10,54.0,1.0,18.0,5.0,1,39.0,2.0,12.0,0,1,0
11,51.0,1.0,19.0,5.0,3,39.0,2.0,15.0,1,1,0
12,54.0,2.0,19.0,1.0,1,6.0,1.0,20.0,0,1,0
13,26.0,1.0,16.0,3.0,2,49.0,0.0,9.0,0,1,0
14,29.0,2.0,4.0,1.0,3,49.0,1.0,20.0,0,1,0
15,59.0,4.0,18.0,3.0,4,6.0,0.0,30.0,1,1,0
16,41.0,7.0,21.0,1.0,0,242.0,0.0,17.0,1,1,1
17,63.0,1.0,16.0,1.0,1,49.0,9.0,40.0,0,1,0
18,51.0,1.0,1.0,2.0,0,6.0,0.0,40.0,1,1,1
19,35.0,1.0,19.0,1.0,2,49.0,10.0,50.0,1,1,1
20,44.0,1.0,20.0,5.0,1,427.0,2.0,40.0,0,0,0
21,61.0,1.0,18.0,1.0,3,49.0,0.0,30.0,1,1,0
22,80.0,7.0,17.0,1.0,2,24.0,0.0,55.0,1,1,1
23,57.0,1.0,20.0,3.0,0,49.0,0.0,40.0,0,1,1
24,29.0,1.0,21.0,1.0,0,240.0,1.0,50.0,1,1,1
25,56.0,4.0,22.0,1.0,0,37.0,0.0,40.0,1,1,1
26,22.0,1.0,16.0,5.0,4,49.0,2.0,9.0,1,0,0
27,29.0,1.0,15.0,1.0,1,6.0,0.0,40.0,0,1,0
28,32.0,3.0,19.0,5.0,2,49.0,2.0,25.0,0,1,0
29,38.0,1.0,19.0,1.0,2,49.0,1.0,4.0,0,1,0
30,28.0,1.0,19.0,1.0,0,49.0,0.0,52.0,0,1,1
31,67.0,1.0,21.0,5.0,0,49.0,12.0,40.0,0,1,0
