,R,Q,A,Y
4654,1,2,1,0
11052,1,2,0,1
23364,1,1,1,1
2519,1,1,0,0
5882,1,2,1,0
29833,0,3,0,0
15093,0,2,0,0
3765,0,0,0,0
24070,0,0,0,0
3800,0,2,0,0
6063,0,2,0,1
24743,0,1,0,0
12397,1,2,0,1
5515,0,1,0,0
7300,1,2,1,1
26094,1,2,1,1
3243,1,2,1,0
12934,1,2,1,0
13033,1,1,1,0
3202,1,2,1,1
13116,1,1,1,1
18449,0,0,0,0
28683,1,1,1,1
11060,0,1,0,0
9676,1,1,1,1
3849,1,0,1,1
17899,1,2,1,1
21986,1,2,1,0
11968,1,3,1,1
1021,1,2,1,1
9753,1,2,1,0
3252,1,1,1,1
5103,0,1,0,0
12379,1,0,1,0
21485,1,1,1,1
21235,0,2,0,0
19311,1,1,1,0
11136,2,2,1,1
13908,1,2,1,1
9499,1,2,1,0
22769,1,3,1,1
8079,0,2,0,0
11571,0,0,0,1
4782,0,2,0,0
21517,0,0,0,0
21697,1,1,1,0
17057,1,1,1,1
17347,2,1,1,1
20821,0,2,0,0
9578,0,3,0,0
22700,0,2,0,0
23974,2,0,1,1
18731,0,2,0,0
11054,0,2,0,0
5368,1,0,1,1
5550,1,1,1,0
23090,2,1,1,1
27201,1,1,1,0
2944,0,0,0,0
11539,0,0,0,1
24527,0,0,0,0
25844,2,1,0,1
20652,0,0,0,0
5531,1,2,1,0
14647,0,1,0,0
26369,0,2,0,0
11432,1,2,0,0
452,0,1,0,0
7200,0,0,0,0
17891,0,1,0,0
15997,0,1,0,1
4290,1,0,1,1
14397,0,2,0,0
10999,0,1,0,0
27734,1,2,1,0
21749,0,2,0,0
8092,0,2,0,1
18824,1,3,1,0
23897,2,1,1,1
19083,0,1,0,0
2284,2,2,1,1
17559,3,3,1,1
6145,1,1,1,1
11132,1,2,1,1
29051,1,0,1,1
19506,1,2,1,1
6808,2,2,1,1
6140,1,1,1,0
16476,0,2,0,0
8021,1,3,1,0
3594,1,1,1,1
16487,1,1,1,1
8329,1,1,1,1
20473,2,1,1,1
8609,0,0,0,0
27814,1,1,1,1
2,0,3,0,0
27789,1,3,0,0
25812,0,1,0,0
3043,0,0,0,1
19406,2,1,1,1
25131,1,2,0,1
23641,0,2,0,0
13473,2,2,1,1
11178,0,1,0,1
16079,0,2,0,0
19352,1,2,1,0
1824,0,3,0,0
971,0,3,0,0
23386,1,2,1,1
23994,1,3,0,1
25935,0,0,0,1
27265,0,2,0,0
12911,0,1,0,0
8049,1,0,1,1
19579,0,0,0,0
22798,1,3,0,0
18954,0,2,0,0
728,1,3,1,1
24774,1,2,1,1
7586,0,3,0,0
22150,1,3,1,0
9091,2,3,1,1
2162,1,1,0,0
24815,0,1,0,0
28108,0,1,0,0
177,1,0,1,1
24719,0,3,0,0
27887,1,1,1,1
8730,0,2,0,0
8040,0,2,0,0
8814,1,1,1,1
9349,1,1,1,1
3586,2,1,1,1
26831,0,2,0,0
17967,1,3,1,1
1428,0,2,0,0
19896,1,3,1,1
12716,1,1,1,1
27495,2,2,1,1
3137,2,2,1,1
17290,0,0,0,0
20629,2,1,1,1
28817,0,1,0,1
9691,2,2,1,1
25078,0,2,0,0
14295,1,3,1,1
1669,0,1,0,1
9574,0,2,0,0
29634,0,1,0,0
28018,0,3,0,0
24706,0,1,0,0
3375,0,1,0,0
11431,1,0,1,1
17694,1,2,1,1
26677,0,2,0,0
451,1,2,1,1
10569,3,1,1,1
19138,0,0,0,0
6956,2,1,1,1
5080,1,0,1,1
7419,0,1,0,1
11536,2,1,1,1
10083,1,2,1,1
5901,0,1,0,0
22194,1,1,1,1
892,0,2,0,0
17893,0,1,0,0
12042,0,2,0,1
25361,0,2,0,0
3196,1,2,1,0
20882,0,1,0,1
27723,1,1,1,0
10540,2,0,1,1
15645,1,2,1,0
29779,1,1,1,0
11192,0,1,0,0
25802,1,0,1,1
12075,1,2,0,1
20752,1,1,0,1
26625,1,2,1,0
8307,1,1,1,0
8115,1,1,0,1
25694,0,2,0,0
29708,0,2,0,0
17560,1,1,1,1
4538,0,0,0,0
20554,1,3,1,0
3293,1,0,1,1
23735,1,2,1,0
24837,0,2,0,0
28857,2,3,1,0
25529,1,2,1,0
22818,1,2,0,0
16623,1,2,0,1
26806,0,3,0,0
8340,0,2,0,1
11667,0,3,0,0
22260,1,1,1,1
20264,1,3,1,0
625,0,1,0,0
5898,1,2,0,1
4874,0,2,0,0
25476,1,0,1,1
28415,0,1,0,0
8069,2,2,1,1
5421,1,3,1,0
28110,0,2,0,0
22976,1,0,1,1
4501,0,1,0,0
23846,1,2,1,0
21781,1,2,1,0
6193,1,3,1,0
1338,1,0,1,1
11241,1,0,1,1
4520,1,3,1,0
6472,0,2,0,0
6158,0,2,0,0
7098,1,2,1,0
13108,0,2,0,1
1705,0,1,0,1
12061,0,2,0,0
22764,1,2,0,1
