,R,Q,A,Y
17057,2,3,1,1
10997,1,0,1,1
17796,0,2,1,0
6862,0,1,1,0
11997,0,2,1,1
16168,0,1,1,0
2414,2,2,1,1
9095,0,1,1,0
9980,1,2,1,1
1255,0,1,0,0
11787,0,2,1,0
7530,0,1,1,1
17448,1,2,1,0
16317,0,3,1,0
13666,0,2,1,0
13917,0,1,1,0
10365,0,2,1,1
4125,0,2,1,1
1120,1,1,0,0
14689,0,0,1,1
16970,1,2,1,1
702,0,2,0,1
10406,0,1,1,0
17544,0,1,1,0
8167,0,1,1,0
17560,0,1,1,1
2811,0,1,0,0
2294,0,1,1,1
13443,2,0,1,1
13155,1,3,1,0
13359,0,1,1,1
9310,0,0,1,1
15678,1,0,1,1
13355,0,1,1,0
11929,0,2,1,0
11049,0,2,1,0
6354,0,2,1,0
2819,0,2,0,1
10167,1,1,1,1
17619,0,2,1,1
11586,1,2,1,1
3594,0,1,1,0
8193,1,1,1,1
13897,0,1,1,1
17273,0,3,1,0
2692,1,1,0,1
10420,1,2,1,1
4835,1,0,0,1
1622,1,0,0,1
5397,0,2,0,0
10285,0,1,1,0
14584,0,1,1,0
17475,0,2,1,0
17920,2,1,1,1
2620,1,0,0,1
15075,0,3,1,0
12449,0,1,1,0
4145,0,1,0,0
6425,0,0,1,1
10364,0,3,1,0
4622,1,2,1,1
1932,0,2,0,0
7169,0,1,1,1
12567,0,3,1,0
15638,0,2,1,0
13583,1,2,1,1
3961,1,1,0,1
398,0,1,0,1
7086,0,1,1,0
12552,0,1,1,1
463,0,1,1,0
7626,0,2,1,0
7477,0,3,1,0
15344,0,3,1,1
11062,0,1,1,1
12863,0,0,1,1
9131,0,0,1,0
903,0,3,0,0
7151,0,2,1,0
3672,0,1,0,0
13157,0,3,1,0
7318,0,0,1,1
9039,0,1,1,0
4419,2,1,1,1
15543,0,1,1,0
5678,1,0,0,1
1899,2,2,0,1
13142,1,0,1,1
8917,1,1,1,1
4055,0,1,0,1
2459,1,2,1,1
4335,0,3,0,0
3836,1,2,1,1
4421,0,1,1,1
11089,1,1,1,1
6585,0,1,1,1
1243,0,2,1,0
15416,0,0,1,1
16786,0,3,1,0
4249,0,2,1,0
3380,1,1,1,1
7500,0,2,1,0
11309,0,2,1,0
12920,0,2,1,1
16175,0,3,1,1
1543,0,1,1,0
6749,0,3,1,0
7216,0,3,1,0
4856,0,2,1,1
13105,1,1,1,1
4187,0,2,0,1
4520,0,3,1,0
13863,0,2,1,1
14275,0,1,1,0
9677,0,1,1,0
14045,1,1,1,1
4205,1,1,1,1
8929,0,1,1,0
12459,0,1,1,0
4797,0,1,0,0
13022,1,3,1,1
10254,0,1,1,0
12312,0,2,1,1
5789,0,0,0,0
11383,0,2,1,1
7796,0,2,1,1
208,0,1,1,0
11610,0,2,1,0
4893,0,3,1,0
1939,0,1,1,0
1821,0,2,1,0
15556,1,1,1,1
8577,0,1,1,0
3830,0,2,0,1
5330,0,2,1,1
7862,0,2,1,0
9516,0,0,1,1
10828,1,2,1,1
7684,0,3,1,0
9525,0,0,1,1
996,0,1,0,1
16290,0,3,1,0
345,0,2,1,0
6687,0,1,1,1
5906,0,2,1,0
3048,0,3,0,0
17670,0,2,1,1
8770,0,2,1,0
1726,1,1,0,0
2963,0,2,0,0
1428,0,2,0,0
256,0,1,0,1
9862,1,3,1,1
16985,0,2,1,0
9295,1,2,1,1
5509,0,3,1,0
15090,1,1,1,1
12160,0,3,1,1
3177,0,1,1,1
12550,1,0,1,1
6653,0,2,1,0
3926,0,2,1,0
11986,0,1,1,1
5654,0,2,0,0
7960,0,3,1,1
1064,0,0,1,0
9664,1,3,1,1
5840,2,1,1,1
3783,0,3,1,1
3384,1,2,1,1
9724,0,1,1,0
4010,0,1,0,0
1734,0,2,0,0
13919,0,1,1,0
13055,0,2,1,0
1769,0,1,1,0
4645,0,2,0,0
14343,1,3,1,1
14948,0,2,1,0
6567,0,3,1,0
6628,0,1,1,0
16005,1,3,1,1
14990,0,0,1,1
4487,0,1,1,0
14739,2,2,1,1
2933,1,2,1,1
1847,1,0,0,1
10360,0,1,1,0
17660,2,3,1,1
11488,2,2,1,1
7051,0,2,1,0
514,0,2,1,1
959,1,2,0,1
8702,0,0,1,0
5741,0,1,0,0
8492,1,1,1,1
15544,0,2,1,1
12511,1,2,1,1
4767,0,2,0,0
14543,2,2,1,1
7641,1,1,1,1
2807,0,2,1,0
16732,0,1,1,0
5029,0,2,0,0
5869,0,2,0,0
693,0,2,0,0
8773,0,0,1,0
15372,0,2,1,0
6122,0,1,1,0
6546,0,2,1,1
4730,0,3,0,0
8418,0,2,1,0
4091,0,1,0,1
17096,0,1,1,1
11704,0,1,1,0
6761,0,2,1,1
5876,0,1,1,0
2314,0,2,1,0
9599,0,2,1,0
826,0,1,1,1
3717,1,2,1,1
149,0,1,0,0
10783,1,1,1,1
10512,0,1,1,1
16151,0,1,1,0
9322,0,3,1,0
11542,1,1,1,1
4892,0,2,0,1
6310,0,2,1,0
9158,0,1,1,0
12441,0,0,1,1
8270,0,2,1,0
13176,1,1,1,1
4051,0,2,1,1
12804,0,3,1,0
15744,0,3,1,1
5063,1,2,0,0
13308,0,2,1,0
7666,0,1,1,1
1917,0,0,1,0
1678,0,0,1,1
14751,0,1,1,0
12410,0,2,1,0
11721,0,2,1,0
2369,0,2,0,1
8594,0,1,1,1
11405,1,3,1,0
7611,0,3,1,0
462,1,2,0,1
1303,0,2,1,1
11505,0,1,1,1
8215,1,0,1,1
10176,0,1,1,0
5300,0,3,1,0
4409,0,1,0,0
2575,0,1,1,0
13670,0,1,1,1
16147,0,1,1,0
5860,2,2,1,1
6068,1,1,1,0
16542,0,2,1,0
9292,0,2,1,0
1278,0,2,0,1
4920,0,1,0,0
10206,0,1,1,0
3022,0,2,1,0
2153,1,1,0,1
13702,0,2,1,1
5601,0,3,1,0
7173,0,2,1,1
7959,0,2,1,1
11934,0,1,1,0
15231,0,1,1,1
13676,0,2,1,0
12687,0,1,1,0
6757,1,1,1,1
7616,1,1,1,1
3829,1,1,0,0
6912,0,3,1,1
1855,0,0,1,0
17739,1,2,1,1
1127,1,2,1,0
15305,0,3,1,1
13285,0,1,1,0
17209,1,1,1,1
11173,0,1,1,0
15620,0,0,1,0
14905,0,1,1,1
11845,1,1,1,1
10029,1,1,1,1
14880,0,0,1,1
13680,0,3,1,0
767,0,2,0,0
533,0,2,1,0
2776,0,2,1,0
15255,0,2,1,1
17021,0,2,1,0
2795,0,2,0,1
4847,1,0,0,1
16120,0,0,1,0
2310,0,2,1,1
10421,0,1,1,1
6551,0,1,1,1
17688,0,3,1,0
9632,1,2,1,1
12478,2,1,1,1
8093,0,2,1,0
6742,2,1,1,1
16296,0,1,1,1
6059,1,0,1,1
1134,0,1,0,1
6298,0,2,1,0
12737,0,3,1,0
5312,0,1,0,1
11,0,0,1,1
16949,0,3,1,0
13731,0,2,1,0
3457,0,0,0,1
3306,0,1,0,0
3648,0,1,1,1
9931,0,3,1,0
8464,1,1,1,1
11777,0,1,1,0
2578,0,3,1,0
2120,1,0,1,1
16697,0,3,1,0
15917,0,1,1,0
16335,0,3,1,0
13570,0,2,1,0
8363,2,1,1,1
76,0,0,0,1
11203,1,2,1,1
5541,0,1,0,0
10060,1,1,1,1
12326,0,1,1,1
1906,0,1,1,0
12969,0,2,1,0
17421,0,1,1,1
8491,0,2,1,0
94,0,2,0,0
12480,0,2,1,1
645,0,1,1,0
11572,1,1,1,1
7117,2,1,1,1
5127,0,1,0,0
109,0,2,1,0
881,0,2,1,0
327,0,2,0,1
15570,0,0,1,1
1863,0,2,0,0
16205,0,1,1,1
3205,0,1,0,1
14690,0,2,1,0
3551,0,2,0,1
4507,1,1,1,1
6141,2,2,1,1
14625,0,3,1,0
13726,1,0,1,1
16445,1,3,1,0
6466,0,1,1,1
1670,1,0,0,1
10084,1,2,1,1
16816,2,0,1,1
17484,2,0,1,1
17762,0,1,1,1
7533,0,1,1,0
10361,1,1,1,1
1223,0,1,0,0
14535,1,2,1,1
12772,0,1,1,0
10805,0,2,1,1
703,0,0,1,1
1350,0,2,0,0
4462,2,1,0,1
10356,0,1,1,0
310,0,2,1,0
15331,0,0,1,0
11905,0,1,1,0
15290,0,0,1,1
901,1,2,0,1
6071,0,1,1,1
360,0,2,1,0
413,0,2,1,0
15850,0,1,1,1
17345,0,2,1,1
12061,0,0,1,0
7909,0,2,1,0
16448,0,2,1,0
3846,0,3,0,0
14909,2,1,1,1
1193,0,1,1,0
823,0,2,0,0
4529,0,2,1,0
5101,0,3,0,0
6904,0,0,1,1
4778,0,2,0,1
13206,0,1,1,0
2258,0,1,0,1
12749,0,2,1,0
1343,0,1,0,0
16552,0,2,1,0
2263,0,2,0,1
3011,0,1,1,0
11235,0,3,1,0
5238,0,2,1,0
4000,1,2,0,1
16148,0,1,1,0
9703,0,2,1,1
5681,0,0,0,1
6347,1,2,1,1
13655,0,1,1,1
4879,0,2,1,1
6329,0,2,1,0
9081,0,0,1,0
13025,0,1,1,0
4166,0,1,0,1
10552,0,1,1,1
15712,0,1,1,0
8889,0,2,1,0
17825,1,2,1,1
1738,0,1,1,0
7897,1,1,1,0
7099,0,2,1,0
6239,0,2,1,0
4057,0,0,0,0
11040,0,2,1,0
3316,1,1,1,1
8493,0,1,1,0
13365,1,1,1,1
17643,0,3,1,0
10467,2,1,1,1
14783,1,2,1,0
14557,1,2,1,1
5853,0,2,0,1
2891,0,2,0,1
577,1,2,0,1
7782,1,2,1,1
16668,1,1,1,1
9820,0,0,1,0
16017,1,2,1,1
11878,0,1,1,0
8330,0,1,1,1
14274,0,3,1,0
8619,0,1,1,1
10641,0,1,1,1
16254,0,0,1,1
2124,0,1,0,0
14596,1,1,1,1
6074,0,2,1,0
11144,2,2,1,1
16399,0,1,1,0
7502,0,2,1,0
4029,0,2,0,1
3992,0,2,1,1
6796,0,1,1,1
4028,0,1,1,0
8169,0,2,1,1
1510,0,1,1,1
7545,0,1,1,1
10268,1,3,1,1
4426,1,2,1,1
12596,0,1,1,1
