,sex,age,race,priors_count,c_charge_degree,score_text,two_year_recid
0,1,28,0,0,1,1,1
1,1,20,0,0,0,1,0
2,1,20,0,3,0,0,1
3,1,35,0,3,0,2,1
4,0,63,0,0,0,2,0
5,1,27,0,0,1,1,0
6,0,33,1,4,1,1,1
7,1,48,0,2,1,0,1
8,0,27,0,24,0,1,0
9,1,19,0,0,0,0,1
10,1,19,0,0,0,1,0
11,1,32,0,2,0,0,1
12,1,51,0,6,1,1,0
13,1,28,0,0,0,0,1
14,1,32,0,1,0,1,1
15,1,23,0,1,1,2,0
16,1,42,0,4,0,1,1
17,1,48,0,0,0,0,1
18,0,56,0,3,0,1,1
19,0,22,0,1,1,1,0
20,1,51,0,8,0,2,1
21,1,21,0,0,0,2,1
22,0,48,0,1,0,1,1
23,1,25,0,38,1,1,0
24,1,48,0,6,0,1,0
25,1,76,0,1,1,1,0
26,0,27,0,38,1,0,1
27,1,66,0,2,0,0,1
28,1,33,0,16,0,1,0
29,1,76,0,16,1,1,0
30,0,22,0,1,1,1,0
31,1,20,0,1,0,1,0
32,0,51,0,7,1,0,1
33,1,66,0,1,1,2,1
34,1,61,0,0,1,1,1
35,1,51,0,16,0,0,1
36,1,48,0,6,0,1,0
37,1,33,0,4,0,1,0
38,1,32,1,8,0,1,0
39,1,32,0,1,0,2,1
40,0,20,0,0,1,1,0
41,1,48,0,9,1,1,0
42,1,32,0,1,0,1,0
43,0,41,0,1,0,2,0
44,1,43,0,0,1,2,1
45,1,41,0,1,0,1,1
46,0,33,0,37,0,1,0
47,0,25,0,7,0,1,1
48,0,50,0,3,0,1,1
49,0,56,0,1,1,0,1
50,1,36,0,0,0,0,1
51,1,66,0,24,0,1,1
52,1,21,0,5,0,1,1
53,0,31,0,7,1,1,0
54,1,48,0,5,0,0,1
55,1,36,0,1,0,1,0
56,1,19,0,7,1,1,0
57,0,48,0,1,0,1,0
58,1,31,0,0,1,2,0
59,1,25,0,1,0,1,1
60,1,34,0,0,0,1,1
61,1,22,0,0,0,1,0
62,1,51,0,0,0,1,0
63,1,66,0,0,1,1,0
64,1,76,0,7,0,1,0
65,1,21,0,0,1,0,1
66,1,76,0,4,0,0,1
67,1,21,0,24,0,0,1
68,1,39,0,1,0,2,1
69,1,22,0,24,0,1,0
70,1,33,0,1,0,1,0
71,1,51,0,0,0,2,1
72,1,51,0,0,0,1,0
73,1,63,0,1,0,0,1
74,0,30,0,1,1,1,0
75,1,76,0,1,0,2,0
76,0,30,0,0,1,2,0
77,1,38,0,38,0,2,1
78,1,30,0,5,0,1,1
79,1,28,0,21,1,2,1
80,1,63,0,0,1,1,0
81,0,32,0,0,0,2,1
82,1,33,0,24,0,1,0
83,1,48,0,5,1,2,1
84,1,45,1,31,0,0,1
85,1,21,0,1,1,0,1
86,1,51,0,0,0,1,1
87,1,32,1,38,0,1,1
88,1,40,0,0,0,1,0
89,0,22,0,3,1,2,1
90,1,26,0,2,1,2,0
91,1,52,0,2,1,1,0
92,1,48,0,1,0,0,1
93,0,39,0,0,0,1,0
94,1,52,0,1,0,0,1
95,0,22,0,2,1,2,1
96,1,66,1,11,0,1,0
97,1,27,1,38,1,2,1
98,0,38,0,5,0,1,0
99,1,50,0,2,0,1,0
100,0,53,0,1,1,2,0
101,0,25,0,4,0,1,0
102,1,26,0,2,1,1,1
103,1,43,1,15,0,1,1
104,0,40,0,0,0,1,0
105,1,25,0,10,0,1,0
106,1,25,0,0,0,1,1
107,1,49,0,1,0,2,0
108,0,27,0,0,0,1,0
109,1,51,0,24,1,2,0
110,1,22,0,0,0,1,0
111,1,28,1,2,1,2,0
112,0,25,0,0,0,2,0
113,0,25,0,4,0,2,0
114,1,19,0,2,1,1,0
115,0,50,0,5,0,2,0
116,1,20,0,38,1,1,1
117,1,26,1,11,0,1,0
118,1,63,0,0,0,1,1
119,0,25,1,30,0,1,0
120,0,25,0,1,0,0,1
