,R,Q,A,Y
0,0.2,1,1,0
1,1.0,2,1,1
2,0.2,1,1,0
3,1.0,2,1,1
4,0.2,1,0,0
5,1.0,1,1,1
6,0.2,0,1,1
7,0.2,1,1,1
8,0.2,1,1,1
9,0.2,1,1,0
10,0.2,2,1,0
11,1.0,1,1,0
12,1.0,3,1,0
13,0.2,1,1,1
14,0.2,2,1,1
15,1.0,2,1,0
16,0.2,2,1,1
17,1.0,2,1,0
18,0.2,2,1,0
19,1.0,2,1,1
20,0.2,3,1,1
21,0.2,2,1,0
22,0.2,2,1,0
23,0.2,1,1,1
24,1.0,3,0,0
25,0.2,3,0,1
26,0.2,3,1,0
27,0.2,1,1,1
28,1.0,0,1,1
29,0.2,3,1,0
30,1.0,0,1,1
31,0.2,1,0,0
32,1.0,0,1,1
33,0.2,1,1,0
34,0.2,3,1,0
35,0.2,2,1,0
36,0.2,2,1,0
37,0.2,1,1,0
38,0.2,1,1,0
39,0.2,1,1,1
40,0.2,2,1,1
41,0.2,3,0,0
42,0.2,1,1,0
43,1.0,1,1,1
44,1.0,2,1,1
45,1.0,1,1,1
46,1.0,2,0,1
47,1.0,2,1,1
48,0.2,2,1,1
49,0.2,1,1,1
50,1.0,2,0,0
51,0.2,2,1,0
52,0.2,1,1,0
53,1.0,2,1,0
54,0.2,0,1,0
55,0.2,1,0,0
56,1.0,1,1,1
57,0.2,1,1,1
58,0.2,3,0,1
59,0.2,1,1,0
60,0.2,1,1,0
61,0.2,2,1,0
62,0.2,2,1,0
63,0.2,2,1,0
64,0.2,2,1,0
65,1.0,1,1,1
66,0.2,1,1,0
67,0.2,2,1,0
68,0.2,2,1,0
69,0.2,0,1,0
70,0.2,0,1,1
71,0.2,1,1,1
72,0.2,3,1,0
73,0.2,2,1,0
74,0.2,1,1,0
75,2.2,0,1,1
76,0.2,2,1,0
77,0.2,2,1,0
78,0.2,1,1,1
79,1.0,3,1,1
80,0.2,1,0,0
81,0.2,2,1,0
82,0.2,1,1,1
83,0.2,1,1,0
84,0.2,2,1,0
85,0.2,0,1,1
86,1.0,2,1,0
87,0.2,3,1,0
88,1.0,3,1,0
89,0.2,2,1,1
90,0.2,3,1,0
91,0.2,1,1,1
92,0.2,3,1,0
93,0.2,2,1,1
94,0.2,1,1,0
95,2.2,1,1,1
96,0.2,2,1,0
97,0.2,3,1,0
98,1.0,2,1,1
99,1.0,0,1,0
100,0.2,1,1,1
101,0.2,2,1,0
102,0.2,2,1,1
103,0.2,0,1,0
104,0.2,2,1,0
105,0.2,1,1,0
106,0.2,1,0,0
107,0.2,0,1,0
108,0.2,0,1,0
109,0.2,2,1,0
110,1.0,1,1,1
111,2.2,0,1,1
112,0.2,1,1,0
113,0.2,1,1,0
114,0.2,1,1,0
115,0.2,2,1,0
116,1.0,0,1,1
117,0.2,0,1,0
118,1.0,1,1,1
119,0.2,0,0,0
120,0.2,2,1,1
121,0.2,2,1,1
122,0.2,1,1,0
123,0.2,1,1,1
124,0.2,2,1,1
125,0.2,1,1,1
