,R,Q,A,Y
0,1.0,1,1,1
1,2.2,0,1,1
2,1.0,1,1,0
3,0.2,1,0,0
4,1.0,2,1,1
5,0.2,2,0,0
6,1.0,0,1,1
7,1.0,1,1,1
8,0.2,2,0,0
9,0.2,1,0,0
10,1.0,3,1,1
11,0.2,2,0,1
12,0.2,1,0,1
13,0.2,0,0,0
14,1.0,1,1,1
15,1.0,2,1,1
16,0.2,0,0,0
17,1.0,2,1,1
18,1.0,1,1,1
19,0.2,2,0,0
20,1.0,1,1,1
21,0.2,1,0,0
22,1.0,2,1,1
23,0.2,2,0,0
24,1.0,3,1,0
25,2.2,0,1,1
26,1.0,1,1,1
27,0.2,1,0,0
28,2.2,2,1,1
29,1.0,1,1,1
30,1.0,2,1,1
31,1.0,1,1,1
32,1.0,1,1,1
33,1.0,1,1,1
34,1.0,0,1,1
35,0.2,1,0,0
36,1.0,2,1,1
37,1.0,1,0,0
38,0.2,0,0,0
39,0.2,1,0,0
40,1.0,3,1,0
41,1.0,3,0,1
42,0.2,2,0,0
43,1.0,2,1,0
44,1.0,1,1,1
45,0.2,0,0,0
46,1.0,1,1,1
47,1.0,1,1,1
48,1.0,1,1,0
49,0.2,1,0,0
50,1.0,2,1,1
51,0.2,2,0,0
52,0.2,3,0,0
53,0.2,1,0,0
54,1.0,1,1,1
55,1.0,2,1,1
56,0.2,3,0,0
57,2.2,1,1,1
58,0.2,1,0,0
59,0.2,0,0,0
60,1.0,1,0,1
61,0.2,1,0,0
62,1.0,1,0,1
63,0.2,2,0,0
64,0.2,1,0,0
65,1.0,2,1,1
66,0.2,2,0,1
67,1.0,0,1,1
68,0.2,2,0,0
69,1.0,2,1,0
70,0.2,2,0,0
71,1.0,3,1,0
72,0.2,1,0,0
73,0.2,2,0,0
74,0.2,1,0,0
75,2.2,2,1,1
76,0.2,1,0,0
77,0.2,0,0,0
78,1.0,1,1,1
79,0.2,1,0,0
80,0.2,2,0,0
81,0.2,3,0,0
82,1.0,1,1,1
83,0.2,2,0,0
84,1.0,1,1,1
85,0.2,1,0,0
86,1.0,1,0,1
87,1.0,1,1,1
88,1.0,3,1,0
89,0.2,0,0,0
90,1.0,1,1,1
91,1.0,1,1,0
92,1.0,2,1,1
93,2.2,2,1,1
94,1.0,0,0,1
95,1.0,1,1,1
96,0.2,1,0,0
97,1.0,2,1,0
98,0.2,1,0,0
99,0.2,2,0,0
100,0.2,3,0,0
101,1.0,1,1,0
102,1.0,3,1,0
103,0.2,2,0,0
104,0.2,2,0,0
105,0.2,1,0,0
106,0.2,1,0,0
107,1.0,3,1,1
108,1.0,2,1,1
109,1.0,1,0,0
110,0.2,0,0,0
111,1.0,2,1,0
112,1.0,3,0,0
113,0.2,1,0,0
114,1.0,2,1,1
115,0.2,1,0,0
116,0.2,0,0,0
117,2.2,3,0,1
118,1.0,1,0,1
119,1.0,2,1,1
120,1.0,1,1,1
121,2.2,2,1,1
122,1.0,1,1,1
123,1.0,1,1,1
124,1.0,2,0,0
125,1.0,1,1,1
126,3.0,1,1,1
127,0.2,2,0,0
128,0.2,1,0,0
129,1.0,1,0,1
130,0.2,1,0,0
131,1.0,3,1,1
132,1.0,1,1,1
133,1.0,2,0,0
134,0.2,2,0,0
135,0.2,1,0,0
136,1.0,3,1,0
137,1.0,1,0,1
138,1.0,1,1,0
139,0.2,2,0,0
140,1.0,3,1,1
141,1.0,2,1,0
142,0.2,2,0,0
143,1.0,3,1,0
144,0.2,0,0,0
145,1.0,1,1,1
146,2.2,2,1,1
147,1.0,1,1,1
148,1.0,1,1,1
149,1.0,2,1,0
150,1.0,3,1,1
151,1.0,1,0,1
152,0.2,2,0,0
153,3.0,1,1,1
154,0.2,2,0,0
155,1.0,0,1,1
156,1.0,1,1,1
157,1.0,1,1,1
158,1.0,3,1,1
159,1.0,2,1,0
160,0.2,1,0,1
161,1.0,3,1,0
162,1.0,3,1,0
163,0.2,2,0,0
164,1.0,3,1,1
165,1.0,0,0,1
166,1.0,2,1,1
167,1.0,1,0,1
168,0.2,0,0,0
169,1.0,1,1,1
170,1.0,2,1,1
171,0.2,1,0,0
172,1.0,2,1,1
173,0.2,3,0,0
174,1.0,1,1,1
175,1.0,1,1,1
176,1.0,2,0,0
177,1.0,1,1,1
178,1.0,2,1,0
179,0.2,0,0,0
180,0.2,2,0,0
181,1.0,1,1,0
182,1.0,3,1,0
183,1.0,2,1,1
184,0.2,1,0,0
185,1.0,1,1,1
186,0.2,1,0,0
187,1.0,2,1,1
188,1.0,1,1,1
189,1.0,1,1,1
190,0.2,1,0,0
191,0.2,0,0,0
192,1.0,2,1,1
193,0.2,1,0,0
