,R,Q,A,Y
17433,1,0,1,1
3154,0,2,1,1
29226,1,3,0,0
6871,0,0,1,1
28806,0,2,1,0
12393,0,2,1,1
7231,1,3,0,0
8376,0,1,0,0
24505,0,2,0,0
13051,0,0,1,1
8043,0,1,0,1
20393,0,0,1,1
11580,0,1,0,0
2318,0,1,0,0
16410,2,1,0,1
19463,0,2,0,0
16567,0,0,1,1
26562,0,2,0,1
7765,0,0,0,0
27535,0,1,0,0
3216,0,2,1,0
8838,0,1,1,1
12614,0,1,1,1
5039,0,2,1,1
9150,0,2,0,0
21745,1,0,0,1
19634,0,2,0,0
13422,1,2,0,0
14056,0,2,1,0
944,0,1,0,0
11831,0,2,1,0
15672,2,2,1,1
21984,0,2,1,1
1681,0,1,1,1
1285,0,3,1,0
12274,0,3,1,1
3266,0,2,0,0
27987,0,2,0,1
17024,1,1,0,1
7109,0,1,0,0
28548,1,0,0,1
18683,0,2,1,1
16528,0,3,1,1
24517,1,2,0,1
13561,0,2,1,1
29879,0,0,0,0
8353,0,2,0,0
12108,1,1,0,0
408,0,2,0,0
7041,0,1,1,1
12603,0,1,1,1
6029,0,2,1,1
4842,0,2,0,0
23469,0,3,1,0
13195,0,3,1,1
6201,0,0,0,1
10885,1,2,0,0
13507,0,1,0,0
17957,0,3,1,0
527,0,0,0,1
10172,0,2,0,0
5277,0,1,0,0
18010,1,1,0,1
5609,0,1,1,1
16201,3,1,0,1
19077,0,1,1,0
1745,0,0,0,0
16551,0,3,1,1
5330,0,2,1,1
10248,0,0,1,1
25606,0,0,0,1
10849,1,1,1,0
7348,0,3,1,0
14290,1,0,0,1
5944,0,0,0,0
25307,0,2,1,1
5111,0,2,0,0
7971,0,2,1,0
18044,0,1,1,1
8691,0,2,1,1
382,0,1,1,1
18129,0,2,1,1
17678,0,0,0,0
28071,0,2,1,1
11381,0,0,0,0
8260,0,0,1,1
19146,0,1,0,1
16709,0,1,1,1
11216,0,2,0,0
16706,1,2,0,1
27510,0,0,1,0
25774,0,3,1,0
2689,0,2,1,1
389,1,3,0,0
11028,0,1,0,0
29697,0,0,0,0
277,0,1,0,0
25529,0,2,1,0
23195,0,3,1,1
16159,0,1,1,1
21197,0,3,1,0
11698,0,1,0,0
20379,1,2,1,1
20894,0,3,0,0
5547,1,3,0,1
8189,0,3,1,0
634,0,2,0,1
20002,0,1,0,0
3940,0,2,1,1
21968,0,2,0,0
5872,0,3,1,1
23644,1,2,0,0
16252,0,2,0,0
16343,0,2,1,0
7557,0,1,1,1
28094,0,1,1,1
15678,0,3,0,0
19151,0,1,0,0
383,1,2,0,0
5258,1,0,0,0
21599,1,1,0,1
7398,0,1,0,0
28555,0,2,1,0
15726,1,2,0,0
14541,0,3,1,0
16052,1,0,0,0
23802,0,1,1,0
8648,1,2,1,1
5056,0,1,0,0
416,0,1,1,1
21370,0,0,0,0
19039,0,2,0,0
19422,0,2,0,0
21394,0,1,0,0
10482,0,3,1,1
9504,0,1,1,0
22638,0,1,1,1
26567,0,2,1,0
15889,0,1,1,1
21360,1,1,0,1
12307,1,2,0,0
18605,0,1,0,0
10922,0,2,0,0
21746,0,1,1,1
347,0,2,0,0
3071,0,2,0,0
1192,0,2,1,0
29237,0,2,0,0
28878,0,3,1,0
23201,0,2,1,0
16486,0,2,0,0
7696,1,1,1,1
29548,0,3,0,0
5163,0,3,0,0
27852,0,2,1,1
15788,0,1,1,1
7061,0,1,1,1
14020,0,0,1,1
20591,0,2,1,0
19534,0,1,1,0
9926,0,2,0,0
10178,0,1,1,1
26625,0,2,1,0
14879,0,2,0,0
3303,0,1,1,0
14575,0,2,1,0
27797,1,2,1,1
20806,0,1,0,0
6540,0,2,0,0
20290,0,0,1,1
27330,0,1,1,1
9963,0,3,0,0
675,0,1,1,1
15131,0,2,0,0
1250,0,1,0,0
27649,1,2,0,1
21665,0,2,0,0
4113,0,1,1,1
12521,0,2,1,1
20747,0,0,0,0
17532,1,2,0,0
23211,0,1,1,1
6559,0,2,1,0
18783,0,0,0,0
15778,1,2,1,1
16263,1,2,1,1
8676,0,1,1,1
16715,0,1,1,0
6008,0,0,0,0
22265,0,3,1,0
20954,0,2,1,0
18148,0,3,1,1
17372,0,2,1,1
13140,0,1,0,0
14827,0,2,1,1
19101,0,2,1,1
23569,0,0,1,1
2394,0,1,0,0
7903,2,1,1,1
10953,0,2,1,1
17601,1,2,1,1
6380,0,1,1,1
16621,1,2,0,1
2774,0,2,0,0
26439,0,1,0,0
14702,0,1,1,1
3409,0,2,1,1
5791,1,2,0,1
29927,0,1,0,0
20300,0,2,0,0
23091,0,1,0,0
28996,0,2,0,0
14070,0,1,1,1
27495,1,2,1,1
4165,0,1,1,1
19242,0,1,1,1
8145,0,3,1,0
29545,2,2,1,1
9173,0,2,0,0
24215,0,2,0,0
3584,2,2,0,1
7448,1,2,1,1
4033,0,3,0,0
11186,0,1,1,1
26312,0,1,0,0
22446,0,3,0,0
18934,0,1,1,1
25867,0,1,0,0
21669,0,3,0,0
16909,0,2,1,0
