,R,Q,A,Y
0,1.0,0,1,1
1,1.0,1,1,1
2,0.2,3,0,0
3,1.0,2,0,0
4,1.0,2,0,1
5,0.2,2,0,0
6,0.2,2,0,1
7,0.2,2,0,0
8,0.2,1,0,0
9,1.0,2,0,1
10,0.2,1,0,0
11,0.2,3,0,0
12,1.0,1,1,0
13,1.4,2,1,1
14,0.2,1,0,0
15,1.0,2,1,1
16,0.2,2,0,0
17,0.2,3,0,0
18,0.2,2,0,0
19,0.2,3,0,0
20,0.2,2,0,0
21,0.2,1,0,1
22,0.2,1,0,0
23,0.2,1,0,1
24,1.0,1,0,0
25,1.0,1,1,1
26,0.2,0,0,1
27,1.0,2,1,1
28,0.2,1,0,0
29,1.0,1,1,1
30,1.0,2,1,1
31,0.2,0,0,0
32,1.0,0,1,1
33,0.2,1,0,1
34,1.0,1,1,0
35,0.2,1,0,0
36,1.0,0,1,1
37,0.2,2,0,0
38,0.2,1,0,0
39,0.2,3,0,0
40,0.2,3,0,0
41,2.2,2,1,1
42,1.0,2,1,0
43,1.0,1,1,0
44,1.0,1,0,1
45,0.2,1,0,1
46,1.0,1,1,0
47,1.4,2,1,1
48,1.0,3,1,0
49,0.2,2,0,0
50,1.0,2,0,0
51,1.0,2,1,1
52,0.2,1,0,0
53,2.2,2,1,1
54,0.2,2,0,0
55,1.0,1,1,1
56,1.0,3,1,1
57,0.2,1,0,0
58,1.0,1,1,1
59,1.0,0,1,1
60,1.0,2,0,0
61,1.0,2,0,1
62,1.0,2,0,0
63,0.2,2,0,0
64,1.0,1,1,1
65,2.2,1,1,1
66,1.0,0,1,1
67,1.0,3,1,0
68,1.0,2,1,1
69,0.2,2,0,0
70,0.2,2,0,0
71,0.2,1,0,0
72,1.0,2,1,0
73,0.2,2,0,0
74,1.0,1,1,1
75,1.0,2,0,1
76,1.0,0,0,1
77,0.2,0,0,0
78,1.0,0,1,1
79,0.2,1,0,0
80,1.0,1,1,0
81,0.2,2,0,0
82,1.0,2,1,1
83,1.0,2,1,1
84,0.2,2,0,1
85,2.2,0,1,1
86,0.2,2,0,0
87,1.0,0,1,1
88,0.2,1,0,0
89,1.0,1,1,1
90,1.0,2,1,1
91,1.0,1,1,1
92,0.6000000000000001,1,1,0
93,1.0,2,1,1
94,1.0,2,1,1
95,1.0,1,0,1
96,2.2,0,1,1
97,1.4,1,1,1
98,0.2,0,0,1
99,1.0,2,1,1
100,1.0,2,1,1
101,1.0,2,1,1
102,1.0,3,1,1
103,1.0,1,1,1
104,2.2,2,1,1
105,0.2,1,0,1
106,1.0,3,1,0
107,0.2,1,0,0
108,0.2,1,0,0
109,1.0,2,1,1
110,0.2,2,0,1
111,0.6000000000000001,1,1,0
112,1.0,1,1,1
113,1.0,3,1,1
114,2.5999999999999996,2,0,0
115,1.0,2,1,1
116,1.0,2,0,0
117,1.0,1,1,0
118,0.2,2,0,0
119,0.2,1,0,0
120,0.2,2,0,1
121,1.0,2,0,1
122,0.2,1,0,0
123,0.2,1,0,0
124,1.0,2,1,0
125,1.0,2,1,0
126,1.0,3,1,0
127,2.2,0,1,1
128,2.2,3,1,1
129,1.0,3,0,0
130,1.0,2,0,1
131,1.0,2,1,1
132,1.0,2,1,0
133,0.2,2,0,0
134,0.2,1,0,0
135,0.2,2,0,0
136,0.2,1,0,0
137,0.2,0,0,0
138,1.0,2,1,1
139,1.4,0,1,1
140,0.6000000000000001,2,1,0
141,0.2,1,0,0
142,1.0,1,1,1
143,0.2,2,0,0
144,1.0,2,1,1
145,0.2,2,0,0
146,0.2,1,0,0
147,0.2,3,0,0
148,1.4,0,1,1
149,1.0,2,1,1
150,1.0,1,1,1
151,1.0,1,1,0
152,1.0,3,1,0
153,0.2,1,0,0
154,1.4,1,1,1
155,1.0,1,1,1
156,1.0,0,1,1
157,0.2,3,0,1
158,1.0,1,0,1
159,0.2,1,0,1
160,1.0,1,1,1
161,1.0,1,1,1
162,1.0,1,1,1
163,0.2,1,0,0
164,1.0,2,1,1
165,0.2,0,0,0
166,0.2,2,0,0
167,0.2,2,0,0
168,1.0,1,1,1
169,1.0,2,1,1
170,1.0,1,1,1
171,0.2,1,0,0
172,1.0,3,1,0
173,1.0,2,0,1
174,0.2,1,0,0
175,1.0,1,1,1
176,1.0,3,1,1
177,1.0,1,1,1
178,2.2,2,1,1
179,2.2,3,1,1
180,1.0,0,1,1
181,1.0,2,1,1
182,0.2,2,0,0
183,0.2,2,0,0
184,1.0,1,1,1
185,1.0,3,1,1
186,1.0,0,1,0
187,1.0,1,1,1
188,1.0,3,1,0
189,1.0,2,1,0
190,1.0,3,0,1
191,1.0,0,1,1
192,1.0,1,1,1
193,1.4,1,1,1
194,1.0,1,1,0
195,0.2,1,0,1
196,0.2,2,0,0
197,1.0,2,1,1
198,0.2,1,0,1
199,1.0,2,1,0
200,1.0,0,0,1
201,1.0,2,1,0
202,0.6000000000000001,2,1,1
203,0.2,2,0,0
204,1.0,0,1,1
205,0.2,1,0,0
206,1.0,3,1,0
207,0.2,2,0,0
208,1.0,2,1,1
209,1.0,1,1,1
210,1.0,1,1,1
211,0.2,1,0,0
212,2.2,0,1,1
213,1.0,1,0,1
214,1.0,3,1,0
215,1.0,1,1,1
216,1.0,3,0,1
217,1.0,2,1,0
218,1.0,2,1,1
219,1.4,1,1,1
220,0.2,2,0,0
221,1.4,1,1,1
222,1.0,1,1,1
223,1.0,3,1,0
224,1.0,1,0,1
225,1.0,1,1,0
226,1.0,2,1,1
227,0.2,1,0,0
228,0.2,2,0,0
229,1.0,1,0,1
230,0.2,2,0,1
231,1.4,0,1,1
232,0.2,1,0,0
233,0.2,2,0,1
234,2.2,0,0,1
235,0.2,2,0,0
