,sex,age,race,priors_count,c_charge_degree,score_text,two_year_recid
0,1,44,0,8,0,0,0
1,1,47,1,18,1,2,1
2,0,83,0,7,0,2,1
3,1,22,0,23,1,0,1
4,0,69,0,7,0,1,1
5,1,66,0,38,0,1,1
6,0,72,0,6,1,2,0
7,1,51,0,2,1,2,0
8,1,59,0,25,0,2,0
9,1,20,1,10,1,2,1
10,1,54,1,25,1,2,1
11,1,78,1,27,1,2,1
12,1,50,1,30,0,1,0
13,1,53,1,4,0,2,1
14,1,37,0,5,0,2,0
15,0,79,0,10,1,0,1
16,0,63,1,12,0,0,0
17,1,40,0,8,0,2,0
18,0,44,0,13,0,0,0
19,0,45,1,3,1,0,1
20,0,37,1,16,0,2,0
21,1,79,0,16,0,2,1
22,0,46,0,7,1,1,1
23,1,20,0,6,0,0,1
24,1,77,1,38,1,2,1
25,1,55,0,6,0,1,1
26,1,47,0,7,1,2,1
27,0,22,0,24,0,2,1
28,0,71,0,3,0,2,1
29,0,79,0,13,0,2,1
30,0,25,0,16,1,0,1
31,1,56,0,28,1,1,0
32,1,30,1,28,1,2,1
33,1,59,1,21,0,0,0
34,0,73,0,22,1,0,1
35,0,23,0,20,1,2,1
36,0,69,0,14,0,0,1
37,0,32,1,14,1,1,0
38,0,55,0,24,1,2,0
39,1,44,0,2,1,2,1
40,1,50,1,1,0,2,1
41,1,42,1,7,1,2,1
42,1,19,1,24,1,0,0
43,1,53,1,7,0,2,1
44,1,27,0,11,0,2,0
45,0,46,0,28,0,0,0
46,1,55,0,13,0,0,0
47,1,38,0,25,1,0,0
48,0,57,1,3,1,0,0
49,0,29,1,7,0,1,1
50,1,48,0,17,1,2,0
51,0,65,0,13,1,1,1
52,1,27,0,28,1,2,0
53,1,29,0,23,1,2,0
54,0,20,0,3,0,0,0
55,1,26,0,29,1,2,1
56,1,52,0,12,1,2,1
57,1,26,0,18,0,0,1
58,1,25,1,10,0,1,0
59,1,77,1,3,1,2,0
60,0,52,1,33,0,1,0
61,1,29,1,5,0,1,1
62,1,67,0,3,1,1,0
63,0,36,0,6,0,2,1
64,1,32,1,8,1,0,0
65,0,26,0,28,0,2,1
66,1,44,0,30,1,0,1
67,1,52,0,1,0,2,1
68,1,37,1,7,1,1,1
69,0,77,0,27,0,1,0
70,0,29,1,0,0,2,0
71,1,47,1,24,1,2,0
72,1,30,0,18,0,1,0
73,0,68,0,31,0,1,1
74,1,55,1,38,0,2,1
75,1,58,0,24,1,1,0
76,1,31,1,11,1,2,1
77,0,66,0,29,1,0,1
78,1,19,1,5,1,0,0
79,0,37,0,21,1,2,0
80,1,20,1,25,0,2,1
81,1,30,0,11,0,2,0
82,1,38,0,30,0,0,0
83,1,31,0,19,0,0,0
84,0,43,1,19,1,2,0
