,AGEP,COW,SCHL,MAR,OCCP,POBP,RELP,WKHP,SEX,RAC1P,PINCP
0,56.0,1.0,15.0,3.0,1,49.0,0.0,55.0,1,1,1
1,63.0,1.0,21.0,2.0,2,49.0,9.0,40.0,1,1,1
2,28.0,1.0,21.0,1.0,0,4.0,6.0,38.0,1,1,0
3,41.0,1.0,20.0,1.0,2,49.0,1.0,40.0,1,1,1
4,26.0,3.0,16.0,1.0,1,38.0,1.0,45.0,0,1,1
5,58.0,6.0,14.0,1.0,3,49.0,0.0,40.0,0,1,1
6,17.0,5.0,14.0,5.0,1,49.0,2.0,45.0,1,1,0
7,65.0,2.0,21.0,1.0,0,49.0,0.0,35.0,1,1,1
8,51.0,2.0,22.0,1.0,0,49.0,1.0,40.0,1,1,1
9,47.0,2.0,21.0,5.0,0,49.0,0.0,40.0,0,1,0
10,51.0,2.0,19.0,1.0,0,49.0,0.0,30.0,0,1,1
11,29.0,1.0,20.0,3.0,2,49.0,0.0,40.0,0,1,1
12,60.0,2.0,19.0,1.0,0,49.0,0.0,10.0,0,1,0
13,30.0,1.0,21.0,1.0,0,49.0,1.0,40.0,1,1,1
14,27.0,1.0,16.0,1.0,0,49.0,0.0,30.0,0,1,0
15,57.0,1.0,17.0,1.0,0,303.0,1.0,25.0,0,1,1
16,21.0,1.0,18.0,5.0,4,120.0,17.0,40.0,1,1,0
17,44.0,2.0,21.0,1.0,0,1.0,0.0,18.0,0,0,0
18,51.0,1.0,13.0,1.0,1,8.0,1.0,45.0,1,1,1
19,64.0,1.0,23.0,1.0,4,16.0,0.0,40.0,1,1,1
20,31.0,1.0,19.0,1.0,0,47.0,9.0,30.0,1,0,0
21,21.0,5.0,18.0,5.0,3,126.0,12.0,8.0,0,1,0
22,52.0,2.0,16.0,3.0,0,32.0,0.0,8.0,0,1,0
23,49.0,5.0,22.0,1.0,0,53.0,0.0,45.0,0,1,1
24,63.0,6.0,16.0,1.0,0,25.0,0.0,42.0,1,1,1
25,62.0,1.0,21.0,1.0,0,49.0,1.0,38.0,1,1,1
26,31.0,1.0,21.0,3.0,-1,49.0,13.0,45.0,1,1,1
27,24.0,1.0,21.0,5.0,1,49.0,2.0,40.0,0,1,0
28,63.0,1.0,19.0,1.0,1,49.0,0.0,40.0,1,0,1
29,17.0,1.0,20.0,3.0,0,49.0,15.0,35.0,0,1,0
30,33.0,6.0,20.0,1.0,2,467.0,2.0,40.0,1,1,1
31,57.0,2.0,19.0,1.0,0,370.0,0.0,40.0,0,0,0
32,25.0,1.0,21.0,1.0,0,49.0,1.0,40.0,1,1,1
33,45.0,3.0,21.0,5.0,0,12.0,0.0,45.0,0,1,1
34,26.0,1.0,20.0,5.0,0,312.0,2.0,40.0,0,1,1
35,24.0,1.0,19.0,1.0,0,16.0,0.0,30.0,1,1,0
36,50.0,1.0,19.0,1.0,2,49.0,0.0,40.0,1,1,1
37,35.0,3.0,21.0,1.0,0,49.0,1.0,45.0,1,1,1
38,28.0,1.0,21.0,1.0,0,49.0,1.0,45.0,1,1,1
39,30.0,1.0,19.0,5.0,2,233.0,2.0,48.0,0,0,0
40,33.0,1.0,19.0,1.0,2,49.0,10.0,40.0,0,1,1
41,42.0,1.0,18.0,5.0,3,6.0,5.0,40.0,1,1,1
42,20.0,1.0,20.0,1.0,0,49.0,0.0,40.0,1,1,0
43,23.0,1.0,19.0,1.0,0,49.0,1.0,25.0,1,0,0
44,26.0,1.0,19.0,3.0,2,217.0,0.0,50.0,1,1,1
45,23.0,2.0,19.0,1.0,0,49.0,0.0,40.0,0,0,0
46,23.0,2.0,16.0,1.0,1,217.0,0.0,20.0,0,1,0
47,46.0,1.0,19.0,1.0,4,49.0,1.0,40.0,1,1,1
48,29.0,2.0,21.0,1.0,0,36.0,9.0,50.0,1,1,1
49,55.0,1.0,20.0,3.0,4,56.0,0.0,16.0,0,1,0
50,38.0,1.0,20.0,1.0,3,49.0,0.0,20.0,0,1,0
51,37.0,7.0,16.0,1.0,3,49.0,1.0,40.0,1,1,1
52,42.0,1.0,19.0,3.0,2,150.0,0.0,25.0,1,1,1
53,34.0,1.0,18.0,1.0,2,49.0,0.0,50.0,0,1,1
54,24.0,1.0,21.0,5.0,1,49.0,12.0,25.0,0,1,0
55,36.0,1.0,16.0,1.0,4,49.0,0.0,40.0,1,1,1
56,26.0,1.0,20.0,5.0,0,303.0,12.0,35.0,0,1,0
57,27.0,1.0,1.0,5.0,4,49.0,0.0,24.0,1,1,0
58,35.0,1.0,24.0,5.0,0,49.0,2.0,40.0,0,1,1
59,18.0,1.0,14.0,1.0,1,49.0,2.0,40.0,1,1,0
60,49.0,4.0,18.0,1.0,1,6.0,1.0,48.0,0,1,1
61,28.0,1.0,14.0,1.0,1,127.0,0.0,40.0,0,1,1
62,64.0,7.0,23.0,1.0,0,25.0,1.0,8.0,0,1,1
63,34.0,1.0,20.0,1.0,1,6.0,1.0,45.0,1,0,1
64,44.0,5.0,21.0,1.0,2,49.0,1.0,40.0,1,1,0
65,24.0,1.0,19.0,3.0,2,49.0,12.0,50.0,0,1,0
66,28.0,1.0,19.0,1.0,2,105.0,0.0,20.0,0,1,0
67,17.0,1.0,13.0,5.0,3,49.0,12.0,40.0,0,1,0
68,51.0,2.0,16.0,1.0,2,49.0,0.0,40.0,0,1,1
69,17.0,1.0,20.0,1.0,1,17.0,7.0,40.0,1,1,0
70,50.0,1.0,19.0,1.0,2,56.0,0.0,5.0,0,1,0
71,39.0,1.0,21.0,3.0,0,49.0,0.0,40.0,0,0,1
72,65.0,2.0,19.0,3.0,1,16.0,0.0,10.0,0,1,0
73,51.0,1.0,17.0,1.0,4,49.0,0.0,45.0,1,1,1
74,22.0,1.0,19.0,3.0,2,49.0,2.0,8.0,1,1,0
75,60.0,3.0,19.0,1.0,0,49.0,1.0,40.0,0,1,1
76,50.0,1.0,22.0,1.0,0,49.0,0.0,40.0,1,1,1
77,41.0,4.0,21.0,3.0,0,49.0,16.0,25.0,0,1,0
78,18.0,2.0,22.0,3.0,0,49.0,0.0,50.0,0,1,0
79,17.0,1.0,14.0,5.0,4,49.0,2.0,20.0,1,1,0
80,57.0,3.0,21.0,1.0,0,49.0,0.0,40.0,1,1,0
81,56.0,3.0,22.0,1.0,0,49.0,0.0,40.0,1,1,1
82,28.0,2.0,19.0,5.0,0,4.0,13.0,40.0,0,1,0
83,21.0,1.0,16.0,1.0,1,49.0,9.0,30.0,0,1,0
84,26.0,5.0,21.0,1.0,0,49.0,1.0,36.0,0,0,0
85,22.0,1.0,19.0,5.0,3,49.0,2.0,10.0,1,1,0
86,31.0,1.0,16.0,1.0,1,49.0,1.0,40.0,1,1,1
87,32.0,1.0,21.0,5.0,1,303.0,0.0,40.0,0,0,1
88,38.0,6.0,22.0,1.0,0,49.0,0.0,22.0,0,1,0
89,49.0,1.0,19.0,1.0,0,49.0,0.0,40.0,1,1,1
90,34.0,3.0,22.0,3.0,-1,49.0,0.0,40.0,1,1,1
91,58.0,1.0,20.0,1.0,2,49.0,0.0,53.0,0,1,0
92,82.0,1.0,18.0,5.0,0,49.0,2.0,32.0,1,1,1
93,27.0,1.0,17.0,1.0,1,4.0,1.0,15.0,1,1,0
94,54.0,6.0,16.0,1.0,3,51.0,0.0,60.0,1,1,1
95,44.0,1.0,21.0,3.0,0,48.0,0.0,50.0,0,1,1
96,64.0,2.0,20.0,1.0,2,6.0,0.0,50.0,0,1,1
97,23.0,1.0,19.0,5.0,1,55.0,17.0,20.0,0,1,0
98,52.0,1.0,21.0,1.0,0,49.0,0.0,40.0,1,1,1
99,23.0,1.0,20.0,3.0,4,49.0,0.0,35.0,0,1,0
100,61.0,1.0,21.0,1.0,0,55.0,1.0,50.0,1,1,1
101,46.0,1.0,21.0,1.0,0,451.0,0.0,30.0,0,0,1
102,79.0,2.0,23.0,1.0,0,49.0,0.0,20.0,1,1,0
103,30.0,1.0,16.0,1.0,4,49.0,0.0,6.0,0,1,0
104,27.0,1.0,16.0,1.0,3,49.0,17.0,40.0,0,1,0
105,56.0,2.0,19.0,1.0,1,33.0,1.0,60.0,1,1,1
106,24.0,1.0,21.0,1.0,4,32.0,1.0,40.0,0,1,1
107,38.0,4.0,16.0,1.0,4,6.0,1.0,40.0,1,1,1
108,71.0,1.0,20.0,3.0,4,49.0,0.0,40.0,0,1,1
109,50.0,7.0,20.0,5.0,2,49.0,0.0,60.0,0,1,0
110,48.0,2.0,21.0,1.0,2,12.0,0.0,99.0,0,1,0
111,31.0,5.0,18.0,5.0,2,6.0,13.0,40.0,0,1,1
112,48.0,1.0,21.0,1.0,0,19.0,1.0,40.0,1,1,1
113,44.0,4.0,22.0,3.0,0,35.0,0.0,30.0,1,0,0
114,32.0,6.0,19.0,1.0,1,49.0,0.0,30.0,0,1,0
115,66.0,2.0,16.0,3.0,0,6.0,0.0,40.0,0,1,0
116,18.0,1.0,21.0,5.0,1,49.0,2.0,12.0,0,1,0
117,62.0,1.0,18.0,3.0,0,49.0,0.0,25.0,1,1,1
118,47.0,1.0,22.0,1.0,0,6.0,0.0,40.0,0,1,1
119,64.0,1.0,21.0,3.0,1,50.0,0.0,40.0,1,1,1
120,31.0,1.0,16.0,5.0,0,49.0,13.0,12.0,0,1,0
121,49.0,1.0,18.0,5.0,1,51.0,0.0,30.0,0,0,0
