,AGEP,COW,SCHL,MAR,OCCP,POBP,RELP,WKHP,SEX,RAC1P,PINCP
0,62.0,3.0,17.0,5.0,2,49.0,0.0,50.0,1,1,0
1,36.0,1.0,21.0,1.0,4,233.0,0.0,40.0,1,1,1
2,32.0,1.0,16.0,1.0,-1,4.0,0.0,55.0,1,1,1
3,56.0,1.0,19.0,1.0,4,416.0,2.0,40.0,1,1,0
4,67.0,5.0,16.0,4.0,1,215.0,17.0,42.0,0,1,1
5,27.0,4.0,21.0,1.0,0,9.0,0.0,59.0,0,1,1
6,24.0,1.0,21.0,5.0,1,30.0,0.0,40.0,0,1,0
7,25.0,5.0,19.0,1.0,0,158.0,0.0,40.0,0,1,1
8,69.0,5.0,18.0,3.0,2,49.0,1.0,40.0,0,1,0
9,31.0,1.0,20.0,1.0,-1,554.0,0.0,40.0,1,1,1
10,42.0,2.0,16.0,5.0,1,4.0,0.0,42.0,1,1,1
11,20.0,7.0,18.0,1.0,3,448.0,1.0,59.0,1,1,1
12,36.0,1.0,16.0,5.0,1,30.0,0.0,40.0,1,1,0
13,28.0,3.0,17.0,5.0,1,368.0,0.0,45.0,1,1,0
14,32.0,1.0,21.0,1.0,0,164.0,1.0,40.0,1,0,1
15,22.0,1.0,16.0,4.0,4,49.0,0.0,49.0,1,1,1
16,42.0,1.0,9.0,4.0,3,49.0,0.0,40.0,1,1,1
17,31.0,1.0,21.0,1.0,0,30.0,1.0,25.0,0,1,0
18,77.0,1.0,21.0,1.0,3,49.0,0.0,25.0,1,1,0
19,23.0,1.0,16.0,1.0,2,150.0,2.0,29.0,1,0,0
20,26.0,1.0,21.0,1.0,1,451.0,0.0,30.0,0,1,0
21,84.0,1.0,16.0,1.0,0,49.0,5.0,80.0,0,1,1
22,30.0,1.0,16.0,5.0,4,448.0,1.0,40.0,1,1,0
23,36.0,1.0,13.0,1.0,0,233.0,0.0,40.0,1,1,1
24,41.0,1.0,19.0,5.0,4,451.0,2.0,40.0,0,1,1
25,60.0,2.0,16.0,5.0,0,209.0,0.0,30.0,0,1,0
26,69.0,1.0,19.0,5.0,2,240.0,12.0,40.0,0,1,0
27,60.0,1.0,21.0,1.0,0,49.0,1.0,96.0,0,1,0
28,27.0,4.0,19.0,5.0,2,49.0,6.0,30.0,1,1,0
29,64.0,1.0,19.0,1.0,0,49.0,17.0,32.0,0,1,0
30,60.0,5.0,18.0,1.0,1,9.0,0.0,40.0,1,1,1
31,74.0,6.0,21.0,1.0,2,49.0,1.0,20.0,0,1,0
32,75.0,2.0,21.0,1.0,0,49.0,0.0,40.0,1,1,1
33,77.0,1.0,21.0,1.0,3,209.0,1.0,53.0,1,1,0
34,60.0,3.0,16.0,1.0,1,6.0,1.0,40.0,1,1,0
35,69.0,8.0,22.0,4.0,2,240.0,0.0,40.0,0,1,1
36,38.0,4.0,16.0,1.0,0,215.0,6.0,37.0,1,1,0
37,20.0,6.0,18.0,3.0,0,451.0,2.0,45.0,0,1,1
38,49.0,1.0,21.0,1.0,1,30.0,1.0,40.0,1,1,0
39,50.0,1.0,16.0,3.0,0,416.0,1.0,40.0,0,1,1
40,62.0,5.0,22.0,1.0,1,49.0,0.0,40.0,1,0,1
41,50.0,1.0,21.0,1.0,2,49.0,0.0,40.0,0,1,1
42,87.0,1.0,16.0,1.0,0,209.0,1.0,30.0,0,1,1
43,27.0,5.0,21.0,5.0,0,49.0,12.0,40.0,0,1,0
44,31.0,1.0,16.0,5.0,4,49.0,1.0,50.0,0,1,0
45,63.0,1.0,19.0,1.0,4,554.0,1.0,40.0,1,0,1
46,17.0,1.0,23.0,1.0,2,554.0,1.0,20.0,0,1,1
47,62.0,1.0,15.0,1.0,0,49.0,1.0,20.0,0,1,1
48,29.0,1.0,21.0,5.0,1,215.0,0.0,30.0,1,0,1
49,84.0,7.0,14.0,1.0,0,49.0,2.0,40.0,0,1,1
50,49.0,1.0,21.0,5.0,2,49.0,1.0,8.0,1,1,1
51,28.0,8.0,18.0,1.0,0,30.0,16.0,45.0,0,1,0
52,42.0,1.0,18.0,1.0,2,48.0,0.0,50.0,1,1,1
53,18.0,2.0,9.0,5.0,1,49.0,0.0,40.0,0,1,0
54,59.0,7.0,19.0,1.0,0,49.0,0.0,30.0,1,1,1
55,54.0,1.0,21.0,1.0,0,23.0,0.0,40.0,0,1,1
56,17.0,1.0,13.0,5.0,0,215.0,1.0,59.0,1,1,0
57,30.0,1.0,14.0,1.0,0,215.0,0.0,40.0,1,1,1
58,27.0,3.0,20.0,5.0,3,49.0,1.0,25.0,0,1,0
59,79.0,5.0,19.0,1.0,3,164.0,0.0,23.0,1,1,1
60,20.0,1.0,15.0,1.0,2,49.0,1.0,20.0,0,1,1
61,74.0,1.0,21.0,1.0,4,49.0,0.0,30.0,0,1,1
62,74.0,1.0,24.0,1.0,0,30.0,1.0,40.0,1,1,0
63,62.0,1.0,17.0,1.0,0,49.0,0.0,20.0,0,0,1
64,30.0,6.0,21.0,5.0,4,451.0,15.0,40.0,1,1,0
65,49.0,2.0,20.0,1.0,3,368.0,0.0,40.0,1,1,1
66,49.0,1.0,21.0,5.0,0,49.0,2.0,40.0,1,1,0
67,53.0,1.0,18.0,1.0,4,554.0,0.0,40.0,1,1,1
68,41.0,5.0,16.0,1.0,0,49.0,1.0,50.0,0,1,1
69,22.0,6.0,20.0,1.0,2,49.0,7.0,40.0,0,1,1
70,59.0,1.0,19.0,5.0,1,49.0,13.0,20.0,0,1,0
71,17.0,1.0,17.0,1.0,0,49.0,2.0,42.0,1,1,1
72,20.0,1.0,21.0,5.0,4,48.0,2.0,40.0,0,1,0
73,38.0,1.0,21.0,5.0,2,49.0,0.0,25.0,1,1,0
74,50.0,1.0,18.0,5.0,1,451.0,5.0,40.0,0,1,0
75,63.0,1.0,22.0,1.0,2,49.0,0.0,35.0,1,1,0
76,26.0,5.0,19.0,3.0,0,158.0,0.0,50.0,1,1,1
77,36.0,5.0,19.0,1.0,2,49.0,0.0,20.0,0,1,0
78,40.0,1.0,19.0,5.0,4,49.0,1.0,45.0,1,1,0
79,74.0,8.0,21.0,1.0,0,6.0,6.0,40.0,1,1,1
80,17.0,1.0,21.0,1.0,2,240.0,0.0,32.0,1,1,1
81,50.0,1.0,19.0,5.0,0,215.0,0.0,57.0,0,1,0
82,65.0,1.0,21.0,1.0,0,158.0,0.0,25.0,0,1,0
83,59.0,1.0,19.0,1.0,2,240.0,0.0,55.0,0,1,0
84,31.0,1.0,18.0,1.0,0,209.0,0.0,40.0,0,1,0
85,69.0,1.0,19.0,1.0,4,164.0,1.0,40.0,1,1,1
86,31.0,1.0,24.0,1.0,0,49.0,0.0,40.0,0,1,1
87,48.0,6.0,20.0,1.0,0,49.0,1.0,20.0,0,1,1
88,17.0,1.0,19.0,1.0,2,49.0,1.0,50.0,0,1,0
89,59.0,1.0,19.0,1.0,1,49.0,0.0,40.0,1,1,1
90,47.0,1.0,20.0,1.0,0,49.0,0.0,40.0,0,1,1
91,75.0,1.0,16.0,1.0,2,49.0,0.0,55.0,0,1,0
92,49.0,1.0,23.0,3.0,3,49.0,0.0,50.0,1,0,1
93,69.0,2.0,20.0,1.0,2,30.0,1.0,30.0,1,1,1
