,age,workclass,education,marital-status,occupation,relationship,race,sex,hours-per-week,native-country,income
8533,9,4,15,2,7,0,1,1,1,2,1
7984,13,4,15,4,1,3,1,1,2,2,0
22585,8,4,15,4,8,3,1,1,0,2,0
36299,6,5,15,0,1,1,1,0,1,2,0
32973,3,4,11,4,8,4,1,0,3,2,0
14684,7,4,1,0,8,4,1,0,2,2,0
16979,12,6,11,4,10,3,1,1,1,2,0
26374,4,4,11,0,3,1,1,1,3,2,0
6648,6,7,11,4,12,1,1,0,2,2,0
23660,5,2,11,4,12,3,1,1,2,2,0
26312,8,7,15,0,1,1,1,1,2,2,0
25863,3,4,9,5,7,4,1,1,1,2,0
2804,4,2,9,4,1,3,1,0,1,2,0
16659,9,4,12,4,14,3,1,1,2,2,0
22124,11,2,11,0,9,4,1,0,2,2,0
12451,9,4,15,4,1,3,1,0,0,2,0
23463,8,4,5,0,0,1,0,1,1,2,0
5397,3,2,11,4,10,3,1,1,2,2,0
3544,8,2,12,4,8,3,0,0,1,0,0
12975,6,4,11,2,11,0,1,1,3,2,0
15332,4,4,0,0,12,1,1,0,3,2,0
11383,13,2,15,4,3,3,1,1,2,2,0
19608,4,4,11,2,8,0,1,1,2,2,0
24643,7,4,12,4,3,4,1,1,2,2,0
37608,7,2,10,2,4,5,1,0,1,2,1
31400,5,4,15,2,1,0,0,1,2,2,0
6137,5,4,15,2,7,0,0,1,2,2,0
4499,7,4,9,2,4,0,1,1,3,2,0
18161,5,2,11,2,10,0,1,1,2,2,0
9533,3,5,15,0,1,5,1,0,2,2,0
12071,8,4,7,2,4,0,1,1,3,2,1
34971,5,4,2,0,1,1,1,0,2,2,0
5742,5,4,11,2,3,0,1,1,3,2,0
8227,8,4,1,0,12,5,0,0,2,2,1
16070,8,4,11,2,5,0,1,1,2,2,0
18592,7,4,4,4,1,3,1,1,3,2,0
18047,9,4,7,2,4,0,1,1,3,2,1
26866,10,4,1,2,14,0,1,1,1,2,0
12030,9,4,8,2,7,0,1,1,2,2,1
34147,4,4,9,2,3,0,1,1,1,2,0
8311,4,2,15,4,6,1,1,1,2,2,0
8580,10,4,8,2,10,0,1,1,2,2,1
24502,6,4,9,2,3,0,0,1,1,2,0
2737,7,1,8,0,10,4,1,0,0,2,1
13073,5,6,9,2,12,0,1,1,1,2,0
28691,8,4,8,4,8,1,1,0,2,1,0
13286,11,4,9,2,10,0,1,1,2,2,1
12764,5,5,15,0,7,1,1,1,2,2,0
27867,7,4,15,2,6,0,1,1,2,2,0
34208,3,5,15,4,12,3,1,0,2,2,0
20354,7,4,9,4,1,4,1,0,2,2,0
10104,10,2,11,2,6,0,1,1,2,2,0
23813,8,4,9,1,4,1,1,1,2,2,1
28658,13,4,9,4,10,3,1,1,2,2,0
5737,6,4,15,2,6,0,1,1,2,2,1
33042,11,6,15,4,14,1,1,1,2,2,0
24067,3,4,9,5,12,4,0,0,2,2,0
20676,4,4,9,2,7,0,1,1,2,2,0
19868,3,4,11,5,7,1,1,0,2,2,0
15539,4,4,15,2,13,0,1,1,2,2,0
29757,4,4,11,4,12,1,1,0,3,2,0
20866,6,0,0,4,6,3,1,1,0,2,0
19564,4,4,15,4,8,1,1,0,2,2,0
36411,13,2,6,4,5,3,1,1,2,2,0
20471,3,4,11,4,1,1,1,0,2,2,0
95,4,4,9,0,10,4,1,0,2,2,0
