,AGEP,COW,SCHL,MAR,OCCP,POBP,RELP,WKHP,SEX,RAC1P,PINCP
0,75.0,1.0,19.0,1.0,3,49.0,0.0,40.0,0,1,0
1,38.0,8.0,21.0,3.0,2,49.0,12.0,20.0,1,1,0
2,58.0,1.0,18.0,3.0,1,49.0,0.0,40.0,1,1,1
3,47.0,5.0,19.0,3.0,2,49.0,0.0,45.0,1,1,1
4,70.0,4.0,16.0,1.0,2,49.0,1.0,40.0,0,1,0
5,50.0,1.0,21.0,1.0,2,6.0,2.0,50.0,1,1,1
6,25.0,1.0,21.0,1.0,3,303.0,1.0,14.0,1,1,0
7,36.0,3.0,16.0,1.0,2,363.0,1.0,32.0,1,1,0
8,32.0,5.0,14.0,1.0,3,18.0,0.0,40.0,1,1,1
9,92.0,1.0,21.0,1.0,0,49.0,1.0,40.0,1,1,1
10,27.0,8.0,16.0,5.0,4,49.0,0.0,30.0,0,1,0
11,53.0,1.0,7.0,1.0,0,49.0,2.0,45.0,1,1,1
12,60.0,1.0,16.0,1.0,3,49.0,0.0,36.0,1,1,1
13,22.0,4.0,19.0,5.0,4,303.0,17.0,62.0,1,0,0
14,53.0,1.0,19.0,5.0,0,19.0,5.0,45.0,0,1,1
15,55.0,1.0,7.0,1.0,0,49.0,0.0,40.0,1,1,1
16,80.0,1.0,21.0,1.0,0,49.0,1.0,45.0,1,1,1
17,43.0,1.0,21.0,1.0,2,49.0,1.0,40.0,0,1,1
18,48.0,5.0,16.0,1.0,2,6.0,0.0,57.0,0,1,0
19,66.0,1.0,19.0,1.0,2,301.0,2.0,40.0,1,1,0
20,55.0,1.0,21.0,1.0,0,49.0,0.0,40.0,1,1,1
21,23.0,1.0,16.0,5.0,4,49.0,17.0,40.0,0,1,0
22,28.0,1.0,24.0,5.0,2,49.0,2.0,30.0,0,1,0
23,77.0,2.0,22.0,1.0,0,49.0,1.0,50.0,0,1,1
24,46.0,1.0,19.0,1.0,2,6.0,0.0,43.0,1,1,0
25,25.0,1.0,16.0,1.0,3,53.0,0.0,40.0,0,1,1
26,87.0,2.0,21.0,1.0,4,49.0,1.0,39.0,1,1,0
27,34.0,1.0,22.0,1.0,0,49.0,0.0,40.0,0,1,0
28,17.0,1.0,16.0,1.0,4,49.0,2.0,46.0,1,1,1
29,87.0,1.0,19.0,1.0,0,49.0,1.0,41.0,0,0,1
30,71.0,1.0,22.0,1.0,0,49.0,1.0,40.0,1,1,0
31,67.0,1.0,21.0,1.0,0,134.0,0.0,13.0,1,0,1
32,55.0,1.0,15.0,1.0,1,341.0,1.0,35.0,0,1,1
33,49.0,1.0,21.0,3.0,0,10.0,0.0,40.0,1,1,0
34,71.0,1.0,19.0,5.0,1,49.0,6.0,40.0,1,1,1
35,36.0,1.0,16.0,1.0,3,6.0,1.0,50.0,1,1,1
36,31.0,1.0,17.0,3.0,2,49.0,0.0,45.0,0,0,1
37,46.0,1.0,19.0,1.0,4,53.0,1.0,40.0,0,1,0
38,31.0,1.0,17.0,1.0,3,49.0,0.0,42.0,0,0,1
39,43.0,1.0,21.0,1.0,2,49.0,0.0,11.0,0,1,0
40,51.0,1.0,21.0,1.0,0,49.0,0.0,40.0,0,1,0
41,43.0,1.0,16.0,1.0,4,49.0,0.0,42.0,1,1,0
42,34.0,1.0,22.0,1.0,0,49.0,3.0,16.0,0,1,0
43,47.0,1.0,19.0,1.0,2,18.0,1.0,50.0,0,1,1
44,78.0,1.0,21.0,1.0,0,47.0,0.0,40.0,1,1,1
45,28.0,3.0,20.0,5.0,2,49.0,2.0,51.0,1,0,1
46,36.0,1.0,21.0,1.0,0,16.0,12.0,25.0,1,1,0
47,42.0,1.0,22.0,1.0,0,49.0,0.0,30.0,1,1,0
48,73.0,5.0,17.0,5.0,3,49.0,17.0,40.0,1,0,1
49,31.0,1.0,17.0,3.0,4,49.0,0.0,60.0,0,1,1
50,35.0,6.0,20.0,1.0,0,36.0,1.0,90.0,1,1,1
51,55.0,1.0,21.0,1.0,0,23.0,0.0,16.0,1,1,1
52,50.0,1.0,18.0,3.0,0,49.0,1.0,25.0,0,1,0
53,54.0,1.0,21.0,1.0,1,303.0,0.0,40.0,1,1,1
54,67.0,1.0,21.0,1.0,0,49.0,1.0,50.0,0,1,1
55,83.0,1.0,16.0,1.0,3,49.0,0.0,45.0,1,1,1
56,92.0,1.0,18.0,5.0,4,49.0,2.0,40.0,1,1,1
57,39.0,1.0,19.0,1.0,0,361.0,0.0,36.0,0,1,1
58,46.0,2.0,19.0,1.0,0,49.0,1.0,20.0,0,1,0
59,43.0,1.0,22.0,1.0,0,45.0,1.0,67.0,1,1,1
60,61.0,1.0,21.0,1.0,2,49.0,0.0,3.0,1,1,1
61,63.0,3.0,22.0,3.0,0,48.0,1.0,20.0,1,1,0
62,19.0,1.0,16.0,5.0,4,49.0,0.0,40.0,0,1,0
63,47.0,6.0,21.0,1.0,2,205.0,1.0,35.0,0,1,0
64,29.0,1.0,16.0,5.0,3,49.0,13.0,40.0,1,1,0
65,24.0,1.0,21.0,1.0,1,451.0,0.0,38.0,0,1,0
66,69.0,1.0,21.0,5.0,0,49.0,0.0,36.0,1,1,1
67,68.0,2.0,16.0,3.0,4,49.0,0.0,45.0,1,1,1
68,30.0,1.0,19.0,1.0,0,49.0,0.0,40.0,1,1,1
69,18.0,1.0,16.0,5.0,1,508.0,17.0,40.0,0,1,0
70,82.0,6.0,22.0,1.0,1,49.0,0.0,40.0,1,1,1
71,58.0,1.0,20.0,1.0,3,49.0,1.0,88.0,1,1,1
72,75.0,1.0,16.0,5.0,2,49.0,2.0,68.0,1,1,0
73,34.0,1.0,22.0,2.0,0,49.0,9.0,40.0,1,1,1
74,83.0,7.0,16.0,1.0,2,49.0,1.0,50.0,0,1,0
75,42.0,1.0,23.0,5.0,4,49.0,2.0,60.0,1,1,1
76,52.0,2.0,16.0,1.0,1,48.0,0.0,30.0,0,1,0
77,44.0,1.0,10.0,2.0,4,49.0,0.0,66.0,0,1,0
78,77.0,1.0,16.0,1.0,1,16.0,0.0,20.0,0,1,0
79,31.0,3.0,17.0,1.0,0,49.0,1.0,36.0,1,1,1
80,35.0,8.0,21.0,5.0,0,66.0,0.0,20.0,0,1,0
81,22.0,1.0,20.0,5.0,0,49.0,12.0,17.0,0,1,0
82,86.0,3.0,19.0,1.0,0,49.0,1.0,50.0,1,1,1
83,38.0,1.0,20.0,1.0,0,53.0,1.0,40.0,0,1,0
84,81.0,2.0,22.0,5.0,0,47.0,0.0,30.0,0,1,0
85,18.0,1.0,19.0,5.0,1,49.0,2.0,40.0,0,0,0
86,76.0,1.0,20.0,1.0,0,16.0,0.0,40.0,1,1,0
87,82.0,1.0,16.0,1.0,2,6.0,1.0,40.0,1,1,1
88,57.0,4.0,17.0,1.0,2,49.0,0.0,67.0,0,1,0
89,72.0,1.0,21.0,1.0,2,332.0,0.0,14.0,0,1,0
90,60.0,7.0,20.0,1.0,0,303.0,1.0,40.0,1,1,1
91,22.0,1.0,16.0,5.0,1,49.0,2.0,45.0,1,1,1
92,33.0,7.0,21.0,1.0,0,4.0,1.0,49.0,0,1,1
93,38.0,1.0,20.0,1.0,2,48.0,1.0,40.0,0,1,1
94,34.0,1.0,22.0,1.0,0,49.0,0.0,19.0,0,1,0
95,32.0,3.0,21.0,1.0,0,49.0,0.0,40.0,1,1,1
96,35.0,8.0,20.0,3.0,3,53.0,14.0,40.0,1,1,1
97,46.0,2.0,19.0,1.0,0,6.0,0.0,40.0,1,1,0
98,87.0,1.0,21.0,3.0,2,49.0,1.0,42.0,0,1,0
99,42.0,4.0,16.0,1.0,4,16.0,1.0,40.0,0,1,0
100,68.0,1.0,19.0,1.0,2,48.0,0.0,35.0,1,1,1
101,28.0,3.0,18.0,1.0,0,49.0,0.0,45.0,1,0,1
102,40.0,6.0,22.0,5.0,0,6.0,3.0,40.0,0,1,1
103,21.0,1.0,21.0,5.0,0,49.0,2.0,49.0,0,1,0
104,30.0,5.0,18.0,1.0,2,49.0,0.0,40.0,1,1,0
105,46.0,1.0,21.0,1.0,0,49.0,0.0,20.0,1,1,0
106,22.0,1.0,20.0,5.0,2,49.0,0.0,30.0,1,1,0
107,39.0,1.0,22.0,1.0,0,10.0,0.0,46.0,1,1,0
108,20.0,1.0,21.0,5.0,0,303.0,17.0,25.0,1,1,0
109,38.0,1.0,21.0,1.0,0,49.0,1.0,50.0,0,1,1
110,66.0,4.0,16.0,1.0,2,49.0,1.0,50.0,0,1,0
111,52.0,1.0,16.0,1.0,0,49.0,1.0,40.0,1,1,0
112,50.0,4.0,22.0,1.0,0,49.0,1.0,39.0,1,1,0
113,35.0,6.0,20.0,3.0,3,49.0,0.0,40.0,0,1,1
114,41.0,1.0,20.0,1.0,1,49.0,0.0,20.0,1,1,0
115,17.0,1.0,22.0,5.0,0,229.0,17.0,45.0,1,1,1
116,23.0,1.0,22.0,1.0,0,49.0,0.0,20.0,1,1,0
117,27.0,1.0,21.0,1.0,0,15.0,0.0,30.0,1,1,0
118,84.0,1.0,21.0,5.0,0,49.0,2.0,40.0,0,1,1
119,42.0,7.0,19.0,1.0,1,240.0,0.0,40.0,1,1,1
120,32.0,7.0,14.0,1.0,4,6.0,0.0,40.0,1,1,1
121,71.0,1.0,21.0,5.0,0,228.0,13.0,68.0,0,1,0
122,34.0,1.0,16.0,3.0,0,49.0,0.0,40.0,1,0,0
123,47.0,1.0,21.0,5.0,0,6.0,5.0,8.0,1,1,0
124,22.0,2.0,22.0,1.0,0,49.0,0.0,40.0,1,1,0
125,20.0,1.0,19.0,5.0,2,49.0,0.0,62.0,1,1,0
126,67.0,1.0,16.0,1.0,1,49.0,0.0,50.0,0,1,0
127,19.0,1.0,19.0,5.0,1,49.0,7.0,25.0,1,1,0
128,72.0,4.0,18.0,3.0,2,49.0,0.0,40.0,0,1,1
129,19.0,1.0,16.0,5.0,1,303.0,2.0,40.0,0,1,0
130,49.0,1.0,22.0,1.0,0,49.0,0.0,50.0,0,1,1
131,24.0,1.0,19.0,2.0,4,49.0,0.0,42.0,0,1,0
132,52.0,1.0,18.0,1.0,0,6.0,0.0,40.0,1,1,1
133,79.0,3.0,19.0,1.0,0,314.0,0.0,20.0,1,1,0
134,61.0,6.0,16.0,5.0,3,49.0,2.0,60.0,1,1,1
135,54.0,3.0,14.0,1.0,-1,49.0,1.0,40.0,1,1,1
136,20.0,1.0,16.0,2.0,2,49.0,13.0,3.0,1,0,0
137,38.0,4.0,12.0,1.0,4,49.0,0.0,40.0,0,1,1
138,41.0,1.0,20.0,5.0,0,132.0,2.0,40.0,1,1,1
139,34.0,1.0,16.0,1.0,1,49.0,0.0,40.0,1,1,0
140,41.0,1.0,19.0,1.0,2,203.0,1.0,50.0,1,1,1
141,22.0,1.0,20.0,5.0,0,49.0,2.0,40.0,1,1,0
142,29.0,1.0,16.0,5.0,2,45.0,0.0,20.0,1,1,0
143,83.0,1.0,19.0,1.0,1,49.0,1.0,45.0,1,1,1
144,64.0,1.0,21.0,3.0,0,54.0,0.0,45.0,0,0,1
145,25.0,1.0,19.0,1.0,1,9.0,0.0,40.0,0,1,0
146,43.0,1.0,17.0,1.0,2,49.0,1.0,36.0,1,1,1
147,23.0,1.0,16.0,1.0,0,49.0,0.0,54.0,0,1,0
148,61.0,1.0,16.0,5.0,1,49.0,2.0,20.0,0,1,0
149,24.0,1.0,21.0,1.0,0,362.0,1.0,40.0,0,0,0
150,28.0,1.0,19.0,1.0,2,49.0,1.0,50.0,1,1,1
151,26.0,2.0,21.0,1.0,0,49.0,1.0,53.0,0,1,0
152,48.0,1.0,6.0,1.0,0,49.0,0.0,40.0,1,1,0
153,35.0,8.0,21.0,1.0,0,149.0,0.0,40.0,0,1,1
154,52.0,1.0,18.0,1.0,3,6.0,1.0,40.0,0,1,0
155,42.0,1.0,19.0,1.0,2,49.0,0.0,40.0,0,1,1
156,79.0,1.0,16.0,1.0,2,53.0,0.0,50.0,1,1,1
157,22.0,1.0,16.0,5.0,4,49.0,2.0,40.0,1,1,0
158,32.0,1.0,19.0,1.0,4,49.0,1.0,40.0,0,1,1
159,75.0,1.0,19.0,5.0,2,49.0,13.0,60.0,1,1,0
160,47.0,1.0,21.0,1.0,0,49.0,1.0,50.0,1,1,1
161,49.0,1.0,16.0,1.0,1,147.0,0.0,30.0,1,1,0
162,59.0,1.0,21.0,1.0,0,49.0,1.0,90.0,0,1,0
163,18.0,1.0,21.0,5.0,1,49.0,17.0,20.0,1,1,0
164,19.0,6.0,19.0,5.0,2,49.0,17.0,53.0,0,1,0
165,59.0,6.0,19.0,1.0,2,501.0,0.0,45.0,0,0,0
166,32.0,1.0,14.0,1.0,3,49.0,1.0,36.0,1,1,1
167,63.0,5.0,16.0,1.0,3,515.0,1.0,25.0,1,1,0
168,34.0,1.0,22.0,2.0,0,49.0,5.0,40.0,1,1,0
169,41.0,3.0,16.0,1.0,2,49.0,12.0,5.0,1,1,0
170,43.0,1.0,18.0,1.0,2,49.0,1.0,60.0,0,1,1
171,40.0,1.0,1.0,1.0,0,49.0,1.0,57.0,0,1,0
172,51.0,1.0,22.0,1.0,2,49.0,1.0,50.0,0,1,1
173,58.0,1.0,16.0,1.0,1,49.0,0.0,20.0,1,1,0
174,24.0,1.0,14.0,5.0,3,49.0,2.0,20.0,0,0,0
175,65.0,5.0,4.0,1.0,0,508.0,0.0,40.0,1,0,1
176,18.0,1.0,21.0,5.0,0,12.0,2.0,40.0,0,1,0
177,82.0,1.0,16.0,1.0,3,49.0,0.0,40.0,1,1,0
178,35.0,6.0,20.0,5.0,0,49.0,3.0,54.0,0,1,1
179,74.0,4.0,22.0,1.0,0,249.0,2.0,72.0,1,1,0
180,59.0,1.0,16.0,5.0,0,236.0,13.0,48.0,1,1,1
181,17.0,1.0,20.0,1.0,0,49.0,1.0,40.0,0,1,0
182,62.0,1.0,19.0,1.0,0,49.0,1.0,40.0,1,0,1
183,86.0,6.0,20.0,1.0,0,6.0,0.0,42.0,1,1,0
184,57.0,1.0,22.0,3.0,1,4.0,0.0,45.0,1,0,1
185,20.0,1.0,21.0,1.0,0,49.0,1.0,20.0,1,1,0
186,77.0,6.0,22.0,5.0,0,49.0,0.0,30.0,0,0,0
187,55.0,1.0,5.0,1.0,0,49.0,0.0,20.0,1,1,0
188,32.0,5.0,14.0,1.0,5,417.0,0.0,40.0,1,1,1
189,21.0,1.0,24.0,5.0,0,6.0,13.0,40.0,1,1,0
190,50.0,5.0,19.0,1.0,2,6.0,0.0,50.0,1,1,1
191,50.0,2.0,16.0,1.0,4,49.0,0.0,45.0,1,1,1
192,37.0,1.0,5.0,5.0,4,303.0,0.0,40.0,0,1,1
193,77.0,2.0,19.0,1.0,2,49.0,1.0,40.0,0,1,1
194,18.0,1.0,16.0,1.0,1,17.0,1.0,30.0,0,1,0
195,17.0,4.0,16.0,3.0,0,49.0,0.0,40.0,1,1,0
196,23.0,1.0,22.0,1.0,0,49.0,1.0,40.0,1,1,0
197,23.0,1.0,18.0,5.0,1,49.0,12.0,40.0,1,1,0
198,47.0,1.0,21.0,5.0,0,49.0,4.0,40.0,1,1,1
199,18.0,1.0,19.0,5.0,1,412.0,2.0,20.0,0,0,0
200,28.0,1.0,19.0,5.0,0,23.0,12.0,40.0,0,0,1
