,sex,age,race,priors_count,c_charge_degree,score_text,two_year_recid
6169,1,32,0,1,1,2,1
4400,1,26,0,18,0,0,1
2101,0,30,0,0,1,1,0
3639,1,51,0,0,1,1,1
644,1,29,1,3,0,1,1
2936,1,32,0,6,0,2,1
394,1,28,0,5,0,0,0
1930,1,22,1,0,0,1,0
4170,1,37,0,12,0,0,1
5853,1,27,0,2,0,2,0
5512,1,19,0,0,0,1,1
2169,1,48,1,9,0,2,0
355,1,69,1,0,1,1,0
2401,1,58,0,16,0,2,1
1521,1,25,0,14,0,0,1
4609,1,25,0,1,0,2,0
4781,0,35,0,13,0,0,0
4895,1,42,0,1,1,1,1
2664,0,33,1,2,0,1,0
5477,1,57,1,3,1,1,0
5575,1,37,0,8,1,2,0
5886,0,27,0,1,1,2,1
5946,0,31,0,1,1,1,1
163,1,48,1,2,1,1,0
4306,1,51,0,12,0,0,1
4524,0,61,0,1,0,2,0
6217,1,21,1,0,1,1,1
6251,1,20,0,1,0,1,1
2526,1,26,0,5,0,0,1
2086,1,42,0,1,0,1,1
4671,0,42,0,0,1,2,1
808,1,24,0,1,0,1,1
466,1,23,0,6,0,2,0
1625,0,33,1,7,1,2,0
3454,1,31,1,3,0,2,1
5738,1,37,1,3,0,1,0
2929,1,30,0,0,1,1,1
3398,1,46,0,8,1,1,1
6849,1,27,1,2,1,1,1
6324,1,51,1,3,0,1,0
5753,1,27,0,2,0,2,0
1407,1,57,1,15,0,2,0
3877,1,37,0,22,1,0,1
7053,1,26,1,0,0,1,0
3628,1,45,1,3,1,1,1
6967,0,21,1,0,1,2,1
6328,1,26,1,0,1,1,1
2338,1,52,0,0,0,1,0
176,1,28,0,6,1,2,1
732,1,48,0,2,0,2,0
676,1,22,0,3,0,0,0
1223,1,35,0,0,1,1,0
2843,1,23,0,2,0,0,1
3936,0,23,0,0,0,2,1
5412,0,29,1,7,0,2,1
5218,0,62,1,1,1,1,1
200,1,50,1,1,0,1,0
3027,1,32,0,2,0,0,1
3697,1,28,0,5,0,1,0
3700,1,42,0,0,0,2,0
6634,1,25,0,7,0,0,1
1966,1,51,0,5,1,1,0
523,1,52,0,4,1,2,0
948,1,54,0,0,0,1,0
6558,1,20,0,0,0,2,0
1848,1,44,0,10,1,1,1
5888,1,22,0,2,0,0,0
1681,0,30,1,2,0,0,1
2923,0,45,1,7,0,1,1
3101,1,20,1,1,0,1,1
5733,0,30,1,0,0,2,1
2121,1,23,0,2,0,2,0
2753,0,32,0,0,0,1,0
5706,1,37,0,17,0,0,1
1783,1,29,0,0,0,1,1
2457,1,29,0,6,0,0,1
3575,1,24,0,1,0,1,1
2962,0,22,0,0,0,1,0
1693,1,20,1,1,0,2,1
5557,1,21,0,0,0,1,0
2424,1,49,1,0,0,1,0
5825,1,29,0,16,0,0,1
6527,1,26,1,2,0,1,0
5492,1,30,0,15,0,0,1
1125,1,25,0,11,0,0,1
4975,1,33,0,16,0,0,1
4059,1,27,0,3,0,0,1
5445,1,28,0,12,0,0,1
3448,1,42,1,0,0,1,0
1040,1,40,0,0,0,1,0
1704,1,23,0,3,1,2,1
4642,1,20,0,3,0,2,1
894,1,52,1,1,0,1,1
247,1,28,0,25,0,0,1
3377,1,21,0,7,0,0,1
7149,1,46,0,13,0,2,1
3344,1,31,0,3,0,1,1
2571,1,19,0,0,0,1,1
3368,1,36,0,25,1,0,1
5200,1,37,1,0,0,2,0
4861,0,27,0,3,0,1,1
3349,1,20,0,0,0,2,1
1187,0,26,1,3,1,1,0
6184,0,43,0,0,1,1,0
3636,1,22,1,0,0,1,0
5151,1,30,1,0,1,1,0
6022,1,52,0,2,0,0,1
6689,1,35,0,9,0,2,0
271,0,52,0,0,0,1,0
1095,1,66,0,3,0,1,0
6568,1,23,0,3,0,2,1
3435,1,33,1,3,0,2,1
6952,1,21,0,1,1,1,1
834,1,22,0,1,1,2,1
35,1,26,1,6,1,0,0
5581,1,30,0,1,1,1,0
3660,1,27,0,6,0,2,1
4043,0,37,0,1,0,1,0
2954,0,26,0,3,0,2,0
2149,1,29,0,0,0,1,0
1662,1,19,1,0,1,2,1
4244,0,23,0,0,1,1,0
2295,1,26,0,2,0,1,0
4887,1,24,0,1,0,2,0
5101,1,27,1,1,1,2,1
4131,1,24,0,0,1,1,0
3048,1,35,1,2,1,1,1
5333,1,43,0,1,0,2,1
4648,1,27,0,15,0,0,1
3226,1,25,0,1,0,1,0
6559,1,28,1,1,0,1,1
941,1,30,0,1,1,2,1
4398,1,30,1,1,0,2,0
1409,0,21,0,1,1,1,1
5567,1,34,1,15,0,2,0
1701,1,40,1,1,0,1,0
6550,0,23,0,0,1,1,1
6534,0,21,0,2,0,0,0
321,0,51,1,0,1,1,0
5739,1,25,1,5,0,0,1
6778,1,29,0,3,1,0,1
4758,1,26,1,5,1,2,0
2200,1,40,0,1,0,1,0
6072,1,30,1,0,0,0,1
1880,1,25,0,2,0,0,0
877,1,42,1,3,0,1,0
629,1,26,1,3,0,2,1
2699,1,39,1,2,1,1,0
933,1,26,0,5,0,0,1
2445,1,23,0,4,0,0,1
1752,0,44,1,11,0,2,1
1420,1,42,1,1,1,1,1
7141,1,25,1,7,1,2,1
4003,1,27,0,7,0,2,0
7174,1,19,0,1,0,0,1
6333,0,29,0,1,1,1,0
20,1,64,0,13,0,2,1
3803,1,45,0,20,1,2,0
6146,1,31,0,1,1,1,0
172,1,62,0,8,0,1,0
3809,1,25,0,2,0,2,1
6626,0,39,0,1,0,2,0
6028,0,48,1,17,0,0,0
3417,0,56,1,10,0,2,1
4652,1,25,1,1,0,1,0
4273,0,39,1,11,0,2,1
5659,1,31,0,0,1,1,0
6287,0,46,1,0,0,1,0
2339,1,45,0,17,0,2,1
7008,0,47,0,4,1,2,0
5406,1,28,0,7,0,0,0
3487,1,52,1,7,0,1,0
4734,1,30,1,4,0,1,1
838,1,34,0,4,1,1,0
4325,1,40,0,0,0,1,0
3272,1,32,0,0,0,1,1
1151,1,35,1,4,0,2,1
820,1,29,0,16,0,0,0
688,1,36,0,1,1,2,0
5281,1,21,0,2,0,2,1
3122,1,39,1,3,0,1,0
3124,1,24,0,0,0,0,0
1214,1,29,0,0,1,1,1
1143,0,62,1,0,1,1,0
5810,1,35,0,4,0,1,0
3651,0,29,0,9,0,2,1
1037,0,21,0,0,1,2,0
7083,1,22,0,8,0,1,1
2948,0,20,0,1,0,0,1
4662,1,36,1,4,1,1,1
1368,0,33,0,1,0,1,0
6597,1,53,0,13,1,2,0
6155,1,35,1,2,1,1,0
4670,0,37,0,0,0,1,0
100,1,24,0,1,0,1,0
286,1,43,0,0,0,1,0
2099,1,38,0,9,0,2,0
5647,1,58,1,3,1,1,0
149,1,27,0,2,0,0,1
4002,1,29,0,4,0,1,0
1053,1,53,1,0,0,1,0
4353,1,20,0,2,0,0,1
6588,1,57,1,0,0,1,0
4309,0,31,0,2,0,1,1
3522,1,34,0,0,1,1,1
5441,1,37,0,8,0,2,0
4041,0,36,1,2,0,1,0
1912,1,26,0,6,0,0,1
5986,1,20,1,0,0,1,0
2716,1,21,0,0,0,0,0
7011,1,27,1,2,0,1,1
