,AGEP,COW,SCHL,MAR,OCCP,POBP,RELP,WKHP,SEX,RAC1P,PINCP
0,37.0,1.0,22.0,1.0,4,49.0,1.0,40.0,1,1,0
1,50.0,1.0,21.0,1.0,0,16.0,0.0,40.0,1,1,1
2,27.0,4.0,21.0,1.0,0,49.0,0.0,40.0,0,1,0
3,26.0,1.0,21.0,1.0,2,6.0,1.0,50.0,0,1,0
4,50.0,1.0,19.0,5.0,0,512.0,2.0,30.0,0,1,0
5,61.0,5.0,19.0,1.0,0,49.0,0.0,40.0,0,1,1
6,29.0,3.0,18.0,1.0,1,49.0,0.0,40.0,1,1,0
7,59.0,1.0,19.0,3.0,1,49.0,0.0,35.0,0,1,0
8,51.0,1.0,22.0,1.0,4,49.0,1.0,40.0,1,1,1
9,43.0,3.0,21.0,1.0,0,49.0,1.0,48.0,0,1,1
10,21.0,1.0,19.0,5.0,0,49.0,0.0,18.0,0,1,0
11,30.0,1.0,17.0,3.0,1,449.0,16.0,45.0,1,1,0
12,22.0,1.0,16.0,1.0,1,49.0,1.0,12.0,1,1,0
13,28.0,1.0,21.0,5.0,0,49.0,12.0,30.0,0,1,0
14,27.0,6.0,16.0,1.0,4,6.0,0.0,40.0,1,1,1
15,28.0,5.0,19.0,5.0,4,53.0,0.0,40.0,1,1,1
16,18.0,1.0,16.0,5.0,0,49.0,2.0,82.0,0,1,0
17,57.0,1.0,21.0,1.0,0,49.0,1.0,23.0,0,1,1
18,69.0,1.0,16.0,1.0,1,49.0,1.0,45.0,0,1,0
19,50.0,3.0,19.0,1.0,0,49.0,1.0,38.0,1,1,1
20,44.0,7.0,18.0,1.0,0,508.0,1.0,40.0,1,0,1
21,22.0,1.0,22.0,1.0,0,49.0,0.0,40.0,1,1,1
22,40.0,1.0,19.0,1.0,0,49.0,0.0,40.0,1,1,1
23,29.0,1.0,16.0,3.0,2,6.0,0.0,35.0,0,1,0
24,31.0,1.0,19.0,4.0,0,49.0,5.0,45.0,1,1,1
25,59.0,1.0,21.0,1.0,0,49.0,1.0,40.0,1,1,1
26,29.0,5.0,21.0,1.0,0,49.0,0.0,20.0,0,1,1
27,18.0,5.0,19.0,5.0,1,18.0,2.0,16.0,0,1,0
28,61.0,1.0,22.0,1.0,0,48.0,0.0,40.0,1,1,1
29,36.0,1.0,19.0,1.0,1,49.0,0.0,40.0,0,1,0
30,37.0,1.0,14.0,3.0,3,49.0,16.0,30.0,1,1,0
31,22.0,7.0,13.0,1.0,-1,49.0,1.0,40.0,1,1,1
32,38.0,2.0,16.0,1.0,4,53.0,1.0,50.0,1,1,1
33,27.0,1.0,21.0,1.0,0,40.0,0.0,20.0,0,1,0
34,65.0,1.0,19.0,1.0,4,8.0,0.0,40.0,0,1,0
35,23.0,1.0,17.0,1.0,0,49.0,0.0,14.0,0,1,0
36,53.0,1.0,20.0,1.0,0,49.0,0.0,40.0,0,1,1
37,31.0,5.0,16.0,1.0,3,49.0,1.0,40.0,1,1,0
38,52.0,1.0,22.0,1.0,0,205.0,0.0,40.0,1,0,1
39,44.0,6.0,20.0,1.0,0,49.0,1.0,40.0,0,1,1
40,29.0,1.0,19.0,1.0,1,49.0,1.0,4.0,1,1,0
41,29.0,6.0,20.0,1.0,2,18.0,0.0,20.0,0,1,0
42,33.0,4.0,22.0,1.0,0,4.0,1.0,40.0,0,1,1
43,29.0,1.0,23.0,1.0,0,49.0,1.0,40.0,0,1,1
44,30.0,1.0,22.0,5.0,0,49.0,5.0,40.0,1,1,1
45,41.0,1.0,21.0,5.0,1,49.0,2.0,35.0,0,1,0
46,29.0,3.0,21.0,1.0,0,49.0,0.0,10.0,0,1,1
47,17.0,1.0,21.0,5.0,2,6.0,10.0,40.0,1,1,0
48,23.0,1.0,7.0,5.0,2,303.0,2.0,25.0,0,0,0
49,41.0,6.0,16.0,3.0,1,49.0,13.0,40.0,1,1,0
50,24.0,1.0,21.0,5.0,3,41.0,2.0,46.0,1,1,0
51,22.0,1.0,22.0,1.0,0,6.0,1.0,40.0,0,1,0
52,39.0,8.0,14.0,1.0,-1,49.0,1.0,40.0,0,1,1
53,18.0,4.0,16.0,5.0,2,29.0,0.0,30.0,0,1,0
54,40.0,1.0,15.0,1.0,3,49.0,1.0,45.0,1,1,1
55,47.0,2.0,19.0,3.0,0,247.0,0.0,40.0,0,0,0
56,49.0,1.0,18.0,3.0,4,49.0,2.0,10.0,1,1,0
57,56.0,2.0,21.0,5.0,0,49.0,0.0,40.0,1,1,1
58,40.0,3.0,21.0,1.0,0,6.0,1.0,40.0,0,1,0
59,59.0,1.0,19.0,5.0,0,369.0,5.0,40.0,0,1,0
60,31.0,1.0,23.0,1.0,0,49.0,1.0,40.0,0,1,1
61,43.0,4.0,21.0,1.0,2,6.0,0.0,50.0,1,1,1
62,37.0,6.0,21.0,1.0,1,49.0,1.0,40.0,1,1,1
63,55.0,1.0,20.0,3.0,2,53.0,13.0,24.0,0,1,1
64,23.0,1.0,16.0,5.0,2,16.0,3.0,30.0,1,1,0
65,29.0,1.0,19.0,1.0,0,49.0,1.0,7.0,0,1,0
66,33.0,7.0,21.0,1.0,1,4.0,1.0,48.0,1,0,0
67,21.0,1.0,16.0,5.0,1,4.0,17.0,15.0,1,1,0
68,17.0,1.0,19.0,5.0,3,6.0,0.0,10.0,1,1,0
69,45.0,3.0,17.0,1.0,4,49.0,1.0,10.0,0,1,0
70,24.0,1.0,7.0,5.0,2,49.0,2.0,46.0,1,1,0
71,45.0,1.0,21.0,1.0,2,4.0,0.0,22.0,1,1,0
72,21.0,1.0,1.0,1.0,2,53.0,1.0,15.0,0,1,0
73,55.0,7.0,21.0,1.0,0,49.0,0.0,40.0,1,1,1
74,43.0,1.0,21.0,1.0,0,49.0,0.0,50.0,1,0,1
75,32.0,1.0,21.0,1.0,0,49.0,1.0,40.0,1,1,0
76,61.0,1.0,21.0,3.0,0,49.0,0.0,45.0,1,1,1
77,27.0,1.0,16.0,5.0,2,17.0,13.0,45.0,1,1,1
78,21.0,1.0,19.0,5.0,4,49.0,7.0,48.0,1,0,0
79,18.0,1.0,19.0,5.0,1,362.0,5.0,45.0,0,1,0
80,34.0,1.0,16.0,1.0,1,49.0,1.0,40.0,0,1,0
81,21.0,1.0,16.0,5.0,3,12.0,2.0,35.0,1,1,0
82,22.0,1.0,14.0,5.0,1,49.0,2.0,32.0,0,1,0
83,21.0,1.0,19.0,5.0,2,49.0,17.0,40.0,0,1,0
84,41.0,1.0,16.0,1.0,2,34.0,1.0,80.0,0,1,0
85,22.0,1.0,20.0,5.0,0,49.0,0.0,50.0,1,1,1
86,42.0,2.0,20.0,1.0,3,49.0,0.0,16.0,1,1,0
87,19.0,1.0,16.0,5.0,3,49.0,0.0,40.0,1,1,0
88,20.0,1.0,19.0,5.0,0,370.0,2.0,10.0,0,1,0
89,29.0,1.0,16.0,5.0,3,49.0,0.0,40.0,1,1,1
90,32.0,6.0,16.0,1.0,4,49.0,15.0,40.0,1,1,0
91,54.0,6.0,19.0,1.0,3,16.0,9.0,40.0,1,1,1
92,62.0,1.0,22.0,1.0,0,48.0,1.0,50.0,1,1,1
93,60.0,1.0,19.0,5.0,3,210.0,13.0,40.0,1,0,1
94,55.0,7.0,19.0,1.0,0,6.0,1.0,60.0,1,1,1
95,43.0,3.0,22.0,3.0,0,49.0,0.0,54.0,1,1,1
96,53.0,1.0,23.0,1.0,0,45.0,0.0,55.0,1,1,1
97,26.0,1.0,17.0,5.0,0,49.0,2.0,40.0,1,1,0
98,19.0,6.0,16.0,5.0,1,370.0,0.0,5.0,0,1,0
99,24.0,1.0,16.0,5.0,2,49.0,2.0,45.0,0,1,0
100,32.0,1.0,18.0,1.0,1,49.0,0.0,40.0,1,1,1
101,63.0,3.0,20.0,5.0,1,49.0,0.0,48.0,1,1,0
102,32.0,2.0,14.0,5.0,0,49.0,0.0,40.0,0,1,0
103,56.0,1.0,21.0,3.0,0,49.0,13.0,30.0,1,1,1
104,50.0,1.0,13.0,5.0,2,36.0,2.0,2.0,0,1,0
105,69.0,1.0,18.0,3.0,2,49.0,0.0,40.0,0,1,0
106,64.0,5.0,16.0,1.0,2,49.0,0.0,40.0,1,1,1
