,age,workclass,education,marital-status,occupation,relationship,race,sex,hours-per-week,native-country,income
0,6,4,11,4,1,3,1,1,2,2,0
1,6,4,9,2,10,0,1,1,3,2,0
2,7,4,15,4,3,1,1,1,2,2,0
3,6,4,11,2,12,0,1,1,2,2,0
4,15,0,7,4,10,1,1,0,2,2,0
5,6,4,12,4,8,2,0,1,1,2,1
6,4,7,12,4,4,3,1,1,2,2,0
7,7,4,15,2,12,0,1,1,1,2,1
8,5,4,12,2,12,0,1,1,2,2,0
9,9,2,11,2,4,0,1,1,2,2,0
10,4,4,11,4,8,3,1,1,2,2,0
11,7,4,11,2,8,0,1,1,2,2,0
12,5,4,9,4,3,1,1,1,2,2,0
13,9,4,11,2,12,0,1,1,4,3,0
14,17,4,11,2,14,0,1,1,1,2,1
15,8,4,11,2,14,0,1,1,2,2,1
16,10,4,7,2,4,0,1,1,2,2,0
17,10,4,8,2,14,0,0,1,2,2,1
18,5,1,9,0,10,1,1,1,2,2,0
19,18,6,11,2,6,0,1,1,1,2,0
20,8,4,15,2,12,0,1,1,2,2,1
21,7,6,15,2,6,5,1,0,2,2,1
22,13,4,11,4,5,3,1,1,2,2,0
23,7,6,12,0,13,1,1,1,1,2,0
24,4,4,15,4,7,4,1,0,2,2,0
25,18,4,12,2,10,0,1,1,2,2,0
26,4,4,11,2,8,0,1,1,2,2,0
27,5,7,13,4,0,4,1,0,2,2,0
28,6,8,15,0,13,1,0,1,0,2,0
29,10,5,8,2,14,0,1,1,2,2,1
30,9,5,1,2,12,0,1,1,2,2,1
31,4,5,12,4,4,1,1,1,2,2,0
32,5,4,1,0,4,1,1,0,2,2,0
33,5,6,11,2,11,0,1,1,3,2,0
34,8,4,11,4,10,3,1,0,2,2,0
35,10,7,15,4,12,2,1,0,2,2,1
36,9,4,13,2,2,5,1,0,2,2,0
37,10,4,8,4,1,2,1,0,1,2,0
38,5,4,9,0,12,1,1,1,4,2,0
39,4,4,11,4,8,3,0,1,2,2,0
40,9,4,15,0,1,1,1,0,1,2,0
41,13,5,11,4,4,1,0,1,2,2,0
42,6,4,0,2,0,0,1,1,2,2,1
43,10,4,11,0,8,4,0,1,2,2,0
44,10,5,11,2,12,0,1,1,2,2,1
45,7,4,12,2,10,0,1,1,2,2,0
46,4,4,2,4,8,2,1,0,2,2,1
47,7,4,15,4,4,1,0,0,2,2,0
48,3,4,11,6,1,3,1,0,2,2,0
49,8,4,11,2,5,5,1,0,2,2,0
50,7,5,11,2,3,0,1,1,1,2,1
51,3,4,11,2,8,0,1,1,4,2,1
52,5,6,11,0,6,4,1,1,2,2,0
53,4,4,9,4,0,3,0,0,2,2,0
54,8,8,14,4,0,3,1,1,3,2,0
55,10,6,6,2,5,0,1,1,3,2,0
56,10,4,6,2,8,0,1,1,2,2,1
57,10,4,11,0,4,4,1,0,2,2,0
58,12,4,11,4,5,4,1,0,2,2,0
59,8,4,11,2,12,0,1,1,2,2,0
60,7,4,2,4,7,1,1,0,2,2,0
61,9,4,11,2,2,0,1,1,3,2,1
62,4,4,14,4,3,1,1,0,2,2,1
63,5,7,15,4,0,3,0,0,2,2,0
64,7,4,15,4,4,1,1,0,2,2,0
65,10,2,11,2,11,0,1,1,1,2,0
66,7,4,0,2,8,5,0,0,2,2,0
67,6,4,11,2,3,0,1,1,2,2,0
68,6,4,11,2,4,3,1,0,2,2,0
69,8,4,15,2,14,0,1,1,1,2,1
70,5,4,15,4,7,1,1,0,2,2,0
71,11,4,11,2,1,0,1,1,2,2,1
72,10,2,7,2,4,0,1,1,2,1,0
73,7,4,8,2,14,0,1,1,2,2,0
74,6,4,9,2,10,0,1,1,2,2,1
75,18,4,11,4,12,3,1,1,0,2,0
76,10,4,9,1,4,1,1,0,2,1,0
77,6,4,11,2,6,0,1,1,3,2,0
78,4,6,3,4,9,3,1,0,2,2,0
79,5,0,15,4,1,2,1,0,2,2,1
80,11,4,15,5,1,2,1,1,2,2,0
81,9,4,15,2,6,0,1,1,3,2,1
82,5,4,15,4,1,3,1,1,2,2,0
83,10,8,9,2,12,0,1,1,2,2,0
84,6,6,11,2,4,0,1,1,2,2,1
85,11,6,15,0,13,1,1,0,1,2,0
86,5,6,11,4,1,1,1,1,2,2,0
87,5,4,11,4,1,3,1,0,2,2,0
88,7,4,11,2,8,0,1,1,2,2,0
89,7,4,11,2,8,5,1,0,2,2,0
90,9,5,8,2,14,0,0,1,0,2,0
91,9,4,11,2,3,0,0,1,2,2,0
92,9,4,12,2,12,0,1,1,2,1,0
