,R,Q,A,Y
0,0.2,3,0,0
1,1.0,1,1,1
2,0.2,3,0,0
3,0.2,3,0,0
4,0.2,3,0,0
5,0.2,3,0,0
6,0.2,3,0,0
7,0.2,3,0,0
8,1.0,2,1,1
9,0.2,3,0,0
10,0.2,0,1,1
11,0.2,1,1,1
12,0.2,2,1,0
13,0.2,2,1,1
14,0.2,3,0,0
15,0.2,2,1,0
16,0.2,3,0,0
17,1.0,2,1,1
18,0.2,3,1,0
19,1.0,2,1,1
20,1.0,2,1,0
21,0.2,3,0,0
22,0.2,3,0,1
23,0.2,3,0,0
24,0.2,3,0,0
25,1.0,2,1,1
26,1.0,3,0,0
27,3.0,1,1,1
28,2.2,2,1,1
29,0.2,3,0,0
30,0.2,2,1,0
31,0.2,3,0,0
32,0.2,1,1,1
33,1.0,2,1,1
34,1.0,2,1,1
35,0.2,2,1,0
36,0.2,3,1,1
37,0.2,2,1,0
38,0.2,3,0,0
39,0.2,1,1,1
40,0.2,1,1,1
41,0.2,3,0,0
42,0.2,3,0,0
43,0.2,1,1,1
44,0.2,2,1,0
45,0.2,1,1,1
46,0.2,3,0,0
47,2.2,3,0,1
48,0.2,3,1,0
49,0.2,0,1,1
50,0.2,2,1,0
51,0.2,3,0,0
52,0.2,3,0,0
53,1.0,2,1,1
54,0.2,3,0,0
55,0.2,1,1,1
56,0.2,3,0,0
57,0.2,3,0,0
58,0.2,3,0,0
59,0.2,3,0,0
60,0.2,3,0,0
61,0.2,3,0,1
62,0.2,3,1,0
63,0.2,1,1,1
64,1.0,1,1,1
65,0.2,1,1,1
66,1.0,3,0,0
67,0.2,3,0,0
68,0.2,3,0,0
69,1.0,3,0,0
70,1.0,2,1,1
71,0.2,0,1,1
72,0.2,3,0,0
73,0.2,0,1,1
74,1.0,0,1,1
75,0.2,1,1,1
76,0.2,3,0,0
77,0.2,3,0,0
78,0.2,3,0,0
79,0.2,3,0,0
80,0.2,3,0,0
81,0.2,3,0,0
82,0.2,3,0,0
83,0.2,3,1,0
84,0.2,3,0,1
85,0.2,3,1,0
86,0.2,3,0,0
87,0.2,3,0,0
88,0.2,0,1,1
89,0.2,3,0,0
90,0.2,3,0,0
91,1.0,3,0,0
92,1.0,2,1,0
93,0.2,3,0,0
94,0.2,3,0,0
95,0.2,3,1,0
96,1.0,3,0,0
97,2.2,1,1,1
98,0.2,1,1,1
99,0.2,1,1,1
100,0.2,3,0,0
101,0.2,3,0,0
102,0.2,3,0,0
103,0.2,2,1,1
104,0.2,3,0,1
105,0.2,3,0,0
106,0.2,1,1,1
107,0.2,3,0,0
108,1.0,3,0,0
109,1.0,0,1,1
110,1.0,3,0,0
111,1.0,3,0,0
112,0.2,3,1,0
113,0.2,1,1,0
114,0.2,1,1,1
115,0.2,2,1,1
116,0.2,3,1,0
117,0.2,2,1,1
118,0.2,2,1,1
119,0.2,3,0,0
120,0.2,3,0,1
121,0.2,3,0,0
122,0.2,3,0,0
123,0.2,3,0,0
124,1.0,1,1,1
125,0.2,3,0,0
126,0.2,3,0,0
127,0.2,2,1,0
128,0.2,1,1,1
129,0.2,3,0,0
130,1.0,0,1,1
131,0.2,1,1,1
132,0.2,2,1,0
133,0.2,1,1,1
134,0.2,1,1,1
135,1.0,2,1,0
136,0.2,2,1,1
137,1.0,3,0,1
138,1.0,2,1,1
139,1.0,1,1,1
140,0.2,2,1,0
141,1.0,1,1,1
142,1.0,0,1,1
143,1.0,2,1,1
144,0.2,1,1,1
145,0.2,3,0,0
146,0.2,3,0,0
147,0.2,3,1,0
148,0.2,3,0,0
149,0.2,1,1,1
150,1.0,1,1,1
151,0.2,3,0,0
152,0.2,3,0,0
153,0.2,1,1,1
154,0.2,2,1,1
155,0.2,2,1,0
156,0.2,3,0,0
157,0.2,3,0,0
158,1.0,3,0,0
159,0.2,3,0,0
160,0.2,3,0,0
161,0.2,3,0,0
162,0.2,2,1,1
163,0.2,0,1,1
164,1.0,3,0,0
165,1.0,3,0,0
166,0.2,3,0,0
167,0.2,3,1,0
168,0.2,3,0,0
169,1.0,1,1,1
170,1.0,3,1,0
171,1.0,3,0,0
172,0.2,3,0,0
173,0.2,3,0,0
174,0.2,1,1,1
175,0.2,3,0,0
176,0.2,2,1,1
177,0.2,3,0,0
178,0.2,3,0,0
179,0.2,2,1,0
180,0.2,3,0,0
181,1.0,3,0,0
182,2.2,1,1,1
183,0.2,3,0,0
184,0.2,0,1,1
185,0.2,3,0,0
186,0.2,3,0,0
187,0.2,2,1,1
188,1.0,3,0,0
189,0.2,1,1,1
190,1.0,0,1,1
191,0.2,0,1,1
192,0.2,3,0,0
193,0.2,1,1,1
194,0.2,2,1,1
195,0.2,3,0,0
196,2.2,1,1,1
197,1.0,3,0,0
198,1.0,1,1,1
199,0.2,2,1,1
200,0.2,3,0,0
201,0.2,1,1,1
202,0.2,3,0,0
203,0.2,3,0,0
204,1.0,2,1,1
205,1.0,3,0,0
206,0.2,3,0,0
207,2.2,1,1,1
208,0.2,3,0,0
209,0.2,3,0,0
210,0.2,2,1,0
211,0.2,1,1,1
212,0.2,1,1,1
213,1.0,2,1,1
214,0.2,3,0,0
215,0.2,0,1,1
216,0.2,2,1,0
217,1.0,1,1,1
218,1.0,1,1,1
219,0.2,0,1,1
220,1.0,1,1,0
221,1.0,0,1,1
222,0.2,3,0,0
223,0.2,1,1,1
224,0.2,3,0,0
225,0.2,3,0,0
226,0.2,3,0,0
227,0.2,3,1,0
228,0.2,3,0,0
229,0.2,3,0,0
230,1.0,1,1,1
231,1.0,0,1,1
232,0.2,1,1,1
233,0.2,3,0,0
234,1.0,2,1,1
235,0.2,3,0,0
236,1.0,1,1,1
237,0.2,2,1,1
238,0.2,3,0,0
239,0.2,1,1,1
240,0.2,3,1,0
241,0.2,3,0,0
242,0.2,3,0,0
243,1.0,3,0,1
244,0.2,1,1,1
245,1.0,3,0,0
246,1.0,3,0,0
247,0.2,2,1,1
248,0.2,3,1,0
249,0.2,3,0,1
250,0.2,2,1,0
251,1.0,3,0,0
252,0.2,2,1,0
253,3.0,2,1,1
254,1.0,2,1,0
255,0.2,3,0,0
256,1.0,1,1,1
257,0.2,3,0,0
258,0.2,2,1,0
259,0.2,3,0,1
260,0.2,1,1,1
261,0.2,2,1,1
262,0.2,1,1,1
263,0.2,1,1,1
264,0.2,1,1,1
265,0.2,3,0,0
266,0.2,3,0,0
267,1.0,1,1,1
268,0.2,1,1,1
269,0.2,2,1,1
270,1.0,2,1,1
271,0.2,3,0,0
272,0.2,1,1,1
273,2.2,2,1,1
274,0.2,3,0,0
275,0.2,1,1,1
276,1.0,3,0,0
277,0.2,3,1,0
278,0.2,3,1,0
279,0.2,3,0,0
280,1.0,2,1,0
281,0.2,3,0,0
282,1.0,3,0,1
283,0.2,1,1,1
284,0.2,2,1,1
285,0.2,3,0,0
286,0.2,3,1,0
287,0.2,2,1,0
288,0.2,1,1,1
289,0.2,2,1,1
290,1.0,2,1,1
291,0.2,2,1,1
292,0.2,3,0,0
293,1.0,1,1,1
