,AGEP,COW,SCHL,MAR,OCCP,POBP,RELP,WKHP,SEX,RAC1P,PINCP
0,18.0,1.0,21.0,1.0,0,128.0,0.0,40.0,1,1,1
1,59.0,1.0,13.0,5.0,1,49.0,8.0,3.0,1,1,0
2,26.0,1.0,19.0,2.0,0,49.0,9.0,40.0,0,1,0
3,44.0,1.0,19.0,1.0,2,150.0,1.0,65.0,1,1,0
4,22.0,1.0,4.0,1.0,1,360.0,0.0,62.0,0,1,0
5,52.0,1.0,19.0,1.0,1,32.0,0.0,13.0,0,1,0
6,47.0,1.0,19.0,1.0,0,363.0,0.0,33.0,1,1,0
7,68.0,6.0,21.0,1.0,0,49.0,0.0,50.0,0,0,1
8,17.0,6.0,19.0,1.0,0,363.0,1.0,45.0,1,1,1
9,28.0,1.0,16.0,5.0,2,49.0,3.0,31.0,0,1,0
10,80.0,1.0,3.0,5.0,0,72.0,0.0,50.0,1,0,1
11,51.0,1.0,19.0,1.0,1,49.0,1.0,40.0,1,1,0
12,36.0,5.0,19.0,4.0,5,37.0,0.0,40.0,0,1,0
13,44.0,1.0,16.0,1.0,0,369.0,0.0,44.0,0,1,0
14,58.0,7.0,8.0,5.0,-1,49.0,1.0,1.0,0,1,1
15,64.0,1.0,14.0,1.0,1,222.0,0.0,40.0,0,1,1
16,78.0,1.0,19.0,1.0,1,427.0,1.0,55.0,0,1,0
17,18.0,1.0,16.0,5.0,2,49.0,11.0,54.0,1,1,0
18,74.0,5.0,3.0,1.0,5,49.0,11.0,40.0,1,1,0
19,77.0,1.0,19.0,1.0,0,315.0,0.0,62.0,1,0,1
20,24.0,1.0,21.0,1.0,-1,49.0,0.0,40.0,1,1,1
21,82.0,1.0,7.0,1.0,1,416.0,1.0,40.0,1,1,0
22,88.0,1.0,19.0,1.0,-1,245.0,0.0,40.0,1,1,1
23,18.0,1.0,13.0,1.0,1,13.0,1.0,3.0,1,1,1
24,54.0,1.0,5.0,3.0,2,72.0,3.0,61.0,1,1,0
25,53.0,1.0,21.0,1.0,2,50.0,0.0,20.0,1,1,1
26,25.0,1.0,16.0,3.0,4,49.0,0.0,51.0,0,1,0
27,22.0,3.0,16.0,5.0,0,49.0,0.0,50.0,1,1,1
28,84.0,8.0,21.0,5.0,0,49.0,5.0,7.0,0,1,0
29,57.0,8.0,21.0,5.0,0,361.0,8.0,54.0,0,1,0
30,36.0,1.0,21.0,5.0,-1,49.0,0.0,40.0,1,1,0
31,71.0,3.0,8.0,3.0,0,49.0,1.0,68.0,0,1,0
32,67.0,1.0,9.0,1.0,1,226.0,0.0,40.0,1,1,0
33,83.0,3.0,16.0,1.0,0,49.0,0.0,45.0,1,1,1
34,27.0,1.0,19.0,1.0,0,49.0,1.0,40.0,0,1,1
35,68.0,7.0,16.0,2.0,2,49.0,2.0,53.0,0,1,0
36,55.0,1.0,11.0,4.0,2,120.0,0.0,40.0,0,1,1
37,59.0,1.0,21.0,2.0,2,469.0,0.0,48.0,1,1,1
38,26.0,1.0,11.0,5.0,2,49.0,14.0,80.0,1,1,0
39,65.0,7.0,21.0,1.0,0,49.0,1.0,50.0,1,0,1
40,41.0,1.0,16.0,5.0,2,511.0,17.0,7.0,1,1,0
41,58.0,1.0,20.0,5.0,1,72.0,17.0,39.0,0,1,0
42,56.0,2.0,16.0,1.0,0,49.0,1.0,50.0,0,0,1
43,31.0,1.0,13.0,1.0,1,38.0,0.0,96.0,0,1,0
44,69.0,1.0,16.0,1.0,3,27.0,0.0,40.0,0,1,1
45,60.0,1.0,23.0,1.0,0,206.0,0.0,50.0,0,1,1
