,AGEP,COW,SCHL,MAR,OCCP,POBP,RELP,WKHP,SEX,RAC1P,PINCP
0,37.0,1.0,19.0,3.0,4,49.0,0.0,30.0,0,1,0
1,55.0,1.0,19.0,1.0,0,6.0,0.0,18.0,0,1,0
2,72.0,2.0,21.0,1.0,0,16.0,0.0,40.0,0,1,1
3,63.0,1.0,19.0,1.0,1,49.0,0.0,40.0,1,1,1
4,27.0,1.0,16.0,1.0,1,303.0,9.0,15.0,0,1,0
5,48.0,1.0,16.0,1.0,4,4.0,0.0,45.0,1,1,0
6,40.0,1.0,19.0,1.0,1,49.0,1.0,17.0,0,0,0
7,24.0,1.0,20.0,5.0,4,49.0,3.0,30.0,1,1,0
8,18.0,1.0,18.0,5.0,2,217.0,0.0,20.0,0,0,0
9,20.0,1.0,18.0,5.0,2,49.0,2.0,35.0,0,1,0
10,23.0,1.0,19.0,5.0,2,16.0,2.0,10.0,0,1,0
11,28.0,1.0,20.0,5.0,4,303.0,0.0,15.0,1,0,0
12,21.0,1.0,16.0,5.0,4,32.0,2.0,40.0,1,1,0
13,55.0,1.0,19.0,3.0,4,49.0,2.0,50.0,1,1,1
14,63.0,1.0,21.0,1.0,1,49.0,1.0,40.0,1,1,1
15,21.0,1.0,16.0,5.0,4,16.0,13.0,40.0,1,1,0
16,49.0,1.0,21.0,1.0,0,49.0,0.0,45.0,1,1,1
17,43.0,1.0,19.0,1.0,0,17.0,1.0,40.0,1,1,1
18,54.0,1.0,21.0,1.0,2,16.0,1.0,40.0,0,1,1
19,36.0,1.0,18.0,1.0,1,49.0,1.0,40.0,0,1,1
20,77.0,4.0,22.0,3.0,2,6.0,0.0,45.0,0,1,1
21,29.0,1.0,21.0,5.0,0,49.0,0.0,40.0,0,1,1
22,18.0,1.0,16.0,5.0,1,49.0,2.0,40.0,1,1,0
23,38.0,2.0,16.0,5.0,0,49.0,13.0,55.0,1,1,1
24,47.0,1.0,16.0,5.0,4,49.0,5.0,40.0,1,1,1
25,36.0,3.0,16.0,1.0,1,34.0,1.0,20.0,0,1,0
26,62.0,1.0,23.0,1.0,0,49.0,0.0,50.0,1,1,1
27,52.0,1.0,21.0,1.0,-1,49.0,1.0,32.0,0,1,1
28,58.0,1.0,21.0,1.0,0,49.0,0.0,40.0,0,1,0
29,27.0,1.0,16.0,5.0,3,53.0,2.0,5.0,1,1,0
30,25.0,1.0,17.0,5.0,2,49.0,2.0,40.0,1,1,1
31,43.0,4.0,18.0,1.0,2,49.0,0.0,45.0,0,1,1
32,45.0,1.0,19.0,1.0,0,6.0,0.0,25.0,1,1,0
33,31.0,1.0,21.0,1.0,0,6.0,1.0,60.0,1,0,1
