,sex,age,race,priors_count,c_charge_degree,score_text,two_year_recid
0,1,24,0,2,1,2,1
1,1,25,0,3,0,0,1
2,0,58,1,0,1,1,0
3,1,23,1,0,1,2,1
4,1,41,0,0,0,1,1
5,1,46,1,0,0,1,0
6,1,30,1,5,0,1,1
7,1,46,0,35,0,0,0
8,1,50,0,0,1,1,1
9,1,24,0,15,1,1,0
10,1,28,0,1,0,1,0
11,1,32,0,1,0,1,0
12,1,37,1,1,0,1,0
13,0,28,1,4,0,1,0
14,1,45,0,1,1,2,1
15,1,39,0,0,0,1,0
16,1,32,1,7,0,1,0
17,1,33,0,0,0,1,1
18,1,43,0,4,1,1,0
19,1,26,0,3,0,2,0
20,1,58,0,2,0,1,1
21,1,51,0,1,0,2,1
22,1,27,0,16,1,0,1
23,0,27,0,3,1,1,0
24,1,28,0,1,1,1,0
25,1,28,0,13,0,0,1
26,1,32,0,0,0,1,0
27,0,30,1,2,1,1,0
28,1,24,0,4,0,1,0
29,1,35,0,0,1,1,1
30,0,20,0,2,0,0,0
31,1,35,0,1,1,0,1
32,1,55,1,3,1,1,1
33,1,30,1,2,0,1,0
34,1,34,0,2,0,1,0
35,1,21,1,8,1,0,0
36,1,32,0,2,0,2,1
37,1,49,0,0,1,1,1
38,1,30,1,7,0,2,0
39,1,57,1,2,1,1,0
40,0,33,0,0,1,0,1
41,1,54,0,1,0,1,1
42,1,69,0,0,1,1,0
43,0,33,0,1,1,1,0
44,0,49,0,2,0,1,0
45,1,28,0,8,1,0,0
46,0,33,0,1,1,1,0
47,1,30,0,0,1,2,0
48,1,55,1,0,1,2,1
49,0,28,0,9,0,0,0
50,1,33,1,1,0,0,1
51,1,21,0,11,0,0,1
52,1,27,0,1,1,2,1
53,1,37,1,6,1,2,0
54,1,65,1,1,0,1,0
55,1,35,0,0,0,2,0
56,1,58,1,7,0,1,0
57,0,39,1,3,0,1,0
58,1,25,0,0,0,0,1
59,1,34,0,9,1,2,1
60,0,47,0,1,1,1,0
61,1,23,1,1,1,1,1
62,1,22,1,13,0,2,1
63,1,29,1,4,0,1,0
64,1,27,0,5,0,2,1
65,1,44,1,2,0,1,0
66,1,47,1,1,0,1,0
67,1,26,0,9,1,0,0
68,0,66,1,0,1,1,0
69,1,31,0,13,1,2,1
70,1,32,0,1,0,2,0
71,1,67,0,0,1,1,0
72,1,21,0,13,0,0,1
73,1,37,0,0,1,1,0
74,1,21,0,0,0,0,0
75,1,36,1,3,0,1,0
76,1,32,1,6,0,2,1
77,1,21,0,6,0,2,0
78,1,24,0,0,0,1,1
79,1,24,0,7,0,0,1
80,1,25,1,3,0,1,0
81,1,26,0,2,0,1,1
82,1,43,0,2,0,0,1
83,1,32,1,4,1,1,0
84,0,46,1,0,0,2,0
85,1,39,1,10,0,0,1
86,1,37,0,8,1,1,0
87,0,51,0,0,0,1,0
88,1,41,0,2,1,1,0
