,R,Q,A,Y
26330,2,3,1,1
2961,2,1,1,1
25484,1,1,1,1
2328,0,2,0,0
2758,2,0,0,1
15272,1,2,1,1
19062,1,2,0,1
27034,1,2,1,1
5119,0,2,0,0
15552,0,2,0,0
14010,1,0,1,1
21750,1,1,1,1
10114,1,1,0,1
3212,2,2,1,1
4829,1,3,1,0
10344,1,2,1,1
17639,1,1,1,0
11561,0,3,0,0
29318,2,0,1,1
776,2,0,1,1
29671,0,2,0,0
18092,2,3,1,1
22301,0,3,0,0
11831,1,2,1,0
26163,1,0,1,1
9808,1,2,1,0
28954,0,1,0,0
9335,0,1,0,0
15012,0,0,0,0
12672,1,1,1,0
1851,0,3,0,0
6367,0,2,0,0
4204,1,2,1,1
6409,2,0,1,1
28803,2,0,1,1
26132,1,1,1,1
25976,0,1,0,1
14489,1,1,1,1
25104,0,0,0,0
15601,1,0,1,1
18769,1,2,1,0
7887,1,1,1,1
21883,0,2,0,0
8514,1,2,1,1
11160,1,1,1,1
27747,0,1,0,0
19965,1,0,0,1
2522,1,1,1,0
1054,1,1,1,1
18956,0,2,0,0
8592,1,1,1,1
26322,2,1,1,1
8108,1,0,1,1
18017,0,2,0,0
9628,0,0,0,1
6822,0,3,0,0
18588,0,0,0,0
24987,1,2,1,1
7716,1,1,1,1
11767,2,2,1,1
13696,1,1,0,1
8662,0,1,0,0
29894,1,2,1,1
22092,0,1,0,0
802,0,1,0,0
25621,1,1,0,0
1684,1,0,1,1
11480,0,1,0,1
28537,1,3,1,0
15349,0,0,0,0
4662,2,2,1,1
24458,1,1,1,1
29497,1,2,1,0
9916,1,1,0,1
25693,2,2,1,1
15745,1,1,0,1
13787,1,1,1,0
26568,0,2,0,0
4817,0,2,0,1
28679,0,2,0,0
15238,1,1,1,1
1961,1,1,1,0
12238,0,1,0,0
3687,1,2,1,1
7377,1,1,1,1
3282,1,2,1,0
28010,0,3,0,0
14460,1,2,1,1
16340,1,1,0,1
21553,1,1,1,1
15049,1,3,1,1
22030,1,1,1,0
4806,0,2,0,0
8301,0,2,0,0
2252,0,3,0,0
8186,0,3,0,0
8509,1,2,1,1
29566,1,1,0,0
26791,1,2,1,1
2890,0,2,0,0
22434,1,1,0,1
24464,1,1,0,0
11609,2,1,1,1
16296,0,0,0,0
29581,1,2,0,1
25163,1,1,0,1
28394,1,0,0,1
7477,1,0,1,1
18682,0,2,0,0
15562,1,2,0,0
12904,0,1,0,0
28562,0,2,0,0
9656,1,2,0,1
14059,0,1,0,0
2875,0,0,0,0
24932,1,2,1,1
26431,0,2,0,0
15628,1,2,1,0
8194,0,2,0,0
8022,2,2,0,1
5811,1,1,1,0
7675,1,2,1,1
14230,1,2,1,1
26453,2,1,0,1
241,1,3,1,0
16510,0,2,0,0
16711,2,0,1,1
19947,2,1,1,1
13287,1,2,1,0
18706,1,1,1,1
8094,1,0,1,1
19935,1,2,1,0
15826,1,3,1,1
6304,1,1,1,0
28200,1,2,1,0
23891,1,2,1,0
11400,1,2,0,0
530,0,1,0,0
18465,0,1,0,0
27323,1,1,1,1
20155,0,1,0,1
9322,1,1,1,1
18219,1,1,1,1
24909,1,3,1,1
29004,1,0,1,1
28428,1,2,1,1
6899,1,2,1,1
6069,0,2,0,0
7905,1,0,1,1
20924,0,2,0,0
20086,0,2,0,0
24711,0,1,0,0
24621,2,1,1,1
28960,0,1,0,0
8710,0,2,0,0
26170,2,2,1,1
5407,1,2,1,1
3179,0,1,0,0
19861,0,2,0,0
21930,1,1,0,1
14496,0,0,0,0
29871,0,1,0,0
4079,0,0,0,1
686,1,1,1,1
4113,1,1,1,1
28294,0,1,0,0
4250,1,2,1,1
10362,1,0,0,1
2279,1,2,1,1
7531,1,1,0,0
14027,0,1,0,0
5008,1,2,1,0
26044,0,0,0,0
19097,0,0,0,0
12439,1,2,1,0
18858,0,1,0,0
11938,2,3,1,0
15808,1,2,1,1
8434,1,3,1,1
13150,0,0,0,0
3796,1,2,1,0
6686,1,0,1,0
24697,1,1,0,1
15075,0,3,0,0
6938,2,1,0,1
25749,0,1,0,0
29585,1,2,1,1
25828,1,3,1,0
16436,1,1,1,1
12564,0,2,0,0
25533,1,1,1,0
26642,1,2,1,0
8462,1,0,1,1
2484,1,1,1,1
4974,0,3,0,0
14222,1,1,1,1
6077,1,1,1,1
16969,1,2,1,0
9731,0,0,0,1
25991,1,1,1,1
2884,1,1,1,1
28090,1,2,1,1
26314,0,0,0,0
213,0,2,0,1
22332,1,2,1,0
21727,2,1,1,1
9016,1,2,1,1
13043,1,1,1,1
9842,1,1,1,1
24492,0,2,0,0
71,0,1,0,0
8775,0,0,0,0
2115,1,2,1,1
16060,0,1,0,0
5855,0,0,0,1
8747,0,2,0,0
20213,2,2,1,1
21608,1,0,1,1
13219,1,2,1,1
9340,1,2,1,1
8455,0,1,0,0
10793,0,2,0,0
15365,2,1,1,1
29088,0,3,0,0
7260,1,0,0,1
29815,0,1,0,0
17874,1,2,1,1
28610,0,1,0,0
5451,1,1,1,1
10827,0,2,0,0
955,0,2,0,0
8214,1,1,1,1
4386,1,2,1,1
16875,1,1,1,1
939,0,1,0,0
14292,1,2,1,1
17221,1,2,0,1
24500,1,1,1,1
970,1,1,0,1
18584,1,1,1,1
2261,1,0,0,0
33,0,1,0,0
19726,2,2,1,1
17197,0,0,0,1
11040,1,1,0,1
19946,1,1,1,0
29286,0,0,0,1
5432,0,0,0,0
7420,0,1,0,0
13249,1,2,1,1
28841,1,1,1,1
21729,0,1,0,0
14107,1,1,1,0
29161,1,0,1,1
13174,2,1,1,1
18073,1,2,1,1
5530,2,1,1,1
12639,1,1,1,1
2016,0,2,0,0
11714,1,2,1,1
26998,0,0,0,0
5563,0,1,0,0
18169,1,1,1,1
1753,1,1,1,1
26331,1,1,1,1
29040,0,3,0,0
10709,1,2,1,1
5060,2,3,1,1
5973,1,1,1,1
20212,1,1,1,0
11641,0,2,0,0
21080,0,1,0,0
4623,0,3,0,0
22174,0,2,0,1
25692,1,2,1,0
1506,2,2,1,1
9790,0,1,0,0
6782,0,1,0,1
21480,1,3,0,0
15879,1,3,0,1
29442,1,1,0,1
1159,1,2,1,1
7086,0,1,0,0
11033,1,3,1,1
22545,1,2,1,1
15881,1,1,1,1
23391,1,3,1,1
6832,0,1,0,0
22748,0,1,0,0
29032,1,2,0,0
29219,1,1,1,1
15519,0,2,0,1
5169,0,2,0,0
6582,0,1,0,0
20283,1,2,1,1
8310,1,2,1,1
16849,0,0,0,0
29252,1,2,1,0
17960,0,1,0,0
22879,1,2,1,1
7184,1,1,1,1
25780,2,2,1,1
2032,1,2,1,1
12887,0,0,0,0
23425,0,2,0,0
27848,1,3,1,0
9339,0,2,0,0
22157,1,1,0,0
28806,1,2,1,0
28385,0,0,0,1
22762,0,1,0,0
22049,2,0,1,1
14402,0,1,0,0
23307,1,0,1,1
2397,1,0,1,1
12331,0,1,0,0
4380,1,1,1,0
14470,2,1,1,1
15783,1,1,1,1
16012,1,1,1,1
10096,1,2,0,1
7036,0,1,0,0
521,1,1,1,1
29941,0,1,0,0
17669,1,1,1,1
3619,0,2,0,0
5078,0,2,0,0
