,sex,age,race,priors_count,c_charge_degree,score_text,two_year_recid
0,1,41,0,0,1,2,0
1,1,20,0,0,1,1,1
2,1,53,0,0,0,1,0
3,1,57,0,1,0,1,0
4,1,61,0,0,1,1,1
5,1,28,0,1,0,0,0
6,1,83,0,22,1,1,1
7,1,46,0,0,0,1,1
8,1,64,0,15,0,2,1
9,1,54,0,0,0,1,0
10,0,19,0,17,0,1,1
11,0,19,0,15,0,0,1
12,1,23,0,12,0,1,1
13,1,40,0,1,0,1,1
14,0,56,0,1,0,1,0
15,1,67,0,0,1,1,1
16,1,26,0,0,0,1,0
17,1,54,0,5,0,1,1
18,1,69,0,30,0,0,0
19,1,44,0,1,1,1,0
20,1,19,0,1,0,1,0
21,0,20,0,0,0,1,1
22,1,29,0,0,0,1,0
23,1,47,0,23,0,1,0
24,0,54,0,9,0,0,0
25,1,70,0,0,1,2,1
26,1,35,0,1,1,1,0
27,1,44,0,18,0,0,1
28,0,31,0,31,0,1,0
29,0,61,0,1,1,1,0
30,0,19,0,33,1,1,0
31,1,31,0,2,0,1,0
32,1,78,0,5,0,2,1
33,1,80,0,1,0,0,1
34,1,60,0,1,1,0,0
35,1,18,0,38,0,1,0
36,1,52,0,0,1,1,1
37,1,64,0,26,0,2,0
38,1,29,0,0,0,2,1
39,1,46,0,31,1,2,0
40,0,30,0,29,0,2,1
41,0,64,0,22,1,1,1
42,1,38,0,0,1,2,0
43,1,22,0,0,0,2,1
44,1,50,0,0,1,1,1
45,1,55,0,0,0,1,1
46,1,72,0,1,0,1,0
47,0,19,0,7,0,1,0
48,1,62,0,0,1,1,0
49,1,68,0,0,1,1,1
50,1,21,0,0,0,0,1
51,1,21,0,0,1,1,1
52,1,33,0,23,1,1,0
53,1,78,0,35,1,0,1
54,1,27,0,26,0,1,1
55,1,76,0,13,1,1,0
56,1,69,0,0,1,1,0
57,0,43,0,5,1,0,0
58,1,50,0,18,1,0,1
59,1,76,0,2,0,2,1
60,0,63,0,0,1,2,1
61,1,63,0,8,0,0,1
62,1,60,0,38,0,1,1
63,1,61,0,38,0,2,1
64,1,52,0,35,0,1,0
65,1,45,0,14,1,1,0
66,1,50,0,6,0,2,1
67,0,58,0,3,0,0,1
68,1,51,0,1,0,0,1
69,1,83,0,6,0,0,1
70,0,96,0,1,0,1,1
71,1,19,0,0,0,2,0
72,1,35,0,0,0,1,0
73,0,19,0,1,0,1,1
74,1,74,0,1,0,1,0
75,1,68,0,13,0,0,1
76,0,34,0,35,0,1,0
77,1,57,0,0,1,1,1
78,1,23,0,9,1,2,0
79,0,23,0,11,0,1,1
80,1,28,0,5,0,1,0
81,1,74,0,11,1,0,1
82,1,28,0,3,1,0,0
83,1,83,0,33,1,1,1
84,1,23,0,0,1,1,0
85,1,64,0,18,1,0,0
86,1,28,0,16,0,1,0
87,1,64,0,36,0,1,0
88,1,60,0,1,0,1,0
89,1,70,0,0,1,2,1
90,1,78,0,20,0,2,1
91,1,18,0,2,0,0,1
92,0,75,0,14,1,0,1
93,1,54,0,0,0,2,1
94,1,45,0,0,1,0,0
95,1,33,0,1,1,1,0
96,1,20,0,0,1,2,0
97,0,71,0,0,1,1,0
98,1,53,0,1,0,1,1
99,1,52,0,0,0,1,0
100,1,71,0,2,0,1,0
101,1,22,0,17,1,0,1
102,1,71,0,0,1,1,1
103,1,40,0,0,0,1,0
104,1,35,0,22,0,1,1
105,1,56,0,0,0,1,1
106,0,56,0,9,0,1,1
107,1,19,0,28,1,1,0
108,1,32,0,1,0,1,0
109,1,55,0,0,1,2,0
110,1,65,0,0,1,1,0
111,1,55,0,12,1,0,0
112,1,20,0,0,1,1,0
113,1,36,0,1,0,0,0
114,1,59,0,25,0,0,1
115,0,55,0,10,1,1,0
116,0,34,0,0,1,1,1
117,1,34,0,0,0,1,0
118,1,28,0,1,0,1,0
119,1,39,0,1,0,0,1
120,0,28,0,25,0,2,1
121,1,60,0,0,1,1,1
122,1,78,0,6,0,2,1
123,1,62,0,0,1,1,1
124,1,75,0,1,0,1,0
125,1,74,0,0,1,1,0
126,0,42,0,1,0,1,1
127,0,58,1,12,0,0,1
128,1,20,0,0,1,1,0
129,1,34,0,0,1,1,0
130,1,30,0,14,0,0,1
