,R,Q,A,Y
14666,0,2,1,1
15147,0,1,1,0
13200,1,3,1,1
4606,0,0,0,1
4421,0,1,1,1
11956,0,1,1,0
6472,0,2,1,0
7740,0,2,1,1
13333,0,1,1,1
13495,0,2,1,0
14091,0,0,1,1
9151,0,1,1,0
15562,0,3,1,0
7210,0,1,1,0
15862,2,0,1,1
2942,0,2,0,1
16672,0,1,1,0
5273,0,3,1,1
857,1,2,0,1
12551,1,3,1,1
4683,1,1,1,1
17306,0,1,1,1
8015,0,1,1,0
7789,0,1,1,1
9572,0,2,1,0
14623,1,0,1,1
1254,1,2,0,0
3940,0,2,1,1
4042,0,2,0,0
13555,2,2,1,1
12739,1,1,1,1
9328,2,3,1,1
309,0,0,0,1
17099,0,1,1,0
3664,1,1,0,1
10426,0,2,1,1
6609,0,1,1,1
3100,0,2,0,0
6986,0,1,1,0
1852,1,2,1,1
14072,0,1,1,1
7840,0,2,1,1
5902,0,2,0,0
10092,0,1,1,1
13706,0,2,1,0
3387,0,1,1,1
1451,1,0,0,1
7902,1,2,1,0
13818,0,2,1,0
361,0,2,0,0
15711,0,2,1,1
4520,0,3,1,0
1589,0,3,0,0
5566,1,0,1,1
13340,0,1,1,1
13728,0,2,1,0
10041,0,1,1,0
9155,0,3,1,0
8987,0,2,1,0
13331,0,3,1,0
15076,0,1,1,0
11191,1,1,1,1
13216,0,3,1,0
3292,1,3,0,1
10494,1,3,1,1
14215,0,2,1,0
10035,0,3,1,0
17411,0,2,1,0
13558,0,1,1,1
2346,0,2,0,0
13743,0,3,1,0
13854,0,0,1,0
16456,0,2,1,0
356,0,2,0,1
9061,0,1,1,0
3715,1,3,1,0
8815,0,3,1,0
5182,0,1,1,0
13675,2,2,1,1
5993,0,2,1,0
10659,1,0,1,0
11338,0,3,1,0
11547,0,0,1,1
10008,0,2,1,0
13770,0,3,1,0
11887,1,2,1,1
4916,0,1,0,1
17541,0,2,1,0
10759,0,2,1,1
14126,0,2,1,0
13774,0,3,1,0
13271,1,1,1,1
13756,0,0,1,1
10444,1,1,1,1
6684,1,2,1,0
687,0,2,1,0
4280,0,3,0,0
10672,1,2,1,1
3959,0,1,0,1
5004,1,2,1,1
5185,0,2,0,0
15039,0,3,1,0
15867,0,2,1,1
6489,0,1,1,0
10501,1,1,1,0
1751,0,2,1,0
12789,0,1,1,1
4714,1,3,0,1
5968,0,2,1,1
13493,1,1,1,1
1564,1,0,0,1
1836,0,1,0,0
8257,0,1,1,1
15493,0,2,1,1
13371,0,1,1,0
1619,0,2,0,0
3941,0,2,1,1
11530,1,2,1,0
10712,0,2,1,0
641,1,1,1,1
4615,0,2,0,0
9771,0,1,1,0
13063,0,1,1,0
3984,0,3,0,0
15432,0,0,1,0
2362,0,3,1,0
9711,0,1,1,0
3156,1,3,0,1
12596,0,1,1,1
6227,0,2,1,0
8510,0,3,1,0
74,1,2,1,1
8699,0,1,1,1
2862,0,1,1,0
10552,0,1,1,1
13645,0,2,1,1
7729,0,1,1,0
3244,0,1,1,1
6628,0,1,1,0
6228,1,2,1,1
11684,0,2,1,1
9883,0,2,1,1
2217,0,3,0,1
12835,1,1,1,1
7271,0,2,1,0
1347,0,2,0,1
7187,0,0,1,1
14345,0,1,1,1
3350,0,0,0,0
852,0,1,0,0
1430,0,1,1,1
12671,1,3,1,0
9594,0,3,1,0
15457,0,2,1,0
6975,0,0,1,1
1341,1,2,0,1
382,0,1,1,1
8955,0,3,1,0
7905,0,1,1,1
5197,1,1,1,0
10913,0,3,1,0
2657,0,1,1,0
16847,1,0,1,0
7377,0,1,1,0
2299,1,2,0,0
11015,0,2,1,1
10398,0,1,1,0
5205,0,1,0,0
15801,0,0,1,1
36,0,1,0,0
8755,0,2,1,0
16792,0,2,1,0
13330,0,1,1,1
10918,0,2,1,0
15176,0,1,1,0
12642,0,2,1,1
10925,1,0,1,1
2466,1,0,1,1
11379,0,2,1,0
4438,0,0,1,1
2328,0,2,0,1
17271,0,2,1,0
11054,0,0,1,1
6784,1,0,1,0
10562,0,2,1,0
16509,0,2,1,0
12458,0,2,1,0
17034,0,2,1,0
9297,0,2,1,0
17138,1,1,1,1
14038,0,1,1,0
3554,0,1,1,0
12957,0,2,1,1
7872,0,2,1,0
12451,0,0,1,0
6901,1,1,1,1
5314,0,2,0,0
1070,0,3,0,0
5622,0,1,1,0
13832,0,2,1,0
17092,0,2,1,1
