,AGEP,COW,SCHL,MAR,OCCP,POBP,RELP,WKHP,SEX,RAC1P,PINCP
0,55.0,1.0,18.0,1.0,4,49.0,1.0,66.0,0,1,0
1,73.0,3.0,21.0,5.0,0,158.0,0.0,40.0,1,1,1
2,41.0,1.0,20.0,2.0,0,49.0,0.0,35.0,0,1,0
3,21.0,1.0,19.0,5.0,0,515.0,0.0,10.0,1,1,0
4,31.0,2.0,18.0,3.0,2,49.0,0.0,20.0,1,1,0
5,50.0,4.0,19.0,1.0,4,49.0,0.0,90.0,1,1,0
6,60.0,1.0,18.0,3.0,0,512.0,0.0,80.0,0,0,1
7,52.0,1.0,21.0,1.0,0,49.0,1.0,45.0,1,1,1
8,43.0,1.0,20.0,1.0,2,49.0,1.0,40.0,0,1,1
9,43.0,2.0,21.0,1.0,1,48.0,2.0,40.0,1,0,1
10,35.0,5.0,21.0,5.0,2,48.0,0.0,40.0,1,0,0
11,48.0,4.0,21.0,1.0,-1,49.0,0.0,40.0,1,1,1
12,28.0,1.0,21.0,5.0,0,49.0,2.0,40.0,0,1,1
13,18.0,2.0,16.0,5.0,1,49.0,2.0,30.0,1,1,0
14,31.0,3.0,20.0,3.0,0,49.0,0.0,42.0,1,1,1
15,65.0,5.0,20.0,5.0,0,109.0,2.0,40.0,0,1,1
16,20.0,1.0,18.0,5.0,2,49.0,17.0,85.0,1,1,0
17,36.0,1.0,16.0,5.0,3,49.0,0.0,60.0,0,1,1
18,18.0,1.0,16.0,5.0,3,49.0,12.0,30.0,1,1,0
19,45.0,1.0,22.0,1.0,0,6.0,0.0,4.0,0,1,0
20,47.0,5.0,21.0,4.0,0,160.0,0.0,32.0,0,1,0
21,51.0,1.0,19.0,1.0,4,49.0,1.0,45.0,1,1,1
22,56.0,1.0,15.0,5.0,2,51.0,10.0,50.0,0,1,1
23,47.0,5.0,19.0,3.0,2,106.0,0.0,40.0,1,1,1
24,45.0,1.0,21.0,3.0,2,6.0,2.0,40.0,0,1,1
25,28.0,1.0,21.0,5.0,4,49.0,14.0,16.0,0,1,0
26,61.0,1.0,18.0,1.0,3,27.0,0.0,40.0,0,1,1
27,37.0,5.0,19.0,1.0,2,6.0,0.0,40.0,0,1,1
28,35.0,1.0,18.0,5.0,1,360.0,12.0,25.0,1,0,1
29,77.0,7.0,21.0,1.0,5,6.0,1.0,45.0,0,1,0
30,44.0,1.0,18.0,1.0,4,49.0,0.0,50.0,0,1,1
31,31.0,2.0,20.0,1.0,0,49.0,1.0,40.0,0,1,1
32,45.0,1.0,21.0,1.0,2,49.0,1.0,40.0,1,1,1
33,28.0,1.0,21.0,5.0,2,49.0,2.0,25.0,0,1,0
34,65.0,3.0,22.0,5.0,0,41.0,0.0,35.0,0,1,0
35,65.0,2.0,19.0,1.0,3,6.0,0.0,40.0,0,1,0
36,21.0,1.0,21.0,5.0,0,49.0,15.0,53.0,0,1,0
37,21.0,1.0,21.0,5.0,0,49.0,0.0,40.0,0,1,0
38,31.0,5.0,20.0,1.0,0,49.0,0.0,10.0,0,1,0
39,69.0,1.0,22.0,2.0,0,49.0,17.0,40.0,1,1,1
40,32.0,1.0,22.0,1.0,0,49.0,2.0,35.0,1,1,0
41,31.0,1.0,9.0,4.0,4,6.0,0.0,55.0,1,1,0
42,39.0,6.0,18.0,1.0,1,26.0,0.0,7.0,1,1,0
43,80.0,5.0,20.0,1.0,1,49.0,0.0,40.0,0,0,1
44,28.0,1.0,16.0,1.0,1,49.0,1.0,12.0,1,1,0
45,30.0,1.0,16.0,1.0,1,49.0,1.0,40.0,1,1,1
46,53.0,1.0,22.0,1.0,0,49.0,0.0,40.0,0,1,1
47,49.0,1.0,23.0,1.0,1,49.0,1.0,40.0,0,1,1
48,22.0,1.0,16.0,2.0,1,6.0,0.0,35.0,1,1,0
49,82.0,1.0,19.0,2.0,0,451.0,0.0,40.0,0,1,0
50,46.0,1.0,22.0,1.0,3,49.0,1.0,40.0,1,1,1
51,22.0,1.0,19.0,5.0,2,138.0,12.0,50.0,1,0,0
52,42.0,7.0,22.0,1.0,0,361.0,0.0,25.0,1,1,0
53,41.0,7.0,16.0,1.0,1,49.0,1.0,50.0,1,1,1
54,25.0,1.0,19.0,5.0,3,51.0,14.0,25.0,1,0,0
55,64.0,1.0,21.0,3.0,0,26.0,0.0,45.0,1,1,1
56,60.0,1.0,11.0,1.0,3,49.0,0.0,40.0,0,1,1
57,56.0,1.0,15.0,1.0,0,11.0,0.0,40.0,1,1,1
58,40.0,1.0,3.0,1.0,1,49.0,0.0,40.0,1,1,0
59,23.0,1.0,20.0,1.0,0,49.0,0.0,4.0,0,1,0
60,17.0,1.0,13.0,5.0,2,49.0,17.0,62.0,1,1,0
61,60.0,1.0,19.0,1.0,2,49.0,2.0,45.0,1,1,0
62,31.0,1.0,20.0,1.0,2,6.0,0.0,37.0,0,1,0
63,57.0,1.0,19.0,1.0,2,49.0,0.0,40.0,0,1,1
64,29.0,1.0,22.0,1.0,0,10.0,1.0,36.0,0,1,1
65,32.0,1.0,21.0,1.0,2,4.0,1.0,40.0,0,1,1
66,40.0,1.0,16.0,1.0,1,128.0,1.0,40.0,1,1,1
67,27.0,1.0,22.0,1.0,0,49.0,7.0,20.0,1,1,0
68,65.0,7.0,22.0,1.0,0,49.0,1.0,39.0,0,0,1
69,50.0,1.0,16.0,1.0,4,48.0,0.0,40.0,0,1,1
70,36.0,1.0,19.0,3.0,4,49.0,0.0,50.0,1,1,1
71,62.0,1.0,19.0,4.0,1,8.0,0.0,40.0,0,1,1
72,35.0,2.0,20.0,1.0,0,49.0,1.0,40.0,1,1,0
73,79.0,1.0,19.0,5.0,2,49.0,2.0,40.0,1,1,1
74,60.0,1.0,19.0,1.0,4,49.0,1.0,40.0,1,1,0
75,27.0,1.0,16.0,5.0,4,49.0,0.0,40.0,0,1,0
76,39.0,1.0,16.0,1.0,1,49.0,1.0,72.0,0,1,1
77,25.0,1.0,21.0,1.0,1,49.0,1.0,40.0,1,1,1
78,31.0,1.0,18.0,1.0,3,49.0,1.0,40.0,1,1,0
79,35.0,1.0,14.0,5.0,1,205.0,2.0,36.0,0,1,1
80,18.0,1.0,16.0,5.0,2,49.0,17.0,27.0,0,1,0
81,41.0,4.0,16.0,1.0,2,313.0,0.0,45.0,1,1,1
82,61.0,1.0,16.0,1.0,0,49.0,1.0,20.0,1,1,0
83,22.0,1.0,21.0,5.0,4,6.0,5.0,40.0,0,1,0
84,33.0,1.0,21.0,1.0,0,207.0,0.0,45.0,0,1,1
85,36.0,1.0,16.0,1.0,4,303.0,1.0,40.0,1,1,1
86,75.0,1.0,19.0,1.0,3,214.0,0.0,40.0,0,1,0
87,52.0,1.0,21.0,1.0,0,6.0,1.0,55.0,1,1,1
88,21.0,1.0,16.0,1.0,4,49.0,0.0,32.0,0,1,0
89,54.0,1.0,22.0,1.0,2,49.0,1.0,21.0,1,1,1
90,49.0,4.0,21.0,1.0,0,39.0,1.0,50.0,1,1,1
91,21.0,1.0,21.0,5.0,2,49.0,2.0,91.0,0,1,0
92,37.0,1.0,21.0,5.0,0,523.0,17.0,46.0,0,1,1
93,20.0,8.0,18.0,5.0,2,49.0,2.0,10.0,0,1,0
94,51.0,6.0,21.0,1.0,2,49.0,4.0,40.0,0,1,1
95,25.0,1.0,20.0,1.0,0,368.0,0.0,25.0,1,0,0
96,20.0,1.0,19.0,5.0,3,49.0,2.0,46.0,1,1,1
97,54.0,1.0,16.0,3.0,3,49.0,0.0,40.0,1,1,1
98,47.0,1.0,18.0,3.0,1,49.0,13.0,45.0,0,1,1
99,41.0,2.0,16.0,1.0,1,49.0,1.0,60.0,1,1,1
100,21.0,4.0,16.0,1.0,2,49.0,0.0,20.0,0,1,0
101,34.0,6.0,24.0,1.0,0,8.0,1.0,15.0,0,1,0
102,25.0,1.0,20.0,1.0,0,34.0,0.0,1.0,0,1,0
103,44.0,1.0,13.0,1.0,2,49.0,1.0,40.0,1,1,0
104,45.0,1.0,21.0,3.0,0,6.0,0.0,6.0,1,1,1
105,25.0,1.0,20.0,1.0,1,214.0,0.0,8.0,1,1,0
106,38.0,1.0,16.0,1.0,3,49.0,0.0,40.0,0,1,0
107,34.0,1.0,24.0,5.0,0,49.0,4.0,50.0,1,1,1
108,38.0,3.0,21.0,1.0,0,49.0,0.0,40.0,1,1,1
109,61.0,1.0,16.0,1.0,4,303.0,2.0,8.0,0,0,0
110,35.0,1.0,20.0,1.0,2,49.0,0.0,40.0,1,1,1
111,35.0,2.0,16.0,1.0,2,316.0,1.0,50.0,0,0,1
112,71.0,4.0,18.0,1.0,1,49.0,0.0,30.0,1,1,1
113,74.0,1.0,20.0,5.0,2,301.0,5.0,40.0,1,0,0
114,21.0,3.0,16.0,5.0,2,49.0,2.0,90.0,0,1,0
115,25.0,1.0,21.0,1.0,4,49.0,0.0,40.0,1,1,0
116,21.0,1.0,16.0,5.0,1,6.0,2.0,20.0,1,1,0
117,25.0,1.0,21.0,1.0,2,49.0,1.0,60.0,1,1,1
118,47.0,1.0,19.0,3.0,1,9.0,10.0,25.0,0,1,1
119,52.0,1.0,16.0,1.0,3,303.0,0.0,45.0,1,1,1
120,50.0,1.0,17.0,1.0,3,48.0,1.0,30.0,1,0,0
121,20.0,4.0,21.0,5.0,0,49.0,14.0,25.0,1,1,0
122,81.0,1.0,16.0,1.0,4,18.0,0.0,20.0,1,1,0
123,49.0,7.0,19.0,1.0,0,421.0,1.0,35.0,1,1,1
124,29.0,4.0,20.0,3.0,2,49.0,4.0,60.0,1,1,1
125,19.0,1.0,19.0,5.0,2,49.0,2.0,25.0,0,1,0
126,51.0,1.0,19.0,1.0,2,6.0,0.0,20.0,0,1,0
127,58.0,2.0,18.0,1.0,1,49.0,9.0,50.0,1,1,1
128,27.0,4.0,21.0,5.0,1,303.0,12.0,7.0,0,1,0
129,38.0,1.0,21.0,1.0,0,49.0,1.0,30.0,1,1,0
130,34.0,1.0,21.0,1.0,0,8.0,1.0,20.0,0,1,0
131,41.0,1.0,16.0,1.0,4,16.0,9.0,35.0,1,1,0
132,22.0,1.0,19.0,1.0,0,49.0,1.0,15.0,0,1,0
133,53.0,1.0,18.0,5.0,2,49.0,0.0,35.0,0,1,0
134,87.0,2.0,18.0,1.0,0,49.0,0.0,45.0,1,1,1
135,49.0,5.0,21.0,1.0,2,49.0,0.0,50.0,1,1,1
136,38.0,3.0,21.0,5.0,0,6.0,13.0,55.0,0,1,1
137,42.0,1.0,20.0,5.0,1,49.0,2.0,55.0,1,1,1
138,30.0,1.0,17.0,5.0,4,158.0,2.0,34.0,0,1,1
139,38.0,1.0,17.0,5.0,0,104.0,2.0,40.0,1,1,1
140,22.0,1.0,19.0,1.0,3,49.0,0.0,30.0,1,1,0
141,55.0,8.0,19.0,1.0,4,120.0,1.0,40.0,0,1,1
142,40.0,1.0,16.0,1.0,2,49.0,1.0,60.0,0,1,1
143,87.0,3.0,18.0,1.0,1,6.0,2.0,45.0,1,1,1
144,27.0,1.0,19.0,1.0,1,49.0,0.0,40.0,0,1,0
145,24.0,1.0,16.0,1.0,0,49.0,0.0,50.0,0,1,0
146,37.0,1.0,21.0,1.0,4,6.0,0.0,41.0,1,1,0
147,23.0,1.0,19.0,1.0,0,49.0,10.0,23.0,0,1,0
148,26.0,1.0,16.0,5.0,2,49.0,17.0,50.0,1,1,1
149,41.0,4.0,16.0,1.0,1,49.0,1.0,45.0,1,1,1
150,32.0,1.0,24.0,1.0,0,16.0,0.0,35.0,1,1,1
151,18.0,1.0,21.0,5.0,0,49.0,2.0,29.0,0,1,0
152,65.0,6.0,3.0,1.0,5,6.0,1.0,49.0,1,1,1
153,43.0,5.0,19.0,1.0,4,49.0,1.0,50.0,1,1,0
154,45.0,1.0,22.0,1.0,0,49.0,1.0,40.0,0,0,1
155,28.0,1.0,21.0,5.0,0,49.0,17.0,4.0,1,1,0
156,60.0,3.0,1.0,1.0,3,6.0,1.0,84.0,1,1,0
157,36.0,1.0,16.0,5.0,1,49.0,0.0,40.0,0,1,0
158,32.0,4.0,22.0,1.0,0,4.0,0.0,35.0,0,1,0
159,28.0,2.0,7.0,1.0,2,8.0,1.0,40.0,1,1,0
160,40.0,2.0,13.0,1.0,0,49.0,1.0,40.0,1,1,1
161,49.0,1.0,21.0,1.0,2,148.0,1.0,35.0,1,1,1
162,31.0,3.0,16.0,4.0,4,49.0,17.0,40.0,0,1,0
163,43.0,1.0,19.0,1.0,4,49.0,0.0,10.0,0,1,0
164,58.0,7.0,20.0,1.0,0,6.0,0.0,20.0,1,1,0
165,62.0,1.0,19.0,1.0,0,49.0,2.0,20.0,1,1,0
166,49.0,1.0,22.0,1.0,0,5.0,7.0,40.0,1,1,1
167,23.0,1.0,19.0,1.0,2,49.0,0.0,40.0,1,1,1
168,62.0,1.0,16.0,1.0,2,49.0,0.0,30.0,0,1,1
169,31.0,1.0,20.0,3.0,0,49.0,0.0,30.0,0,1,0
170,27.0,1.0,21.0,1.0,0,303.0,0.0,40.0,0,1,1
171,32.0,1.0,21.0,3.0,0,8.0,0.0,40.0,1,1,0
172,24.0,7.0,21.0,5.0,2,49.0,2.0,20.0,0,1,0
173,35.0,1.0,21.0,5.0,0,49.0,0.0,40.0,1,1,1
174,41.0,1.0,19.0,1.0,2,243.0,1.0,25.0,0,1,1
175,30.0,1.0,14.0,1.0,3,49.0,0.0,50.0,1,1,1
176,40.0,1.0,23.0,1.0,0,6.0,1.0,84.0,1,1,1
177,38.0,1.0,16.0,1.0,3,49.0,1.0,80.0,1,1,0
178,29.0,7.0,18.0,5.0,4,49.0,14.0,40.0,0,1,1
179,23.0,1.0,19.0,5.0,2,49.0,12.0,20.0,1,1,0
180,81.0,1.0,19.0,1.0,4,49.0,0.0,55.0,1,1,1
181,37.0,7.0,19.0,1.0,1,49.0,0.0,60.0,0,1,1
182,32.0,1.0,21.0,1.0,0,49.0,1.0,20.0,0,1,0
183,18.0,1.0,16.0,5.0,3,49.0,0.0,4.0,0,1,0
184,92.0,3.0,22.0,1.0,0,508.0,1.0,40.0,1,1,1
185,26.0,3.0,21.0,5.0,0,49.0,2.0,25.0,0,1,0
186,50.0,1.0,21.0,1.0,2,49.0,0.0,30.0,1,1,1
187,49.0,1.0,18.0,1.0,2,414.0,0.0,13.0,1,1,1
188,29.0,1.0,21.0,5.0,2,49.0,17.0,20.0,1,1,0
189,38.0,1.0,24.0,1.0,0,49.0,2.0,50.0,1,1,1
190,17.0,1.0,14.0,3.0,2,49.0,17.0,40.0,0,1,0
191,62.0,1.0,16.0,1.0,0,49.0,0.0,40.0,1,1,1
192,31.0,1.0,18.0,3.0,2,49.0,0.0,40.0,1,1,1
193,46.0,2.0,16.0,2.0,4,49.0,12.0,50.0,0,1,1
194,61.0,1.0,19.0,1.0,4,49.0,0.0,18.0,1,1,0
195,60.0,1.0,11.0,3.0,2,49.0,0.0,45.0,1,1,1
196,18.0,1.0,18.0,5.0,1,49.0,0.0,40.0,0,1,0
197,39.0,6.0,17.0,1.0,-1,49.0,0.0,50.0,1,1,1
198,23.0,2.0,24.0,5.0,4,49.0,17.0,20.0,1,1,0
199,24.0,1.0,17.0,5.0,4,49.0,2.0,17.0,1,1,0
200,83.0,1.0,20.0,1.0,4,49.0,1.0,50.0,0,1,1
201,32.0,1.0,22.0,1.0,0,126.0,1.0,50.0,1,1,1
202,57.0,3.0,19.0,1.0,3,303.0,0.0,16.0,1,1,0
203,39.0,1.0,17.0,5.0,4,49.0,0.0,40.0,1,1,1
204,27.0,1.0,22.0,5.0,0,6.0,2.0,40.0,1,1,0
205,45.0,1.0,22.0,1.0,0,49.0,0.0,45.0,1,1,1
206,17.0,1.0,16.0,5.0,3,49.0,2.0,35.0,0,1,0
207,18.0,4.0,16.0,5.0,2,49.0,2.0,50.0,1,1,0
208,57.0,1.0,19.0,1.0,2,49.0,1.0,30.0,0,1,1
