,R,Q,A,Y
6570,0,0,1,1
7416,0,2,1,1
15498,0,3,1,0
24070,0,3,0,0
24829,0,3,0,0
18782,2,3,0,0
14423,1,2,1,1
6102,0,3,0,0
15486,1,2,1,1
7070,1,3,0,0
17431,0,1,1,1
15034,0,3,0,0
12545,1,3,0,1
18500,1,3,0,0
14547,0,1,1,1
9389,0,3,1,0
4410,0,3,0,0
12144,0,3,0,0
13232,0,2,1,1
6166,1,1,1,1
15619,0,3,0,0
25970,0,3,0,0
2924,0,3,0,0
8382,0,3,0,0
4819,0,3,0,0
22527,0,3,0,0
26709,0,0,1,1
18384,0,3,1,0
9948,0,3,0,0
20148,0,0,1,1
27922,0,3,0,0
4025,0,3,1,0
523,0,3,0,0
16784,0,2,1,1
1907,0,3,0,0
8386,0,1,1,0
12175,0,3,0,0
22064,1,2,1,1
4167,0,3,0,0
6662,0,3,0,0
431,1,3,0,0
24725,0,3,1,1
27489,1,1,1,1
18162,0,3,0,0
21602,1,2,1,1
18920,1,3,0,0
3730,0,2,1,0
7806,0,3,0,0
16306,0,0,1,1
6190,1,3,0,0
22240,1,3,0,0
24248,0,1,1,1
13298,0,0,1,1
2940,1,3,0,0
27302,0,3,1,0
29706,1,0,1,1
23028,0,3,0,0
13138,0,3,0,0
8522,1,3,0,0
13011,0,3,0,0
8951,0,3,0,0
12751,1,3,0,1
11885,0,1,1,1
23620,1,3,0,0
28587,0,3,0,0
16472,0,3,1,0
3172,0,0,1,1
22896,1,2,1,1
25368,1,3,0,0
6634,0,1,1,1
22190,0,3,0,0
23435,0,1,1,1
15613,0,1,1,1
14952,0,1,1,1
7780,0,0,1,1
11936,0,1,1,1
3778,0,1,1,1
1103,0,3,0,0
3407,0,3,0,0
11897,0,2,1,0
5916,2,3,0,1
15579,0,2,1,0
871,1,1,1,1
19071,0,3,0,0
8491,0,3,0,0
27198,1,3,0,1
9439,1,3,0,0
10514,0,2,1,0
12221,0,3,0,0
12110,0,3,0,0
12358,1,0,1,1
4032,0,3,0,0
18705,0,3,0,0
27635,1,1,1,1
13392,1,1,1,1
6859,0,2,1,1
29460,0,3,1,1
22586,0,1,1,1
29114,1,3,0,0
12368,1,1,1,1
17413,0,3,0,0
29671,0,3,0,0
17932,0,3,0,0
25409,0,0,1,1
15366,0,2,1,1
25235,1,1,1,1
9293,1,3,0,0
6109,1,3,0,0
25093,0,3,0,0
19251,0,1,1,1
