,R,Q,A,Y
0,0.2,2,1,0
1,0.2,3,0,0
2,2.2,0,1,1
3,1.0,3,1,1
4,0.2,3,0,0
5,0.2,3,0,0
6,1.0,3,0,0
7,0.2,1,1,1
8,0.2,1,1,1
9,0.2,2,1,1
10,0.2,2,1,1
11,0.2,0,1,1
12,0.2,3,0,0
13,0.2,3,0,0
14,0.2,3,0,0
15,0.2,3,0,0
16,0.2,3,0,0
17,0.2,3,0,0
18,0.2,3,1,0
19,0.2,3,0,1
20,0.2,3,0,0
21,0.2,3,0,0
22,0.2,3,0,0
23,0.2,1,1,1
24,0.2,1,1,1
25,1.0,2,1,1
26,0.2,3,1,0
27,0.2,3,0,0
28,0.2,1,1,1
29,0.2,1,1,1
30,0.2,3,0,0
31,0.2,3,0,0
32,0.2,3,0,0
33,0.2,0,1,1
34,0.2,3,0,0
35,0.2,3,0,0
36,1.0,1,1,1
37,0.2,2,1,1
38,0.2,3,0,0
39,0.2,3,0,0
40,0.2,3,0,0
41,0.2,3,0,0
42,0.2,2,1,1
43,0.2,3,0,0
44,0.2,3,1,0
45,0.2,3,0,0
46,0.2,2,1,1
47,0.2,2,1,0
48,1.0,3,0,0
49,0.2,1,1,1
50,1.0,2,1,1
51,0.2,2,1,1
52,1.0,1,1,1
53,0.2,2,1,0
54,0.2,3,0,0
55,0.2,3,1,0
56,0.2,3,1,0
57,0.2,2,1,1
58,0.2,1,1,1
59,0.2,0,1,1
60,0.2,3,0,0
61,0.2,3,0,0
62,0.2,1,1,1
63,0.2,3,0,0
64,0.2,3,0,0
65,2.2,1,1,1
66,0.2,1,1,1
67,1.0,3,0,0
68,1.0,1,1,1
69,0.2,3,0,0
70,0.2,1,1,1
71,0.2,3,0,1
72,0.2,3,0,1
73,0.2,2,1,1
74,1.0,3,0,0
75,0.2,3,0,0
76,0.2,1,1,1
77,0.2,2,1,0
78,0.2,1,1,1
79,0.2,0,1,1
80,0.2,2,1,0
81,0.2,2,1,1
82,0.2,2,1,1
83,0.2,3,0,0
84,0.2,3,0,0
85,0.2,2,1,0
86,0.2,1,1,1
87,0.2,3,0,0
88,0.2,3,1,0
89,1.0,3,0,0
90,0.2,1,1,1
91,0.2,3,0,0
92,0.2,3,0,0
93,1.0,1,1,1
94,0.2,0,1,1
95,1.0,3,0,1
96,1.0,1,1,1
97,0.2,3,0,0
98,0.2,2,1,0
99,0.2,3,1,0
100,1.0,3,1,1
101,0.2,3,0,0
102,1.0,3,0,0
103,1.0,0,1,1
104,0.2,3,1,0
105,1.0,3,0,0
106,1.0,3,0,1
107,0.2,2,1,0
108,2.2,1,1,1
109,0.2,3,0,0
110,0.2,3,0,0
111,0.2,3,0,0
112,0.2,3,0,0
113,0.2,2,1,1
114,0.2,3,0,0
115,0.2,1,1,1
116,0.2,0,1,1
117,1.0,3,0,0
118,0.2,0,1,1
119,0.2,2,1,0
120,1.0,0,1,1
121,0.2,1,1,1
122,0.2,3,1,1
123,0.2,3,0,0
124,0.2,3,0,0
125,0.2,3,1,1
126,0.2,2,1,0
127,0.2,3,0,0
128,1.0,1,1,1
129,0.2,3,0,0
130,0.2,2,1,0
131,0.2,0,1,1
132,0.2,0,1,1
133,0.2,3,0,0
134,0.2,2,1,1
135,0.2,1,1,1
136,0.2,3,1,1
137,1.0,0,1,1
138,0.2,0,1,1
139,0.2,3,0,0
140,1.0,1,1,1
141,1.0,0,1,1
142,1.0,2,1,1
143,0.2,3,0,0
144,0.2,1,1,1
145,1.0,1,1,1
146,0.2,3,0,0
147,0.2,3,0,0
148,0.2,0,1,1
149,0.2,3,0,1
150,0.2,3,0,0
151,1.0,3,1,0
152,0.2,1,1,1
153,0.2,1,1,1
154,0.2,3,0,0
155,0.2,3,0,0
156,0.2,3,0,0
157,1.0,2,1,1
158,2.2,2,1,1
159,1.0,0,1,1
160,0.2,0,1,1
161,0.2,2,1,1
162,1.0,3,1,1
163,0.2,3,1,1
164,0.2,2,1,1
165,0.2,3,0,0
166,0.2,0,1,1
167,1.0,3,1,1
168,1.0,3,0,0
169,1.0,1,1,1
170,0.2,2,1,0
171,0.2,2,1,1
172,0.2,2,1,1
173,0.2,3,0,0
174,0.2,1,1,1
175,0.2,2,1,0
176,0.2,3,0,0
177,0.2,3,0,0
178,0.2,2,1,1
179,0.2,3,0,0
180,0.2,2,1,1
181,1.0,1,1,1
182,0.2,3,0,0
183,0.2,3,0,0
184,1.0,3,0,0
185,0.2,2,1,1
186,0.2,3,0,0
187,0.2,1,1,1
188,0.2,1,1,1
189,0.2,3,1,0
190,0.2,3,1,0
191,1.0,1,1,1
192,0.2,1,1,1
193,1.0,1,1,1
194,0.2,3,0,0
195,0.2,2,1,1
196,0.2,1,1,1
197,0.2,3,0,0
198,0.2,3,0,0
199,0.2,3,0,0
200,0.2,0,0,1
201,0.2,3,1,0
202,0.2,3,0,0
203,0.2,3,1,0
204,0.2,3,0,0
205,1.0,3,0,0
206,0.2,3,0,0
207,0.2,2,1,0
208,0.2,3,0,0
209,0.2,3,0,0
210,1.0,3,0,0
211,0.2,2,1,0
212,1.0,3,0,1
213,0.2,0,1,1
214,0.2,3,0,0
215,0.2,3,0,0
216,1.0,1,1,1
217,0.2,0,1,1
218,1.0,3,0,0
219,0.2,3,0,0
220,1.0,0,1,1
221,0.2,3,0,0
222,0.2,3,0,0
223,1.0,2,1,1
224,0.2,2,1,0
225,0.2,3,0,0
226,0.2,3,0,0
227,0.2,3,0,0
228,0.2,3,0,0
229,0.2,3,0,0
230,1.0,0,1,1
231,0.2,3,0,0
232,0.2,2,1,1
233,1.0,3,0,0
234,0.2,3,0,0
235,0.2,3,0,0
236,0.2,3,0,0
237,0.2,3,0,0
238,1.0,3,0,1
239,0.2,3,0,0
240,1.0,0,1,1
241,0.2,3,0,0
242,0.2,2,1,1
243,1.0,1,1,1
244,0.2,2,1,1
245,0.2,3,0,0
246,0.2,1,1,0
247,0.2,1,1,1
248,0.2,3,0,0
249,0.2,0,0,1
250,0.2,3,0,0
251,0.2,1,1,1
252,0.2,1,1,1
253,0.2,3,0,0
254,0.2,3,0,0
255,0.2,0,1,1
256,1.0,1,1,1
257,0.2,2,1,1
258,1.0,3,1,1
259,1.0,0,1,1
260,0.2,2,1,1
261,0.2,0,1,1
262,0.2,2,1,0
263,0.2,1,1,1
264,0.2,2,1,1
265,0.2,3,0,0
266,0.2,1,1,1
267,1.0,2,1,1
268,0.2,1,1,1
269,0.2,3,0,0
270,1.0,1,1,1
271,0.2,1,1,1
272,0.2,3,0,0
273,0.2,3,0,0
274,0.2,1,1,1
275,1.0,0,1,1
276,0.2,1,1,1
277,1.0,3,1,0
278,0.2,3,0,0
279,0.2,1,1,1
280,0.2,3,1,0
281,0.2,1,1,1
282,0.2,2,1,0
283,0.2,3,0,0
284,0.2,3,0,0
285,0.2,1,1,1
286,1.0,3,0,0
287,0.2,3,1,0
288,0.2,0,1,1
289,0.2,3,0,0
290,1.0,3,0,0
291,0.2,1,1,1
292,0.2,1,1,1
293,1.0,3,0,0
294,0.2,3,0,0
295,0.2,3,0,0
296,0.2,1,1,1
297,0.2,3,0,0
298,1.0,3,0,0
299,0.2,3,0,0
300,1.0,2,1,1
301,1.0,3,0,1
302,2.2,1,1,1
303,0.2,3,0,0
304,0.2,1,1,1
305,0.2,0,1,1
306,0.2,2,1,0
307,0.2,1,1,1
308,0.2,1,1,1
309,0.2,3,0,0
310,0.2,2,1,0
311,1.0,3,0,0
312,0.2,2,1,1
313,1.0,3,0,0
314,0.2,2,0,1
315,0.2,2,1,0
316,0.2,1,1,1
317,0.2,3,0,0
318,0.2,3,0,0
319,1.0,3,0,1
320,0.2,3,0,0
321,0.2,3,0,0
322,0.2,3,0,0
323,0.2,3,0,0
324,0.2,1,1,0
325,0.2,1,1,1
326,0.2,2,1,0
327,0.2,3,0,0
328,0.2,1,1,0
329,0.2,2,1,0
330,0.2,3,0,0
331,0.2,2,1,1
332,1.0,3,0,0
333,1.0,3,0,0
334,1.0,2,1,1
335,0.2,3,1,0
336,2.2,3,0,1
337,0.2,2,1,0
338,0.2,1,1,1
339,0.2,3,0,0
340,0.2,0,1,1
341,0.2,3,0,0
342,0.2,3,0,0
343,0.2,3,1,0
344,1.0,3,0,0
345,0.2,2,1,0
346,0.2,3,1,0
347,1.0,1,1,1
348,0.2,3,0,0
349,0.2,0,0,1
350,1.0,0,1,1
351,0.2,3,0,0
352,0.2,1,1,1
353,0.2,2,1,1
354,0.2,3,0,0
355,1.0,2,1,1
356,0.2,1,1,1
357,0.2,3,0,0
358,0.2,3,1,0
359,0.2,3,0,0
360,0.2,3,0,0
361,0.2,3,1,0
362,0.2,2,1,1
363,0.2,1,1,1
364,0.2,3,0,0
365,0.2,2,1,1
366,0.2,3,0,0
367,1.0,3,1,1
368,1.0,1,1,1
369,0.2,3,0,0
370,0.2,3,0,0
371,0.2,1,1,1
372,2.2,3,0,1
373,0.2,3,1,0
374,0.2,3,0,0
375,0.2,1,1,1
376,0.2,0,1,1
377,0.2,1,1,1
378,0.2,2,1,0
379,1.0,2,1,1
380,1.0,2,1,1
381,1.0,2,1,1
382,0.2,1,1,1
383,1.0,3,0,1
384,1.0,1,1,1
385,1.0,3,0,1
386,1.0,3,0,0
387,0.2,3,0,0
388,0.2,3,0,0
389,0.2,3,1,0
390,0.2,3,0,0
391,0.2,2,1,0
392,0.2,1,1,1
393,0.2,3,1,0
394,1.0,0,0,1
395,1.0,2,1,1
396,0.2,3,0,0
397,0.2,3,0,0
398,0.2,3,1,0
399,0.2,1,1,1
400,0.2,3,0,0
401,0.2,1,1,1
402,0.2,3,0,0
403,1.0,3,0,0
404,0.2,3,0,0
405,1.0,2,1,1
406,1.0,3,0,1
407,0.2,3,0,0
408,0.2,3,0,0
409,2.2,3,0,1
410,0.2,3,0,0
411,0.2,3,0,0
412,2.2,3,0,1
413,0.2,3,0,1
414,2.2,0,1,1
